time,HashRate
2013-05-26,98.4763478010956
2013-05-27,106.330289650263
2013-05-28,95.4556009360313
2013-05-29,101.49709466616
2013-05-30,108.142737769301
2013-05-31,105.72614027725
2013-06-01,128.683816451739
2013-06-02,120.225725229558
2013-06-03,128.683816451739
2013-06-04,128.683816451739
2013-06-05,124.034297282977
2013-06-06,140.41259770731
2013-06-07,124.897393540757
2013-06-08,140.41259770731
2013-06-09,123.345873124101
2013-06-10,134.982276249017
2013-06-11,139.636837498983
2013-06-12,157.479322290519
2013-06-13,144.291398748949
2013-06-14,139.636837498983
2013-06-15,134.206516040689
2013-06-16,147.598828306875
2013-06-17,139.397162757821
2013-06-18,134.590364042034
2013-06-19,130.744925069405
2013-06-20,148.049400446238
2013-06-21,161.508436850441
2013-06-22,169.1993147957
2013-06-23,158.624357620969
2013-06-24,144.203961473608
2013-06-25,150.93347967571
2013-06-26,167.276595309385
2013-06-27,160.547077107284
2013-06-28,162.469796593598
2013-06-29,170.010913293504
2013-06-30,162.269499322626
2013-07-01,166.511839174198
2013-07-02,162.269499322626
2013-07-03,195.147633172309
2013-07-04,174.996518877342
2013-07-05,197.268803098095
2013-07-06,198.329388060988
2013-07-07,197.268803098095
2013-07-08,203.632312875453
2013-07-09,196.208218135202
2013-07-10,207.534003688854
2013-07-11,226.298067177263
2013-07-12,200.286795087923
2013-07-13,204.188485901324
2013-07-14,223.696939968329
2013-07-15,213.292431132593
2013-07-16,213.292431132593
2013-07-17,239.303703221934
2013-07-18,209.390740319192
2013-07-19,222.396376363862
2013-07-20,241.904830430868
2013-07-21,258.812157288939
2013-07-22,224.215671699358
2013-07-23,219.084664326799
2013-07-24,247.052919347242
2013-07-25,226.8536240547
2013-07-26,254.821879075142
2013-07-27,281.236342150005
2013-07-28,261.037046857463
2013-07-29,276.574966313264
2013-07-30,306.097013279287
2013-07-31,295.220469660226
2013-08-01,275.021174367684
2013-08-02,298.328053551386
2013-08-03,290.070696755868
2013-08-04,332.726003144689
2013-08-05,351.314048013107
2013-08-06,353.172852499949
2013-08-07,345.737634552582
2013-08-08,381.054919802577
2013-08-09,362.466874934158
2013-08-10,390.348942236786
2013-08-11,401.501769157837
2013-08-12,401.501769157837
2013-08-13,365.506885446451
2013-08-14,424.333669882539
2013-08-15,429.385261190664
2013-08-16,424.333669882539
2013-08-17,479.901174271919
2013-08-18,490.00435688817
2013-08-19,447.065830769104
2013-08-20,479.901174271919
2013-08-21,495.055948196296
2013-08-22,545.571861277551
2013-08-23,495.055948196296
2013-08-24,514.206634181364
2013-08-25,493.536435944482
2013-08-26,542.563234217112
2013-08-27,552.368593871638
2013-08-28,581.784672835216
2013-08-29,617.737658235144
2013-08-30,670.03290972595
2013-08-31,728.865067653106
2013-09-01,722.328161216755
2013-09-02,702.717441907703
2013-09-03,634.079924326021
2013-09-04,667.543223035941
2013-09-05,773.542011809099
2013-09-06,799.47079432784
2013-09-07,626.612244202902
2013-09-08,678.469809240383
2013-09-09,877.257141884062
2013-09-10,825.399576846581
2013-09-11,864.292750624692
2013-09-12,920.471779415297
2013-09-13,881.578605637186
2013-09-14,951.020420564436
2013-09-15,1013.38198951784
2013-09-16,862.21451041849
2013-09-17,1002.18439847344
2013-09-18,923.801261162668
2013-09-19,1063.77114921762
2013-09-20,1119.7591044396
2013-09-21,1058.17235369542
2013-09-22,1136.55549100619
2013-09-23,1175.74705966158
2013-09-24,1186.94465070597
2013-09-25,1297.27563966709
2013-09-26,1198.45049283705
2013-09-27,1316.81597361108
2013-09-28,1309.4181310627
2013-09-29,1257.63323322407
2013-09-30,1205.84833538543
2013-10-01,1383.39655654647
2013-10-02,1412.98792673998
2013-10-03,1472.17066712699
2013-10-04,1331.61165870783
2013-10-05,1620.12751809453
2013-10-06,1519.45432564095
2013-10-07,1467.83862226455
2013-10-08,1524.29395389011
2013-10-09,1674.8415048916
2013-10-10,1806.57061201791
2013-10-11,1740.70605845476
2013-10-12,2013.57349464497
2013-10-13,2079.43804820812
2013-10-14,2352.30548439833
2013-10-15,2446.39770377427
2013-10-16,2315.21665452822
2013-10-17,2222.60176420815
2013-10-18,2555.32657920937
2013-10-19,2967.90534981089
2013-10-20,2648.48952740972
2013-10-21,2808.1974386103
2013-10-22,3260.70318701196
2013-10-23,2941.28736461079
2013-10-24,2861.4334090105
2013-10-25,3127.61326101147
2013-10-26,3408.23009035624
2013-10-27,3478.53840366574
2013-10-28,3400.80570190785
2013-10-29,3109.30807031575
2013-10-30,3789.46921069732
2013-10-31,4100.4000177289
2013-11-01,4042.10049141048
2013-11-02,3925.50143877364
2013-11-03,3731.1696843789
2013-11-04,3789.46921069732
2013-11-05,3596.12259203618
2013-11-06,4139.94817128837
2013-11-07,3657.37752555537
2013-11-08,3403.39297516958
2013-11-09,3758.97134570968
2013-11-10,4343.13581159701
2013-11-11,4749.51109221428
2013-11-12,5105.08946275439
2013-11-13,4266.94044648127
2013-11-14,4647.91727205996
2013-11-15,4216.14353640411
2013-11-16,4927.30027748433
2013-11-17,5042.5537025376
2013-11-18,4726.41754288692
2013-11-19,4877.90528464612
2013-11-20,4968.79792970164
2013-11-21,4544.63225277589
2013-11-22,5211.17831651635
2013-11-23,5150.58321981267
2013-11-24,5089.98812310899
2013-11-25,5241.47586486819
2013-11-26,4817.31018794244
2013-11-27,5241.47586486819
2013-11-28,5483.8562516829
2013-11-29,5480.00336357551
2013-11-30,6189.12034201531
2013-12-01,6857.26401530105
2013-12-02,5591.30758170701
2013-12-03,7033.09129774466
2013-12-04,6013.29305957169
2013-12-05,5978.12760308297
2013-12-06,7314.41494965444
2013-12-07,6857.26401530105
2013-12-08,6857.26401530105
2013-12-09,6189.12034201531
2013-12-10,7450.99133192782
2013-12-11,7450.47043785842
2013-12-12,7360.16170527832
2013-12-13,7856.85973446887
2013-12-14,8940.56452543008
2013-12-15,7992.32283333902
2013-12-16,9076.02762430024
2013-12-17,9166.33635688034
2013-12-18,8985.71889172013
2013-12-19,10204.8867815515
2013-12-20,8037.47719962908
2013-12-21,8611.26774435102
2013-12-22,9920.97776573908
2013-12-23,10038.3857866354
2013-12-24,9920.97776573908
2013-12-25,9510.04969260196
2013-12-26,10566.7218806688
2013-12-27,10801.5379224615
2013-12-28,8805.60156722404
2013-12-29,9862.27375529092
2013-12-30,10155.7938075317
2013-12-31,10801.5379224615
2014-01-01,12034.3221418728
2014-01-02,9425.136247148
2014-01-03,11352.6079123221
2014-01-04,9942.34605985975
2014-01-05,13609.0268762619
2014-01-06,13115.4352279001
2014-01-07,12480.817394292
2014-01-08,13609.0268762619
2014-01-09,14596.2101729856
2014-01-10,13185.9483205232
2014-01-11,14807.7494508549
2014-01-12,14596.2101729856
2014-01-13,14628.2406711142
2014-01-14,14411.3355551816
2014-01-15,16368.4305071198
2014-01-16,16457.3893685716
2014-01-17,13521.7469406642
2014-01-18,15478.8418926025
2014-01-19,15034.0475853438
2014-01-20,17346.977983089
2014-01-21,14767.1710009886
2014-01-22,17080.1013987337
2014-01-23,15745.7184769577
2014-01-24,18340.6657996556
2014-01-25,17994.3669102041
2014-01-26,16576.6289112183
2014-01-27,18975.8778325788
2014-01-28,16794.7424495238
2014-01-29,16576.6289112183
2014-01-30,19193.9913708843
2014-01-31,20066.4455241063
2014-02-01,20611.7293698701
2014-02-02,20284.5590624119
2014-02-03,19739.2752166481
2014-02-04,18757.7642942733
2014-02-05,20723.2339086288
2014-02-06,23716.5514349681
2014-02-07,20198.1619363739
2014-02-08,23716.5514349681
2014-02-09,17982.8796594812
2014-02-10,20328.472658544
2014-02-11,21370.9584359053
2014-02-12,23195.3085462874
2014-02-13,23195.3085462874
2014-02-14,24889.3479344994
2014-02-15,24368.1050458188
2014-02-16,25486.3744356631
2014-02-17,24113.6485813296
2014-02-18,25358.2239919788
2014-02-19,31114.3852662318
2014-02-20,27536.2309606151
2014-02-21,23646.9328023361
2014-02-22,28002.9467396085
2014-02-23,26136.0836236346
2014-02-24,29714.2379292513
2014-02-25,25047.0801393165
2014-02-26,28625.2344449332
2014-02-27,29247.5221502578
2014-02-28,31125.9783969294
2014-03-01,27314.0148774629
2014-03-02,26555.2922419778
2014-03-03,28072.737512948
2014-03-04,28262.4181718192
2014-03-05,29590.1827839181
2014-03-06,32814.7539847296
2014-03-07,31486.9893726308
2014-03-08,31866.3506903733
2014-03-09,33952.8379379573
2014-03-10,28262.4181718192
2014-03-11,31866.3506903733
2014-03-12,34521.8799145711
2014-03-13,34076.0838232155
2014-03-14,28100.1706779259
2014-03-15,34861.1139989306
2014-03-16,36128.7908716189
2014-03-17,34015.996083805
2014-03-18,30846.803902084
2014-03-19,33804.7166050236
2014-03-20,37396.4677443073
2014-03-21,39297.9830533399
2014-03-22,35917.5113928376
2014-03-23,45213.808459219
2014-03-24,40096.6711219624
2014-03-25,39076.1052123166
2014-03-26,39573.8899920914
2014-03-27,43058.3834505145
2014-03-28,43307.2758404019
2014-03-29,43556.1682302893
2014-03-30,34844.9345842314
2014-03-31,44800.6301797261
2014-04-01,42560.5986707398
2014-04-02,49031.8008078114
2014-04-03,50774.047537023
2014-04-04,48534.0160280367
2014-04-05,47539.4746363803
2014-04-06,45936.198326456
2014-04-07,45936.198326456
2014-04-08,40764.5733493053
2014-04-09,48978.3306659564
2014-04-10,47153.0512622562
2014-04-11,51412.0365375568
2014-04-12,48978.3306659564
2014-04-13,56887.8747486575
2014-04-14,58713.1541523577
2014-04-15,55366.8085789073
2014-04-16,48369.9041980563
2014-04-17,53376.5546672988
2014-04-18,55507.2239702395
2014-04-19,55160.3038204255
2014-04-20,61751.7866668914
2014-04-21,59323.3456181934
2014-04-22,53425.7030713555
2014-04-23,57241.8247193095
2014-04-24,52384.9426219135
2014-04-25,63139.4672661473
2014-04-26,56547.9844196815
2014-04-27,61404.8665170774
2014-04-28,52731.8627717276
2014-04-29,59983.8153155768
2014-04-30,54488.3950277099
2014-05-01,69999.6899626057
2014-05-02,64033.8072953381
2014-05-03,56477.0225834658
2014-05-04,60056.5521838263
2014-05-05,49715.6888938959
2014-05-06,77158.7491633268
2014-05-07,63238.3562730357
2014-05-08,66420.1603622451
2014-05-09,67613.3368956986
2014-05-10,71192.8664960592
2014-05-11,60454.2776949775
2014-05-12,68363.1186819926
2014-05-13,71297.1253229566
2014-05-14,66015.8567805154
2014-05-15,75258.0767297874
2014-05-16,79659.1338484884
2014-05-17,76138.2881535276
2014-05-18,75698.1824416575
2014-05-19,73937.7595941772
2014-05-20,77898.711001008
2014-05-21,77018.4995772678
2014-05-22,75698.1824416575
2014-05-23,72617.4424585669
2014-05-24,73989.0541480983
2014-05-25,83680.823428221
2014-05-26,82121.5534264529
2014-05-27,70686.9067468202
2014-05-28,87838.8767662692
2014-05-29,73285.6900831003
2014-05-30,86799.3634317572
2014-05-31,76404.2300866365
2014-06-01,90957.4167698054
2014-06-02,100313.036780414
2014-06-03,92516.6867715735
2014-06-04,94075.9567733416
2014-06-05,80296.3073918768
2014-06-06,81234.569832861
2014-06-07,90585.3116841256
2014-06-08,79481.3057357488
2014-06-09,91169.7330498296
2014-06-10,97598.3680725741
2014-06-11,85325.5193927892
2014-06-12,100520.474901094
2014-06-13,95260.6826097579
2014-06-14,104027.003095318
2014-06-15,111040.059483767
2014-06-16,109871.216752359
2014-06-17,107533.531289543
2014-06-18,103872.344332371
2014-06-19,111761.157396392
2014-06-20,124476.49865706
2014-06-21,124476.49865706
2014-06-22,120461.127732638
2014-06-23,117784.213783024
2014-06-24,125814.955631867
2014-06-25,125145.727144463
2014-06-26,114438.071346006
2014-06-27,131838.012018499
2014-06-28,121799.584707445
2014-06-29,121250.583447258
2014-06-30,110358.632936103
2014-07-01,111194.683185619
2014-07-02,114538.884183682
2014-07-03,116210.984682714
2014-07-04,138784.341419644
2014-07-05,127079.637926421
2014-07-06,118719.135431262
2014-07-07,125407.53742739
2014-07-08,125407.53742739
2014-07-09,138784.341419644
2014-07-10,124571.487177874
2014-07-11,130423.838924485
2014-07-12,131517.316592705
2014-07-13,137886.878621816
2014-07-14,116342.053837157
2014-07-15,137025.08563043
2014-07-16,124098.190759634
2014-07-17,148228.394518452
2014-07-18,148228.394518452
2014-07-19,152537.359475384
2014-07-20,133577.913664884
2014-07-21,133577.913664884
2014-07-22,122374.604776862
2014-07-23,125821.776742407
2014-07-24,123236.397768248
2014-07-25,141655.467292385
2014-07-26,124806.737276296
2014-07-27,142503.2149498
2014-07-28,139709.03426451
2014-07-29,138777.640702747
2014-07-30,160199.692623305
2014-07-31,143434.608511564
2014-08-01,146228.789196854
2014-08-02,151817.150567434
2014-08-03,143434.608511564
2014-08-04,119218.375905715
2014-08-05,125738.130838059
2014-08-06,152748.544129197
2014-08-07,149022.969882144
2014-08-08,153677.347167073
2014-08-09,178499.415531386
2014-08-10,173595.585434369
2014-08-11,178499.415531386
2014-08-12,170653.28737616
2014-08-13,142211.072813467
2014-08-14,176537.883492579
2014-08-15,161826.393201531
2014-08-16,154961.031065708
2014-08-17,166730.223298547
2014-08-18,194191.671841837
2014-08-19,189172.925205021
2014-08-20,200319.92108908
2014-08-21,195578.621181646
2014-08-22,186096.021366778
2014-08-23,192022.646251071
2014-08-24,173057.446621335
2014-08-25,162389.521829609
2014-08-26,205061.220996514
2014-08-27,200319.92108908
2014-08-28,205061.220996514
2014-08-29,201505.246065938
2014-08-30,215729.14578824
2014-08-31,224266.372936306
2014-09-01,185433.910730305
2014-09-02,200432.241745256
2014-09-03,230428.903775158
2014-09-04,215430.572760207
2014-09-05,197705.27246981
2014-09-06,244063.750152386
2014-09-07,211340.118847038
2014-09-08,196341.787832087
2014-09-09,199068.757107533
2014-09-10,214067.088122484
2014-09-11,231792.388412881
2014-09-12,209976.634209315
2014-09-13,250729.580909984
2014-09-14,234289.364098999
2014-09-15,234289.364098999
2014-09-16,253566.337094486
2014-09-17,275808.998243125
2014-09-18,265429.089707094
2014-09-19,253566.337094486
2014-09-20,260980.557477366
2014-09-21,243186.428558455
2014-09-22,249117.804864759
2014-09-23,222426.611486392
2014-09-24,231323.675945848
2014-09-25,261293.984719224
2014-09-26,230885.863009396
2014-09-27,230885.863009396
2014-09-28,223993.747695683
2014-09-29,236054.949494681
2014-09-30,263623.410749534
2014-10-01,267069.468406391
2014-10-02,237777.97832311
2014-10-03,251562.208950536
2014-10-04,265346.439577962
2014-10-05,291191.872004387
2014-10-06,277407.641376961
2014-10-07,230885.863009396
2014-10-08,248116.151293679
2014-10-09,255805.104174852
2014-10-10,269697.336979929
2014-10-11,250557.52596845
2014-10-12,257517.457245351
2014-10-13,269697.336979929
2014-10-14,229677.732137746
2014-10-15,262737.405703027
2014-10-16,257517.457245351
2014-10-17,247077.560329999
2014-10-18,285357.182352957
2014-10-19,231417.714956971
2014-10-20,238377.646233873
2014-10-21,266217.371341478
2014-10-22,276657.26825683
2014-10-23,267771.331001111
2014-10-24,284428.084979115
2014-10-25,277272.661457628
2014-10-26,223606.985046474
2014-10-27,284428.084979115
2014-10-28,246862.111491307
2014-10-29,277272.661457628
2014-10-30,304105.499663205
2014-10-31,336304.905509897
2014-11-01,284428.084979115
2014-11-02,277272.661457628
2014-11-03,302316.643782833
2014-11-04,289794.652620231
2014-11-05,268264.624126884
2014-11-06,303181.174870355
2014-11-07,295306.339159437
2014-11-08,301212.465942625
2014-11-09,295306.339159437
2014-11-10,289400.212376248
2014-11-11,253963.451677116
2014-11-12,289400.212376248
2014-11-13,285462.794520789
2014-11-14,303181.174870355
2014-11-15,275619.249882141
2014-11-16,295306.339159437
2014-11-17,283494.085593059
2014-11-18,303873.503789399
2014-11-19,282468.877689125
2014-11-20,276458.90156808
2014-11-21,254422.322457581
2014-11-22,308512.107546988
2014-11-23,284472.203062807
2014-11-24,294488.829931216
2014-11-25,264438.949325989
2014-11-26,274455.576194398
2014-11-27,282468.877689125
2014-11-28,296492.155304897
2014-11-29,314522.083668033
2014-11-30,320532.059789078
2014-12-01,260432.298578626
2014-12-02,300382.460137881
2014-12-03,230698.727588578
2014-12-04,290362.191620107
2014-12-05,310250.01296395
2014-12-06,272463.152410648
2014-12-07,250586.548932421
2014-12-08,324171.48790464
2014-12-09,282407.06308257
2014-12-10,284395.845216954
2014-12-11,294339.755888875
2014-12-12,280418.280948185
2014-12-13,290362.191620107
2014-12-14,280418.280948185
2014-12-15,280418.280948185
2014-12-16,284395.845216954
2014-12-17,251585.071833534
2014-12-18,253027.240872936
2014-12-19,268718.852710017
2014-12-20,262834.498271112
2014-12-21,258911.595311842
2014-12-22,321678.042660167
2014-12-23,294217.721945275
2014-12-24,300102.07638418
2014-12-25,309909.333782356
2014-12-26,298140.624904545
2014-12-27,298140.624904545
2014-12-28,331485.300058343
2014-12-29,321678.042660167
2014-12-30,306495.476137719
2014-12-31,307081.470445709
2015-01-01,333345.017260144
2015-01-02,333345.017260144
2015-01-03,327284.198764505
2015-01-04,347486.927083302
2015-01-05,315162.561773228
2015-01-06,319203.107436987
2015-01-07,282838.196463153
2015-01-08,296980.106286311
2015-01-09,282838.196463153
2015-01-10,296980.106286311
2015-01-11,313142.288941348
2015-01-12,291349.141441684
2015-01-13,277602.083462638
2015-01-14,316947.260646319
2015-01-15,330062.319707546
2015-01-16,303832.201585092
2015-01-17,301646.358408221
2015-01-18,334434.006061289
2015-01-19,314761.417469448
2015-01-20,257929.494870797
2015-01-21,325690.633353804
2015-01-22,295088.828877607
2015-01-23,271044.553932025
2015-01-24,275416.240285767
2015-01-25,273230.397108896
2015-01-26,277602.083462638
2015-01-27,317507.026636064
2015-01-28,336476.453109996
2015-01-29,336476.453109996
2015-01-30,283132.625177924
2015-01-31,340579.824489386
2015-02-01,318011.28190274
2015-02-02,326218.024661521
2015-02-03,260564.082591277
2015-02-04,326218.024661521
2015-02-05,326218.024661521
2015-02-06,363148.367076033
2015-02-07,326218.024661521
2015-02-08,270822.511039753
2015-02-09,340604.722619783
2015-02-10,318224.262813905
2015-02-11,349162.732809701
2015-02-12,262976.994964268
2015-02-13,322644.044241876
2015-02-14,353582.514237672
2015-02-15,309384.699957963
2015-02-16,346952.842095716
2015-02-17,329273.716383832
2015-02-18,369051.74923557
2015-02-19,366841.858521585
2015-02-20,349162.732809701
2015-02-21,313804.481385934
2015-02-22,334358.311133104
2015-02-23,329538.396656716
2015-02-24,299369.388512087
2015-02-25,368990.176538154
2015-02-26,348103.940130334
2015-02-27,352745.325998738
2015-02-28,329538.396656716
2015-03-01,324897.010788311
2015-03-02,366669.483603951
2015-03-03,366669.483603951
2015-03-04,324897.010788311
2015-03-05,306331.467314693
2015-03-06,343462.554261929
2015-03-07,324897.010788311
2015-03-08,363358.067705216
2015-03-09,339499.662403796
2015-03-10,358360.754759563
2015-03-11,363076.027848504
2015-03-12,308850.387325676
2015-03-13,344214.935492738
2015-03-14,308850.387325676
2015-03-15,337142.025859325
2015-03-16,327711.479681442
2015-03-17,301777.477692263
2015-03-18,360718.391304033
2015-03-19,322996.2065925
2015-03-20,320638.57004803
2015-03-21,356003.118215092
2015-03-22,334537.327428476
2015-03-23,336739.588444724
2015-03-24,401765.164144395
2015-03-25,376219.402262381
2015-03-26,343706.614412546
2015-03-27,397120.480165847
2015-03-28,343706.614412546
2015-03-29,355318.324358916
2015-03-30,329772.562476902
2015-03-31,348351.298391094
2015-04-01,306549.142584163
2015-04-02,385508.770219477
2015-04-03,339061.930433998
2015-04-04,355318.324358916
2015-04-05,361069.996691013
2015-04-06,309707.170078885
2015-04-07,373614.998825321
2015-04-08,307249.17666556
2015-04-09,326913.123972156
2015-04-10,373614.998825321
2015-04-11,344119.077865427
2015-04-12,314623.156905534
2015-04-13,383446.972478619
2015-04-14,366241.018585348
2015-04-15,299875.196425587
2015-04-16,339203.091038779
2015-04-17,309707.170078885
2015-04-18,358867.038345374
2015-04-19,351846.074225004
2015-04-20,364477.035874265
2015-04-21,362110.301875082
2015-04-22,359743.567875898
2015-04-23,307675.41989386
2015-04-24,293475.015898758
2015-04-25,385777.641866917
2015-04-26,340809.69588243
2015-04-27,324242.557888145
2015-04-28,362110.301875082
2015-04-29,300575.217896309
2015-04-30,317142.355890594
2015-05-01,350276.631879164
2015-05-02,347909.89787998
2015-05-03,333776.412541361
2015-05-04,303150.868676707
2015-05-05,364728.388876663
2015-05-06,381306.952007421
2015-05-07,333939.628776685
2015-05-08,355254.924230516
2015-05-09,305519.234838243
2015-05-10,305519.234838243
2015-05-11,374201.85352281
2015-05-12,355254.924230516
2015-05-13,383675.318168957
2015-05-14,364728.388876663
2015-05-15,348149.825745906
2015-05-16,312624.333322854
2015-05-17,410256.527852824
2015-05-18,349377.602526406
2015-05-19,315410.335614117
2015-05-20,351803.835877284
2015-05-21,376066.169386062
2015-05-22,334820.202421139
2015-05-23,271738.135298316
2015-05-24,354230.069228162
2015-05-25,342098.902473773
2015-05-26,349377.602526406
2015-05-27,334820.202421139
2015-05-28,320262.802315872
2015-05-29,373639.936035185
2015-05-30,329967.735719384
2015-05-31,356781.94209336
2015-06-01,312271.265830991
2015-06-02,354853.71117158
2015-06-03,335928.179909096
2015-06-04,333562.488501286
2015-06-05,326465.414277854
2015-06-06,421093.070590275
2015-06-07,352488.01976377
2015-06-08,371413.551026254
2015-06-09,357219.402579391
2015-06-10,399801.847919981
2015-06-11,319368.340054422
2015-06-12,335928.179909096
2015-06-13,376144.933841875
2015-06-14,361934.276712658
2015-06-15,355711.957090776
2015-06-16,291486.187060497
2015-06-17,390295.064030157
2015-06-18,385354.620181674
2015-06-19,363122.6228635
2015-06-20,331009.737848361
2015-06-21,306307.518605946
2015-06-22,377943.954408949
2015-06-23,345831.06939381
2015-06-24,385354.620181674
2015-06-25,375473.732484708
2015-06-26,380414.176333191
2015-06-27,318658.628227153
2015-06-28,346814.543816443
2015-06-29,343810.247546963
2015-06-30,356089.184959355
2015-07-01,331531.310134572
2015-07-02,378191.27230166
2015-07-03,395381.784679008
2015-07-04,373279.697336703
2015-07-05,348721.82251192
2015-07-06,444497.534328574
2015-07-07,329075.522652093
2015-07-08,395381.784679008
2015-07-09,326619.735169615
2015-07-10,378191.27230166
2015-07-11,365703.823777367
2015-07-12,342767.691987456
2015-07-13,375774.951215878
2015-07-14,365618.871453287
2015-07-15,388470.050919117
2015-07-16,340228.672046808
2015-07-17,373235.93127523
2015-07-18,378313.971156526
2015-07-19,385931.03097847
2015-07-20,396087.110741061
2015-07-21,322455.532462274
2015-07-22,391009.070859765
2015-07-23,355462.791690696
2015-07-24,429094.369969483
2015-07-25,395370.72515724
2015-07-26,374222.682670225
2015-07-27,387216.525818497
2015-07-28,353432.53363299
2015-07-29,395012.83170746
2015-07-30,348234.996373682
2015-07-31,392414.063077805
2015-08-01,402809.137596423
2015-08-02,392414.063077805
2015-08-03,408006.674855731
2015-08-04,353432.53363299
2015-08-05,345636.227744027
2015-08-06,371623.914040571
2015-08-07,356031.302262645
2015-08-08,420413.404985863
2015-08-09,372000.719336283
2015-08-10,437493.803726473
2015-08-11,424395.186848435
2015-08-12,330085.145326561
2015-08-13,385099.336214321
2015-08-14,372000.719336283
2015-08-15,358902.102458245
2015-08-16,361521.825833852
2015-08-17,385099.336214321
2015-08-18,369380.995960675
2015-08-19,408676.846594789
2015-08-20,392958.506341144
2015-08-21,432254.356975258
2015-08-22,426143.652201538
2015-08-23,361412.970854469
2015-08-24,418052.317033154
2015-08-25,364110.082577264
2015-08-26,434234.987369922
2015-08-27,369504.306022853
2015-08-28,418052.317033154
2015-08-29,431537.875647127
2015-08-30,404566.758419182
2015-08-31,423446.540478743
2015-09-01,415355.20531036
2015-09-02,431537.875647127
2015-09-03,393778.311528004
2015-09-04,434444.799372061
2015-09-05,416212.869138725
2015-09-06,407718.72895222
2015-09-07,430369.769449566
2015-09-08,385067.688454875
2015-09-09,421875.629263061
2015-09-10,484165.990630761
2015-09-11,447358.049822575
2015-09-12,382236.308392706
2015-09-13,427538.389387398
2015-09-14,430369.769449566
2015-09-15,453020.809946911
2015-09-16,402055.968827884
2015-09-17,410910.027600594
2015-09-18,433587.717335429
2015-09-19,368697.038550535
2015-09-20,377545.767475748
2015-09-21,389344.072709365
2015-09-22,463083.480419472
2015-09-23,466033.056727876
2015-09-24,412940.683176599
2015-09-25,483730.514578302
2015-09-26,433587.717335429
2015-09-27,439486.869952237
2015-09-28,421789.412101812
2015-09-29,513226.277662345
2015-09-30,436537.293643833
2015-10-01,444776.382758561
2015-10-02,417179.763438577
2015-10-03,438341.05578691
2015-10-04,462525.389899291
2015-10-05,462525.389899291
2015-10-06,429271.930494767
2015-10-07,402064.554618338
2015-10-08,423225.846966672
2015-10-09,380903.262270005
2015-10-10,483686.682247624
2015-10-11,441364.097550958
2015-10-12,429271.930494767
2015-10-13,414156.721674529
2015-10-14,459502.348135244
2015-10-15,502137.288713881
2015-10-16,435823.398820657
2015-10-17,411610.987775065
2015-10-18,438849.950201356
2015-10-19,499380.977815336
2015-10-20,387398.576729473
2015-10-21,435823.398820657
2015-10-22,447929.604343453
2015-10-23,450956.155724152
2015-10-24,438849.950201356
2015-10-25,469115.464008346
2015-10-26,496354.426434637
2015-10-27,444903.052962754
2015-10-28,420690.641917162
2015-10-29,466068.004514329
2015-10-30,529187.24527939
2015-10-31,454915.351205088
2015-11-01,473483.324723664
2015-11-02,473483.324723664
2015-11-03,479672.649229855
2015-11-04,479672.649229855
2015-11-05,451820.688951993
2015-11-06,448726.026698897
2015-11-07,470388.662470568
2015-11-08,430158.053180322
2015-11-09,461104.67571128
2015-11-10,451820.688951993
2015-11-11,537055.796106772
2015-11-12,527006.857659411
2015-11-13,523733.523139787
2015-11-14,464813.50178656
2015-11-15,523733.523139787
2015-11-16,566286.871894895
2015-11-17,487726.843423926
2015-11-18,500820.181502421
2015-11-19,445173.494668818
2015-11-20,546646.864777153
2015-11-21,569560.206414519
2015-11-22,563013.537375271
2015-11-23,533553.526698658
2015-11-24,560533.42415402
2015-11-25,535030.217025699
2015-11-26,636252.149976506
2015-11-27,480804.181516337
2015-11-28,556720.631229443
2015-11-29,538645.286059656
2015-11-30,585641.183501102
2015-12-01,603716.528670889
2015-12-02,582026.114467145
2015-12-03,513339.802821954
2015-12-04,553105.562195486
2015-12-05,632637.080942549
2015-12-06,577650.161239677
2015-12-07,578033.500385697
2015-12-08,688135.119506783
2015-12-09,660609.714726512
2015-12-10,849355.347505516
2015-12-11,629152.109263344
2015-12-12,637016.510629136
2015-12-13,558372.496971217
2015-12-14,766779.133164702
2015-12-15,719592.724969951
2015-12-16,640948.711312032
2015-12-17,609491.105848864
2015-12-18,684510.337699163
2015-12-19,729321.303625075
2015-12-20,766484.172599601
2015-12-21,692158.434650549
2015-12-22,696803.793272365
2015-12-23,729321.303625075
2015-12-24,641059.489810576
2015-12-25,752548.096734154
2015-12-26,794356.324330496
2015-12-27,952298.517472232
2015-12-28,701449.151894181
2015-12-29,738612.020868707
2015-12-30,766484.172599601
2015-12-31,702681.498032921
2016-01-01,697129.166405806
2016-01-02,748768.363917347
2016-01-03,748768.363917347
2016-01-04,934669.474958895
2016-01-05,810735.400931196
2016-01-06,728112.684912731
2016-01-07,759096.203419655
2016-01-08,893358.116949662
2016-01-09,779751.882424272
2016-01-10,903685.95645197
2016-01-11,877866.357696199
2016-01-12,877866.357696199
2016-01-13,813710.194014571
2016-01-14,749438.083305595
2016-01-15,687454.482430696
2016-01-16,800151.938566876
2016-01-17,850865.793828157
2016-01-18,974832.995577956
2016-01-19,749438.083305595
2016-01-20,856500.666634966
2016-01-21,771977.574532831
2016-01-22,991737.613998384
2016-01-23,1008642.23241881
2016-01-24,963563.249964338
2016-01-25,912849.394703057
2016-01-26,928141.002810171
2016-01-27,924867.907889316
2016-01-28,871165.900334451
2016-01-29,1008404.36408577
2016-01-30,1115808.3791955
