time,IssContPctAnn
2009-09-22,0.3893914824613809
2009-09-23,0.5598636557307201
2009-09-24,1.5023125556922816
2009-09-25,1.4039648321920704
2009-09-26,1.5363246064483542
2009-09-27,1.33172572866429
2009-09-28,1.2964897618052653
2009-09-29,1.337330335581647
2009-09-30,1.2871841679458988
2009-10-01,1.2375439321893735
2009-10-02,1.0833986065877892
2009-10-03,0.8706559736787991
2009-10-04,0.7938690085357847
2009-10-05,0.8219710928223396
2009-10-06,0.641502493255947
2009-10-07,0.8929299518877926
2009-10-08,1.038786794600748
2009-10-09,1.1685916919959474
2009-10-10,1.1354638009049773
2009-10-11,1.0879722871183437
2009-10-12,0.8507474682526924
2009-10-13,0.8341686379856462
2009-10-14,1.0069972011195523
2009-10-15,1.0332522626689526
2009-10-16,0.8710870689312278
2009-10-17,0.8256607667275181
2009-10-18,1.0687717632162077
2009-10-19,1.610463283958399
2009-10-20,1.360924683072334
2009-10-21,1.1424547126256897
2009-10-22,1.2807516862255839
2009-10-23,1.2621415805423888
2009-10-24,0.8771317829457365
2009-10-25,1.0720358633482765
2009-10-26,0.998766716768798
2009-10-27,0.8980815808696321
2009-10-28,0.9238025846531426
2009-10-29,0.6427286299429622
2009-10-30,0.8364205782377879
2009-10-31,0.6401311525410804
2009-11-01,0.3475660851679744
2009-11-02,0.45821128314375925
2009-11-03,0.8588561235720521
2009-11-04,0.8706269877328486
2009-11-05,0.7860138274963165
2009-11-06,0.8529644566733255
2009-11-07,0.9468045112781954
2009-11-08,0.9989502493157875
2009-11-09,0.8736956277817256
2009-11-10,1.0617191870221891
2009-11-11,0.8690799508910302
2009-11-12,0.8940434217851179
2009-11-13,1.0804810360777057
2009-11-14,1.0638651121605667
2009-11-15,1.2882352941176471
2009-11-16,1.29702897754332
2009-11-17,1.2260396509547629
2009-11-18,1.049767001601864
2009-11-19,0.927808845958312
2009-11-20,1.1363307269041414
2009-11-21,0.9620175470267537
2009-11-22,1.391576448584685
2009-11-23,1.2559589949460555
2009-11-24,1.2126679051157474
2009-11-25,1.1697884766042304
2009-11-26,1.0885464744727686
2009-11-27,0.9564447592067988
2009-11-28,0.9153685846490763
2009-11-29,0.7719149836100243
2009-11-30,0.9623497152499472
2009-12-01,0.934289421087696
2009-12-02,1.1991053017859015
2009-12-03,1.1191247691718058
2009-12-04,0.45725023488881933
2009-12-05,0.8110829485087323
2009-12-06,1.3006850262939387
2009-12-07,1.4088778604907637
2009-12-08,1.3160605748428968
2009-12-09,1.1993017763630762
2009-12-10,1.2946352443641076
2009-12-11,1.3889172017803146
2009-12-12,1.3590359814507667
2009-12-13,1.4030414404693665
2009-12-14,1.251050102490003
2009-12-15,1.3442030198533597
2009-12-16,1.6543909348441925
2009-12-17,2.0443096705773183
2009-12-18,2.7015691305635054
2009-12-19,2.361996274144524
2009-12-20,2.0757506824385805
2009-12-21,2.064012666817462
2009-12-22,1.900736121379665
2009-12-23,1.79797204362985
2009-12-24,1.789158735716332
2009-12-25,1.722898054869163
2009-12-26,2.000945179584121
2009-12-27,1.910395837903908
2009-12-28,1.560510547996505
2009-12-29,1.9374514977494954
2009-12-30,1.5905859809618
2009-12-31,1.5501323321228533
2010-01-01,1.4767363452461229
2010-01-02,1.4041890571568147
2010-01-03,2.061145181856822
2010-01-04,1.99477641233129
2010-01-05,2.16916288981601
2010-01-06,1.777031063321386
2010-01-07,1.6712255455788785
2010-01-08,1.6528546482374877
2010-01-09,1.623990806765278
2010-01-10,2.0320557899671825
2010-01-11,1.6926240265990025
2010-01-12,1.6848110085350985
2010-01-13,1.7295579312337475
2010-01-14,1.5018847293758812
2010-01-15,1.4748953974895398
2010-01-16,1.3028641594562953
2010-01-17,1.3603129445234707
2010-01-18,1.293408929836995
2010-01-19,1.2785671911635923
2010-01-20,1.6219028601963046
2010-01-21,1.7876133437814843
2010-01-22,1.3535480273246898
2010-01-23,1.6210964607911174
2010-01-24,1.553663727576771
2010-01-25,2.1163781258587524
2010-01-26,1.9454694546945468
2010-01-27,1.628887860894174
2010-01-28,1.7495802415642097
2010-01-29,1.936939363736767
2010-01-30,2.0531433316368894
2010-01-31,1.6060856579017548
2010-02-01,1.7822833182952071
2010-02-02,1.3991328944933514
2010-02-03,2.58681785967399
2010-02-04,2.1808954756562127
2010-02-05,2.1114685205841917
2010-02-06,1.808936269068945
2010-02-07,2.033086914112634
2010-02-08,1.8642423004239237
2010-02-09,1.9193445954528134
2010-02-10,1.5511091999089368
2010-02-11,1.5537000654878848
2010-02-12,1.674689732982324
2010-02-13,2.1108258344342796
2010-02-14,1.882703037817731
2010-02-15,1.5861336757117108
2010-02-16,1.7489433850992728
2010-02-17,2.131061438866496
2010-02-18,1.8452713705855188
2010-02-19,1.6954155074392163
2010-02-20,1.8275040319668778
2010-02-21,1.9488339797921754
2010-02-22,2.258125922048256
2010-02-23,2.1584350458889205
2010-02-24,1.4704219379461447
2010-02-25,1.3194525950095068
2010-02-26,1.4677483459191545
2010-02-27,1.4618698335079754
2010-02-28,1.321083037516531
2010-03-01,1.6439162971175167
2010-03-02,1.5780516971759728
2010-03-03,1.2714272618938491
2010-03-04,1.540927865635198
2010-03-05,1.4187806873977087
2010-03-06,1.4626774434558176
2010-03-07,1.4732344186885542
2010-03-08,1.0259033570930676
2010-03-09,1.1943342522243887
2010-03-10,1.320426073557982
2010-03-11,1.0808433895889924
2010-03-12,0.9806816920173199
2010-03-13,1.2358369478622644
2010-03-14,1.0068854412640964
2010-03-15,1.0842061256820983
2010-03-16,1.0091280115855532
2010-03-17,1.0859768103259682
2010-03-18,1.1145038167938932
2010-03-19,1.2139425689628938
2010-03-20,1.5170472994912871
2010-03-21,1.440230281599034
2010-03-22,1.4033335481238054
2010-03-23,1.6156658968437259
2010-03-24,1.329817833173538
2010-03-25,1.4484741734221807
2010-03-26,1.5195798727783767
2010-03-27,1.3678758658441585
2010-03-28,1.4237778663255247
2010-03-29,1.4865909185847361
2010-03-30,1.6317343480340174
2010-03-31,1.5793341890604944
2010-04-01,1.2651124406849599
2010-04-02,1.1709784888742647
2010-04-03,1.2045216963535368
2010-04-04,1.2748682544221577
2010-04-05,1.1371179572804464
2010-04-06,1.1778973005885933
2010-04-07,1.4241958635747933
2010-04-08,1.3454256133424647
2010-04-09,1.3842680846794422
2010-04-10,1.894400638786306
2010-04-11,1.6176119877578599
2010-04-12,1.4666178420854692
2010-04-13,1.3603825675409191
2010-04-14,1.2910198467282372
2010-04-15,1.542676006731108
2010-04-16,1.437007874015748
2010-04-17,1.565429175803916
2010-04-18,1.7272182948970525
2010-04-19,1.6282736607314539
2010-04-20,1.4331271188063817
2010-04-21,1.5246042342170512
2010-04-22,1.1035577782425983
2010-04-23,1.0381311742733081
2010-04-24,1.1590148751582965
2010-04-25,1.0867803637048903
2010-04-26,1.1245749497454396
2010-04-27,1.2301297534123463
2010-04-28,1.2259978726977552
2010-04-29,0.9984926306386779
2010-04-30,0.9755011135857461
2010-05-01,1.2355030242494867
2010-05-02,1.0434726474602531
2010-05-03,1.0672710888794894
2010-05-04,0.9106084787115
2010-05-05,0.9150045745654163
2010-05-06,0.9924451176116352
2010-05-07,0.8771003622726693
2010-05-08,1.020422982663157
2010-05-09,0.9450822046787861
2010-05-10,0.8439916178914662
2010-05-11,0.7304343122937964
2010-05-12,0.8338130014030292
2010-05-13,0.8384480097627508
2010-05-14,0.8039215686274509
2010-05-15,0.5938036327231121
2010-05-16,0.7358739674213634
2010-05-17,0.9288688781321185
2010-05-18,1.0880056777856635
2010-05-19,1.0590191776944307
2010-05-20,1.3061681386288717
2010-05-21,1.1289387202783683
2010-05-22,1.2465410347122492
2010-05-23,1.3438552408871207
2010-05-24,1.1934535714906864
2010-05-25,1.328261736011229
2010-05-26,1.4050578284136026
2010-05-27,1.2057396510787652
2010-05-28,1.3950638443739822
2010-05-29,1.1474653590527772
2010-05-30,0.9268379972050853
2010-05-31,0.8811628697721863
2010-06-01,0.8358069714188788
2010-06-02,0.9078372982301783
2010-06-03,0.9363080973436393
2010-06-04,0.7683692888058068
2010-06-05,0.8891371547611047
2010-06-06,0.9052822094114493
2010-06-07,0.9578131006702436
2010-06-08,0.9735118104985915
2010-06-09,1.0193327459813488
2010-06-10,0.9682179153472487
2010-06-11,1.013805075638588
2010-06-12,0.8128505443747939
2010-06-13,1.0327016712725359
2010-06-14,0.964103489573934
2010-06-15,1.0985164466689565
2010-06-16,0.8458036195107622
2010-06-17,0.8675620675620676
2010-06-18,0.8891595615103531
2010-06-19,0.8869987849331712
2010-06-20,1.0906961718623809
2010-06-21,0.9056780097963393
2010-06-22,0.9151398264223722
2010-06-23,1.0937074366657586
2010-06-24,0.9857613142418818
2010-06-25,0.8728437968306604
2010-06-26,0.9228750894489941
2010-06-27,1.0302396016681732
2010-06-28,0.8776398006802183
2010-06-29,0.9731951281080399
2010-06-30,1.0450555328320172
2010-07-01,1.2075669912350848
2010-07-02,0.9532559739772302
2010-07-03,1.2061225762204626
2010-07-04,0.9419794160629333
2010-07-05,1.0129300320925256
2010-07-06,0.9538425854337405
2010-07-07,0.8783512788078857
2010-07-08,0.8482232174461732
2010-07-09,1.1144439671044557
2010-07-10,1.105485361152752
2010-07-11,0.9966744466309704
2010-07-12,3.632800700779315
2010-07-13,3.7752600741360753
2010-07-14,3.1263151655256216
2010-07-15,3.344198749008898
2010-07-16,2.6865225692673187
2010-07-17,0.91801872528495
2010-07-18,0.9104356401183363
2010-07-19,0.9187038912194416
2010-07-20,0.9531676068733679
2010-07-21,1.0868408182053568
2010-07-22,0.9217436221195511
2010-07-23,1.0131925366300367
2010-07-24,0.9844171411447408
2010-07-25,1.1992234169653524
2010-07-26,1.2571756601607347
2010-07-27,0.8567953957322849
2010-07-28,0.8188244257576612
2010-07-29,0.9246228326953388
2010-07-30,0.9325079311603357
2010-07-31,1.0371495359807392
2010-08-01,1.217006138392857
2010-08-02,1.2281360362615057
2010-08-03,1.1483873650362444
2010-08-04,1.225204442479832
2010-08-05,1.0958545654868475
2010-08-06,0.7374548153442281
2010-08-07,0.77593537414966
2010-08-08,0.9934893518075255
2010-08-09,0.9460989618149821
2010-08-10,0.9486066510640614
2010-08-11,1.1535435740929127
2010-08-12,1.071177409320819
2010-08-13,1.0582278139622692
2010-08-14,1.3778580832370564
2010-08-15,1.0121910375778687
2010-08-16,0.7173895603807895
2010-08-17,0.6284619799522164
2010-08-18,0.6468009699682895
2010-08-19,0.6553485217252524
2010-08-20,0.9345069114642753
2010-08-21,0.8357487922705314
2010-08-22,1.0212889516544144
2010-08-23,1.023229797315083
2010-08-24,1.029923223308616
2010-08-25,1.0317886168221853
2010-08-26,1.0003784863157619
2010-08-27,0.8127799770809458
2010-08-28,0.8062420415269873
2010-08-29,0.7666874124786058
2010-08-30,0.703803398340947
2010-08-31,0.8670617245697613
2010-09-01,0.7383332903857551
2010-09-02,0.7321589301787322
2010-09-03,0.7680858162034542
2010-09-04,0.8457402547526084
2010-09-05,0.7693536024527338
2010-09-06,0.7352303730334786
2010-09-07,0.7430214509275045
2010-09-08,0.7646356791894672
2010-09-09,0.6245405460214454
2010-09-10,0.8170091685109074
2010-09-11,0.7370480217075788
2010-09-12,0.8135420339495291
2010-09-13,0.7842755362326125
2010-09-14,0.9286716967889103
2010-09-15,0.7714964667625539
2010-09-16,0.9970189837104299
2010-09-17,0.9444900599636734
2010-09-18,1.0730100844714026
2010-09-19,0.9437942297223735
2010-09-20,0.9144031296664239
2010-09-21,0.7731241456596432
2010-09-22,0.7804416481315358
2010-09-23,1.0465500974133388
2010-09-24,1.0168745952418774
2010-09-25,0.9208858445262413
2010-09-26,0.9097153833995939
2010-09-27,1.0133971871968963
2010-09-28,0.9357616214385914
2010-09-29,0.7224582408033214
2010-09-30,0.6420327221030818
2010-10-01,0.6759584395593823
2010-10-02,0.4384068415489575
2010-10-03,0.5340737364772482
2010-10-04,0.6685541894625947
2010-10-05,0.5497447912308594
2010-10-06,0.7445602901178604
2010-10-07,0.6953374291565462
2010-10-08,0.6680373654060993
2010-10-09,0.6841043890865954
2010-10-10,0.7690759724425295
2010-10-11,0.6856930184198401
2010-10-12,0.6672209642419096
2010-10-13,0.7560493362206948
2010-10-14,0.8785060993507332
2010-10-15,0.7569420035149385
2010-10-16,1.1000140173815531
2010-10-17,1.1475581639069377
2010-10-18,1.0552440001393293
2010-10-19,1.0816943148536171
2010-10-20,1.1120985146629427
2010-10-21,0.7818456116914076
2010-10-22,0.6461885109269201
2010-10-23,0.7328308207705193
2010-10-24,0.8564446530154406
2010-10-25,0.8461231015187849
2010-10-26,1.0017537666123835
2010-10-27,0.8832250295373989
2010-10-28,0.9058508890223588
2010-10-29,0.9200709877240973
2010-10-30,1.0367681868391982
2010-10-31,0.7349516856586837
2010-11-01,0.7252958214518266
2010-11-02,0.7197759103641457
2010-11-03,0.7753801431127013
2010-11-04,0.8184312981782889
2010-11-05,0.8895504117516135
2010-11-06,0.8833455449721352
2010-11-07,0.9739368239240912
2010-11-08,1.107965207408879
2010-11-09,0.8721960995914593
2010-11-10,0.8141055222273497
2010-11-11,0.8761632304100491
2010-11-12,0.6748758232861426
2010-11-13,0.8883492496589358
2010-11-14,1.0169897365012681
2010-11-15,0.7927974891126098
2010-11-16,0.7792383718409986
2010-11-17,0.9744063638230495
2010-11-18,1.0110476395774952
2010-11-19,0.5891531260088239
2010-11-20,0.4550437418051287
2010-11-21,0.5483656343227523
2010-11-22,0.6373394465928933
2010-11-23,0.546588368685086
2010-11-24,0.6897380052527065
2010-11-25,0.7039649642503224
2010-11-26,0.7529694494954329
2010-11-27,0.6972967809723947
2010-11-28,0.6650916911211636
2010-11-29,0.806378300670176
2010-11-30,0.7777098012742077
2010-12-01,0.7223766211891527
2010-12-02,0.7209497793654129
2010-12-03,0.723348257819627
2010-12-04,0.8743383752798176
2010-12-05,0.9102434341642581
2010-12-06,0.9155581923020878
2010-12-07,0.9057071960297767
2010-12-08,0.8996944746517528
2010-12-09,0.8410485854223066
2010-12-10,0.5535723497549652
2010-12-11,0.657826982492276
2010-12-12,0.6416609266893524
2010-12-13,0.5283229992198086
2010-12-14,0.6396093581873893
2010-12-15,0.7316499452847749
2010-12-16,0.6446524828487422
2010-12-17,0.6175217595140544
2010-12-18,0.5979405569857243
2010-12-19,0.6820836253211866
2010-12-20,0.5884589645312405
2010-12-21,0.723957173794248
2010-12-22,0.5789845920687042
2010-12-23,0.5339487489911219
2010-12-24,0.544183422653826
2010-12-25,0.6166780642825537
2010-12-26,0.5314768881613963
2010-12-27,0.60743681514231
2010-12-28,0.6173685896152769
2010-12-29,0.6017625723164237
2010-12-30,0.6153117206982543
2010-12-31,0.588873839780106
2011-01-01,0.6567554402393805
2011-01-02,0.6338817878691648
2011-01-03,0.5641869129245769
2011-01-04,0.5092267352693811
2011-01-05,0.5553305209496241
2011-01-06,0.5077446724546172
2011-01-07,0.5896142783972262
2011-01-08,0.6101638248077567
2011-01-09,0.5841032035108044
2011-01-10,0.5795979180348758
2011-01-11,0.6143398146607822
2011-01-12,0.5955079231716134
2011-01-13,0.6691631072884364
2011-01-14,0.6431123268468855
2011-01-15,0.5569865090781851
2011-01-16,0.6162549244114964
2011-01-17,0.6399228973546818
2011-01-18,0.49782356355194424
2011-01-19,0.595708312006876
2011-01-20,0.6544560659372439
2011-01-21,0.6112078838214207
2011-01-22,0.5786747890923766
2011-01-23,0.5952380952380952
2011-01-24,0.6570782901792555
2011-01-25,0.5444219222090488
2011-01-26,0.6270998778252902
2011-01-27,0.5565721256480635
2011-01-28,0.5487886112327047
2011-01-29,0.5583532072173079
2011-01-30,0.5402123279223552
2011-01-31,0.5877449726729372
2011-02-01,0.5661216036013884
2011-02-02,0.5445960621370225
2011-02-03,0.5506576776201028
2011-02-04,0.6664533313254714
2011-02-05,0.6138892020896757
2011-02-06,0.6060222316026453
2011-02-07,0.6937214440865852
2011-02-08,0.5732126832186659
2011-02-09,0.6539265452373842
2011-02-10,0.6323937626916556
2011-02-11,0.631299981402269
2011-02-12,0.664030593302146
2011-02-13,0.6695758519095003
2011-02-14,0.661611023767687
2011-02-15,0.7579253380093212
2011-02-16,0.7798355235893799
2011-02-17,0.7748258560164679
2011-02-18,0.7097129230487021
2011-02-19,0.5381853815790678
2011-02-20,0.660669719990127
2011-02-21,0.6461768704999863
2011-02-22,0.7014499881596444
2011-02-23,0.806047056899043
2011-02-24,0.6853434200500708
2011-02-25,0.7434212312956576
2011-02-26,0.9096573208722741
2011-02-27,0.8024218616259269
2011-02-28,0.49262635078595274
2011-03-01,0.4264440230432555
2011-03-02,0.550266069617811
2011-03-03,0.6082079858093762
2011-03-04,0.7212277815528773
2011-03-05,0.9017490033089252
2011-03-06,0.8898082654922372
2011-03-07,0.6839333605669324
2011-03-08,0.6051350704387684
2011-03-09,0.5170292068382425
2011-03-10,0.3551117518551604
2011-03-11,0.41919553329269477
2011-03-12,0.4508836790696443
2011-03-13,0.37642133098281183
2011-03-14,0.35997957063102093
2011-03-15,0.35962489223569155
2011-03-16,0.436165539056322
2011-03-17,0.4516414950285649
2011-03-18,0.383971386241902
2011-03-19,0.3676019827299319
2011-03-20,0.43740104790811996
2011-03-21,0.4719099160486062
2011-03-22,0.3790470372632865
2011-03-23,0.4994030345019913
2011-03-24,0.48285885864977063
2011-03-25,0.5487433954393771
2011-03-26,0.43720163180279487
2011-03-27,0.45248064636377033
2011-03-28,0.5308125795309944
2011-03-29,0.5142889250025933
2011-03-30,0.49154005524861877
2011-03-31,0.632233434734275
2011-04-01,0.5527590627877161
2011-04-02,0.5644475373076625
2011-04-03,0.5479446179185397
2011-04-04,0.5564882226980729
2011-04-05,0.6055034888493638
2011-04-06,0.4613466334164588
2011-04-07,0.4576548759371881
2011-04-08,0.5160768280737618
2011-04-09,0.4843442978538801
2011-04-10,0.5363361475869333
2011-04-11,0.5046354020882634
2011-04-12,0.5039386752498729
2011-04-13,0.5987958124038087
2011-04-14,0.493184927457902
2011-04-15,0.4187262758329819
2011-04-16,0.5318682984762851
2011-04-17,0.5525512392454354
2011-04-18,0.45375511335478075
2011-04-19,0.47154062329600266
2011-04-20,0.4403891109267778
2011-04-21,0.44901084555131554
2011-04-22,0.5368005882746173
2011-04-23,0.5238476686358934
2011-04-24,0.4927253637318134
2011-04-25,0.5830379873209205
2011-04-26,0.5911888564949789
2011-04-27,0.5539659633757962
2011-04-28,0.4957760477058142
2011-04-29,0.603605093434761
2011-04-30,0.569516796142955
2011-05-01,0.5385877271078576
2011-05-02,0.5917863462408954
2011-05-03,0.5878341180434015
2011-05-04,0.5898784229437727
2011-05-05,0.6545771677980953
2011-05-06,0.6504271058977398
2011-05-07,0.6373777019804323
2011-05-08,0.6511061514401146
2011-05-09,0.7091872820246002
2011-05-10,0.5422112184430554
2011-05-11,0.565038377059677
2011-05-12,0.49927154997976525
2011-05-13,0.6105109205943906
2011-05-14,0.7123444543907612
2011-05-15,0.6464389505631183
2011-05-16,0.7243343563704144
2011-05-17,0.7521066695831682
2011-05-18,0.8408860033771218
2011-05-19,0.4985940478640612
2011-05-20,0.6403406654444767
2011-05-21,0.6392192460543852
2011-05-22,0.730730731891783
2011-05-23,0.8274413456364016
2011-05-24,0.8630069838651387
2011-05-25,0.883951534139994
2011-05-26,0.8502935588142708
2011-05-27,0.4790967475639944
2011-05-28,0.444129561709681
2011-05-29,0.5150355907858583
2011-05-30,0.4401102435680338
2011-05-31,0.4281759320990027
2011-06-01,0.5358593123881112
2011-06-02,0.5407576073183696
2011-06-03,0.5740066027871312
2011-06-04,0.6354140770881228
2011-06-05,0.5890751095423272
2011-06-06,0.6586865778948475
2011-06-07,0.4799548285234026
2011-06-08,0.5215574512953903
2011-06-09,0.6247975952267688
2011-06-10,0.6265346818663803
2011-06-11,0.7066415714003645
2011-06-12,0.6521955868221848
2011-06-13,0.6342966516888763
2011-06-14,0.6888792112734273
