time,IssContPctDay
2010-02-01,0.004882967995329335
2010-02-02,0.0038332408068310997
2010-02-03,0.007087172218284904
2010-02-04,0.005975056097688254
2010-02-05,0.005784845261874497
2010-02-06,0.004955989778271082
2010-02-07,0.005570101134555162
2010-02-08,0.005107513151846366
2010-02-09,0.005258478343706338
2010-02-10,0.004249614246325854
2010-02-11,0.004256712508185986
2010-02-12,0.004588191049266641
2010-02-13,0.005783084477902136
2010-02-14,0.005158090514569126
2010-02-15,0.00434557171427866
2010-02-16,0.004791625712600747
2010-02-17,0.005838524490045194
2010-02-18,0.005055538001604161
2010-02-19,0.004644973992984154
2010-02-20,0.00500686036155309
2010-02-21,0.00533927117751281
2010-02-22,0.006186646361776044
2010-02-23,0.005913520673668275
2010-02-24,0.004028553254646972
2010-02-25,0.0036149386164644024
2010-02-26,0.004021228344983985
2010-02-27,0.0040051228315287
2010-02-28,0.003619405582237071
2010-03-01,0.004503880266075388
2010-03-02,0.004323429307331432
2010-03-03,0.003483362361353011
2010-03-04,0.00422172017982246
2010-03-05,0.0038870703764320785
2010-03-06,0.004007335461522788
2010-03-07,0.004036258681338505
2010-03-08,0.002810694129022103
2010-03-09,0.003272148636231202
2010-03-10,0.003617605680980773
2010-03-11,0.0029612147659972394
2010-03-12,0.0026867991562118353
2010-03-13,0.0033858546516774366
2010-03-14,0.0027585902500386205
2010-03-15,0.00297042774159479
2010-03-16,0.0027647342783165842
2010-03-17,0.0029752789323999125
2010-03-18,0.0030534351145038168
2010-03-19,0.0033258700519531335
2010-03-20,0.004156293971209006
2010-03-21,0.003945836387942559
2010-03-22,0.003844749446914535
2010-03-23,0.004426481909160893
2010-03-24,0.0036433365292425695
2010-03-25,0.003968422392937481
2010-03-26,0.004163232528159936
2010-03-27,0.0037476051119018044
2010-03-28,0.0039007612776041775
2010-03-29,0.004072851831739003
2010-03-30,0.004470505063106897
2010-03-31,0.004326942983727382
2010-04-01,0.003466061481328657
2010-04-02,0.0032081602434911364
2010-04-03,0.0033000594420644846
2010-04-04,0.003492789738142898
2010-04-05,0.003115391663782045
2010-04-06,0.0032271158920235436
2010-04-07,0.003901906475547379
2010-04-08,0.003686097570801273
2010-04-09,0.0037925153004916222
2010-04-10,0.005190138736400838
2010-04-11,0.004431813665090027
2010-04-12,0.004018131074206765
2010-04-13,0.003727075527509367
2010-04-14,0.0035370406759677735
2010-04-15,0.004226509607482488
2010-04-16,0.003937007874015748
2010-04-17,0.0042888470569970305
2010-04-18,0.004732104917526171
2010-04-19,0.0044610237280313806
2010-04-20,0.00392637566796269
2010-04-21,0.004176997901964524
2010-04-22,0.0030234459677879405
2010-04-23,0.0028441949980090634
2010-04-24,0.0031753832196117714
2010-04-25,0.0029774804485065485
2010-04-26,0.0030810272595765465
2010-04-27,0.0033702185024995788
2010-04-28,0.0033588982813637126
2010-04-29,0.002735596248325145
2010-04-30,0.0026726057906458797
2010-05-01,0.003384939792464347
2010-05-02,0.002858829171123981
2010-05-03,0.002924030380491752
2010-05-04,0.0024948177498945205
2010-05-05,0.0025068618481244283
2010-05-06,0.0027190277194839322
2010-05-07,0.002403014691157998
2010-05-08,0.0027956794045565945
2010-05-09,0.002589266314188455
2010-05-10,0.002312305802442373
2010-05-11,0.0020011898966953326
2010-05-12,0.002284419181926107
2010-05-13,0.0022971178349664406
2010-05-14,0.00220252484555466
2010-05-15,0.0016268592677345537
2010-05-16,0.002016093061428393
2010-05-17,0.002544846241457859
2010-05-18,0.0029808374733853796
2010-05-19,0.0029014224046422757
2010-05-20,0.0035785428455585525
2010-05-21,0.003092982795283201
2010-05-22,0.0034151809170198605
2010-05-23,0.0036817951805126594
2010-05-24,0.0032697358123032504
2010-05-25,0.003639073249345833
2010-05-26,0.003849473502503021
2010-05-27,0.0033033963043253844
2010-05-28,0.0038220927243122803
2010-05-29,0.0031437407097336363
2010-05-30,0.0025392821841235215
2010-05-31,0.0024141448486909214
2010-06-01,0.0022898821134763802
2010-06-02,0.0024872254746032283
2010-06-03,0.002565227663955176
2010-06-04,0.002105121339193991
2010-06-05,0.0024359922048249444
2010-06-06,0.0024802252312642447
2010-06-07,0.0026241454812883386
2010-06-08,0.0026671556452016205
2010-06-09,0.0027926924547434216
2010-06-10,0.0026526518228691745
2010-06-11,0.0027775481524344877
2010-06-12,0.0022269877928076543
2010-06-13,0.002829319647322016
2010-06-14,0.00264137942349023
2010-06-15,0.0030096341004628947
2010-06-16,0.0023172701904404444
2010-06-17,0.0023768823768823767
2010-06-18,0.00243605359317905
2010-06-19,0.002430133657351154
2010-06-20,0.00298820869003392
2010-06-21,0.0024813096158803815
2010-06-22,0.002507232401157184
2010-06-23,0.0029964587305911197
2010-06-24,0.0027007159294298133
2010-06-25,0.0023913528680292065
2010-06-26,0.002528424902599984
2010-06-27,0.0028225742511456798
2010-06-28,0.0024044926046033377
2010-06-29,0.0026662880222138078
2010-06-30,0.0028631658433753895
2010-07-01,0.003308402715712561
2010-07-02,0.002611660202677343
2010-07-03,0.0033044454143026374
2010-07-04,0.0025807655234600913
2010-07-05,0.002775150772856235
2010-07-06,0.0026132673573527137
2010-07-07,0.002406441859747632
2010-07-08,0.0023238992258799267
2010-07-09,0.0030532711427519333
2010-07-10,0.0030287270168568546
2010-07-11,0.002730614922276631
2010-07-12,0.009952878632272096
2010-07-13,0.010343178285304316
2010-07-14,0.00856524702883732
2010-07-15,0.009162188353449036
2010-07-16,0.007360335806211832
2010-07-17,0.002515119795301233
2010-07-18,0.0024943442195022912
2010-07-19,0.0025169969622450454
2010-07-20,0.0026114181010229256
2010-07-21,0.0029776460772749504
2010-07-22,0.0025253249921083592
2010-07-23,0.0027758699633699635
2010-07-24,0.0026970332634102486
2010-07-25,0.0032855436081242534
2010-07-26,0.003444316877152698
2010-07-27,0.0023473846458418766
2010-07-28,0.00224335459111688
2010-07-29,0.0025332132402612023
2010-07-30,0.0025548162497543445
2010-07-31,0.0028415055780294227
2010-08-01,0.0033342633928571427
2010-08-02,0.0033647562637301523
2010-08-03,0.003146266753523957
2010-08-04,0.0033567244999447455
2010-08-05,0.0030023412753064317
2010-08-06,0.002020424151628022
2010-08-07,0.0021258503401360546
2010-08-08,0.002721888635089111
2010-08-09,0.002592051950178033
2010-08-10,0.00259892233168236
2010-08-11,0.003160393353679213
2010-08-12,0.0029347326282762164
2010-08-13,0.002899254284828135
2010-08-14,0.003774953652704264
2010-08-15,0.002773126130350325
2010-08-16,0.0019654508503583273
2010-08-17,0.0017218136437047024
2010-08-18,0.0017720574519679165
2010-08-19,0.0017954754019869927
2010-08-20,0.002560292908121302
2010-08-21,0.002289722718549401
2010-08-22,0.002798051922340861
2010-08-23,0.002803369307712556
2010-08-24,0.002821707461119496
2010-08-25,0.0028268181282799596
2010-08-26,0.002740762976207567
2010-08-27,0.002226794457756016
2010-08-28,0.00220888230555339
2010-08-29,0.0021005134588454955
2010-08-30,0.0019282284886053343
2010-08-31,0.0023755115741637294
2010-09-01,0.0020228309325637127
2010-09-02,0.002005914877202006
2010-09-03,0.0021043447019272717
2010-09-04,0.0023170965883633106
2010-09-05,0.0021078180889115995
2010-09-06,0.002014329789132818
2010-09-07,0.0020356752080205602
2010-09-08,0.002094892271751965
2010-09-09,0.0017110699890998504
2010-09-10,0.0022383812835915272
2010-09-11,0.0020193096485139144
2010-09-12,0.0022288822847932304
2010-09-13,0.0021487000992674314
2010-09-14,0.002544306018599754
2010-09-15,0.0021136889500343943
2010-09-16,0.0027315588594806297
2010-09-17,0.002587643999900475
2010-09-18,0.0029397536560860343
2010-09-19,0.0025857376156777356
2010-09-20,0.0025052140538806135
2010-09-21,0.002118148344272995
2010-09-22,0.002138196296250783
2010-09-23,0.0028672605408584626
2010-09-24,0.0027859577951832256
2010-09-25,0.0025229749165102504
2010-09-26,0.002492370913423545
2010-09-27,0.0027764306498545104
2010-09-28,0.002563730469694771
2010-09-29,0.001979337646036497
2010-09-30,0.0017589937591865256
2010-10-01,0.0018519409302996776
2010-10-02,0.0012011146343807054
2010-10-03,0.0014632157163760224
2010-10-04,0.0018316553135961499
2010-10-05,0.0015061501129612586
2010-10-06,0.002039891205802357
2010-10-07,0.001905034052483688
2010-10-08,0.0018302393572769843
2010-10-09,0.0018742586002372479
2010-10-10,0.002107057458746656
2010-10-11,0.0018786110093694248
2010-10-12,0.0018280026417586564
2010-10-13,0.0020713680444402597
2010-10-14,0.002406866025618447
2010-10-15,0.0020738137082601054
2010-10-16,0.0030137370339220633
2010-10-17,0.0031439949696080486
2010-10-18,0.0028910794524365183
2010-10-19,0.0029635460680921015
2010-10-20,0.003046845245651898
2010-10-21,0.002142042771757281
2010-10-22,0.001770379481991562
2010-10-23,0.0020077556733438884
2010-10-24,0.002346423706891618
2010-10-25,0.0023181454836131094
2010-10-26,0.0027445308674311874
2010-10-27,0.002419794601472326
2010-10-28,0.0024817832575955035
2010-10-29,0.0025207424321208147
2010-10-30,0.0028404607858608173
2010-10-31,0.0020135662620785854
2010-11-01,0.0019871118395940455
2010-11-02,0.0019719887955182073
2010-11-03,0.00212432915921288
2010-11-04,0.002242277529255586
2010-11-05,0.0024371244157578454
2010-11-06,0.002420124780745576
2010-11-07,0.0026683200655454554
2010-11-08,0.00303552111618871
2010-11-09,0.002389578355045094
2010-11-10,0.0022304260882941088
2010-11-11,0.002400447206602874
2010-11-12,0.0018489748583181988
2010-11-13,0.002433833560709413
2010-11-14,0.0027862732506884055
2010-11-15,0.002172047915377013
2010-11-16,0.0021348996488794484
2010-11-17,0.002669606476227533
2010-11-18,0.002769993533089028
2010-11-19,0.0016141181534488325
2010-11-20,0.0012466951830277498
2010-11-21,0.001502371600884253
2010-11-22,0.0017461354701175159
2010-11-23,0.0014975023799591396
2010-11-24,0.001889693165075908
2010-11-25,0.00192867113493239
2010-11-26,0.002062929998617624
2010-11-27,0.0019104021396503963
2010-11-28,0.0018221690167703113
2010-11-29,0.002209255618274455
2010-11-30,0.002130711784312898
2010-12-01,0.001979114030655213
2010-12-02,0.001975204874973734
2010-12-03,0.001981776048820896
2010-12-04,0.0023954476035063497
2010-12-05,0.0024938176278472826
2010-12-06,0.002508378609046816
2010-12-07,0.0024813895781637717
2010-12-08,0.002464916368908912
2010-12-09,0.0023042426997871416
2010-12-10,0.0015166365746711375
2010-12-11,0.0018022657054582905
2010-12-12,0.0017579751416146642
2010-12-13,0.0014474602718350922
2010-12-14,0.0017523544059928472
2010-12-15,0.002004520398040479
2010-12-16,0.001766171185886965
2010-12-17,0.0016918404370248068
2010-12-18,0.0016381933068102036
2010-12-19,0.001868722261153936
2010-12-20,0.0016122163411814807
2010-12-21,0.001983444311765063
2010-12-22,0.0015862591563526143
2010-12-23,0.0014628732849071833
2010-12-24,0.0014909134867228109
2010-12-25,0.001689528943239873
2010-12-26,0.00145610106345588
2010-12-27,0.001664210452444685
2010-12-28,0.0016914207934665118
2010-12-29,0.001648664581688832
2010-12-30,0.001685785536159601
2010-12-31,0.0016133529856989205
2011-01-01,0.0017993299732585767
2011-01-02,0.0017366624325182599
2011-01-03,0.001545717569656375
2011-01-04,0.0013951417404640578
2011-01-05,0.0015214534820537646
2011-01-06,0.0013910812943962116
2011-01-07,0.001615381584649935
2011-01-08,0.001671681711802073
2011-01-09,0.0016002827493446694
2011-01-10,0.0015879395014654133
2011-01-11,0.0016831227798925542
2011-01-12,0.0016315285566345572
2011-01-13,0.0018333235816121545
2011-01-14,0.0017619515804024259
2011-01-15,0.0015259904358306442
2011-01-16,0.001688369655921908
2011-01-17,0.0017532134174100872
2011-01-18,0.0013639001741149158
2011-01-19,0.001632077567142126
2011-01-20,0.0017930303176362848
2011-01-21,0.001674542147455947
2011-01-22,0.0015854103810750042
2011-01-23,0.0016307893020221786
2011-01-24,0.0018002144936417957
2011-01-25,0.0014915669101617777
2011-01-26,0.0017180818570555895
2011-01-27,0.0015248551387618177
2011-01-28,0.0015035304417334375
2011-01-29,0.001529734814293994
2011-01-30,0.00148003377512974
2011-01-31,0.0016102601991039376
2011-02-01,0.0015510180920585983
2011-02-02,0.0014920440058548562
2011-02-03,0.0015086511715619254
2011-02-04,0.0018258995378780036
2011-02-05,0.001681888224903221
2011-02-06,0.0016603348811031378
2011-02-07,0.0019006066961276308
2011-02-08,0.0015704457074483997
2011-02-09,0.0017915795759928337
2011-02-10,0.0017325856512100154
2011-02-11,0.0017295889901432025
2011-02-12,0.0018192618994579343
2011-02-13,0.0018344543887931514
2011-02-14,0.0018126329418292795
2011-02-15,0.0020765077753680033
2011-02-16,0.0021365356810667943
2011-02-17,0.0021228105644286793
2011-02-18,0.0019444189672567184
2011-02-19,0.0014744804974768982
2011-02-20,0.0018100540273702109
2011-02-21,0.0017703475904109213
2011-02-22,0.001921780789478478
2011-02-23,0.0022083481010932685
2011-02-24,0.0018776532056166322
2011-02-25,0.002036770496700432
2011-02-26,0.0024922118380062306
2011-02-27,0.0021984160592491146
2011-02-28,0.0013496612350300074
2011-03-01,0.0011683397891596042
2011-03-02,0.0015075782729255095
2011-03-03,0.0016663232487928116
2011-03-04,0.0019759665248024034
2011-03-05,0.0024705452145450005
2011-03-06,0.0024378308643622938
2011-03-07,0.0018737900289505
2011-03-08,0.001657904302571968
2011-03-09,0.0014165183748992944
2011-03-10,0.0009729089091922203
2011-03-11,0.0011484809131306706
2011-03-12,0.0012352977508757379
2011-03-13,0.0010312913177611283
2011-03-14,0.0009862453989890984
2011-03-15,0.000985273677358059
2011-03-16,0.0011949740796063616
2011-03-17,0.0012373739589823696
2011-03-18,0.0010519764006627452
2011-03-19,0.0010071287198080326
2011-03-20,0.0011983590353647122
2011-03-21,0.0012929038795852226
2011-03-22,0.0010384850335980452
2011-03-23,0.0013682274917862776
2011-03-24,0.0013229009826021113
2011-03-25,0.0015034065628476085
2011-03-26,0.001197812689870671
2011-03-27,0.001239673003736357
2011-03-28,0.0014542810398109434
2011-03-29,0.0014090107534317623
2011-03-30,0.0013466850828729282
2011-03-31,0.00173214639653226
2011-04-01,0.0015144083911992222
2011-04-02,0.0015464316090620892
2011-04-03,0.0015012181312836703
2011-04-04,0.001524625267665953
2011-04-05,0.0016589136680804487
2011-04-06,0.0012639633792231749
2011-04-07,0.0012538489751703784
2011-04-08,0.0014139091180103063
2011-04-09,0.0013269706790517263
2011-04-10,0.0014694141029778993
2011-04-11,0.0013825627454472971
2011-04-12,0.0013806539047941724
2011-04-13,0.001640536472339202
2011-04-14,0.0013511915820764438
2011-04-15,0.001147195276254745
2011-04-16,0.001457173420482973
2011-04-17,0.0015138390116313297
2011-04-18,0.001243164694122687
2011-04-19,0.0012918921186191854
2011-04-20,0.0012065455093884323
2011-04-21,0.0012301667001405905
2011-04-22,0.0014706865432181295
2011-04-23,0.0014351990921531324
2011-04-24,0.0013499325033748313
2011-04-25,0.0015973643488244396
2011-04-26,0.0016196954972465176
2011-04-27,0.0015177149681528663
2011-04-28,0.0013582905416597648
2011-04-29,0.00165371258475277
2011-04-30,0.0015603199894327535
2011-05-01,0.0014755828139941306
2011-05-02,0.001621332455454508
2011-05-03,0.0016105044329956205
2011-05-04,0.0016161052683391032
2011-05-05,0.0017933621035564253
2011-05-06,0.0017819920709527118
2011-05-07,0.0017462402793984447
2011-05-08,0.0017838524696989443
