time,SplyCur
2011-11-30,7772699.98999999
2011-12-01,7781799.98999999
2011-12-02,7789099.98999999
2011-12-03,7796699.98999999
2011-12-04,7803499.98999999
2011-12-05,7811399.98999999
2011-12-06,7819949.98999999
2011-12-07,7826849.98999999
2011-12-08,7835049.98999999
2011-12-09,7842399.98999999
2011-12-10,7849599.98999999
2011-12-11,7857199.98999999
2011-12-12,7863549.98999999
2011-12-13,7870149.98999999
2011-12-14,7877799.98999999
2011-12-15,7883399.98999999
2011-12-16,7889299.98999999
2011-12-17,7896799.98999999
2011-12-18,7903999.98999999
2011-12-19,7911949.98999999
2011-12-20,7918649.98999999
2011-12-21,7926099.98999999
2011-12-22,7933499.98999999
2011-12-23,7940599.98999999
2011-12-24,7947849.98999999
2011-12-25,7956549.98999999
2011-12-26,7965399.98999999
2011-12-27,7972649.98999999
2011-12-28,7980399.98999999
2011-12-29,7987299.98999999
2011-12-30,7994399.98999999
2011-12-31,8001949.98999999
2012-01-01,8009599.98999999
2012-01-02,8017149.98999999
2012-01-03,8025099.98999999
2012-01-04,8032549.98999999
2012-01-05,8039899.98999999
2012-01-06,8048449.98999999
2012-01-07,8057649.98999999
2012-01-08,8065799.98999999
2012-01-09,8073999.98999999
2012-01-10,8081049.98999999
2012-01-11,8088699.98999999
2012-01-12,8096449.98999999
2012-01-13,8103449.98999999
2012-01-14,8110949.98999999
2012-01-15,8117899.98999999
2012-01-16,8126649.98999999
2012-01-17,8134499.98999999
2012-01-18,8140899.97299999
2012-01-19,8148399.87710466
2012-01-20,8155649.47198481
2012-01-21,8163849.04744397
2012-01-22,8170648.84204106
2012-01-23,8179148.67363629
2012-01-24,8186097.56325165
2012-01-25,8193497.34414703
2012-01-26,8200396.51861203
2012-01-27,8207445.1514304
2012-01-28,8214692.90088381
2012-01-29,8223041.75104146
2012-01-30,8231641.41143302
2012-01-31,8239141.34443302
2012-02-01,8246191.10632214
2012-02-02,8254140.94315441
2012-02-03,8262040.7846608
2012-02-04,8269890.75849937
2012-02-05,8276990.75849937
2012-02-06,8284290.75849937
2012-02-07,8291140.75599937
2012-02-08,8298390.75599937
2012-02-09,8305640.75599937
2012-02-10,8312540.72339413
2012-02-11,8320040.61839413
2012-02-12,8327940.58989413
2012-02-13,8334790.57589413
2012-02-14,8341690.57589413
2012-02-15,8348390.56808977
2012-02-16,8355290.43575376
2012-02-17,8362890.41725376
2012-02-18,8371440.41725376
2012-02-19,8379340.41725376
2012-02-20,8386340.41725376
2012-02-21,8392790.41725376
2012-02-22,8400740.41725376
2012-02-23,8409040.41725376
2012-02-24,8416490.41725376
2012-02-25,8424740.41725376
2012-02-26,8432240.41075376
2012-02-27,8439940.41075376
2012-02-28,8447940.41075376
2012-02-29,8456890.41075376
2012-03-01,8464440.41075376
2012-03-02,8471140.41075376
2012-03-03,8476790.38925376
2012-03-04,8483640.38015376
2012-03-05,8490890.38015376
2012-03-06,8497740.32815376
2012-03-07,8505440.32815376
2012-03-08,8513240.32815376
2012-03-09,8521640.32815376
2012-03-10,8529890.32815376
2012-03-11,8536590.32815376
2012-03-12,8544890.32815376
2012-03-13,8552890.32815376
2012-03-14,8559740.32815376
2012-03-15,8565790.32815376
2012-03-16,8573440.32815376
2012-03-17,8581940.32815376
2012-03-18,8589940.32815376
2012-03-19,8597090.32815376
2012-03-20,8605090.32815376
2012-03-21,8612990.32815376
2012-03-22,8620890.32815376
2012-03-23,8627190.32815376
2012-03-24,8636390.32815376
2012-03-25,8644240.32815376
2012-03-26,8651790.32815376
2012-03-27,8659590.32815376
2012-03-28,8667090.32815376
2012-03-29,8674140.32815376
2012-03-30,8681840.32815376
2012-03-31,8690340.32815376
2012-04-01,8697440.32815376
2012-04-02,8703240.32815376
2012-04-03,8709890.32815376
2012-04-04,8716740.32815376
2012-04-05,8722590.32815376
2012-04-06,8729390.32815376
2012-04-07,8735840.32815376
2012-04-08,8743340.32815376
2012-04-09,8750640.32815376
2012-04-10,8757990.32815376
2012-04-11,8765040.32815376
2012-04-12,8771390.32815376
2012-04-13,8777540.32815376
2012-04-14,8784490.32815376
2012-04-15,8789840.32815376
2012-04-16,8797340.32815376
2012-04-17,8804090.32815376
2012-04-18,8810590.32815376
2012-04-19,8818440.32815376
2012-04-20,8826140.32815376
2012-04-21,8833840.32815376
2012-04-22,8840840.32815376
2012-04-23,8847590.32815376
2012-04-24,8854490.32815376
2012-04-25,8860840.32815376
2012-04-26,8868590.32815376
2012-04-27,8875340.32815376
2012-04-28,8882940.32815376
2012-04-29,8891890.32815376
2012-04-30,8900840.32815376
2012-05-01,8909340.32815376
2012-05-02,8916840.32815376
2012-05-03,8924690.32815376
2012-05-04,8932740.32815376
2012-05-05,8941090.32815376
2012-05-06,8949290.32815376
2012-05-07,8957790.32815376
2012-05-08,8966590.32815376
2012-05-09,8974890.32815376
2012-05-10,8981340.32815376
2012-05-11,8988490.32815376
2012-05-12,8994890.32815376
2012-05-13,9001890.32815376
2012-05-14,9008840.32815376
2012-05-15,9015340.32815376
2012-05-16,9021390.32765376
2012-05-17,9027190.32515376
2012-05-18,9034440.31315376
2012-05-19,9041890.31165376
2012-05-20,9048790.31062876
2012-05-21,9055090.30912876
2012-05-22,9060840.30862876
2012-05-23,9067340.30812876
2012-05-24,9073590.30812876
2012-05-25,9079640.30662876
2012-05-26,9086740.30511876
2012-05-27,9094690.29911876
2012-05-28,9101790.29711876
2012-05-29,9108090.29561876
2012-05-30,9114640.29511876
2012-05-31,9121540.29451876
2012-06-01,9129140.29351876
2012-06-02,9137140.29101876
2012-06-03,9144790.28751876
2012-06-04,9152540.28551876
2012-06-05,9159890.28401876
2012-06-06,9167540.28301876
2012-06-07,9174490.28201876
2012-06-08,9181540.28101876
2012-06-09,9190090.27951876
2012-06-10,9198390.27651876
2012-06-11,9205390.27591876
2012-06-12,9213190.27491876
2012-06-13,9220690.27091876
2012-06-14,9228490.25991876
2012-06-15,9236440.25691876
2012-06-16,9244240.25491876
2012-06-17,9252440.25091876
2012-06-18,9261190.24591876
2012-06-19,9268540.24241876
2012-06-20,9275790.24141876
2012-06-21,9282590.23991876
2012-06-22,9289490.23691876
2012-06-23,9297690.23391876
2012-06-24,9304240.23141876
2012-06-25,9311940.22831876
2012-06-26,9319390.22631876
2012-06-27,9327540.21981876
2012-06-28,9334390.21731876
2012-06-29,9341690.21281876
2012-06-30,9348290.20931876
2012-07-01,9355390.20881876
2012-07-02,9362990.20431876
2012-07-03,9370990.20181876
2012-07-04,9378490.19181876
2012-07-05,9385690.18981876
2012-07-06,9393440.18531876
2012-07-07,9401740.18231876
2012-07-08,9409390.18081876
2012-07-09,9417540.17331876
2012-07-10,9425040.16931876
2012-07-11,9431740.16731876
2012-07-12,9439240.16581876
2012-07-13,9447390.16521876
2012-07-14,9455440.15307876
2012-07-15,9462440.15057876
2012-07-16,9469940.14697876
2012-07-17,9478540.14447876
2012-07-18,9486290.13847876
2012-07-19,9493040.13347876
2012-07-20,9500440.13095376
2012-07-21,9507490.12495376
2012-07-22,9515240.12195376
2012-07-23,9522290.11895376
2012-07-24,9530340.11695376
2012-07-25,9538340.11495376
2012-07-26,9546790.11045376
2012-07-27,9555690.10745376
2012-07-28,9563340.10295376
2012-07-29,9571640.09995376
2012-07-30,9580440.09742876
2012-07-31,9586940.09642876
2012-08-01,9593640.09592876
2012-08-02,9601890.09442876
2012-08-03,9609990.09092876
2012-08-04,9617790.08892876
2012-08-05,9624740.08842876
2012-08-06,9631740.08392876
2012-08-07,9639940.08192876
2012-08-08,9648240.07862876
2012-08-09,9656740.07561876
2012-08-10,9664540.07111866
2012-08-11,9672940.06611866
2012-08-12,9680890.06161866
2012-08-13,9688890.06111866
2012-08-14,9696740.06061866
2012-08-15,9705090.05611866
2012-08-16,9712790.05511866
2012-08-17,9719690.05411866
2012-08-18,9727240.05411866
2012-08-19,9736340.05061866
2012-08-20,9745040.04911866
2012-08-21,9753690.04761866
2012-08-22,9761490.04706866
2012-08-23,9769740.04456866
2012-08-24,9777140.04456866
2012-08-25,9784040.04406866
2012-08-26,9792990.04206866
2012-08-27,9800240.03951866
2012-08-28,9807790.03801866
2012-08-29,9816190.03501866
2012-08-30,9823890.02851866
2012-08-31,9830890.02751866
2012-09-01,9838940.02501866
2012-09-02,9847140.01801866
2012-09-03,9854990.01441866
2012-09-04,9862640.01341866
2012-09-05,9871640.00991866
2012-09-06,9880190.00731866
2012-09-07,9888590.00531866
2012-09-08,9895840.00021866
2012-09-09,9903789.99561866
2012-09-10,9911289.99411183
2012-09-11,9918539.99211183
2012-09-12,9926289.99061183
2012-09-13,9932789.99011183
2012-09-14,9940889.99011183
2012-09-15,9948089.99011183
2012-09-16,9956139.98711183
2012-09-17,9964539.98611183
2012-09-18,9972889.98461183
2012-09-19,9979939.98411183
2012-09-20,9987539.98411183
2012-09-21,9995989.98411183
2012-09-22,10003839.98261183
2012-09-23,10011739.98261183
2012-09-24,10019389.98261183
2012-09-25,10026339.98261183
2012-09-26,10033339.98261183
2012-09-27,10041389.98261183
2012-09-28,10049289.98261183
2012-09-29,10057689.98261183
2012-09-30,10065639.98261183
2012-10-01,10072189.98261183
2012-10-02,10079489.98261183
2012-10-03,10086139.98261183
2012-10-04,10092689.98261183
2012-10-05,10099489.98261183
2012-10-06,10107239.98261183
2012-10-07,10113489.98261183
2012-10-08,10122389.98161183
2012-10-09,10129489.98011183
2012-10-10,10136939.98011183
2012-10-11,10143839.97961183
2012-10-12,10151289.97911183
2012-10-13,10158689.97861183
2012-10-14,10165039.97811183
2012-10-15,10173489.97661183
2012-10-16,10181239.97611183
2012-10-17,10188339.97561183
2012-10-18,10196189.97561183
2012-10-19,10202939.97561183
2012-10-20,10210839.97561183
2012-10-21,10218889.97061183
2012-10-22,10226739.96711183
2012-10-23,10233239.96611183
2012-10-24,10241339.96611183
2012-10-25,10248489.96501183
2012-10-26,10256739.96401183
2012-10-27,10265489.96251183
2012-10-28,10273789.96201183
2012-10-29,10281689.96151183
2012-10-30,10288839.96101183
2012-10-31,10296039.95951183
2012-11-01,10302889.95801183
2012-11-02,10310039.95651183
2012-11-03,10317339.95601183
2012-11-04,10325189.95551183
2012-11-05,10333189.95451183
2012-11-06,10339939.95351183
2012-11-07,10347789.95351183
2012-11-08,10355489.95351183
2012-11-09,10363089.95301183
2012-11-10,10370289.95201183
2012-11-11,10377639.95151183
2012-11-12,10384239.95151183
2012-11-13,10391239.94951183
2012-11-14,10398389.94851183
2012-11-15,10405189.94801183
2012-11-16,10412439.94801183
2012-11-17,10419439.94701183
2012-11-18,10426739.94701183
2012-11-19,10434039.94601183
2012-11-20,10441389.94451183
2012-11-21,10448989.94451183
2012-11-22,10456189.94401183
2012-11-23,10464339.94401183
2012-11-24,10471889.94351183
2012-11-25,10479189.94351183
2012-11-26,10487039.94351183
2012-11-27,10494439.94351183
2012-11-28,10501439.94351183
2012-11-29,10505589.94301183
2012-11-30,10508714.94251183
2012-12-01,10512889.94201183
2012-12-02,10516464.94201183
2012-12-03,10520139.94101183
2012-12-04,10522939.94001183
2012-12-05,10525989.93801183
2012-12-06,10529414.93751183
2012-12-07,10532639.93651183
2012-12-08,10536089.93551183
2012-12-09,10539239.93551183
2012-12-10,10542814.93451183
2012-12-11,10546414.93301183
2012-12-12,10549664.93301183
2012-12-13,10552939.93301183
2012-12-14,10555589.93201183
2012-12-15,10558489.93101183
2012-12-16,10561264.93001183
2012-12-17,10564614.92951183
2012-12-18,10567739.92951183
2012-12-19,10571289.92951183
2012-12-20,10573939.92851183
2012-12-21,10577089.92701183
2012-12-22,10580914.92601183
2012-12-23,10583964.92551183
2012-12-24,10587264.92501183
2012-12-25,10590364.92501183
2012-12-26,10594214.92451183
2012-12-27,10598114.92451183
2012-12-28,10602339.92301183
2012-12-29,10605939.92101183
2012-12-30,10610089.91601183
2012-12-31,10614039.91451183
2013-01-01,10618089.91051183
2013-01-02,10621914.90951183
2013-01-03,10625964.90701183
2013-01-04,10629789.90351183
2013-01-05,10633314.90101183
2013-01-06,10636939.90001183
2013-01-07,10641139.89901183
2013-01-08,10644464.89801183
2013-01-09,10647714.89701183
2013-01-10,10651389.89451183
2013-01-11,10654314.89301183
2013-01-12,10657364.89301183
2013-01-13,10660689.89201183
2013-01-14,10664614.89001183
2013-01-15,10667639.88901183
2013-01-16,10670914.88651183
2013-01-17,10673689.88501183
2013-01-18,10676714.88351183
2013-01-19,10680564.88251183
2013-01-20,10683814.88101183
2013-01-21,10687114.87901183
2013-01-22,10690714.87651183
2013-01-23,10693864.87401183
2013-01-24,10697764.87201183
2013-01-25,10701189.87001183
2013-01-26,10705089.86701183
2013-01-27,10708864.86451183
2013-01-28,10712539.86251183
2013-01-29,10716489.86101183
2013-01-30,10720314.85651183
2013-01-31,10725139.85351183
2013-02-01,10728814.85251183
2013-02-02,10732639.85001183
2013-02-03,10737289.84901183
2013-02-04,10741389.84801183
2013-02-05,10745564.84701183
2013-02-06,10749214.84551183
2013-02-07,10753064.84401183
2013-02-08,10756839.84401183
2013-02-09,10760414.84351183
2013-02-10,10764439.84201183
2013-02-11,10768414.84151183
2013-02-12,10771889.83951183
2013-02-13,10776164.83601183
2013-02-14,10779939.83601183
2013-02-15,10784414.83351183
2013-02-16,10789139.83351183
2013-02-17,10793839.82901183
2013-02-18,10797864.82851183
2013-02-19,10801839.82551183
2013-02-20,10806664.82401183
2013-02-21,10811064.82251183
2013-02-22,10815314.82251183
2013-02-23,10819414.82201183
2013-02-24,10823314.82201183
2013-02-25,10828414.82051183
2013-02-26,10832564.81951183
2013-02-27,10837389.81851183
2013-02-28,10841589.81801183
2013-03-01,10845389.81501183
2013-03-02,10849014.81451183
2013-03-03,10853039.81451183
2013-03-04,10857514.81201183
2013-03-05,10860989.81201183
2013-03-06,10864864.81201183
2013-03-07,10868864.81101183
2013-03-08,10872864.81101183
2013-03-09,10877089.81101183
2013-03-10,10881664.81101183
2013-03-11,10885764.81101183
2013-03-12,10889139.81001183
2013-03-13,10893064.80951183
2013-03-14,10897539.80951183
2013-03-15,10901839.80851183
2013-03-16,10906214.80851183
2013-03-17,10911439.80851183
2013-03-18,10916189.80851183
2013-03-19,10920439.80851183
2013-03-20,10925714.80851183
2013-03-21,10931164.80851183
2013-03-22,10936889.80751183
2013-03-23,10942314.80751183
2013-03-24,10947039.80751183
2013-03-25,10950639.80751183
2013-03-26,10954414.80751183
2013-03-27,10957689.80751183
2013-03-28,10962264.80751183
2013-03-29,10966614.80651183
2013-03-30,10970939.80651183
2013-03-31,10975164.80651183
2013-04-01,10980114.80651183
2013-04-02,10984639.80551183
2013-04-03,10989014.80501183
2013-04-04,10992864.80501183
2013-04-05,10996814.80501183
2013-04-06,11000889.80501183
2013-04-07,11004989.80501183
2013-04-08,11008864.80501183
2013-04-09,11013264.80501183
2013-04-10,11018039.80501183
2013-04-11,11022039.80501183
2013-04-12,11026364.45501183
2013-04-13,11030539.80501183
2013-04-14,11034364.80501183
2013-04-15,11038464.80501183
2013-04-16,11042889.80501183
2013-04-17,11047164.80501183
2013-04-18,11050839.80501183
2013-04-19,11054264.80501183
2013-04-20,11058114.80501183
2013-04-21,11062514.80501183
2013-04-22,11066339.80501183
2013-04-23,11070539.80501183
2013-04-24,11074589.80501183
2013-04-25,11078889.80501183
2013-04-26,11083164.80501183
2013-04-27,11086839.80501183
2013-04-28,11091264.80501183
2013-04-29,11095614.80381183
2013-04-30,11099339.80381183
2013-05-01,11103114.80381183
2013-05-02,11106464.80381183
2013-05-03,11109889.80381183
2013-05-04,11113864.80381183
2013-05-05,11117989.80381183
2013-05-06,11122139.80381183
2013-05-07,11126339.80381183
2013-05-08,11130464.80381183
2013-05-09,11134564.80381183
2013-05-10,11138864.80381183
2013-05-11,11143414.80381183
2013-05-12,11147614.80381183
2013-05-13,11151964.80381183
2013-05-14,11155814.80381183
2013-05-15,11159339.80331183
2013-05-16,11163039.80331183
2013-05-17,11167064.80331183
2013-05-18,11170789.80331183
2013-05-19,11174689.80331183
2013-05-20,11177914.80331183
2013-05-21,11181689.80331183
2013-05-22,11185589.80331183
2013-05-23,11189939.80331183
2013-05-24,11194164.80331183
2013-05-25,11198289.80331183
2013-05-26,11202364.80331183
2013-05-27,11206764.80331183
2013-05-28,11210714.80331183
2013-05-29,11214914.80331183
2013-05-30,11219389.80331183
2013-05-31,11223764.80331183
2013-06-01,11229089.80331183
2013-06-02,11234064.80331183
2013-06-03,11239389.80331183
2013-06-04,11244714.80331183
2013-06-05,11249314.80331183
2013-06-06,11253839.80331183
2013-06-07,11257864.80331183
2013-06-08,11262389.80331183
2013-06-09,11266364.80331183
2013-06-10,11270714.80331183
2013-06-11,11275214.80331183
2013-06-12,11280289.80331183
2013-06-13,11284939.80331183
2013-06-14,11289439.80331183
2013-06-15,11293764.80331183
2013-06-16,11298389.80331183
2013-06-17,11302014.80331183
2013-06-18,11305514.80331183
2013-06-19,11308914.80331183
2013-06-20,11312764.80331183
2013-06-21,11316964.80331183
2013-06-22,11321364.80331183
2013-06-23,11325489.80331183
2013-06-24,11329239.80331183
2013-06-25,11333164.80331183
2013-06-26,11337514.80331183
2013-06-27,11341689.80331183
2013-06-28,11345914.80331183
2013-06-29,11350139.80331183
2013-06-30,11353964.80331183
2013-07-01,11357889.80331183
2013-07-02,11361714.80331183
2013-07-03,11366314.80331183
2013-07-04,11370439.80331183
2013-07-05,11375089.80331183
2013-07-06,11379764.80331183
2013-07-07,11384414.80331183
2013-07-08,11389214.80331183
2013-07-09,11393839.80331183
2013-07-10,11398714.80331183
2013-07-11,11403064.80331183
2013-07-12,11406914.80331183
2013-07-13,11410839.80331183
2013-07-14,11415139.80331183
2013-07-15,11419239.80331183
2013-07-16,11423339.80331183
2013-07-17,11427939.80331183
2013-07-18,11431964.80331183
2013-07-19,11436239.80331183
2013-07-20,11440889.80231183
2013-07-21,11445864.80231183
2013-07-22,11449989.80231183
2013-07-23,11453514.80231183
2013-07-24,11457489.80231183
2013-07-25,11461139.80231183
2013-07-26,11465239.80231183
2013-07-27,11469764.80231183
2013-07-28,11473964.80231183
2013-07-29,11478414.80231183
2013-07-30,11483339.80131183
2013-07-31,11488089.80131183
2013-08-01,11492514.80131183
2013-08-02,11497314.80131183
2013-08-03,11501564.80131183
2013-08-04,11506039.80131183
2013-08-05,11510764.80031183
2013-08-06,11515514.79931183
2013-08-07,11520164.79831183
2013-08-08,11525289.79731183
2013-08-09,11530164.79731183
2013-08-10,11535414.79731183
2013-08-11,11540814.79681183
2013-08-12,11546214.79581183
2013-08-13,11550789.79581183
2013-08-14,11554989.79581183
2013-08-15,11559239.79581183
2013-08-16,11563439.79581183
2013-08-17,11568189.79581183
2013-08-18,11573039.79581183
2013-08-19,11577464.79581183
2013-08-20,11582214.79581183
2013-08-21,11587114.79581183
2013-08-22,11592514.79581183
2013-08-23,11597414.79581183
2013-08-24,11601989.79581183
2013-08-25,11605764.79581183
2013-08-26,11609914.79581183
2013-08-27,11614139.79581183
2013-08-28,11618589.79581183
2013-08-29,11623314.79581183
2013-08-30,11628439.79581183
2013-08-31,11634014.79581183
2013-09-01,11639539.79581183
2013-09-02,11644914.79581183
2013-09-03,11649764.79581183
2013-09-04,11653839.79581183
2013-09-05,11658314.79581183
2013-09-06,11662939.79581183
2013-09-07,11666564.79581183
2013-09-08,11670489.79581183
2013-09-09,11675564.79581183
2013-09-10,11680339.79581183
2013-09-11,11685339.79581183
2013-09-12,11690664.79581183
2013-09-13,11695764.79571183
2013-09-14,11701214.79571183
2013-09-15,11705739.79571183
2013-09-16,11709589.79571183
2013-09-17,11714064.79571183
2013-09-18,11718189.79571183
2013-09-19,11722939.79571183
2013-09-20,11727939.79571183
2013-09-21,11732664.79571183
2013-09-22,11737739.79571183
2013-09-23,11742989.79571183
2013-09-24,11748289.79571183
2013-09-25,11753439.79571183
2013-09-26,11757489.79571183
2013-09-27,11761939.79571183
2013-09-28,11766364.79571183
2013-09-29,11770614.79571183
2013-09-30,11774689.79571183
2013-10-01,11779364.79571183
2013-10-02,11784139.79571183
2013-10-03,11789114.79571183
2013-10-04,11793614.79571183
2013-10-05,11799089.79571183
2013-10-06,11803714.79561183
2013-10-07,11807614.79561183
2013-10-08,11811664.79561183
2013-10-09,11816114.79561183
2013-10-10,11820914.79561183
2013-10-11,11825539.79561183
2013-10-12,11830889.79561183
2013-10-13,11836414.79561183
2013-10-14,11842664.79561183
2013-10-15,11849164.79561183
2013-10-16,11854414.79561183
2013-10-17,11858589.79561183
2013-10-18,11863389.79561183
2013-10-19,11868964.79561183
2013-10-20,11873939.79561183
2013-10-21,11879214.79561183
2013-10-22,11885339.79561182
2013-10-23,11890864.79561181
2013-10-24,11896239.79561181
2013-10-25,11902114.79561181
2013-10-26,11906664.79561181
2013-10-27,11911139.79561181
2013-10-28,11915514.79561181
2013-10-29,11919514.79461181
2013-10-30,11924389.79461181
2013-10-31,11929664.79461181
2013-11-01,11934864.79461181
2013-11-02,11939914.79461181
2013-11-03,11944714.79461181
2013-11-04,11949589.79461181
2013-11-05,11953939.79461181
2013-11-06,11958014.79461181
2013-11-07,11961614.79461181
2013-11-08,11964964.79461181
2013-11-09,11968664.79461179
2013-11-10,11972939.79461179
2013-11-11,11977614.79461179
2013-11-12,11982639.79461179
2013-11-13,11986839.79461179
2013-11-14,11991414.79461179
2013-11-15,11995564.79461179
2013-11-16,12000414.79461179
2013-11-17,12005064.79461179
2013-11-18,12008964.79461179
2013-11-19,12012989.79461179
2013-11-20,12017089.79461179
2013-11-21,12020839.79461179
2013-11-22,12025139.79461179
2013-11-23,12029389.79461179
2013-11-24,12033589.79461179
2013-11-25,12037914.79461179
2013-11-26,12041889.79461179
2013-11-27,12046214.79461179
2013-11-28,12050739.79461179
2013-11-29,12055064.79461179
2013-11-30,12059464.79461179
2013-12-01,12064339.79461179
2013-12-02,12068314.79461179
2013-12-03,12073314.79461179
2013-12-04,12077589.79461179
2013-12-05,12081839.79461179
2013-12-06,12087039.79461179
2013-12-07,12091914.79395749
2013-12-08,12096789.79395749
2013-12-09,12101189.79395749
2013-12-10,12105989.79395749
2013-12-11,12110114.79395749
2013-12-12,12114189.79395749
2013-12-13,12118539.79395749
2013-12-14,12123489.79395749
2013-12-15,12127914.79395749
2013-12-16,12132939.79395749
2013-12-17,12138014.79395749
2013-12-18,12142989.79395749
2013-12-19,12148639.79395749
2013-12-20,12153089.79395749
2013-12-21,12157114.79395749
2013-12-22,12161339.79395749
2013-12-23,12165614.79395749
2013-12-24,12169839.79395749
2013-12-25,12173889.79395749
2013-12-26,12178389.79395749
2013-12-27,12182989.79395749
2013-12-28,12186739.79395749
2013-12-29,12190939.79395749
2013-12-30,12195264.79395749
2013-12-31,12199864.79395749
2014-01-01,12204989.79395749
2014-01-02,12208339.79395749
2014-01-03,12212364.79395749
2014-01-04,12215889.79395749
2014-01-05,12220714.79395749
2014-01-06,12225364.79395749
2014-01-07,12229789.79395749
2014-01-08,12234614.79395749
2014-01-09,12239789.79395749
2014-01-10,12244464.79395749
2014-01-11,12249714.79395749
2014-01-12,12254889.79395749
2014-01-13,12259114.79395749
2014-01-14,12263164.79395749
2014-01-15,12267764.79395749
2014-01-16,12272389.79395749
2014-01-17,12276189.79395749
2014-01-18,12280539.79395749
2014-01-19,12284764.79395749
2014-01-20,12289639.79395749
2014-01-21,12293789.79395749
2014-01-22,12298589.79395749
2014-01-23,12303014.79395749
2014-01-24,12307739.79395749
2014-01-25,12311864.79395749
2014-01-26,12315664.79395749
2014-01-27,12320014.79395749
2014-01-28,12323864.79395749
2014-01-29,12327664.79395749
2014-01-30,12332064.79395749
2014-01-31,12336664.79395748
2014-02-01,12341389.79395748
2014-02-02,12346039.79395748
2014-02-03,12350564.79395748
2014-02-04,12354864.79395748
2014-02-05,12359064.79395748
2014-02-06,12363614.79395748
2014-02-07,12367489.79395748
2014-02-08,12372039.79395748
2014-02-09,12375489.79395748
2014-02-10,12379389.79395748
2014-02-11,12383489.79395748
2014-02-12,12387939.79395748
2014-02-13,12392389.79395748
2014-02-14,12397164.79395748
2014-02-15,12401839.79395748
2014-02-16,12406714.79395748
2014-02-17,12410589.79395748
2014-02-18,12414664.79395748
2014-02-19,12419664.79395748
2014-02-20,12424089.79395748
2014-02-21,12427889.79395748
2014-02-22,12432389.79395748
2014-02-23,12436589.79395748
2014-02-24,12441364.79395748
2014-02-25,12445389.79395748
2014-02-26,12449989.79395748
2014-02-27,12454689.79395748
2014-02-28,12459214.79395748
2014-03-01,12462814.79395748
2014-03-02,12466314.79395748
2014-03-03,12470014.79395748
2014-03-04,12473739.79395748
2014-03-05,12477639.79395748
2014-03-06,12481964.79395748
2014-03-07,12486114.79395748
2014-03-08,12490314.79395748
2014-03-09,12494789.79395748
2014-03-10,12498514.79395748
2014-03-11,12502714.79395748
2014-03-12,12507264.79395748
2014-03-13,12511314.79390288
2014-03-14,12514639.79390288
2014-03-15,12518764.79390288
2014-03-16,12523039.79390288
2014-03-17,12527064.79390288
2014-03-18,12530714.79390288
2014-03-19,12534714.79390288
2014-03-20,12539139.79390288
2014-03-21,12543789.79390288
2014-03-22,12548039.79390288
2014-03-23,12553389.79360286
2014-03-24,12558089.79360286
2014-03-25,12562014.79360286
2014-03-26,12565989.79360286
2014-03-27,12570314.79360286
2014-03-28,12574664.79360286
2014-03-29,12579039.79360286
2014-03-30,12582539.79360286
2014-03-31,12587039.79360286
2014-04-01,12591314.79360286
2014-04-02,12596239.79360286
2014-04-03,12601339.79260287
2014-04-04,12606214.79260287
2014-04-05,12610489.79260287
2014-04-06,12614264.79260287
2014-04-07,12618039.79260287
2014-04-08,12621389.79260287
2014-04-09,12625414.79260287
2014-04-10,12629289.79260287
2014-04-11,12633514.79260287
2014-04-12,12637539.79260287
2014-04-13,12642214.79260287
2014-04-14,12647039.79260287
2014-04-15,12651589.79260287
2014-04-16,12655564.79260287
2014-04-17,12659789.79260287
2014-04-18,12663789.79260287
2014-04-19,12667764.79260287
2014-04-20,12672214.79260287
2014-04-21,12676489.79260287
2014-04-22,12680339.79260287
2014-04-23,12684464.79260287
2014-04-24,12688239.79260287
2014-04-25,12692789.79260287
2014-04-26,12696864.79260287
2014-04-27,12701289.79254827
2014-04-28,12705089.79254827
2014-04-29,12709364.79254827
2014-04-30,12712789.79254827
2014-05-01,12717189.79254827
2014-05-02,12721214.79254827
2014-05-03,12724764.79254827
2014-05-04,12728539.79254827
2014-05-05,12731664.79254827
2014-05-06,12736514.79254827
2014-05-07,12740489.79254827
2014-05-08,12744664.79254827
2014-05-09,12748914.79254827
2014-05-10,12753389.79244827
2014-05-11,12757189.79244827
2014-05-12,12761289.79244827
2014-05-13,12765339.79244827
2014-05-14,12769089.79244827
2014-05-15,12773364.79190227
2014-05-16,12777889.79190227
2014-05-17,12782214.79190227
2014-05-18,12786514.79190227
2014-05-19,12790714.79102867
2014-05-20,12795139.79102867
2014-05-21,12799514.79102867
2014-05-22,12803814.79102867
2014-05-23,12807939.79102854
2014-05-24,12811789.79102854
2014-05-25,12815814.79102854
2014-05-26,12819764.79102854
2014-05-27,12823164.79102854
2014-05-28,12827389.79102854
2014-05-29,12830914.79102854
2014-05-30,12835089.79102854
2014-05-31,12838764.79102854
2014-06-01,12843139.79102854
2014-06-02,12847964.79102854
2014-06-03,12852414.79102854
2014-06-04,12856939.79102854
2014-06-05,12860739.79102854
2014-06-06,12864214.79102854
2014-06-07,12868089.79102854
2014-06-08,12871489.79102854
2014-06-09,12875389.79102854
2014-06-10,12879564.79102854
2014-06-11,12883214.79102854
2014-06-12,12887514.79102854
2014-06-13,12891589.79102854
2014-06-14,12896039.79002854
2014-06-15,12900789.79002854
2014-06-16,12905489.79002854
2014-06-17,12910089.79002854
2014-06-18,12914039.79002854
