time,FeeMeanUSD
2010-12-18,4.6077842643678154e-05
2010-12-19,7.484207579245283e-05
2010-12-20,2.3260307399219768e-05
2010-12-21,8.363833799231431e-05
2010-12-22,6.65845542635659e-05
2010-12-23,4.143151292740177e-05
2010-12-24,5.123148664907652e-05
2010-12-25,3.623846655483871e-05
2010-12-26,5.7727455624184436e-05
2010-12-27,6.069411379391664e-05
2010-12-28,5.548274898520085e-05
2010-12-29,0.00011555662402088773
2010-12-30,6.10635606060606e-05
2010-12-31,1.8338175392670158e-05
2011-01-01,5.654497674418604e-05
2011-01-02,6.292001358947369e-05
2011-01-03,0.00021548138004012034
2011-01-04,1.3377238496437054e-05
2011-01-05,2.2268036405367044e-05
2011-01-06,5.3448229248554914e-05
2011-01-07,1.5702410822998873e-05
2011-01-08,4.676442294503692e-06
2011-01-09,4.5492957746478876e-05
2011-01-10,1.6467941137189374e-05
2011-01-11,1.4330667484259259e-05
2011-01-12,9.034807080642765e-05
2011-01-13,7.187463803992739e-06
2011-01-14,2.4050832398923605e-05
2011-01-15,5.069637524405507e-05
2011-01-16,4.5652119964432284e-05
2011-01-17,8.434678259541983e-05
2011-01-18,2.550051100974576e-05
2011-01-19,2.1437671232876713e-05
2011-01-20,5.06982660881175e-05
2011-01-21,2.1720774059016393e-05
2011-01-22,0.0001643946635250638
2011-01-23,0.00017379407621006564
2011-01-24,8.717647058823528e-05
2011-01-25,6.836732198879551e-05
2011-01-26,0.0002559775286237356
2011-01-27,0.00011717130307467058
2011-01-28,5.0877466062467835e-05
2011-01-29,0.00014884837294117646
2011-01-30,0.0005153367568411398
2011-01-31,0.00038879435516060154
2011-02-01,0.0006379189578522768
2011-02-02,5.805449321901648e-05
2011-02-03,0.00017321477513899592
2011-02-04,0.00014038281322274233
2011-02-05,0.00023316636337858735
2011-02-06,0.0001327646787134503
2011-02-07,0.00040961689635122373
2011-02-08,0.00022900926379746834
2011-02-09,6.315830021495146e-05
2011-02-10,0.00046705117942426186
2011-02-11,0.0002383507217667934
2011-02-12,0.00046124316621894314
2011-02-13,0.0001635514018691589
2011-02-14,0.0016014991579255031
2011-02-15,0.00013069275383435585
2011-02-16,0.00032515795995431625
2011-02-17,6.796775562985652e-05
2011-02-18,0.00025755210778418054
2011-02-19,0.0003549966456274247
2011-02-20,0.000246719908727895
2011-02-21,5.0960209049051344e-05
2011-02-22,0.00011525529954507832
2011-02-23,0.00017975925220372184
2011-02-24,7.22127230620655e-05
2011-02-25,0.00022827748972349188
2011-02-26,0.0002925411400244051
2011-02-27,0.00047404572150760613
2011-02-28,0.0003356770692086032
2011-03-01,0.00011299532043473812
2011-03-02,0.00024475894197952214
2011-03-03,0.0021882499435270934
2011-03-04,0.00036247984153933217
2011-03-05,0.001291870774772828
2011-03-06,0.002592702951865396
2011-03-07,0.003025890213972511
2011-03-08,0.0015451938161950205
2011-03-09,0.0016532982179068361
2011-03-10,0.0018392278311437332
2011-03-11,0.0028747157462165308
2011-03-12,0.0004911642996956184
2011-03-13,0.0006636403507043939
2011-03-14,0.000634578865311493
2011-03-15,0.0005317943219367339
2011-03-16,0.0004785074947678452
2011-03-17,0.00036782438025863984
2011-03-18,0.00042716291378310233
2011-03-19,0.0003132235804033092
2011-03-20,0.0005006474935756438
2011-03-21,0.0012137079910533462
2011-03-22,0.004027500703433588
2011-03-23,0.003417656843033609
2011-03-24,0.0036035710979663927
2011-03-25,0.002504272705850191
2011-03-26,0.0011922698997493735
2011-03-27,0.002245408143149808
2011-03-28,0.001147928838178225
2011-03-29,0.0011622477267296347
2011-03-30,0.0020813411188539714
2011-03-31,0.0016274934217506633
2011-04-01,0.001903183201153569
2011-04-02,0.0013693985275214549
2011-04-03,0.0019988616330859615
2011-04-04,0.0018655457578082193
2011-04-05,0.0019140285879604116
2011-04-06,0.002057861262433862
2011-04-07,0.0014861189069616135
2011-04-08,0.001971263141001855
2011-04-09,0.0019813972830422825
2011-04-10,0.0024828874395172616
2011-04-11,0.0018578035530087103
2011-04-12,0.00204995550364798
2011-04-13,0.001890225966810995
2011-04-14,0.0046980314451281705
2011-04-15,0.0013274863195685267
2011-04-16,0.00221629507255211
2011-04-17,0.0011208239108254458
2011-04-18,0.0013749141339178697
2011-04-19,0.001925158867765726
2011-04-20,0.0028888210879479074
2011-04-21,0.0023156566006458574
2011-04-22,0.003910813835596608
2011-04-23,0.006105638020633205
2011-04-24,0.003363855433438626
2011-04-25,0.005966443116650611
2011-04-26,0.002759095060838571
2011-04-27,0.003972535011081442
2011-04-28,0.005360026176386485
2011-04-29,0.006435313161164975
2011-04-30,0.008486396036121674
2011-05-01,0.00915580468390106
2011-05-02,0.00540009791292329
2011-05-03,0.005890928649302897
2011-05-04,0.008400892236650673
2011-05-05,0.009849212130681509
2011-05-06,0.00847949780368553
2011-05-07,0.006525854405588078
2011-05-08,0.010880367980231207
2011-05-09,0.012279242447770154
2011-05-10,0.015692652000925345
2011-05-11,0.015129415752288575
2011-05-12,0.014446405673952509
2011-05-13,0.02448608440863632
2011-05-14,0.024157662779052513
2011-05-15,0.02894788593844304
2011-05-16,0.028288878471507697
2011-05-17,0.023713535935591095
2011-05-18,0.025502834827595227
2011-05-19,0.024344677709673017
2011-05-20,0.021361146289712432
2011-05-21,0.027330332270645446
2011-05-22,0.024818475556378332
2011-05-23,0.023322986991814162
2011-05-24,0.028033427758154435
2011-05-25,0.030262138117568525
2011-05-26,0.027578204862290016
2011-05-27,0.025113937408307557
2011-05-28,0.024038654497997677
2011-05-29,0.026175661645595375
2011-05-30,0.031104836859316694
2011-05-31,0.029769110678153885
2011-06-01,0.03616926250150871
2011-06-02,0.03630743535732932
2011-06-03,0.04571801158071429
2011-06-04,0.06843945275866167
2011-06-05,0.04661234263537362
2011-06-06,0.05702952795438293
2011-06-07,0.07700860989702742
2011-06-08,0.11393307194451552
2011-06-09,0.10092897104398205
2011-06-10,0.08266123544537819
2011-06-11,0.04902735423817094
2011-06-12,0.06991059611728104
2011-06-13,0.06394263287651768
2011-06-14,0.049991130456704766
2011-06-15,0.06309797946838212
2011-06-16,0.046097753400385785
2011-06-17,0.04313927891279797
2011-06-18,0.041443082565422514
2011-06-19,0.03886096525563324
2011-06-20,0.032966585995206965
2011-06-21,0.032990494776145254
2011-06-22,0.02747491120536585
2011-06-23,0.025163335598295103
2011-06-24,0.026853582347053727
2011-06-25,0.043182445440730854
2011-06-26,0.04151203154136205
2011-06-27,0.038767104711810885
2011-06-28,0.031588514551410235
2011-06-29,0.034534220295044556
2011-06-30,0.030422520557040957
2011-07-01,0.02749057022382188
2011-07-02,0.028743871466870876
2011-07-03,0.024969296005142007
2011-07-04,0.023750377332151164
2011-07-05,0.02710914972673358
2011-07-06,0.02441202909156752
2011-07-07,0.02277393896438112
2011-07-08,0.022877746883336467
2011-07-09,0.024217259587866545
2011-07-10,0.022597891309081714
2011-07-11,0.019918537271483724
2011-07-12,0.0215934445154688
2011-07-13,0.024000090533507844
2011-07-14,0.02166427492499809
2011-07-15,0.028682182556864725
2011-07-16,0.01725281067854901
2011-07-17,0.019538914556100826
2011-07-18,0.020256458879525496
2011-07-19,0.02270391952745746
2011-07-20,0.016444916764247315
2011-07-21,0.015149680938161875
2011-07-22,0.021301173129254745
2011-07-23,0.014062223893860165
2011-07-24,0.019719157469869505
2011-07-25,0.0163876129310278
2011-07-26,0.013178178456244966
2011-07-27,0.015963988014739305
2011-07-28,0.012708714762520465
2011-07-29,0.013842905899227457
2011-07-30,0.012423704556760775
2011-07-31,0.011438308409535426
2011-08-01,0.012453252407142356
2011-08-02,0.010617513352285765
2011-08-03,0.009817331843382448
2011-08-04,0.010359310855133235
2011-08-05,0.008530629515248552
2011-08-06,0.02634416540580584
2011-08-07,0.008534929127931742
2011-08-08,0.008531523544464825
2011-08-09,0.012660862512218707
2011-08-10,0.013337265935891539
2011-08-11,0.008958437437208864
2011-08-12,0.008355357482077221
2011-08-13,0.009887884356944253
2011-08-14,0.014653003501416587
2011-08-15,0.013288003995758845
2011-08-16,0.011235585377543487
2011-08-17,0.009987776022943491
2011-08-18,0.008793068955933543
2011-08-19,0.012246797063554388
2011-08-20,0.008906898079708417
2011-08-21,0.008313285906163708
2011-08-22,0.010700937600651422
2011-08-23,0.0107755813874823
2011-08-24,0.013012015660559349
2011-08-25,0.008099107202293484
2011-08-26,0.005212038230486823
2011-08-27,0.007030634372615444
2011-08-28,0.007254323197608164
2011-08-29,0.006064352515997818
2011-08-30,0.01154862282180571
2011-08-31,0.006685321827528625
2011-09-01,0.006542843592456668
2011-09-02,0.008404157852571204
2011-09-03,0.005575627872814942
2011-09-04,0.01164447935155082
2011-09-05,0.00771274820012351
2011-09-06,0.0057862170613574675
2011-09-07,0.008522164024180321
2011-09-08,0.004760076903403645
2011-09-09,0.005459627801795967
2011-09-10,0.004264134123016704
2011-09-11,0.004731916591156752
2011-09-12,0.0050695943384162345
2011-09-13,0.0037897886534447763
2011-09-14,0.0035351356851351704
2011-09-15,0.005661151577350722
2011-09-16,0.003900934721606911
2011-09-17,0.004726975828603044
2011-09-18,0.0048368671219973505
2011-09-19,0.00486610341602151
2011-09-20,0.005080024083520585
2011-09-21,0.003842990153059472
2011-09-22,0.0034995522766627053
2011-09-23,0.0037159390760082827
2011-09-24,0.00661806684112027
2011-09-25,0.0031348481182233642
2011-09-26,0.0026113725871074393
2011-09-27,0.0038670530466542916
2011-09-28,0.003557411984895561
2011-09-29,0.0029987807133870607
2011-09-30,0.0033644824942783897
2011-10-01,0.003389658342702554
2011-10-02,0.003218232585148583
2011-10-03,0.007112776145977338
2011-10-04,0.003250662633141121
2011-10-05,0.0033588290087489163
2011-10-06,0.006821636722749653
2011-10-07,0.003102635012083501
2011-10-08,0.0025456733543221992
2011-10-09,0.002196874171942259
2011-10-10,0.0024311411753856287
2011-10-11,0.00362120854770346
2011-10-12,0.00350892583801441
2011-10-13,0.003157317145771712
2011-10-14,0.0022517174898082416
2011-10-15,0.0023677428176171332
2011-10-16,0.002396815565855693
2011-10-17,0.002028128888545895
2011-10-18,0.0014404252866302798
2011-10-19,0.0014225375465120025
2011-10-20,0.0030910245290467343
2011-10-21,0.0013508758303375776
2011-10-22,0.001745352227103229
2011-10-23,0.0017782078680174175
2011-10-24,0.001590843511701599
2011-10-25,0.0014753114720393965
2011-10-26,0.0016518620846910257
2011-10-27,0.0018642558775705737
2011-10-28,0.0018737913700664296
2011-10-29,0.002295466093886332
2011-10-30,0.0021734684831559194
2011-10-31,0.00202911828579301
2011-11-01,0.002816729660169629
2011-11-02,0.0017805841353284982
2011-11-03,0.0014630062185512537
2011-11-04,0.0015633503511510733
2011-11-05,0.001978323300382811
2011-11-06,0.001337032721491315
2011-11-07,0.0019342652581655385
2011-11-08,0.0021491342865456076
2011-11-09,0.0015005412835119064
2011-11-10,0.0015083868475637536
2011-11-11,0.0013108157450630686
2011-11-12,0.0015159573416579555
2011-11-13,0.0015496542318315602
2011-11-14,0.0011148672922622923
2011-11-15,0.0011516090947349673
2011-11-16,0.0015551514376060342
2011-11-17,0.0014226604377804563
2011-11-18,0.0013715592181034893
2011-11-19,0.0015101736413109653
2011-11-20,0.001842720803750722
2011-11-21,0.001212309046180649
2011-11-22,0.0013003421824664815
2011-11-23,0.0015272096535675433
2011-11-24,0.0019460182363782881
2011-11-25,0.002076481637876477
2011-11-26,0.0014769986287177196
2011-11-27,0.0012708483562479248
2011-11-28,0.0013473060612305596
2011-11-29,0.002165200129703481
2011-11-30,0.0013366593573587782
2011-12-01,0.0022103648775436972
2011-12-02,0.00238923314610597
2011-12-03,0.0022837253918277615
2011-12-04,0.0015808330089207778
2011-12-05,0.001469832713514542
2011-12-06,0.0015940375988174567
2011-12-07,0.001902207446984449
2011-12-08,0.0014954167373985266
2011-12-09,0.0016233694551608074
2011-12-10,0.001592063333267223
2011-12-11,0.1418095771137669
2011-12-12,0.11534464569223107
2011-12-13,0.0027410865610614952
2011-12-14,0.0020498202931458795
2011-12-15,0.005024863044368034
2011-12-16,0.0017448566939346722
2011-12-17,0.0024320294955606876
2011-12-18,0.002230085787481542
2011-12-19,0.0026063895398222626
2011-12-20,0.0036947337765998295
2011-12-21,0.0030881777602478713
2011-12-22,0.002375603290029569
2011-12-23,0.0018682515897245002
2011-12-24,0.0019705279446840204
2011-12-25,0.0024368456150586
2011-12-26,0.0023175782229811963
2011-12-27,0.0025497448549521126
2011-12-28,0.0030439707226750956
2011-12-29,0.003079738178861419
2011-12-30,0.0028682957694110157
2011-12-31,0.0038514217949895397
2012-01-01,0.0037743514377207594
2012-01-02,0.005356880257428286
2012-01-03,0.004824603104481598
2012-01-04,0.013720776785119787
2012-01-05,0.006092535250453033
2012-01-06,0.006444280613879426
2012-01-07,0.0053280893281527075
2012-01-08,0.00416864071274734
2012-01-09,0.006822333498046032
2012-01-10,0.0049268131594062976
2012-01-11,0.005531363190490695
2012-01-12,0.042014232345979785
2012-01-13,0.012446483798114222
2012-01-14,0.010129654646104361
2012-01-15,0.026970120317885028
2012-01-16,0.028661882058555643
2012-01-17,0.006399867301546535
2012-01-18,0.009854281963279003
2012-01-19,0.025885948536617565
2012-01-20,0.02438062107681963
2012-01-21,0.004888930626471628
2012-01-22,0.0036622896267751626
2012-01-23,0.005338521294724766
2012-01-24,0.009393074867826848
2012-01-25,0.007475712118815323
2012-01-26,0.004666290133934421
2012-01-27,0.019807016678926197
2012-01-28,0.008759751219053515
2012-01-29,0.19192313473910644
2012-01-30,0.026875209452563054
2012-01-31,0.006613598945450262
2012-02-01,0.003643731448055252
2012-02-02,0.010127852092508247
2012-02-03,0.006200671862042075
2012-02-04,0.007040189899589681
2012-02-05,0.0036604569669914963
2012-02-06,0.004020851082685748
2012-02-07,0.005333335139679956
2012-02-08,0.0041303757153098464
2012-02-09,0.005918775182393134
2012-02-10,0.002975315094034833
2012-02-11,0.0029881304823850614
2012-02-12,0.003085558200031723
2012-02-13,0.003661500679623565
2012-02-14,0.007459051523354122
2012-02-15,0.0031003422100981475
2012-02-16,0.0041675095535802405
2012-02-17,0.0024902359058209646
2012-02-18,0.0021858210053717774
2012-02-19,0.0020141299759052745
2012-02-20,0.0029550084608526207
2012-02-21,0.0022659610568991216
2012-02-22,0.002170170199128315
2012-02-23,0.003262183518420981
2012-02-24,0.0032086335726777227
2012-02-25,0.002413363106446108
2012-02-26,0.002977213832425979
2012-02-27,0.0044356743219493115
2012-02-28,0.002625969306061373
2012-02-29,0.0026826311605521844
2012-03-01,0.004770130483840622
2012-03-02,0.0029359268704143814
2012-03-03,0.0029621243537539324
2012-03-04,0.0029483974568603618
2012-03-05,0.00394428019239211
2012-03-06,0.0036850616771105346
2012-03-07,0.0030777988825731665
2012-03-08,0.003154084209926887
2012-03-09,0.0031742508881117256
2012-03-10,0.004081245610230847
2012-03-11,0.0027655291968818256
2012-03-12,0.0030729843289504094
2012-03-13,0.008458417695230803
2012-03-14,0.004107074123466386
2012-03-15,0.003004605127626188
2012-03-16,0.007030403538223666
2012-03-17,0.0027792567735995615
2012-03-18,0.0029244251128270797
2012-03-19,0.0030153936329583757
2012-03-20,0.003534790560894359
2012-03-21,0.002369898353825779
2012-03-22,0.0024723253266420763
2012-03-23,0.00334083096114807
2012-03-24,0.011214454319018395
2012-03-25,0.005247705704372957
2012-03-26,0.0024535694779271944
2012-03-27,0.0032231404796554653
2012-03-28,0.003268997442111457
2012-03-29,0.002934135699716481
2012-03-30,0.0031172898341614006
2012-03-31,0.0037766577880954098
2012-04-01,0.0033494941327229847
2012-04-02,0.0033018125547781617
2012-04-03,0.003267053591389535
2012-04-04,0.0034214260852332835
2012-04-05,0.003629764437452097
2012-04-06,0.0034172337494398626
2012-04-07,0.00309670578222703
2012-04-08,0.0031411487502076415
2012-04-09,0.0030627350826047256
2012-04-10,0.0039237109809697425
2012-04-11,0.003684682154602762
2012-04-12,0.0034561071056561704
2012-04-13,0.0031473422285417108
2012-04-14,0.003710794266844975
2012-04-15,0.002404669631425173
2012-04-16,0.003485947305480549
2012-04-17,0.004353269422602455
2012-04-18,0.003756332723931696
2012-04-19,0.0039889592971930335
2012-04-20,0.004755583099162999
2012-04-21,0.003601621094974979
2012-04-22,0.004137194344329932
2012-04-23,0.0031261479137226927
2012-04-24,0.00442162642744108
2012-04-25,0.0039013343158500633
2012-04-26,0.006809876223431835
2012-04-27,0.004276096662507396
2012-04-28,0.004821137048073772
2012-04-29,0.002521701768191263
2012-04-30,0.0027236232835280696
2012-05-01,0.0034775285517228013
2012-05-02,0.0036136005653603816
2012-05-03,0.0040279988401371826
2012-05-04,0.0037842842730567853
2012-05-05,0.003141419478453235
2012-05-06,0.0033903744471216407
2012-05-07,0.003914392698980739
2012-05-08,0.0036458535617628816
2012-05-09,0.0039001908221069507
2012-05-10,0.0036422233383903023
2012-05-11,0.0032239157911538685
2012-05-12,0.003015450447624484
2012-05-13,0.004034973103151639
2012-05-14,0.004864061754469323
2012-05-15,0.004684671850060336
2012-05-16,0.0036382075741383684
2012-05-17,0.003476875185930122
2012-05-18,0.003606927226501692
2012-05-19,0.004547126115216786
2012-05-20,0.0032956007165582364
2012-05-21,0.0031572524811312743
2012-05-22,0.0028008574782399445
2012-05-23,0.00363580673919767
2012-05-24,0.0036975704111596617
2012-05-25,0.0035313783308538326
2012-05-26,0.003309490867726737
2012-05-27,0.003420654336015897
2012-05-28,0.003545148042933848
2012-05-29,0.0027686957277238303
2012-05-30,0.003851515599614516
2012-05-31,0.0030890444496854776
2012-06-01,0.0032064376443514068
2012-06-02,0.002964246657089755
2012-06-03,0.002990607410244286
2012-06-04,0.0033091890905424678
2012-06-05,0.003723456147775502
2012-06-06,0.0038806714504400317
2012-06-07,0.0036599747946407593
2012-06-08,0.003863898099268864
2012-06-09,0.0038794560897862413
2012-06-10,0.0033506325784941377
2012-06-11,0.0031691953099635206
2012-06-12,0.0034991503456665595
2012-06-13,0.003970506506309535
2012-06-14,0.0037443392917908018
2012-06-15,0.003985207605392914
2012-06-16,0.004205723328789423
2012-06-17,0.0037239526314638664
2012-06-18,0.004511168724978112
2012-06-19,0.004547142691387882
2012-06-20,0.0045657033614674184
2012-06-21,0.008015398190287557
2012-06-22,0.005698460001422292
2012-06-23,0.0051675162218872885
2012-06-24,0.00415996218700026
2012-06-25,0.0035823661103976936
2012-06-26,0.0038892262259230845
2012-06-27,0.003915888809819984
2012-06-28,0.003957285827728298
2012-06-29,0.003457321359171653
2012-06-30,0.00412052811172008
2012-07-01,0.0034798641537253415
2012-07-02,0.005005780997367155
2012-07-03,0.003366610998466586
2012-07-04,0.003789357929262654
2012-07-05,0.0040025793954525535
2012-07-06,0.004599151551523643
2012-07-07,0.011461117579693725
2012-07-08,0.003858929343320129
2012-07-09,0.004356455581382142
2012-07-10,0.004939807576561724
2012-07-11,0.00447742300616083
2012-07-12,0.004129810589515946
2012-07-13,0.004546790722193948
2012-07-14,0.005493927206031903
2012-07-15,0.004920599065471212
2012-07-16,0.005727343974539398
2012-07-17,0.005024812633956997
2012-07-18,0.007532989168772206
2012-07-19,0.007752570794291026
2012-07-20,0.007047444380989568
2012-07-21,0.005145672529377277
2012-07-22,0.005128058990223528
2012-07-23,0.0049360861075666606
2012-07-24,0.004909191825821143
2012-07-25,0.004853238793814827
2012-07-26,0.005278502759492249
2012-07-27,0.0057660760616028515
2012-07-28,0.005158242335145139
2012-07-29,0.00464323404677091
2012-07-30,0.00535571692664654
2012-07-31,0.004906511770428444
2012-08-01,0.006198264052396456
2012-08-02,0.006147110707079468
2012-08-03,0.009835334932528465
2012-08-04,0.006253037424885579
2012-08-05,0.008273889494324657
2012-08-06,0.007737597978490505
2012-08-07,0.0070281527301455215
2012-08-08,0.014722536684754203
2012-08-09,0.017216058830283362
2012-08-10,0.006158520085596577
2012-08-11,0.006563581221694211
2012-08-12,0.005802804422937875
2012-08-13,0.006312644196078592
2012-08-14,0.00763550556143124
2012-08-15,0.008181499676379702
2012-08-16,0.008728553124122773
2012-08-17,0.008832544790724269
2012-08-18,0.005583415814034713
2012-08-19,0.004673586633479916
2012-08-20,0.007564834424549375
2012-08-21,0.005846309379129466
2012-08-22,0.0059155124079642496
2012-08-23,0.006680597749275846
2012-08-24,0.0065722739064803205
2012-08-25,0.00741946345997667
2012-08-26,0.007355534851018008
2012-08-27,0.009485383888566918
2012-08-28,0.009133010817610933
2012-08-29,0.0077889675147029295
2012-08-30,0.009307804905482752
2012-08-31,0.00761786660774951
2012-09-01,0.008930988125848645
2012-09-02,0.009060595222805796
2012-09-03,0.009339541937920437
2012-09-04,0.007655760329924554
2012-09-05,0.007043965091287669
2012-09-06,0.006692594768712784
2012-09-07,0.0066602099639105706
2012-09-08,0.008046252317143558
2012-09-09,0.007853256672313668
2012-09-10,0.00783590987877181
2012-09-11,0.00915409180104547
2012-09-12,0.008350334049629442
2012-09-13,0.007646230281602933
2012-09-14,0.006558985685901316
2012-09-15,0.006430489548626671
2012-09-16,0.006174574652367451
2012-09-17,0.00709173605448122
2012-09-18,0.008483043116659919
2012-09-19,0.008356432851692365
2012-09-20,0.007486148700155315
2012-09-21,0.011639385894370415
2012-09-22,0.008610610870099455
2012-09-23,0.007896393827392477
2012-09-24,0.011838653245202132
2012-09-25,0.0072625785681587115
2012-09-26,0.007476316754901283
2012-09-27,0.007079784329866759
2012-09-28,0.021578236604136512
2012-09-29,0.0077191246536817415
2012-09-30,0.006763106235123847
2012-10-01,0.00849929635335568
2012-10-02,0.011816924167427884
2012-10-03,0.00912787326150401
2012-10-04,0.05070783780959887
2012-10-05,0.0097590132613289
2012-10-06,0.008574248845096478
2012-10-07,0.009172131448660883
2012-10-08,0.00838462841375908
2012-10-09,0.008665627181328121
2012-10-10,0.009050254513376085
2012-10-11,0.010005757074867921
2012-10-12,0.008562659389084923
2012-10-13,0.007621706377292929
2012-10-14,0.007399583588728673
2012-10-15,0.008343493266908582
2012-10-16,0.008567660092276726
2012-10-17,0.024799945140155797
2012-10-18,0.0074447249282290524
2012-10-19,0.007109999883269668
2012-10-20,0.006999185100662445
2012-10-21,0.006993764640528494
2012-10-22,0.006964877645409451
2012-10-23,0.007665130541468332
2012-10-24,0.007675048624509919
2012-10-25,0.006693610647875853
2012-10-26,0.008612874168093965
2012-10-27,0.00803376754418163
2012-10-28,0.007809874874037906
2012-10-29,0.008603783924644276
2012-10-30,0.008354263135084016
2012-10-31,0.00936227044336042
2012-11-01,0.009248837775969168
2012-11-02,0.009695689944950476
2012-11-03,0.008449699484647043
2012-11-04,0.008783123779931021
2012-11-05,0.00860481557032229
2012-11-06,0.008820439113753966
2012-11-07,0.008819433080071363
2012-11-08,0.008399525187143524
2012-11-09,0.008526246365287614
2012-11-10,0.00868346058148572
2012-11-11,0.008025691179281006
2012-11-12,0.008256520754646656
2012-11-13,0.00840577309956098
2012-11-14,0.008538812223245743
2012-11-15,0.009452868439006367
2012-11-16,0.009450191987605659
2012-11-17,0.009205082302861963
2012-11-18,0.00943910266592356
2012-11-19,0.008831391708929274
2012-11-20,0.00902724444810227
2012-11-21,0.009241233071862223
2012-11-22,0.008770027955068852
2012-11-23,0.01008476824043771
2012-11-24,0.009235759236357728
2012-11-25,0.010108101436949738
2012-11-26,0.00906545324838983
2012-11-27,0.03679347806438592
2012-11-28,0.014378458867199613
2012-11-29,0.009942983218060442
2012-11-30,0.009597397067140972
2012-12-01,0.009968715549225338
2012-12-02,0.009358236454486565
2012-12-03,0.010675359720658143
2012-12-04,0.011714066643981159
2012-12-05,0.010675289562852769
2012-12-06,0.011451270171792304
2012-12-07,0.01021510793348495
2012-12-08,0.01051427058326595
2012-12-09,0.010282514458558567
2012-12-10,0.011572458319567996
2012-12-11,0.011693543490622325
2012-12-12,0.01071604012493512
2012-12-13,0.01459167920764484
2012-12-14,0.011196379924406051
2012-12-15,0.010348131908994624
2012-12-16,0.010422806542206535
2012-12-17,0.010839387252317059
2012-12-18,0.010578417915573837
2012-12-19,0.010663871258995556
2012-12-20,0.011763166917142956
2012-12-21,0.01125728919293038
2012-12-22,0.010724326026480864
2012-12-23,0.011374510249187095
2012-12-24,0.010494366383970694
2012-12-25,0.011020746995186658
2012-12-26,0.01064850415246125
2012-12-27,0.011394975342312704
2012-12-28,0.010700025857942871
2012-12-29,0.010520157464729776
2012-12-30,0.010436567495542629
2012-12-31,0.010918349662782594
2013-01-01,0.010711370691752134
2013-01-02,0.010921382394982582
2013-01-03,0.011901049712675199
2013-01-04,0.010699260401190567
2013-01-05,0.010665439182109403
2013-01-06,0.014334159646133774
2013-01-07,0.012140796733929914
2013-01-08,0.01157915604814408
2013-01-09,0.010493363320871672
2013-01-10,0.04139521708604874
2013-01-11,0.0116617708639761
2013-01-12,0.011080152001993287
2013-01-13,0.011287720427743866
2013-01-14,0.011392779414663165
2013-01-15,0.010478343459030134
2013-01-16,0.011417833930096986
2013-01-17,0.012360168629427829
2013-01-18,0.011906947969386772
2013-01-19,0.01804397653300594
2013-01-20,0.012209771871633664
2013-01-21,0.01238426836748344
2013-01-22,0.014052414053661767
2013-01-23,0.015950234862810508
2013-01-24,0.0162308818441194
2013-01-25,0.014798977664905101
2013-01-26,0.01606591512690114
2013-01-27,0.015438510030543159
2013-01-28,0.015734296706807597
2013-01-29,0.018831765947036703
2013-01-30,0.01661649212043411
2013-01-31,0.01908316702866374
2013-02-01,0.018207538196864288
2013-02-02,0.02666462578029109
2013-02-03,0.017545216870449177
2013-02-04,0.016746772246655453
2013-02-05,0.016424509620271373
2013-02-06,0.01604965717588362
2013-02-07,0.017586769512445494
2013-02-08,0.018389321523900076
2013-02-09,0.018655122463224916
2013-02-10,0.019256575559850674
2013-02-11,0.020979290639483443
2013-02-12,0.02061077409392914
2013-02-13,0.023653795184273053
2013-02-14,0.023151988234753545
2013-02-15,0.02812907646225435
2013-02-16,0.027543630224181447
2013-02-17,0.02495156066906414
2013-02-18,0.024376600940990895
2013-02-19,0.024905777332620643
2013-02-20,0.025090602216822844
2013-02-21,0.027352517926317852
2013-02-22,0.02640562172906153
2013-02-23,0.024714310501391903
2013-02-24,0.023506097150200325
2013-02-25,0.0303414525043387
2013-02-26,0.027922384392016483
2013-02-27,0.029495592934565742
2013-02-28,0.03087564844427603
2013-03-01,0.036689618561758494
2013-03-02,0.031085436740359355
2013-03-03,0.028635096799175832
2013-03-04,0.031513123622887884
2013-03-05,0.036931656399480026
2013-03-06,0.10783036548685042
2013-03-07,0.038961178350901716
2013-03-08,0.03760820574706971
2013-03-09,0.04384181914389904
2013-03-10,0.038358302629554926
2013-03-11,0.051971860201300894
2013-03-12,0.04830880946637977
2013-03-13,0.043979112823794374
2013-03-14,0.04250103581991062
2013-03-15,0.048764328774067285
2013-03-16,0.044193378688792806
2013-03-17,0.04223752612854496
2013-03-18,0.04482153098971988
2013-03-19,0.06709273506875983
2013-03-20,0.05118434920000384
2013-03-21,0.06453223961108534
2013-03-22,0.07854929402305466
2013-03-23,0.06435705973739379
2013-03-24,0.05742655441698338
2013-03-25,0.0671607492594796
2013-03-26,0.07236102364459593
2013-03-27,0.10141728006121888
2013-03-28,0.08775789977766311
2013-03-29,0.08892179912137377
2013-03-30,0.09982195689905034
2013-03-31,0.09756552547498645
2013-04-01,0.08517179758288398
2013-04-02,0.11345211066312703
2013-04-03,0.15522091999146617
2013-04-04,0.14244003428715957
2013-04-05,0.13313658156635652
2013-04-06,0.10799991628989458
2013-04-07,0.13894276037496073
2013-04-08,0.13942276034086942
2013-04-09,0.1694981223882745
2013-04-10,0.16657411576799003
2013-04-11,0.07633955180805096
2013-04-12,0.10792053169337723
2013-04-13,0.07369188672400269
2013-04-14,0.08471475067996045
2013-04-15,0.11102057812165854
2013-04-16,0.054167301467947515
2013-04-17,0.13169814605850041
2013-04-18,0.09763655852817098
