time,TxTfrCnt
2012-05-11,34608.0
2012-05-12,37690.0
2012-05-13,31581.0
2012-05-14,58357.0
2012-05-15,47952.0
2012-05-16,35122.0
2012-05-17,37124.0
2012-05-18,50028.0
2012-05-19,75574.0
2012-05-20,59129.0
2012-05-21,65413.0
2012-05-22,49319.0
2012-05-23,55321.0
2012-05-24,56408.0
2012-05-25,59441.0
2012-05-26,46627.0
2012-05-27,54515.0
2012-05-28,60923.0
2012-05-29,62692.0
2012-05-30,52604.0
2012-05-31,43410.0
2012-06-01,55663.0
2012-06-02,28457.0
2012-06-03,71346.0
2012-06-04,93523.0
2012-06-05,86925.0
2012-06-06,36738.0
2012-06-07,65397.0
2012-06-08,49411.0
2012-06-09,67197.0
2012-06-10,80708.0
2012-06-11,69041.0
2012-06-12,46926.0
2012-06-13,117635.0
2012-06-14,134413.0
2012-06-15,117872.0
2012-06-16,89806.0
2012-06-17,95384.0
2012-06-18,81329.0
2012-06-19,80895.0
2012-06-20,74989.0
2012-06-21,60405.0
2012-06-22,49979.0
2012-06-23,50301.0
2012-06-24,47722.0
2012-06-25,61097.0
2012-06-26,65127.0
2012-06-27,65471.0
2012-06-28,58230.0
2012-06-29,48350.0
2012-06-30,46314.0
2012-07-01,41378.0
2012-07-02,53655.0
2012-07-03,45099.0
2012-07-04,50700.0
2012-07-05,46633.0
2012-07-06,50631.0
2012-07-07,51126.0
2012-07-08,43025.0
2012-07-09,53742.0
2012-07-10,72417.0
2012-07-11,64894.0
2012-07-12,50155.0
2012-07-13,52890.0
2012-07-14,45440.0
2012-07-15,54243.0
2012-07-16,66898.0
2012-07-17,72509.0
2012-07-18,66741.0
2012-07-19,66482.0
2012-07-20,77241.0
2012-07-21,73061.0
2012-07-22,72125.0
2012-07-23,63681.0
2012-07-24,61209.0
2012-07-25,55730.0
2012-07-26,62305.0
2012-07-27,55437.0
2012-07-28,72762.0
2012-07-29,68058.0
2012-07-30,66777.0
2012-07-31,85559.0
2012-08-01,61325.0
2012-08-02,66230.0
2012-08-03,54432.0
2012-08-04,59597.0
2012-08-05,66625.0
2012-08-06,70411.0
2012-08-07,59079.0
2012-08-08,80099.0
2012-08-09,62257.0
2012-08-10,56412.0
2012-08-11,63598.0
2012-08-12,73885.0
2012-08-13,103692.0
2012-08-14,72348.0
2012-08-15,114663.0
2012-08-16,88840.0
2012-08-17,79538.0
2012-08-18,70848.0
2012-08-19,71602.0
2012-08-20,72821.0
2012-08-21,89832.0
2012-08-22,71420.0
2012-08-23,63768.0
2012-08-24,63642.0
2012-08-25,63881.0
2012-08-26,58596.0
2012-08-27,65317.0
2012-08-28,63410.0
2012-08-29,67179.0
2012-08-30,65705.0
2012-08-31,82400.0
2012-09-01,80545.0
2012-09-02,68681.0
2012-09-03,77780.0
2012-09-04,77507.0
2012-09-05,79375.0
2012-09-06,84152.0
2012-09-07,67519.0
2012-09-08,63343.0
2012-09-09,63326.0
2012-09-10,67698.0
2012-09-11,81813.0
2012-09-12,58276.0
2012-09-13,62428.0
2012-09-14,76454.0
2012-09-15,56114.0
2012-09-16,58933.0
2012-09-17,53632.0
2012-09-18,65585.0
2012-09-19,65958.0
2012-09-20,66870.0
2012-09-21,61937.0
2012-09-22,48890.0
2012-09-23,62224.0
2012-09-24,60816.0
2012-09-25,57488.0
2012-09-26,67023.0
2012-09-27,61484.0
2012-09-28,78258.0
2012-09-29,51847.0
2012-09-30,50963.0
2012-10-01,69282.0
2012-10-02,67060.0
2012-10-03,60057.0
2012-10-04,71769.0
2012-10-05,76429.0
2012-10-06,76245.0
2012-10-07,80953.0
2012-10-08,90226.0
2012-10-09,82876.0
2012-10-10,73627.0
2012-10-11,62411.0
2012-10-12,72622.0
2012-10-13,78705.0
2012-10-14,66575.0
2012-10-15,74579.0
2012-10-16,80025.0
2012-10-17,78716.0
2012-10-18,68338.0
2012-10-19,60185.0
2012-10-20,72217.0
2012-10-21,94169.0
2012-10-22,94438.0
2012-10-23,73284.0
2012-10-24,78582.0
2012-10-25,58308.0
2012-10-26,53344.0
2012-10-27,41033.0
2012-10-28,44074.0
2012-10-29,51962.0
2012-10-30,68642.0
2012-10-31,58884.0
2012-11-01,54806.0
2012-11-02,63747.0
2012-11-03,55494.0
2012-11-04,51899.0
2012-11-05,72323.0
2012-11-06,73533.0
2012-11-07,77145.0
2012-11-08,72871.0
2012-11-09,61327.0
2012-11-10,60209.0
2012-11-11,52996.0
2012-11-12,54598.0
2012-11-13,56197.0
2012-11-14,69078.0
2012-11-15,81145.0
2012-11-16,86155.0
2012-11-17,110041.0
2012-11-18,79669.0
2012-11-19,77662.0
2012-11-20,84099.0
2012-11-21,85222.0
2012-11-22,71949.0
2012-11-23,73390.0
2012-11-24,64423.0
2012-11-25,75380.0
2012-11-26,79826.0
2012-11-27,60979.0
2012-11-28,83827.0
2012-11-29,76313.0
2012-11-30,68285.0
2012-12-01,69854.0
2012-12-02,46708.0
2012-12-03,50333.0
2012-12-04,70345.0
2012-12-05,72412.0
2012-12-06,78055.0
2012-12-07,67050.0
2012-12-08,67464.0
2012-12-09,69107.0
2012-12-10,83317.0
2012-12-11,86197.0
2012-12-12,77382.0
2012-12-13,83307.0
2012-12-14,80730.0
2012-12-15,68301.0
2012-12-16,79347.0
2012-12-17,87175.0
2012-12-18,113067.0
2012-12-19,89462.0
2012-12-20,71089.0
2012-12-21,85654.0
2012-12-22,104974.0
2012-12-23,82129.0
2012-12-24,73037.0
2012-12-25,64956.0
2012-12-26,74560.0
2012-12-27,89234.0
2012-12-28,99897.0
2012-12-29,84169.0
2012-12-30,93848.0
2012-12-31,70475.0
2013-01-01,73221.0
2013-01-02,83763.0
2013-01-03,89550.0
2013-01-04,96831.0
2013-01-05,86261.0
2013-01-06,74704.0
2013-01-07,85476.0
2013-01-08,82401.0
2013-01-09,88242.0
2013-01-10,109394.0
2013-01-11,107288.0
2013-01-12,94606.0
2013-01-13,101482.0
2013-01-14,88923.0
2013-01-15,100196.0
2013-01-16,106046.0
2013-01-17,101797.0
2013-01-18,103440.0
2013-01-19,106899.0
2013-01-20,83968.0
2013-01-21,81162.0
2013-01-22,87464.0
2013-01-23,100841.0
2013-01-24,96343.0
2013-01-25,102295.0
2013-01-26,107612.0
2013-01-27,112952.0
2013-01-28,115862.0
2013-01-29,109637.0
2013-01-30,86093.0
2013-01-31,108628.0
2013-02-01,120957.0
2013-02-02,112289.0
2013-02-03,124637.0
2013-02-04,115511.0
2013-02-05,109935.0
2013-02-06,87688.0
2013-02-07,124583.0
2013-02-08,117350.0
2013-02-09,115728.0
2013-02-10,114507.0
2013-02-11,117292.0
2013-02-12,115952.0
2013-02-13,117785.0
2013-02-14,102127.0
2013-02-15,110316.0
2013-02-16,110111.0
2013-02-17,107525.0
2013-02-18,106692.0
2013-02-19,110164.0
2013-02-20,124108.0
2013-02-21,112312.0
2013-02-22,128430.0
2013-02-23,118186.0
2013-02-24,116065.0
2013-02-25,134070.0
2013-02-26,129650.0
2013-02-27,126710.0
2013-02-28,131035.0
2013-03-01,135169.0
2013-03-02,114668.0
2013-03-03,112028.0
2013-03-04,129465.0
2013-03-05,114114.0
2013-03-06,126666.0
2013-03-07,136326.0
2013-03-08,111619.0
2013-03-09,110724.0
2013-03-10,151826.0
2013-03-11,123284.0
2013-03-12,113934.0
2013-03-13,123283.0
2013-03-14,132146.0
2013-03-15,148911.0
2013-03-16,92901.0
2013-03-17,81112.0
2013-03-18,97476.0
2013-03-19,101443.0
2013-03-20,104248.0
2013-03-21,126877.0
2013-03-22,137210.0
2013-03-23,120843.0
2013-03-24,122166.0
2013-03-25,111248.0
2013-03-26,125120.0
2013-03-27,121278.0
2013-03-28,142619.0
2013-03-29,144132.0
2013-03-30,135735.0
2013-03-31,110837.0
2013-04-01,137988.0
2013-04-02,159828.0
2013-04-03,171219.0
2013-04-04,169064.0
2013-04-05,150297.0
2013-04-06,136296.0
2013-04-07,163101.0
2013-04-08,167881.0
2013-04-09,156095.0
2013-04-10,153515.0
2013-04-11,170095.0
2013-04-12,144157.0
2013-04-13,130240.0
2013-04-14,145260.0
2013-04-15,159283.0
2013-04-16,165984.0
2013-04-17,162831.0
2013-04-18,118191.0
2013-04-19,157571.0
2013-04-20,127008.0
2013-04-21,122588.0
2013-04-22,141162.0
2013-04-23,153621.0
2013-04-24,176971.0
2013-04-25,158977.0
2013-04-26,151290.0
2013-04-27,120941.0
2013-04-28,167322.0
2013-04-29,152324.0
2013-04-30,134711.0
2013-05-01,137606.0
2013-05-02,142025.0
2013-05-03,131307.0
2013-05-04,157000.0
2013-05-05,140090.0
2013-05-06,153068.0
2013-05-07,176616.0
2013-05-08,169634.0
2013-05-09,165020.0
2013-05-10,189440.0
2013-05-11,180847.0
2013-05-12,165589.0
2013-05-13,165230.0
2013-05-14,167859.0
2013-05-15,163673.0
2013-05-16,178062.0
2013-05-17,137132.0
2013-05-18,121976.0
2013-05-19,116818.0
2013-05-20,140812.0
2013-05-21,142432.0
2013-05-22,130271.0
2013-05-23,140093.0
2013-05-24,134410.0
2013-05-25,118652.0
2013-05-26,110438.0
2013-05-27,136489.0
2013-05-28,131721.0
2013-05-29,129564.0
2013-05-30,132801.0
2013-05-31,123915.0
2013-06-01,125422.0
2013-06-02,113153.0
2013-06-03,127961.0
2013-06-04,130521.0
2013-06-05,139645.0
2013-06-06,119006.0
2013-06-07,115041.0
2013-06-08,100893.0
2013-06-09,96303.0
2013-06-10,99202.0
2013-06-11,110589.0
2013-06-12,105690.0
2013-06-13,99818.0
2013-06-14,106607.0
2013-06-15,77215.0
2013-06-16,89260.0
2013-06-17,97599.0
2013-06-18,92281.0
2013-06-19,103506.0
2013-06-20,110642.0
2013-06-21,96845.0
2013-06-22,96136.0
2013-06-23,79304.0
2013-06-24,95666.0
2013-06-25,90598.0
2013-06-26,101480.0
2013-06-27,94499.0
2013-06-28,106101.0
2013-06-29,92536.0
2013-06-30,69081.0
2013-07-01,85091.0
2013-07-02,83839.0
2013-07-03,79694.0
2013-07-04,77975.0
2013-07-05,80665.0
2013-07-06,70255.0
2013-07-07,71045.0
2013-07-08,85788.0
2013-07-09,87177.0
2013-07-10,97794.0
2013-07-11,109710.0
2013-07-12,113932.0
2013-07-13,83840.0
2013-07-14,77639.0
2013-07-15,84453.0
2013-07-16,88893.0
2013-07-17,85339.0
2013-07-18,86623.0
2013-07-19,81077.0
2013-07-20,78073.0
2013-07-21,75750.0
2013-07-22,83310.0
2013-07-23,85850.0
2013-07-24,94848.0
2013-07-25,87983.0
2013-07-26,81161.0
2013-07-27,74724.0
2013-07-28,82971.0
2013-07-29,86937.0
2013-07-30,93334.0
2013-07-31,103736.0
2013-08-01,140305.0
2013-08-02,110068.0
2013-08-03,91287.0
2013-08-04,90487.0
2013-08-05,102618.0
2013-08-06,108150.0
2013-08-07,119520.0
2013-08-08,115018.0
2013-08-09,103740.0
2013-08-10,104890.0
2013-08-11,80035.0
2013-08-12,130839.0
2013-08-13,105654.0
2013-08-14,103106.0
2013-08-15,123850.0
2013-08-16,137483.0
2013-08-17,112058.0
2013-08-18,113722.0
2013-08-19,137068.0
2013-08-20,125259.0
2013-08-21,123185.0
2013-08-22,128913.0
2013-08-23,112113.0
2013-08-24,105714.0
2013-08-25,93317.0
2013-08-26,112280.0
2013-08-27,126070.0
2013-08-28,133013.0
2013-08-29,118568.0
2013-08-30,129053.0
2013-08-31,117267.0
2013-09-01,99363.0
2013-09-02,106559.0
2013-09-03,103179.0
2013-09-04,104194.0
2013-09-05,122057.0
2013-09-06,126484.0
2013-09-07,105662.0
2013-09-08,94633.0
2013-09-09,116829.0
2013-09-10,107245.0
2013-09-11,101461.0
2013-09-12,116127.0
2013-09-13,98506.0
2013-09-14,89655.0
2013-09-15,115580.0
2013-09-16,113455.0
2013-09-17,137137.0
2013-09-18,122010.0
2013-09-19,126414.0
2013-09-20,122135.0
2013-09-21,113299.0
2013-09-22,112065.0
2013-09-23,135108.0
2013-09-24,128685.0
2013-09-25,119710.0
2013-09-26,118480.0
2013-09-27,101417.0
2013-09-28,91184.0
2013-09-29,90180.0
2013-09-30,101630.0
2013-10-01,127733.0
2013-10-02,130093.0
2013-10-03,128868.0
2013-10-04,110741.0
2013-10-05,98165.0
2013-10-06,91901.0
2013-10-07,104739.0
2013-10-08,101315.0
2013-10-09,110199.0
2013-10-10,118754.0
2013-10-11,106800.0
2013-10-12,102924.0
2013-10-13,119669.0
2013-10-14,124871.0
2013-10-15,119371.0
2013-10-16,112711.0
2013-10-17,103562.0
2013-10-18,119311.0
2013-10-19,128819.0
2013-10-20,108004.0
2013-10-21,132242.0
2013-10-22,150131.0
2013-10-23,129209.0
2013-10-24,141559.0
2013-10-25,129951.0
2013-10-26,104349.0
2013-10-27,96491.0
2013-10-28,108048.0
2013-10-29,108199.0
2013-10-30,110744.0
2013-10-31,126726.0
2013-11-01,101382.0
2013-11-02,89586.0
2013-11-03,84501.0
2013-11-04,107130.0
2013-11-05,120550.0
2013-11-06,124391.0
2013-11-07,128802.0
2013-11-08,131294.0
2013-11-09,130169.0
2013-11-10,128554.0
2013-11-11,129543.0
2013-11-12,137441.0
2013-11-13,146338.0
2013-11-14,155142.0
2013-11-15,139048.0
2013-11-16,115634.0
2013-11-17,124265.0
2013-11-18,182091.0
2013-11-19,202223.0
2013-11-20,169539.0
2013-11-21,166398.0
2013-11-22,184116.0
2013-11-23,159443.0
2013-11-24,137611.0
2013-11-25,160260.0
2013-11-26,198717.0
2013-11-27,200565.0
2013-11-28,213781.0
2013-11-29,195667.0
2013-11-30,171585.0
2013-12-01,161339.0
2013-12-02,175909.0
2013-12-03,176011.0
2013-12-04,182773.0
2013-12-05,190556.0
2013-12-06,170045.0
2013-12-07,155371.0
2013-12-08,123123.0
2013-12-09,162622.0
2013-12-10,160804.0
2013-12-11,155404.0
2013-12-12,135764.0
2013-12-13,151680.0
2013-12-14,133850.0
2013-12-15,129532.0
2013-12-16,183064.0
2013-12-17,163091.0
2013-12-18,188760.0
2013-12-19,167388.0
2013-12-20,152448.0
2013-12-21,134241.0
2013-12-22,127933.0
2013-12-23,159901.0
2013-12-24,137907.0
2013-12-25,138808.0
2013-12-26,134707.0
2013-12-27,136699.0
2013-12-28,116433.0
2013-12-29,121618.0
2013-12-30,159652.0
2013-12-31,123627.0
2014-01-01,106528.0
2014-01-02,136822.0
2014-01-03,147675.0
2014-01-04,122897.0
2014-01-05,139824.0
2014-01-06,182441.0
2014-01-07,148876.0
2014-01-08,155635.0
2014-01-09,145324.0
2014-01-10,132806.0
2014-01-11,140504.0
2014-01-12,122628.0
2014-01-13,162783.0
2014-01-14,131793.0
2014-01-15,151379.0
2014-01-16,135540.0
2014-01-17,148481.0
2014-01-18,122167.0
2014-01-19,116587.0
2014-01-20,188875.0
2014-01-21,170310.0
2014-01-22,160855.0
2014-01-23,155080.0
2014-01-24,162012.0
2014-01-25,130172.0
2014-01-26,131330.0
2014-01-27,180891.0
2014-01-28,160049.0
2014-01-29,146055.0
2014-01-30,155364.0
2014-01-31,155416.0
2014-02-01,149873.0
2014-02-02,135494.0
2014-02-03,180037.0
2014-02-04,182546.0
2014-02-05,179993.0
2014-02-06,186703.0
2014-02-07,183606.0
2014-02-08,164417.0
2014-02-09,144859.0
2014-02-10,176728.0
2014-02-11,150350.0
2014-02-12,149448.0
2014-02-13,177229.0
2014-02-14,195920.0
2014-02-15,162783.0
2014-02-16,133598.0
2014-02-17,185028.0
2014-02-18,167050.0
2014-02-19,200147.0
2014-02-20,192370.0
2014-02-21,197550.0
2014-02-22,161876.0
2014-02-23,174050.0
2014-02-24,236820.0
2014-02-25,219847.0
2014-02-26,202438.0
2014-02-27,199166.0
2014-02-28,191206.0
2014-03-01,178457.0
2014-03-02,169383.0
2014-03-03,252782.0
2014-03-04,242117.0
2014-03-05,209711.0
2014-03-06,202253.0
2014-03-07,198780.0
2014-03-08,181368.0
2014-03-09,189330.0
2014-03-10,221842.0
2014-03-11,203276.0
2014-03-12,208863.0
2014-03-13,206112.0
2014-03-14,173924.0
2014-03-15,150239.0
2014-03-16,151635.0
2014-03-17,187066.0
2014-03-18,139862.0
2014-03-19,170612.0
2014-03-20,182744.0
2014-03-21,187307.0
2014-03-22,178290.0
2014-03-23,165684.0
2014-03-24,210269.0
2014-03-25,191765.0
2014-03-26,179622.0
2014-03-27,196838.0
2014-03-28,186921.0
2014-03-29,163411.0
2014-03-30,188994.0
2014-03-31,182006.0
2014-04-01,186896.0
2014-04-02,184380.0
2014-04-03,160952.0
2014-04-04,186123.0
2014-04-05,157562.0
2014-04-06,200007.0
2014-04-07,179417.0
2014-04-08,185594.0
2014-04-09,180822.0
2014-04-10,191617.0
2014-04-11,175894.0
2014-04-12,131385.0
2014-04-13,184822.0
2014-04-14,192171.0
2014-04-15,197950.0
2014-04-16,188175.0
2014-04-17,180741.0
2014-04-18,160448.0
2014-04-19,146099.0
2014-04-20,184645.0
2014-04-21,165885.0
2014-04-22,211081.0
2014-04-23,192981.0
2014-04-24,187735.0
2014-04-25,199890.0
2014-04-26,135999.0
2014-04-27,191268.0
2014-04-28,183793.0
2014-04-29,180090.0
2014-04-30,173856.0
2014-05-01,168091.0
2014-05-02,167778.0
2014-05-03,135254.0
2014-05-04,192479.0
2014-05-05,170070.0
2014-05-06,195403.0
2014-05-07,185594.0
2014-05-08,178580.0
2014-05-09,177172.0
2014-05-10,150535.0
2014-05-11,207851.0
2014-05-12,184492.0
2014-05-13,171706.0
2014-05-14,183332.0
2014-05-15,196295.0
2014-05-16,172867.0
2014-05-17,143186.0
2014-05-18,189033.0
2014-05-19,169976.0
2014-05-20,205242.0
2014-05-21,185505.0
2014-05-22,185588.0
2014-05-23,193153.0
2014-05-24,136331.0
2014-05-25,198927.0
2014-05-26,173138.0
2014-05-27,187624.0
2014-05-28,190357.0
2014-05-29,176159.0
2014-05-30,172768.0
2014-05-31,146101.0
2014-06-01,200406.0
2014-06-02,179018.0
2014-06-03,189752.0
2014-06-04,181858.0
2014-06-05,183591.0
2014-06-06,172560.0
2014-06-07,146512.0
2014-06-08,181429.0
2014-06-09,162791.0
2014-06-10,184972.0
2014-06-11,169884.0
2014-06-12,180280.0
2014-06-13,179849.0
2014-06-14,157136.0
2014-06-15,205477.0
2014-06-16,188546.0
2014-06-17,198985.0
2014-06-18,172153.0
2014-06-19,174046.0
2014-06-20,162349.0
2014-06-21,155044.0
2014-06-22,197916.0
2014-06-23,174646.0
2014-06-24,176247.0
2014-06-25,182182.0
2014-06-26,169977.0
2014-06-27,175334.0
2014-06-28,150568.0
2014-06-29,204525.0
2014-06-30,187441.0
2014-07-01,194851.0
2014-07-02,180892.0
2014-07-03,174770.0
2014-07-04,160100.0
2014-07-05,141265.0
2014-07-06,206840.0
2014-07-07,192400.0
2014-07-08,212688.0
2014-07-09,192793.0
2014-07-10,170402.0
2014-07-11,170042.0
2014-07-12,167948.0
2014-07-13,203324.0
2014-07-14,169366.0
2014-07-15,190632.0
2014-07-16,173074.0
2014-07-17,179079.0
2014-07-18,169282.0
2014-07-19,155854.0
2014-07-20,211854.0
2014-07-21,172910.0
2014-07-22,174799.0
2014-07-23,175589.0
2014-07-24,181288.0
2014-07-25,181364.0
2014-07-26,152123.0
2014-07-27,202669.0
2014-07-28,180079.0
2014-07-29,175575.0
2014-07-30,177962.0
2014-07-31,183682.0
2014-08-01,180932.0
2014-08-02,147933.0
2014-08-03,191951.0
2014-08-04,164176.0
2014-08-05,207784.0
2014-08-06,211337.0
2014-08-07,182931.0
2014-08-08,176786.0
2014-08-09,163700.0
2014-08-10,222385.0
2014-08-11,200931.0
2014-08-12,216034.0
2014-08-13,200163.0
2014-08-14,207670.0
2014-08-15,189370.0
2014-08-16,170213.0
2014-08-17,224106.0
2014-08-18,198190.0
2014-08-19,194103.0
2014-08-20,191655.0
2014-08-21,202014.0
2014-08-22,182965.0
2014-08-23,151146.0
2014-08-24,229772.0
2014-08-25,186413.0
2014-08-26,189069.0
2014-08-27,189578.0
2014-08-28,197426.0
2014-08-29,167162.0
2014-08-30,170148.0
2014-08-31,204296.0
2014-09-01,203582.0
2014-09-02,189122.0
2014-09-03,171121.0
2014-09-04,182139.0
2014-09-05,189669.0
2014-09-06,158597.0
2014-09-07,274948.0
2014-09-08,196202.0
2014-09-09,206858.0
2014-09-10,190222.0
2014-09-11,169692.0
2014-09-12,168529.0
2014-09-13,153973.0
2014-09-14,284954.0
2014-09-15,190558.0
2014-09-16,222710.0
2014-09-17,193554.0
2014-09-18,192000.0
2014-09-19,170839.0
2014-09-20,169223.0
2014-09-21,238140.0
2014-09-22,203952.0
2014-09-23,214097.0
2014-09-24,216537.0
2014-09-25,225571.0
2014-09-26,192601.0
2014-09-27,196462.0
2014-09-28,280491.0
2014-09-29,192914.0
2014-09-30,215281.0
2014-10-01,241403.0
2014-10-02,198420.0
2014-10-03,224547.0
2014-10-04,202345.0
2014-10-05,291289.0
2014-10-06,206129.0
2014-10-07,198877.0
2014-10-08,194784.0
2014-10-09,198724.0
2014-10-10,205519.0
2014-10-11,168820.0
2014-10-12,284071.0
2014-10-13,215501.0
2014-10-14,208052.0
2014-10-15,206309.0
2014-10-16,184792.0
2014-10-17,177727.0
2014-10-18,179557.0
2014-10-19,282088.0
2014-10-20,201520.0
2014-10-21,207171.0
2014-10-22,207629.0
2014-10-23,201812.0
2014-10-24,196996.0
2014-10-25,229695.0
2014-10-26,222045.0
2014-10-27,233880.0
2014-10-28,220700.0
2014-10-29,222471.0
2014-10-30,224887.0
2014-10-31,206884.0
2014-11-01,174190.0
2014-11-02,318494.0
2014-11-03,216602.0
2014-11-04,222936.0
2014-11-05,214600.0
2014-11-06,218431.0
2014-11-07,203021.0
2014-11-08,178450.0
2014-11-09,310037.0
2014-11-10,225255.0
2014-11-11,206602.0
2014-11-12,242890.0
2014-11-13,226119.0
2014-11-14,245798.0
2014-11-15,178544.0
2014-11-16,304236.0
2014-11-17,219481.0
2014-11-18,223896.0
2014-11-19,225045.0
2014-11-20,215746.0
2014-11-21,204282.0
2014-11-22,193333.0
2014-11-23,314709.0
2014-11-24,220211.0
2014-11-25,202687.0
2014-11-26,216267.0
2014-11-27,221600.0
2014-11-28,216116.0
2014-11-29,193505.0
2014-11-30,347571.0
2014-12-01,246841.0
2014-12-02,257597.0
2014-12-03,234166.0
2014-12-04,242301.0
2014-12-05,263507.0
2014-12-06,192446.0
2014-12-07,299194.0
2014-12-08,244766.0
2014-12-09,229904.0
2014-12-10,224684.0
2014-12-11,221900.0
2014-12-12,227778.0
2014-12-13,181252.0
2014-12-14,337385.0
2014-12-15,262793.0
2014-12-16,275035.0
2014-12-17,256953.0
2014-12-18,260892.0
2014-12-19,254801.0
2014-12-20,281198.0
2014-12-21,254863.0
2014-12-22,262398.0
2014-12-23,255759.0
2014-12-24,192576.0
2014-12-25,179583.0
2014-12-26,205834.0
2014-12-27,228017.0
2014-12-28,300253.0
2014-12-29,205613.0
2014-12-30,218392.0
2014-12-31,188284.0
2015-01-01,152648.0
2015-01-02,241133.0
2015-01-03,266646.0
2015-01-04,244195.0
2015-01-05,264832.0
2015-01-06,224039.0
2015-01-07,215934.0
2015-01-08,265946.0
2015-01-09,271077.0
2015-01-10,332896.0
2015-01-11,268093.0
2015-01-12,244475.0
2015-01-13,255680.0
2015-01-14,275778.0
2015-01-15,300792.0
2015-01-16,270759.0
2015-01-17,323374.0
2015-01-18,267931.0
2015-01-19,272794.0
2015-01-20,259668.0
2015-01-21,226997.0
2015-01-22,238362.0
2015-01-23,232288.0
2015-01-24,210799.0
2015-01-25,370748.0
2015-01-26,277917.0
2015-01-27,252880.0
2015-01-28,188464.0
2015-01-29,229990.0
2015-01-30,208657.0
2015-01-31,310378.0
2015-02-01,252524.0
2015-02-02,224244.0
2015-02-03,237710.0
2015-02-04,229445.0
2015-02-05,210092.0
2015-02-06,244062.0
2015-02-07,205968.0
2015-02-08,366739.0
2015-02-09,262050.0
2015-02-10,254843.0
2015-02-11,260788.0
2015-02-12,289552.0
2015-02-13,505188.0
2015-02-14,296419.0
2015-02-15,402460.0
2015-02-16,327426.0
2015-02-17,378243.0
2015-02-18,268548.0
2015-02-19,237902.0
2015-02-20,256497.0
2015-02-21,306822.0
2015-02-22,293052.0
2015-02-23,280258.0
2015-02-24,246291.0
2015-02-25,245700.0
2015-02-26,248969.0
2015-02-27,256812.0
2015-02-28,316005.0
2015-03-01,281848.0
2015-03-02,290581.0
2015-03-03,267301.0
2015-03-04,249550.0
2015-03-05,247730.0
2015-03-06,234277.0
2015-03-07,285293.0
2015-03-08,299712.0
2015-03-09,277991.0
2015-03-10,240248.0
2015-03-11,250384.0
2015-03-12,221830.0
2015-03-13,252537.0
2015-03-14,288279.0
2015-03-15,285205.0
2015-03-16,278744.0
2015-03-17,247251.0
2015-03-18,242198.0
2015-03-19,257563.0
2015-03-20,266680.0
2015-03-21,295663.0
2015-03-22,292557.0
2015-03-23,282672.0
2015-03-24,224631.0
2015-03-25,237501.0
2015-03-26,248695.0
2015-03-27,244302.0
2015-03-28,258409.0
2015-03-29,309942.0
2015-03-30,266776.0
2015-03-31,289277.0
2015-04-01,294956.0
2015-04-02,266464.0
2015-04-03,259265.0
2015-04-04,273872.0
2015-04-05,310494.0
2015-04-06,264831.0
2015-04-07,278717.0
2015-04-08,267992.0
2015-04-09,274038.0
2015-04-10,267122.0
2015-04-11,309574.0
2015-04-12,272296.0
2015-04-13,294120.0
2015-04-14,269950.0
2015-04-15,242765.0
2015-04-16,234806.0
2015-04-17,250752.0
2015-04-18,291656.0
2015-04-19,298944.0
2015-04-20,279618.0
2015-04-21,247181.0
2015-04-22,280552.0
2015-04-23,278603.0
2015-04-24,255085.0
2015-04-25,307494.0
2015-04-26,299574.0
2015-04-27,270272.0
2015-04-28,265331.0
2015-04-29,280786.0
2015-04-30,252820.0
2015-05-01,244741.0
2015-05-02,310102.0
2015-05-03,266901.0
2015-05-04,256420.0
2015-05-05,276297.0
2015-05-06,281038.0
2015-05-07,276282.0
2015-05-08,333838.0
2015-05-09,243692.0
2015-05-10,284723.0
2015-05-11,283899.0
2015-05-12,278645.0
2015-05-13,277269.0
2015-05-14,251264.0
2015-05-15,260248.0
2015-05-16,298442.0
2015-05-17,282866.0
2015-05-18,255312.0
2015-05-19,272345.0
2015-05-20,264496.0
2015-05-21,253446.0
2015-05-22,277683.0
2015-05-23,253780.0
2015-05-24,344513.0
2015-05-25,299535.0
2015-05-26,292414.0
2015-05-27,259052.0
2015-05-28,269081.0
2015-05-29,327250.0
2015-05-30,354929.0
2015-05-31,314757.0
2015-06-01,335618.0
2015-06-02,313246.0
2015-06-03,320301.0
2015-06-04,281951.0
2015-06-05,276888.0
2015-06-06,311735.0
2015-06-07,277754.0
2015-06-08,265789.0
2015-06-09,283659.0
2015-06-10,354967.0
2015-06-11,289140.0
2015-06-12,327119.0
2015-06-13,314882.0
2015-06-14,321423.0
2015-06-15,358704.0
2015-06-16,415671.0
2015-06-17,345454.0
2015-06-18,473644.0
2015-06-19,399983.0
2015-06-20,298222.0
2015-06-21,315371.0
2015-06-22,461386.0
2015-06-23,335364.0
2015-06-24,280894.0
2015-06-25,237711.0
2015-06-26,314126.0
2015-06-27,336040.0
2015-06-28,310195.0
2015-06-29,306158.0
2015-06-30,715499.0
2015-07-01,330682.0
2015-07-02,335522.0
2015-07-03,323718.0
2015-07-04,303603.0
2015-07-05,338861.0
2015-07-06,735802.0
2015-07-07,857440.0
2015-07-08,1462866.0
2015-07-09,779253.0
2015-07-10,845719.0
2015-07-11,1415332.0
2015-07-12,1125199.0
2015-07-13,717279.0
2015-07-14,295257.0
2015-07-15,281304.0
2015-07-16,277693.0
2015-07-17,266211.0
2015-07-18,317439.0
2015-07-19,357673.0
