time,TxTfrValMeanUSD
2013-10-09,220.5365425674498
2013-10-13,173.97765171745814
2013-10-17,213.23894072096422
2013-10-21,341.2738971598645
2013-10-25,573.7739537922093
2013-10-29,555.802668828259
2013-11-02,283.7409497494575
2013-11-06,464.9950699872346
2013-11-10,619.2417732506099
2013-11-14,759.0024111831355
2013-11-18,960.8357782010753
2013-11-22,2574.32352711823
2013-11-26,1351.6392419750148
2013-11-30,1323.911319234251
2013-12-04,1162.7738330641068
2013-12-08,1025.4742732591717
2013-12-12,724.9427304721908
2013-12-16,2429.5934007407627
2013-12-20,862.8858559731515
2013-12-24,1489.8479633275033
2013-12-28,529.4746586727887
2014-01-01,730.7315497479846
2014-01-05,1235.398149019832
2014-01-09,532.7188120623091
2014-01-13,539.5927489866472
2014-01-17,489.634753404961
2014-01-21,687.5870131434032
2014-01-25,585.7509063438927
2014-01-29,402.21545218660094
2014-02-02,395.2062938262986
2014-02-06,661.8334622662732
2014-02-10,611.025098506626
2014-02-14,417.12872485348913
2014-02-18,506.46036040476207
2014-02-22,354.9020229792798
2014-02-26,523.9600561174384
2014-03-02,253.6011161536258
2014-03-06,427.4915906417215
2014-03-10,1196.7235238881005
2014-03-14,790.6407913726225
2014-03-18,465.9918468273977
2014-03-22,250.30987702467328
2014-03-26,364.4232815293477
2014-03-30,278.5453478606596
2014-04-03,456.7951102194481
2014-04-07,239.41317150039683
2014-04-11,398.1563858265251
2014-04-15,340.3786242041197
2014-04-19,214.99889634849177
2014-04-23,367.4230357370316
2014-04-27,193.73637631259072
2014-05-01,251.01741406657823
2014-05-05,207.7916466734509
2014-05-09,208.69473723656955
2014-05-13,220.12757993107402
2014-05-17,174.64148780422735
2014-05-21,276.0485384995639
2014-05-25,418.64303538615417
2014-05-29,267.40640806015364
2014-06-02,426.79073828740013
2014-06-06,404.4915605612987
2014-06-10,584.3737234651893
2014-06-14,338.00364581428573
2014-06-18,327.3182555774212
2014-06-22,179.50931780762193
2014-06-26,378.13117752411205
2014-06-30,336.49061501773997
2014-07-04,290.45541785064336
2014-07-08,219.05257810295691
2014-07-12,223.1398776534159
2014-07-16,405.86137440363484
2014-07-20,131.03189093388937
2014-07-24,412.3190918534757
2014-07-28,311.655866444757
2014-08-01,605.72704205087
2014-08-05,473.283989221249
2014-08-09,365.3563161121014
2014-08-13,391.04223064624085
2014-08-17,248.51316696114918
2014-08-21,418.3972766039542
2014-08-25,467.80627405936923
2014-08-29,846.9687048474713
2014-09-02,339.873954261142
2014-09-06,290.95120203829265
2014-09-10,311.8624440354428
2014-09-14,143.2603818813307
2014-09-18,414.156654754913
2014-09-22,208.48845919410206
2014-09-26,255.11915128730536
2014-09-30,283.3353344462786
2014-10-04,328.8199167984438
2014-10-08,354.2680401048202
2014-10-12,152.15649619304892
2014-10-16,300.693011247146
2014-10-20,262.12225298062225
2014-10-24,314.0211462605256
2014-10-28,215.45500526893247
2014-11-01,220.53340544647224
2014-11-05,297.7704712975806
2014-11-09,128.20048240324093
2014-11-13,727.7163346680331
2014-11-17,339.84847737675284
2014-11-21,265.19024962133716
2014-11-25,395.58743725383323
2014-11-29,315.5838776776088
2014-12-03,325.7335755252671
2014-12-07,168.4547155933819
2014-12-11,314.7593855690171
2014-12-15,267.21463608598856
2014-12-19,246.51177380075038
2014-12-23,285.2686840442616
2014-12-27,202.92096801766974
2014-12-31,295.8181447693129
2015-01-04,338.2539152364934
2015-01-08,372.40329302642454
2015-01-12,232.07826857445997
2015-01-16,237.86989528518978
2015-01-20,176.84139022113354
2015-01-24,211.81361697902838
2015-01-28,284.2639370331878
2015-02-01,130.9870224391456
2015-02-05,267.5828496828723
2015-02-09,205.16514187001528
2015-02-13,110.57535942679318
2015-02-17,116.73007739415561
2015-02-21,105.28259764985985
2015-02-25,219.93821390128613
2015-03-01,128.43590561881442
2015-03-05,299.68561121264725
2015-03-09,296.8467651081952
2015-03-13,236.805327246731
2015-03-17,196.73231019780548
2015-03-21,130.03428376242545
2015-03-25,240.97176088836972
2015-03-29,108.20200465932076
2015-04-02,192.9130067014944
2015-04-06,150.72837848694414
2015-04-10,220.60168269861038
2015-04-14,202.7729818664171
2015-04-18,121.59101690523768
2015-04-22,168.44900025690816
2015-04-26,131.39828550504484
2015-04-30,208.63812069904162
2015-05-04,197.95374065462678
2015-05-08,156.44983024653874
2015-05-12,186.20480355470437
2015-05-16,99.02492468209267
2015-05-20,183.95224336166518
2015-05-24,82.95289684050152
2015-05-28,169.93191434269494
2015-06-01,199.4758817590019
2015-06-05,193.2183901307536
2015-06-09,189.1762241233481
2015-06-13,146.19898452312836
2015-06-17,297.75529037522216
2015-06-21,117.53302997192988
2015-06-25,224.34349014222775
2015-06-29,229.9578376069458
2015-07-03,196.79747749722875
2015-07-07,110.77889674904179
2015-07-11,47.27255173423847
2015-07-15,211.6971773562306
2015-07-19,103.50734796070797
2015-07-23,218.35868101327833
2015-07-27,153.23985541394384
2015-07-31,43.35035367939338
2015-08-04,54.93830799761181
2015-08-08,249.50118777983005
2015-08-12,253.7896018112687
2015-08-16,222.23263035488654
2015-08-20,302.3622154831866
2015-08-24,363.65518815245434
2015-08-28,267.42167319066715
2015-09-01,237.72385951447498
2015-09-05,117.99736907101978
2015-09-09,266.2215027270502
2015-09-13,117.25706192917785
2015-09-17,151.21483615835785
2015-09-21,234.89335798595576
2015-09-25,237.7164072923291
2015-09-29,254.79885695440942
2015-10-03,173.35014379301882
2015-10-07,289.34671259889507
2015-10-11,144.07579787277513
2015-10-15,250.53085020745803
2015-10-19,296.5708419832324
2015-10-23,263.1889878549996
2015-10-27,352.96749353662966
2015-10-31,324.0761569660694
2015-11-04,840.094623693519
2015-11-08,303.760347127644
2015-11-12,455.350327704501
2015-11-16,412.53626286165513
2015-11-20,352.7591988703486
2015-11-24,258.7622080256181
2015-11-28,263.72052025043683
2015-12-02,430.37073603850376
2015-12-06,462.8904736255159
2015-12-10,358.3564097305263
2015-12-14,429.54076725401706
2015-12-18,406.09668353860604
2015-12-22,468.18613697014143
2015-12-26,381.602100978487
2015-12-30,257.68870829717565
2016-01-03,156.3978734981141
2016-01-07,352.7387537605034
2016-01-11,273.37639065478186
2016-01-15,372.8280703669234
2016-01-19,223.68808732448258
2016-01-23,189.1100871631285
2016-01-27,337.190331858851
2016-01-31,205.84893052716828
2016-02-04,305.030860880475
2016-02-08,191.42713675998178
2016-02-12,257.3364721855282
2016-02-16,357.69544563782193
2016-02-20,319.8434937243331
2016-02-24,352.5272319392935
2016-02-28,365.5395732890095
2016-03-03,379.4770666126001
2016-03-07,338.6212338377684
2016-03-11,307.69158086057706
2016-03-15,280.83038831622804
2016-03-19,185.41672769383882
2016-03-23,280.6007624131873
2016-03-27,302.66659183628855
2016-03-31,318.41168156739275
2016-04-04,270.02373301311155
2016-04-08,294.8219550322591
2016-04-12,292.07474975532716
2016-04-16,203.3745084848649
2016-04-20,290.5578243855283
2016-04-24,214.8017369705315
2016-04-28,304.98948086411235
2016-05-02,253.22331126565695
2016-05-06,297.5973224996023
2016-05-10,272.0169565507474
2016-05-14,212.55050785115543
2016-05-18,247.6405551680426
2016-05-22,192.44306624089126
2016-05-26,331.8560992227965
2016-05-30,470.36844952741507
2016-06-03,314.5234284564106
2016-06-07,356.3313814934063
2016-06-11,318.9821260302261
2016-06-15,384.66368782199004
2016-06-19,295.87679763534766
2016-06-23,506.2236618601944
2016-06-27,400.61539475117235
2016-07-01,418.37341219786583
2016-07-05,429.30994616363813
2016-07-09,322.6266082921479
2016-07-13,416.8885151509847
2016-07-17,380.3290261476915
2016-07-21,296.2325262359612
2016-07-25,269.0606691038215
2016-07-29,343.19499716179143
2016-08-02,592.4739817509271
2016-08-06,257.75797451697076
2016-08-10,319.97834335665937
2016-08-14,261.8134641943555
2016-08-18,283.60830284362856
2016-08-22,288.9466020395626
2016-08-26,265.1517566724593
2016-08-30,285.5257334391115
2016-09-03,237.66523700164015
2016-09-07,269.3817134093851
2016-09-11,231.74361636259619
2016-09-15,246.32199549306162
2016-09-19,278.9910077116759
2016-09-23,299.05229797656835
2016-09-27,272.9245413115204
2016-10-01,211.51022333642564
2016-10-05,243.65022108700848
2016-10-09,231.4474818039437
2016-10-13,325.38320095783536
2016-10-17,320.4981215534935
2016-10-21,265.1350223346099
2016-10-25,336.092131872875
2016-10-29,322.98513694347156
2016-11-02,293.6593777363025
2016-11-06,211.06026114586223
2016-11-10,323.6327645624043
2016-11-14,271.24130043468705
2016-11-18,308.2269004758205
2016-11-22,321.8537963183057
2016-11-26,299.5348642965214
2016-11-30,323.4753751400539
2016-12-04,183.9795317566288
2016-12-08,382.7809737265922
2016-12-12,351.88967041539684
2016-12-16,382.1157316115333
2016-12-20,390.97482738289335
2016-12-24,391.4488968153519
2016-12-28,509.34404883970996
2017-01-01,326.1795835626441
2017-01-05,916.7387325452942
2017-01-09,449.22159911026415
2017-01-13,414.72818438209424
2017-01-17,446.2829833291288
2017-01-21,355.65778610022556
2017-01-25,409.4619122076576
2017-01-29,240.9692199766347
2017-02-02,340.31101202034137
2017-02-06,419.9289447021569
2017-02-10,451.67102249945964
2017-02-14,360.14578749419223
2017-02-18,287.19489162735107
2017-02-22,371.39090696407965
2017-02-26,345.7693311662812
2017-03-02,623.2573195675188
2017-03-06,452.552118700655
2017-03-10,488.0124983364865
2017-03-14,502.23346126034374
2017-03-18,629.020968962454
2017-03-22,544.9190321932773
2017-03-26,421.41585873170726
2017-03-30,533.5142677885972
2017-04-03,509.0864188640782
2017-04-07,606.325744092514
2017-04-11,471.95488499217305
2017-04-15,374.70009262637365
2017-04-19,446.57201420168775
2017-04-23,361.8723998401038
2017-04-27,594.3765892622675
2017-05-01,659.7181415663104
2017-05-05,938.9560033699984
2017-05-09,993.6596136264957
2017-05-13,566.698666968779
2017-05-17,1288.5336792025205
2017-05-21,766.7877595699559
2017-05-25,1645.7271199450408
2017-05-29,741.5317087946285
2017-06-02,1103.34029281399
2017-06-06,1219.7386955127038
2017-06-10,1128.791318617156
2017-06-14,1243.3973219959428
2017-06-18,1044.2057654715534
2017-06-22,1082.1020053524048
2017-06-26,1130.2710223386825
2017-06-30,1189.4032689153885
2017-07-04,870.1955556879558
2017-07-08,1050.999163745189
2017-07-12,913.5316214706924
2017-07-16,924.5606831278479
2017-07-20,1148.9169541928015
2017-07-24,959.8797320013557
2017-07-28,2139.1695266845313
2017-08-01,4137.669947950522
2017-08-05,1742.1244511150067
2017-08-09,1284.7199780670587
2017-08-13,1376.6931002403728
2017-08-17,1708.8009292297836
2017-08-21,1375.264815434176
2017-08-25,1396.482858063739
2017-08-29,1644.3527229840445
2017-09-02,1492.9351942455683
2017-09-06,1933.652229769518
2017-09-10,1719.3822060296634
2017-09-14,1535.1138113820361
2017-09-18,1430.5193702666454
2017-09-22,1248.445938777692
2017-09-26,1238.6825529635532
2017-09-30,1234.8760583912974
2017-10-04,1056.0482900172494
2017-10-08,1159.3894807366291
2017-10-12,1579.8796363653503
2017-10-16,1542.6050951103996
2017-10-20,1467.3030890748425
2017-10-24,2643.573593410313
2017-10-28,1267.2133215438637
2017-11-01,2231.783663916695
2017-11-05,2114.7806574377128
2017-11-09,2851.74308233308
2017-11-13,2572.4207421153974
2017-11-17,3567.213279696641
2017-11-21,2874.8643703812286
2017-11-25,2837.560252962874
2017-11-29,4221.053479050246
2017-12-03,2410.3610902914343
2017-12-07,5462.26219907182
2017-12-11,4256.730833864569
2017-12-15,3990.1424345380815
2017-12-19,3978.824131018303
2017-12-23,2828.214372805174
2017-12-27,5560.842742686497
2017-12-31,4019.5204091075566
2018-01-04,3323.8274319088146
2018-01-08,4055.418985108895
2018-01-12,3741.0554614543785
2018-01-16,3876.2503225719197
2018-01-20,4045.450871712783
2018-01-24,3116.2107075904023
2018-01-28,3392.5263301320997
2018-02-01,3959.393212370734
2018-02-05,3393.8846476417825
2018-02-09,3158.6039739958
2018-02-13,2606.6209713959374
2018-02-17,1936.265037368493
2018-02-21,2949.9704081183736
2018-02-25,1812.8662821984285
2018-03-01,3192.8202760251083
2018-03-05,2934.886899910686
2018-03-09,3240.1003097388566
2018-03-13,2881.2150136909554
2018-03-17,1812.3304623946237
2018-03-21,2086.5999834337545
2018-03-25,2468.660876652484
2018-03-29,2310.020871524039
2018-04-02,1829.5573513275533
2018-04-06,1391.8323896444326
2018-04-10,1667.4852505008826
2018-04-14,1217.0375349959907
2018-04-18,1577.3344433841237
2018-04-22,1500.5162772342715
2018-04-26,2358.325344448987
2018-04-30,1862.1998071647915
2018-05-04,2321.5478285215895
2018-05-08,2281.0571030711467
2018-05-12,1927.8438470617534
2018-05-16,2482.9597982865994
2018-05-20,1199.3698229591998
2018-05-24,1968.798949223349
2018-05-28,2114.5933373119865
2018-06-01,1386.9203312371994
2018-06-05,1394.314237012645
2018-06-09,1143.6993780220832
2018-06-13,1925.7758912020063
2018-06-17,1129.7043142292916
2018-06-21,1428.0662855772741
2018-06-25,1380.6550371612516
2018-06-29,1264.2271966943863
2018-07-03,1629.2234788542844
2018-07-07,896.8991518855012
2018-07-11,1445.0988993824421
2018-07-15,894.0658624880951
2018-07-19,1818.6040961934084
2018-07-23,1687.4562860380538
2018-07-27,1436.1717155426854
2018-07-31,1542.4366707514412
2018-08-04,963.6396200457091
2018-08-08,1370.8208352775553
2018-08-12,773.3085224886587
2018-08-16,1210.8999758816808
2018-08-20,1167.3329501570906
2018-08-24,1163.096011992247
2018-08-28,1732.760363603505
2018-09-01,1039.785441579536
2018-09-05,1690.5563724173962
2018-09-09,1020.6007162812059
2018-09-13,2202.5754003067223
2018-09-17,1034.588863421601
2018-09-21,1477.994677891343
2018-09-25,1438.7873644038177
2018-09-29,856.5563822922861
2018-10-03,1151.5928784533792
2018-10-07,471.98935302165427
2018-10-11,1440.6946524669788
2018-10-15,2210.1734721995626
2018-10-19,1361.3173402618886
2018-10-23,1216.3077094529383
2018-10-27,718.6853221907547
2018-10-31,1288.3166034318333
2018-11-04,1038.6593801891556
2018-11-08,1251.2770185328382
2018-11-12,1184.7881132602984
2018-11-16,1667.0539754660972
2018-11-20,2162.0677382430626
2018-11-24,751.5604122905404
2018-11-28,1389.6801627368873
2018-12-02,743.3133034476242
2018-12-06,2312.9409280058376
2018-12-10,976.1205696680614
2018-12-14,856.3785271647613
2018-12-18,1191.2286107911104
2018-12-22,586.5653564708316
2018-12-26,779.6439819310641
2018-12-30,517.7927403300698
2019-01-03,978.3878152330035
2019-01-07,1033.143605396962
2019-01-11,1672.4428354223157
2019-01-15,2076.639461969124
2019-01-19,564.2819563398026
2019-01-23,841.1216132370727
2019-01-27,423.54814403634913
2019-01-31,845.0902665103899
2019-02-04,570.9663711199145
2019-02-08,801.4703953126276
2019-02-12,796.7401573402824
2019-02-16,574.3062653773172
2019-02-20,1039.7582884158762
2019-02-24,707.8900944336049
2019-02-28,1301.145440331323
2019-03-04,788.4914724455831
2019-03-08,939.8662869378909
2019-03-12,967.7960245808024
2019-03-16,624.7958251701649
2019-03-20,940.4222510910586
2019-03-24,560.5880810572662
2019-03-28,772.9508334176013
2019-04-01,846.0068736623833
2019-04-05,1053.358520537311
2019-04-09,1141.4542050743603
2019-04-13,590.8973903178064
2019-04-17,1233.0532707234613
2019-04-21,498.28909106731965
2019-04-25,1026.756373267954
2019-04-29,1086.0298107120714
2019-05-03,1013.7054198360767
2019-05-07,1291.031503317681
2019-05-11,1185.3309996272976
2019-05-15,1806.8025336308895
2019-05-19,1050.7896297327377
2019-05-23,1369.681381655598
2019-05-27,1466.3300206605363
2019-05-31,2755.4774443521237
2019-06-04,2384.794758610368
2019-06-08,851.0988476829395
2019-06-12,1461.9425483149103
2019-06-16,1523.1862012343097
2019-06-20,1372.1706715209605
2019-06-24,1958.880800331258
2019-06-28,2816.246468067718
2019-07-02,2105.3594910230727
2019-07-06,896.0239329359111
2019-07-10,3875.7883171740687
2019-07-14,1405.5485387945832
2019-07-18,1656.4599121339775
2019-07-22,1400.9343536660595
2019-07-26,1351.8954272714602
2019-07-30,1796.036737829336
2019-08-03,823.5165504623144
2019-08-07,1977.8555518750218
2019-08-11,1000.3095801875697
2019-08-15,2104.1791684921827
2019-08-19,1436.1057727488264
2019-08-23,2827.9289019708394
2019-08-27,1844.9069336769112
2019-08-31,809.3923386500661
2019-09-04,1919.1981841843408
2019-09-08,1227.482929020171
2019-09-12,2410.270851243484
2019-09-16,2025.482704067363
2019-09-20,2307.300103865367
2019-09-24,3941.2634497645377
2019-09-28,886.5190508862457
2019-10-02,1077.013784433725
2019-10-06,771.1324859297997
2019-10-10,1452.5044863829298
2019-10-14,2593.722791868804
2019-10-18,1492.111812106892
2019-10-22,1362.3153476543991
2019-10-26,1877.5195738743025
2019-10-30,1396.6448149053601
2019-11-03,1315.8289539485368
2019-11-07,1988.5068050411307
2019-11-11,1055.4333771223319
2019-11-15,1613.8593273396887
2019-11-19,1322.8767579127996
2019-11-23,1665.3672588096888
2019-11-27,2159.8359125729075
2019-12-01,712.4672259008073
2019-12-05,1199.1406887810242
2019-12-09,1406.4576570097497
2019-12-13,1269.1864081141287
2019-12-17,2448.326427099346
2019-12-21,768.8108376211013
2019-12-25,1657.0634417983977
2019-12-29,643.48833389336
2020-01-02,1083.084469570984
2020-01-06,1401.1872602785973
2020-01-10,1700.019521371538
2020-01-14,3788.4547767237796
2020-01-18,1087.7186404729175
2020-01-22,1816.8089826344858
2020-01-26,705.8532286183528
2020-01-30,2367.597717797084
2020-02-03,4826.813505304638
2020-02-07,2443.7777773575194
2020-02-11,2938.876966490998
2020-02-15,1607.287236902392
2020-02-19,2536.499263696673
2020-02-23,1188.017753458646
2020-02-27,2801.3104451748686
2020-03-02,1606.6702296186763
2020-03-06,2130.5840223675423
2020-03-10,2236.296883212161
2020-03-14,1747.6483311679426
2020-03-18,1825.4618577642443
2020-03-22,1304.4153195598337
2020-03-26,1450.3842300053773
2020-03-30,1595.2956109011297
2020-04-03,1473.378993653171
2020-04-07,2072.8531383376494
2020-04-11,771.6622340901378
2020-04-15,1328.4305471503642
2020-04-19,726.2157575055429
2020-04-23,1592.1015870057718
2020-04-27,1597.383754509137
2020-05-01,2430.43151681312
2020-05-05,1453.6148867546228
2020-05-09,2455.5393238224565
2020-05-13,2420.448276329282
2020-05-17,937.8072366246637
2020-05-21,2320.9692115822
2020-05-25,3516.1492325779463
2020-05-29,2292.143018476408
2020-06-02,3392.2480594746703
2020-06-06,838.3551346985319
2020-06-10,1479.4656460827769
2020-06-14,696.0499254540662
2020-06-18,1641.7038854471282
2020-06-22,1798.6474819960104
2020-06-26,2455.5997895540895
2020-06-30,1238.9976658787255
2020-07-04,828.9525617012897
2020-07-08,1818.2873216033433
2020-07-12,736.1597496722216
2020-07-16,1440.0542953589256
2020-07-20,1346.700721160841
2020-07-24,1706.675625131181
2020-07-28,3029.700314083112
2020-08-01,1672.1241590679044
2020-08-05,1762.4278184303325
2020-08-09,1146.4037681992143
2020-08-13,1963.5247005559274
2020-08-17,2637.511186386922
2020-08-21,1815.494764665252
2020-08-25,1920.768969696695
2020-08-29,1228.3899925118508
2020-09-02,2405.2379998556075
2020-09-06,1382.9217762449382
2020-09-10,1640.3999717126426
2020-09-14,1816.805851121274
2020-09-18,2247.4741818197595
2020-09-22,1981.176352256866
2020-09-26,1059.5176936046169
2020-09-30,1679.2109817960381
2020-10-04,882.8682915167765
