time,NUPL
2010-11-15,0.7784062265829395
2010-11-16,0.7340624412186578
2010-11-17,0.7504003061170518
2010-11-18,0.772582978177497
2010-11-19,0.7769412823064389
2010-11-20,0.7776992339771248
2010-11-21,0.7711380925720829
2010-11-22,0.7757956121950246
2010-11-23,0.7720017361338198
2010-11-24,0.7693729500974125
2010-11-25,0.7636970103690106
2010-11-26,0.7636726860273376
2010-11-27,0.7605294098944406
2010-11-28,0.7487005462307753
2010-11-29,0.7035189999937799
2010-11-30,0.6707445828100093
2010-12-01,0.6979884432680517
2010-12-02,0.7256196153878446
2010-12-03,0.7199935819168899
2010-12-04,0.656042916983626
2010-12-05,0.6508400747647768
2010-12-06,0.6470259641382545
2010-12-07,0.6871835274849624
2010-12-08,0.6922195231447502
2010-12-09,0.6311210958433157
2010-12-10,0.6379306068663202
2010-12-11,0.6743414943213738
2010-12-12,0.6609821107548731
2010-12-13,0.6701377836786611
2010-12-14,0.6941583888315305
2010-12-15,0.6827711166197836
2010-12-16,0.6936795873903251
2010-12-17,0.6832556424356822
2010-12-18,0.6794461763379854
2010-12-19,0.677113702336792
2010-12-20,0.7058790717627036
2010-12-21,0.6680746188968864
2010-12-22,0.6782053134474773
2010-12-23,0.6769022577472498
2010-12-24,0.6730863442255384
2010-12-25,0.6740447102831482
2010-12-26,0.6910502048514788
2010-12-27,0.689317904823205
2010-12-28,0.7053285231004286
2010-12-29,0.7187178743289238
2010-12-30,0.7167139749134984
2010-12-31,0.7153067519783768
2011-01-01,0.7138212175038448
2011-01-02,0.7112952452714484
2011-01-03,0.7046830194369279
2011-01-04,0.7073840296997954
2011-01-05,0.7058775414437809
2011-01-06,0.7036238033155326
2011-01-07,0.7219615743277467
2011-01-08,0.7224623216096736
2011-01-09,0.7209066295668966
2011-01-10,0.7197235789492867
2011-01-11,0.7121759425634889
2011-01-12,0.7038032161692498
2011-01-13,0.6983591652561665
2011-01-14,0.7565378509897026
2011-01-15,0.745857216581423
2011-01-16,0.7429786549118949
2011-01-17,0.7130097688375193
2011-01-18,0.6784651779636559
2011-01-19,0.6745435089487988
2011-01-20,0.7359746548553097
2011-01-21,0.7520605061226575
2011-01-22,0.7604947201899335
2011-01-23,0.7569674036831867
2011-01-24,0.7405196654177532
2011-01-25,0.7325909637764216
2011-01-26,0.6953705103081319
2011-01-27,0.6968339254212245
2011-01-28,0.7101148693890512
2011-01-29,0.7023549766517273
2011-01-30,0.7240681381614342
2011-01-31,0.7429092745391799
2011-02-01,0.8009334445775638
2011-02-02,0.7981896851918722
2011-02-03,0.7866272690704327
2011-02-04,0.8134432210469598
2011-02-05,0.8273088965451912
2011-02-06,0.8211589676141728
2011-02-07,0.8096302769642459
2011-02-08,0.8132559484409085
2011-02-09,0.8244389922100825
2011-02-10,0.8141665630893034
2011-02-11,0.8220750737216809
2011-02-12,0.8234210008804566
2011-02-13,0.8157493694980275
2011-02-14,0.8119638687972178
2011-02-15,0.8061328646892599
2011-02-16,0.8005464357496483
2011-02-17,0.8000361022819497
2011-02-18,0.7661987927309932
2011-02-19,0.7758721426239233
2011-02-20,0.7528209225699033
2011-02-21,0.7427001656985203
2011-02-22,0.7524163931018424
2011-02-23,0.7567597173854399
2011-02-24,0.7758225101804994
2011-02-25,0.7559239461066307
2011-02-26,0.7619819925143861
2011-02-27,0.7407564186403477
2011-02-28,0.7269731353906039
2011-03-01,0.7106117158713712
2011-03-02,0.7139830143378741
2011-03-03,0.7120573756776766
2011-03-04,0.6980961678670323
2011-03-05,0.6976218889869625
2011-03-06,0.6882254117801846
2011-03-07,0.6848494697989419
2011-03-08,0.6788705935293201
2011-03-09,0.6757346793439793
2011-03-10,0.6957422474364002
2011-03-11,0.6807938111435864
2011-03-12,0.6905756308487568
2011-03-13,0.6800429244173976
2011-03-14,0.6773944746680657
2011-03-15,0.6677163727972419
2011-03-16,0.6557949134398039
2011-03-17,0.6432776357140871
2011-03-18,0.63251076699354
2011-03-19,0.6141325497137152
2011-03-20,0.6013891635483639
2011-03-21,0.6094237396453644
2011-03-22,0.6320043559497188
2011-03-23,0.6483152524584785
2011-03-24,0.6533577307557462
2011-03-25,0.6565296156978221
2011-03-26,0.6419040359180564
2011-03-27,0.6264131352782993
2011-03-28,0.6127588223221304
2011-03-29,0.6108937031558334
2011-03-30,0.6088766125513694
2011-03-31,0.6053816456902611
2011-04-01,0.5990924463271884
2011-04-02,0.6026058138221034
2011-04-03,0.6002087198332192
2011-04-04,0.5392148229799281
2011-04-05,0.5611174458931323
2011-04-06,0.5748468278346098
2011-04-07,0.5818079044813123
2011-04-08,0.5787392052816532
2011-04-09,0.5689443341998026
2011-04-10,0.5678164996570603
2011-04-11,0.5874571767141787
2011-04-12,0.6290957335438586
2011-04-13,0.6541413363672332
2011-04-14,0.6746060237115111
2011-04-15,0.6659241742352157
2011-04-16,0.683158512187528
2011-04-17,0.6945502843830015
2011-04-18,0.7036807286438731
2011-04-19,0.7080277845315006
2011-04-20,0.6955730052905971
2011-04-21,0.7092227202293614
2011-04-22,0.7438731663198039
2011-04-23,0.7942809037973901
2011-04-24,0.7661057411432174
2011-04-25,0.7537632170548088
2011-04-26,0.7784962890541913
2011-04-27,0.7902438914191546
2011-04-28,0.8193519168726168
2011-04-29,0.8105904734217058
2011-04-30,0.8258873116459602
2011-05-01,0.7986790774599986
2011-05-02,0.8021706434445915
2011-05-03,0.8052008281575113
2011-05-04,0.7935325325265493
2011-05-05,0.7861715421397547
2011-05-06,0.7842982620440744
2011-05-07,0.7920102012507004
2011-05-08,0.796891880728356
2011-05-09,0.7906190044275371
2011-05-10,0.8408898989763826
2011-05-11,0.8268025100535384
2011-05-12,0.8396458286923496
2011-05-13,0.8532886104006119
2011-05-14,0.8249039500550005
2011-05-15,0.8144295196375247
2011-05-16,0.8229925915053737
2011-05-17,0.8023360291773526
2011-05-18,0.7830928338616067
2011-05-19,0.7838521337115515
2011-05-20,0.730696454489827
2011-05-21,0.7544721594852212
2011-05-22,0.770133109411107
2011-05-23,0.7771419389676456
2011-05-24,0.7826058317203047
2011-05-25,0.807371286755528
2011-05-26,0.8069176896830382
2011-05-27,0.7894463574506192
2011-05-28,0.7831249892457104
2011-05-29,0.7822192530188762
2011-05-30,0.7876998926786866
2011-05-31,0.7827043676124414
2011-06-01,0.7990935321166217
2011-06-02,0.8122954759774718
2011-06-03,0.8444560090710395
2011-06-04,0.8708534142121921
2011-06-05,0.8479168161802783
2011-06-06,0.8340011908090577
2011-06-07,0.8615202641081092
2011-06-08,0.8646431410011765
2011-06-09,0.848814430278014
2011-06-10,0.8052952655047693
2011-06-11,0.6852822241568484
2011-06-12,0.7227744432102116
2011-06-13,0.7231964354432747
2011-06-14,0.697755984775304
2011-06-15,0.681039980117053
2011-06-16,0.6476634959763736
2011-06-17,0.5878427390560336
2011-06-18,0.6197078178656612
2011-06-19,0.6283440911118326
2011-06-20,0.6255830589094286
2011-06-21,0.621028159093349
2011-06-22,0.6194533933573049
2011-06-23,0.6175919525866946
2011-06-24,0.6150232184309176
2011-06-25,0.613780934298139
2011-06-26,0.5840937088113702
2011-06-27,0.586542225634186
2011-06-28,0.5872619631397692
2011-06-29,0.5818580851011207
2011-06-30,0.5612435878328056
2011-07-01,0.5402667715152657
2011-07-02,0.5394001955117202
2011-07-03,0.5405266541383908
2011-07-04,0.4891754907258636
2011-07-05,0.45273979037920054
2011-07-06,0.516625340308449
2011-07-07,0.5183001227520614
2011-07-08,0.501400366929442
2011-07-09,0.5039923137855331
2011-07-10,0.5094444188728721
2011-07-11,0.4978239506559403
2011-07-12,0.48684356971708115
2011-07-13,0.48411378972300606
2011-07-14,0.4844186521781708
2011-07-15,0.47667775698141696
2011-07-16,0.4727641117532563
2011-07-17,0.45416280282160715
2011-07-18,0.48508654884125296
2011-07-19,0.4909360476039549
2011-07-20,0.49056746174397253
2011-07-21,0.4877094215708636
2011-07-22,0.49060506623010297
2011-07-23,0.48941411735347795
2011-07-24,0.499783120967758
2011-07-25,0.5003301343785654
2011-07-26,0.4940112000519671
2011-07-27,0.49311259900923887
2011-07-28,0.47896318822300077
2011-07-29,0.47900430595647187
2011-07-30,0.47902781401211686
2011-07-31,0.47249885993816104
2011-08-01,0.45843603236503255
2011-08-02,0.4230936666738126
2011-08-03,0.2501527701253785
2011-08-04,0.3524271190234358
2011-08-05,0.2858903443491032
2011-08-06,0.017549165573067762
2011-08-07,0.19568821967003008
2011-08-08,0.13485481687229664
2011-08-09,0.3121001487528396
2011-08-10,0.3286496892198569
2011-08-11,0.28628376499616837
2011-08-12,0.28738087787492644
2011-08-13,0.3260315410768679
2011-08-14,0.37508459011217093
2011-08-15,0.39229251032545165
2011-08-16,0.3835204866499142
2011-08-17,0.38088588691737085
2011-08-18,0.37424476035739435
2011-08-19,0.41670727453405904
2011-08-20,0.405265202624272
2011-08-21,0.3994294495691029
2011-08-22,0.3752443380346718
2011-08-23,0.3750785760575429
2011-08-24,0.37201877688976354
2011-08-25,0.27958107120589
2011-08-26,0.15344715134797118
2011-08-27,0.24408602195242224
2011-08-28,0.27995881652446986
2011-08-29,0.27352583954169074
2011-08-30,0.2612902514262158
2011-08-31,0.20687816196361677
2011-09-01,0.21119991992101583
2011-09-02,0.24608074509900268
2011-09-03,0.23072712787319086
2011-09-04,0.20810816779963034
2011-09-05,0.14633940005450116
2011-09-06,0.05549454102763126
2011-09-07,0.0982782235850164
2011-09-08,0.035983208871214055
2011-09-09,-0.28566945258380333
2011-09-10,-0.3490686178659803
2011-09-11,-0.0505115029801488
2011-09-12,-0.007309795357460238
2011-09-13,-0.0541923606727721
2011-09-14,-0.0914324625412194
2011-09-15,-0.25188358404054745
2011-09-16,-0.25850925300050637
2011-09-17,-0.27188025135508026
2011-09-18,-0.15957744116765005
2011-09-19,-0.09882389142899128
2011-09-20,0.013329124326933782
2011-09-21,-0.08237669183188864
2011-09-22,-0.1043703169245734
2011-09-23,-0.08604057636564368
2011-09-24,-0.10641657329709402
2011-09-25,-0.1236337470406717
2011-09-26,-0.2297367362378748
2011-09-27,-0.21931462154418951
2011-09-28,-0.25573877328411226
2011-09-29,-0.2511533131240378
2011-09-30,-0.1621707876681083
2011-10-01,-0.18536196040945574
2011-10-02,-0.18997851029708035
2011-10-03,-0.18501451500579147
2011-10-04,-0.19980887524540894
2011-10-05,-0.21620166452765155
2011-10-06,-0.25492392933498254
2011-10-07,-0.3841344255851822
2011-10-08,-0.48436310306166064
2011-10-09,-0.43477663253906956
2011-10-10,-0.44487463017892004
2011-10-11,-0.465599206278369
2011-10-12,-0.40751732199899054
2011-10-13,-0.4510892027920523
2011-10-14,-0.4668464394546957
2011-10-15,-0.5220528486885712
2011-10-16,-0.6159007999791613
2011-10-17,-1.2427531319767144
2011-10-18,-1.3813859632966983
2011-10-19,-1.5851247321390693
2011-10-20,-1.428435169074092
2011-10-21,-1.22418494186759
2011-10-22,-0.8090080096543141
2011-10-23,-0.8121013286471911
2011-10-24,-1.2556576348405628
2011-10-25,-1.0293087378949706
2011-10-26,-1.0390240244131532
2011-10-27,-0.8593300774232482
2011-10-28,-0.7809260434307669
2011-10-29,-0.5861383688108606
2011-10-30,-0.7369745925431055
2011-10-31,-0.7313360801903626
2011-11-01,-0.7806973616867363
2011-11-02,-0.7298945428608359
2011-11-03,-0.7764278189591246
2011-11-04,-0.8016075852579712
2011-11-05,-0.8857055392732213
2011-11-06,-0.8939745113834593
2011-11-07,-0.8579883745667404
2011-11-08,-0.8311172298096803
2011-11-09,-0.8583499855429663
2011-11-10,-0.8974894241529456
2011-11-11,-0.764909220658799
2011-11-12,-0.7887805430476565
2011-11-13,-0.810957054403015
2011-11-14,-1.4237576727078827
2011-11-15,-1.3181868644531336
2011-11-16,-0.9833711780387814
2011-11-17,-1.2036148009049452
2011-11-18,-1.3617400752951077
2011-11-19,-1.2563925801779203
2011-11-20,-1.2537936135828027
2011-11-21,-1.1763482825826326
2011-11-22,-1.1341320792148855
2011-11-23,-1.1243880169220253
2011-11-24,-1.0319229728886206
2011-11-25,-0.9847752258927266
2011-11-26,-0.9953648472743754
2011-11-27,-0.9894383503195229
2011-11-28,-0.9182888004506601
2011-11-29,-0.773136981818005
2011-11-30,-0.6537539901362835
2011-12-01,-0.5928352740252482
2011-12-02,-0.5834393023695791
2011-12-03,-0.7422444164028269
2011-12-04,-0.7320437851662263
2011-12-05,-0.6977698672265865
2011-12-06,-0.6152022838960295
2011-12-07,-0.6266946314994155
2011-12-08,-0.6232358814473571
2011-12-09,-0.6416351776415067
2011-12-10,-0.5813933011167675
2011-12-11,-0.4964145234631289
2011-12-12,-0.5256115703846084
2011-12-13,-0.5001376826365124
2011-12-14,-0.5381148946908874
2011-12-15,-0.5150514299358405
2011-12-16,-0.5120750381148756
2011-12-17,-0.5191755810876981
2011-12-18,-0.5177770164270981
2011-12-19,-0.377384969622601
2011-12-20,-0.23288207958801224
2011-12-21,-0.25408274475572395
2011-12-22,-0.25068076117181537
2011-12-23,-0.2405870919617562
2011-12-24,-0.23977661605749742
2011-12-25,-0.15348624839071362
2011-12-26,-0.22145736597727006
2011-12-27,-0.193411058206536
2011-12-28,-0.16269366683201333
2011-12-29,-0.17221177735942575
2011-12-30,-0.13583556317731516
2011-12-31,-0.040464529123158795
2012-01-01,0.07083625675347573
2012-01-02,0.05598066739032683
2012-01-03,-0.009441009019466514
2012-01-04,0.1159210975846646
2012-01-05,0.27285887205068377
2012-01-06,0.24807411101869947
2012-01-07,0.2582978869566915
2012-01-08,0.28668359609020727
2012-01-09,0.1926308576437766
2012-01-10,0.22196411486872006
2012-01-11,0.2603375501366323
2012-01-12,0.24374528191587755
2012-01-13,0.2053320313493336
2012-01-14,0.2396394218066091
2012-01-15,0.26926791796351524
2012-01-16,0.2320296945241444
2012-01-17,0.08123095317115932
2012-01-18,0.12839139096487903
2012-01-19,0.1829981389841409
2012-01-20,0.20561369920446732
2012-01-21,0.16422673107971258
2012-01-22,0.1800513041898968
2012-01-23,0.18860066370680623
2012-01-24,0.17511834226568798
2012-01-25,0.11007782841049311
2012-01-26,0.03932266560715476
2012-01-27,0.029383455246977237
2012-01-28,0.09056556445244157
2012-01-29,0.046356996468173615
2012-01-30,0.06618722975925338
2012-01-31,0.07303189585083247
2012-02-01,0.15316028598488493
2012-02-02,0.15581261886738693
2012-02-03,0.13465367702224015
2012-02-04,0.12637977176391987
2012-02-05,0.0932830572087071
2012-02-06,0.06268658395188201
2012-02-07,0.09235184715611723
2012-02-08,0.08553048883873042
2012-02-09,0.11924653302407145
2012-02-10,0.13458728116946833
2012-02-11,0.08267910465737949
2012-02-12,0.06743132697182863
2012-02-13,0.04600594361192983
2012-02-14,-0.12830754612763848
2012-02-15,-0.16438913316608514
2012-02-16,-0.18020343284592305
2012-02-17,-0.14222104974500593
2012-02-18,-0.17071170585034828
2012-02-19,-0.1377005379230176
2012-02-20,-0.14300540698707767
2012-02-21,-0.15479067046003087
2012-02-22,-0.12648946972288072
2012-02-23,0.010205660556623355
2012-02-24,0.006915246373403501
2012-02-25,-0.04575075911047617
2012-02-26,-0.013046006471337811
2012-02-27,-0.007998000454526534
2012-02-28,-0.02799091798807695
2012-02-29,-0.01725856466606907
2012-03-01,-0.007375753422622116
2012-03-02,-0.0496138066703945
2012-03-03,-0.06871350096254222
2012-03-04,-0.023467746990093956
2012-03-05,0.0065175923132675725
2012-03-06,0.007250003586309336
2012-03-07,-0.0007598068681684876
2012-03-08,-0.003363394501978016
2012-03-09,-0.016034827966964243
2012-03-10,-0.021627402596919733
2012-03-11,-0.010632756056871211
2012-03-12,-0.006566517861241027
2012-03-13,0.0643852199249085
2012-03-14,0.08019673598429765
2012-03-15,0.07077580138501789
2012-03-16,0.06952388216297843
2012-03-17,0.05176878735953936
2012-03-18,0.0579796476314465
2012-03-19,-0.05865478980208004
2012-03-20,-0.024761380981963798
2012-03-21,-0.02540982990470975
2012-03-22,-0.04308460980812465
2012-03-23,-0.05144335940863806
2012-03-24,-0.05900187654073518
2012-03-25,-0.0809117343475225
2012-03-26,-0.06148405427508085
2012-03-27,-0.02211629690331977
2012-03-28,-0.026537292719151798
2012-03-29,-0.02513974807559734
2012-03-30,0.00379378240403538
2012-03-31,0.009385507664617107
2012-04-01,-0.010277941403515683
2012-04-02,0.027754582972877577
2012-04-03,0.025502587539127045
2012-04-04,0.01786463953142558
2012-04-05,0.01821225110293779
2012-04-06,0.023277389983088325
2012-04-07,-0.025736866285660197
2012-04-08,-0.010786088239745487
2012-04-09,0.003642890826132556
2012-04-10,0.00159602862056774
2012-04-11,0.016153471164525784
2012-04-12,0.012671297580554993
2012-04-13,0.018958383969387586
2012-04-14,0.02298248080575806
2012-04-15,0.023436641692360767
2012-04-16,0.020837306693945755
2012-04-17,0.02417477217188854
2012-04-18,0.052826759447463525
2012-04-19,0.05333704513566846
2012-04-20,0.09299663336676378
2012-04-21,0.07845407094803311
2012-04-22,0.06231465770129457
2012-04-23,0.047964373608254764
2012-04-24,0.0436372815359124
2012-04-25,0.05010319061504233
2012-04-26,0.04182443985440013
2012-04-27,0.041524365782902806
2012-04-28,0.017936689108482902
2012-04-29,0.0065995959800820014
2012-04-30,0.015250325829048424
2012-05-01,0.024103625517488677
2012-05-02,0.03676530995799051
2012-05-03,0.04873326181963672
2012-05-04,0.042459711109328925
2012-05-05,0.0369810820711687
2012-05-06,0.03762635544914487
2012-05-07,0.041371225666418716
2012-05-08,0.03323262839879159
2012-05-09,0.036496816503583954
2012-05-10,0.014600827063262958
2012-05-11,0.022258414304758348
2012-05-12,0.016241760004090708
2012-05-13,0.0169436061048746
2012-05-14,0.030376199877939918
2012-05-15,0.03466276938145686
2012-05-16,0.04564115254138757
2012-05-17,0.04720668774772691
2012-05-18,0.054125296314168556
2012-05-19,0.053019595695049875
2012-05-20,0.05330162714256178
2012-05-21,0.05595713984996172
2012-05-22,0.05544942585304445
2012-05-23,0.0624047461821825
2012-05-24,0.06321735302170663
2012-05-25,0.06635365737328477
2012-05-26,0.06295604757859422
2012-05-27,0.06821621688609329
2012-05-28,0.06850007338822171
2012-05-29,0.07064612649627011
2012-05-30,0.06884061344780391
2012-05-31,0.08088194744791803
2012-06-01,0.09504640710618799
2012-06-02,0.09076826744520415
2012-06-03,0.08531629062936999
2012-06-04,0.09301495352595016
2012-06-05,0.11990746777523589
2012-06-06,0.12243665502058199
2012-06-07,0.1433523659592525
2012-06-08,0.14768899621492096
2012-06-09,0.13723581761706993
2012-06-10,0.12147491921149246
2012-06-11,0.14058460546220175
2012-06-12,0.16020491940537
2012-06-13,0.18454938982114108
2012-06-14,0.19115000989344866
2012-06-15,0.2567541684533677
2012-06-16,0.2461401944486382
2012-06-17,0.21557280019393554
2012-06-18,0.22853904396299865
2012-06-19,0.2492904424636339
2012-06-20,0.270864264638357
2012-06-21,0.26743851981440353
2012-06-22,0.25417994847875086
2012-06-23,0.2400681023609116
2012-06-24,0.22836882269600028
2012-06-25,0.22429815893683921
2012-06-26,0.23691067345784636
2012-06-27,0.2567386010904775
2012-06-28,0.25313194823018376
2012-06-29,0.26005238444345374
2012-06-30,0.2618759799888084
2012-07-01,0.25550657119680004
2012-07-02,0.26720848928999186
2012-07-03,0.23417850312714028
2012-07-04,0.24094787453943187
2012-07-05,0.2547854770328313
2012-07-06,0.25731868248868994
2012-07-07,0.2725452344467406
2012-07-08,0.2702491609452559
2012-07-09,0.29322921289757453
2012-07-10,0.31372816665622844
2012-07-11,0.3127579429907836
2012-07-12,0.3444687594820546
2012-07-13,0.3485097339323526
2012-07-14,0.348514173539967
2012-07-15,0.3517131388726014
2012-07-16,0.4130330895845627
2012-07-17,0.4231397387219896
2012-07-18,0.44154863522500226
2012-07-19,0.42527050749918827
2012-07-20,0.4013552311842777
2012-07-21,0.4221946865890087
2012-07-22,0.3965815220867847
2012-07-23,0.3974713729310086
2012-07-24,0.39934641922830505
2012-07-25,0.411110435720213
2012-07-26,0.4157176953103685
2012-07-27,0.4152666190670305
2012-07-28,0.4107794285728292
2012-07-29,0.40299738891952996
2012-07-30,0.42365715734212056
2012-07-31,0.43510703679425233
2012-08-01,0.44730348517544416
2012-08-02,0.4928842789816001
2012-08-03,0.5064232669347424
2012-08-04,0.5039280514707586
2012-08-05,0.49636798215853356
2012-08-06,0.49729434769226233
2012-08-07,0.4991928114937454
2012-08-08,0.5019680554043406
2012-08-09,0.5016729288273629
2012-08-10,0.5146262077452931
2012-08-11,0.5170001062068467
2012-08-12,0.5177910509541517
2012-08-13,0.5307684489211825
2012-08-14,0.5358494132115451
2012-08-15,0.5667507677078916
2012-08-16,0.5718679535619555
2012-08-17,0.5205841279691363
2012-08-18,0.49378597992079815
2012-08-19,0.2683998230961509
2012-08-20,0.4181517330295357
2012-08-21,0.41323228442208404
2012-08-22,0.4045270934902526
2012-08-23,0.4219127654454461
2012-08-24,0.44688466026311763
2012-08-25,0.44480842187426844
2012-08-26,0.44189657830140777
2012-08-27,0.4541172800201269
2012-08-28,0.45367397016245853
2012-08-29,0.44963353794087146
2012-08-30,0.4421939915981586
2012-08-31,0.4030036011180979
2012-09-01,0.3979181478632831
2012-09-02,0.41010489721181065
2012-09-03,0.4243502448370808
2012-09-04,0.415919807705381
2012-09-05,0.4483342427635286
2012-09-06,0.45344787652093294
2012-09-07,0.44859485260868726
2012-09-08,0.4460569633916275
2012-09-09,0.4455144167915091
2012-09-10,0.4401903545369092
2012-09-11,0.44616876108472453
2012-09-12,0.4471927319200071
2012-09-13,0.449379827414384
2012-09-14,0.4641335990387585
2012-09-15,0.46188274688732134
2012-09-16,0.46776140056543647
2012-09-17,0.46723467690212567
2012-09-18,0.48025474253514316
2012-09-19,0.487531513608985
2012-09-20,0.4786513270802739
2012-09-21,0.4754088921455738
2012-09-22,0.4691893252890462
2012-09-23,0.466306789507331
2012-09-24,0.462907428287279
2012-09-25,0.46452891186716705
2012-09-26,0.46902335905359405
2012-09-27,0.4674929103470478
2012-09-28,0.46785958640791203
2012-09-29,0.4674567081312507
2012-09-30,0.4658969943257217
2012-10-01,0.46492105364963704
2012-10-02,0.4800356841110709
2012-10-03,0.4837195050342485
2012-10-04,0.4784702397282472
2012-10-05,0.4734116872168634
2012-10-06,0.46270871832044635
2012-10-07,0.43461850671722685
2012-10-08,0.42691169607265855
2012-10-09,0.4316601122869116
2012-10-10,0.4439710321140368
2012-10-11,0.44158496547484577
2012-10-12,0.4392678902140359
2012-10-13,0.43432080763285413
2012-10-14,0.42070906357614335
2012-10-15,0.43239651494411724
2012-10-16,0.4288310656498717
2012-10-17,0.43057622326605194
2012-10-18,0.4301143727400544
2012-10-19,0.4216371086792339
2012-10-20,0.4183758970504865
2012-10-21,0.41478825742909775
2012-10-22,0.4185171684230656
2012-10-23,0.4164761903933857
2012-10-24,0.412102072836967
2012-10-25,0.3648585052102435
2012-10-26,0.3274509503252582
2012-10-27,0.34901793887830473
2012-10-28,0.3640414484205308
2012-10-29,0.35914027591369485
2012-10-30,0.3721960628180117
2012-10-31,0.3870655871020163
2012-11-01,0.35727158187225627
2012-11-02,0.35288098678919483
2012-11-03,0.3599523394910078
2012-11-04,0.367526151402197
2012-11-05,0.3639722649166439
2012-11-06,0.370958332588181
2012-11-07,0.37503983339861874
2012-11-08,0.37115152594484174
2012-11-09,0.36646431832643994
2012-11-10,0.36891719000786394
2012-11-11,0.36719132285654443
2012-11-12,0.37690564839889856
2012-11-13,0.3742413145257638
2012-11-14,0.3715779710453419
2012-11-15,0.3827370325133454
2012-11-16,0.4081847703014477
2012-11-17,0.4094875753439969
2012-11-18,0.40429252627726725
2012-11-19,0.4075953269460656
2012-11-20,0.4044003935269544
2012-11-21,0.4050575663621548
2012-11-22,0.43061215689848703
2012-11-23,0.42856567504411097
2012-11-24,0.4337552696504121
2012-11-25,0.4375919017013228
2012-11-26,0.4205525547099067
2012-11-27,0.4186911783049595
2012-11-28,0.42570751068733914
2012-11-29,0.43243758589915243
2012-11-30,0.43516082623431696
2012-12-01,0.43483128249995645
