time,FlowInExUSD
2011-07-17,2296.631394287486
2011-07-18,3583.3747301102167
2011-07-19,2734.5622880551127
2011-07-20,1735.3443070363871
2011-07-21,2593.319536369224
2011-07-22,3723.792256610329
2011-07-23,2073.5212581027095
2011-07-24,2266.5032128214875
2011-07-25,3521.8289327753296
2011-07-26,6193.4510079558095
2011-07-27,5024.933678599786
2011-07-28,2818.4465569995696
2011-07-29,4067.018832010244
2011-07-30,2147.9131379430887
2011-07-31,1647.2521668396857
2011-08-01,2679.6804389601407
2011-08-02,6303.725375110634
2011-08-03,3459.317850280921
2011-08-04,933.7896223962093
2011-08-05,3996.292591360187
2011-08-06,1800.2466332493802
2011-08-07,3929.247271941617
2011-08-08,3155.499687323693
2011-08-09,4175.721524886751
2011-08-10,1423.7714926729032
2011-08-11,2477.0389337078204
2011-08-12,2103.614901431292
2011-08-13,2049.3889314641256
2011-08-14,1801.8140650444284
2011-08-15,3796.5508687111865
2011-08-16,3133.3941743802534
2011-08-17,2401.9193158069725
2011-08-18,3138.747517846372
2011-08-19,3852.9758727658286
2011-08-20,3944.983159073008
2011-08-21,3907.6067763077817
2011-08-22,2550.3152450857147
2011-08-23,4053.9636282322153
2011-08-24,4007.3725448092846
2011-08-25,2049.048217838107
2011-08-26,5458.397242636834
2011-08-27,1958.846558879724
2011-08-28,1153.0435213673895
2011-08-29,1175.11603387113
2011-08-30,8939.595472199087
2011-08-31,4266.765015602057
2011-09-01,3787.983329466279
2011-09-02,3981.130334518961
2011-09-03,1539.8759061604012
2011-09-04,2501.179634363556
2011-09-05,4399.709527687491
2011-09-06,4922.376878082281
2011-09-07,7472.941993845158
2011-09-08,3898.593655457674
2011-09-09,5130.713340515463
2011-09-10,6457.38888103369
2011-09-11,8573.36367650823
2011-09-12,4549.8387993870765
2011-09-13,20936.26420361
2011-09-14,3611.4924138605656
2011-09-15,11968.082603056471
2011-09-16,7006.526683883205
2011-09-17,14844.652128465055
2011-09-18,17332.43457312245
2011-09-19,23502.164588084655
2011-09-20,26545.073349763257
2011-09-21,31296.4867787786
2011-09-22,24776.237814476666
2011-09-23,15584.029944465416
2011-09-24,15907.937493266603
2011-09-25,20172.38162092996
2011-09-26,30083.21874983344
2011-09-27,51177.82370817142
2011-09-28,32496.18700958061
2011-09-29,6882.353327321239
2011-09-30,13930.362651359625
2011-10-01,7165.401093776426
2011-10-02,2998.9845994465845
2011-10-03,10817.561899315873
2011-10-04,14905.826059435933
2011-10-05,27824.34472413902
2011-10-06,30594.652627106985
2011-10-07,11215.000687759388
2011-10-08,5263.345008672758
2011-10-09,4419.445998229514
2011-10-10,7118.361886792437
2011-10-11,18715.237448038304
2011-10-12,6892.438747895686
2011-10-13,12916.983312503795
2011-10-14,11602.758283887648
2011-10-15,7993.617827412709
2011-10-16,6926.733996881815
2011-10-17,15383.866528959163
2011-10-18,8502.445608266677
2011-10-19,4272.812465165064
2011-10-20,6008.951084280927
2011-10-21,7416.9481571216365
2011-10-22,8390.454616398389
2011-10-23,15143.770142859272
2011-10-24,15547.511413588489
2011-10-25,8103.611398806174
2011-10-26,6853.053773382243
2011-10-27,8090.9743221284225
2011-10-28,6879.368156180585
2011-10-29,20426.66999456173
2011-10-30,6268.793864363155
2011-10-31,6460.828905250193
2011-11-01,8076.725806218797
2011-11-02,8553.189639711554
2011-11-03,9844.0575071653
2011-11-04,14845.861224743541
2011-11-05,7086.481318449129
2011-11-06,5051.114192003914
2011-11-07,5271.375366434282
2011-11-08,17426.401576901048
2011-11-09,10013.614870756448
2011-11-10,10880.665052519276
2011-11-11,14295.11789438448
2011-11-12,7277.2191781962865
2011-11-13,4699.984303201411
2011-11-14,26613.617914214577
2011-11-15,9937.752731757126
2011-11-16,12704.28657008734
2011-11-17,17147.888798759763
2011-11-18,11286.093810021666
2011-11-19,11296.905306533376
2011-11-20,3551.5615285316726
2011-11-21,13690.994507362246
2011-11-22,9414.732235026864
2011-11-23,6725.761231371089
2011-11-24,11048.382725529484
2011-11-25,5783.830113822047
2011-11-26,4033.8646424939634
2011-11-27,5939.6663471006805
2011-11-28,10972.845710501237
2011-11-29,14903.098778624011
2011-11-30,9959.9347438087
2011-12-01,11715.736746788329
2011-12-02,12893.739086266363
2011-12-03,7917.274387113531
2011-12-04,10642.075321964556
2011-12-05,10541.776507731238
2011-12-06,26473.25582514373
2011-12-07,22851.388422939628
2011-12-08,8732.672449123835
2011-12-09,8808.278937295892
2011-12-10,11942.200889269909
2011-12-11,14969.779411797848
2011-12-12,9769.31636614138
2011-12-13,8552.763578403146
2011-12-14,10712.290568268723
2011-12-15,11380.443197123675
2011-12-16,12348.32539581834
2011-12-17,12219.888961746225
2011-12-18,5544.470252365629
2011-12-19,14595.974944769672
2011-12-20,25259.208176259544
2011-12-21,22387.607195963654
2011-12-22,17050.418945591842
2011-12-23,8403.167289878562
2011-12-24,4553.771141257763
2011-12-25,13036.386679754973
2011-12-26,19105.948778190774
2011-12-27,12304.015286860475
2011-12-28,15393.346983771691
2011-12-29,9985.060210089792
2011-12-30,13548.713347154635
2011-12-31,39513.2863807642
2012-01-01,43813.09921368308
2012-01-02,27315.898226435234
2012-01-03,27150.524131556067
2012-01-04,21511.38002342685
2012-01-05,97496.3066616243
2012-01-06,63121.129634034165
2012-01-07,26775.64344350042
2012-01-08,43459.53727625913
2012-01-09,54648.590232447146
2012-01-10,25989.432459730375
2012-01-11,26108.289602261793
2012-01-12,27598.94751729623
2012-01-13,30280.46461089718
2012-01-14,37289.535201686536
2012-01-15,22283.281757216795
2012-01-16,40255.037672163075
2012-01-17,53517.4491567961
2012-01-18,31195.615064462712
2012-01-19,19600.839397428033
2012-01-20,21810.877579638796
2012-01-21,21614.853783800445
2012-01-22,7658.316664297592
2012-01-23,16569.46446403035
2012-01-24,25825.350854504806
2012-01-25,43918.63066154296
2012-01-26,54536.75034911609
2012-01-27,26991.01416995932
2012-01-28,42107.628301640405
2012-01-29,10060.959413479017
2012-01-30,11148.125995357814
2012-01-31,18656.74452545076
2012-02-01,27827.86934235643
2012-02-02,28323.311840004128
2012-02-03,15738.7411797436
2012-02-04,17100.920694372337
2012-02-05,24296.13636866938
2012-02-06,25104.154782131664
2012-02-07,19520.158246008425
2012-02-08,30678.912559168228
2012-02-09,23866.152215555798
2012-02-10,27259.70408879858
2012-02-11,21949.353277659993
2012-02-12,28992.031701511198
2012-02-13,29158.052069584784
2012-02-14,747333.8091561667
2012-02-15,40817.99122950811
2012-02-16,28131.419857949364
2012-02-17,16571.13242236172
2012-02-18,15416.401412651276
2012-02-19,16634.872922344322
2012-02-20,19201.174481511403
2012-02-21,48157.42517507656
2012-02-22,28618.258587754077
2012-02-23,42158.423696321
2012-02-24,28309.20875388992
2012-02-25,15996.702428987192
2012-02-26,19126.05601115062
2012-02-27,22899.848978424
2012-02-28,18012.43393612786
2012-02-29,24051.215300098957
2012-03-01,37467.59074947472
2012-03-02,37443.79310032917
2012-03-03,16774.29401383341
2012-03-04,32611.849172736293
2012-03-05,24915.96575387033
2012-03-06,25246.823957394838
2012-03-07,18516.80790068376
2012-03-08,14911.434908370367
2012-03-09,23652.990579161728
2012-03-10,19047.98091829941
2012-03-11,10413.66195220122
2012-03-12,28664.59571210063
2012-03-13,69490.08417423473
2012-03-14,33739.66729961452
2012-03-15,37234.9102529803
2012-03-16,27010.945691310513
2012-03-17,27859.853760012706
2012-03-18,29779.33739823283
2012-03-19,40956.00031016917
2012-03-20,23472.487574950228
2012-03-21,35017.185367596045
2012-03-22,47927.54993749192
2012-03-23,31500.84940591831
2012-03-24,19864.746565797104
2012-03-25,20109.74006599846
2012-03-26,42298.931202602056
2012-03-27,46363.09451937632
2012-03-28,31534.487253999305
2012-03-29,58117.59182875814
2012-03-30,45971.469459560576
2012-03-31,27808.495061820824
2012-04-01,19900.84341953523
2012-04-02,68034.33522835844
2012-04-03,28118.33036899835
2012-04-04,52581.16157993859
2012-04-05,29511.464454921832
2012-04-06,25840.5785803865
2012-04-07,22852.069149548013
2012-04-08,20710.841697941447
2012-04-09,61474.3399515464
2012-04-10,50247.356781079994
2012-04-11,35148.60937705088
2012-04-12,68789.28021922457
2012-04-13,89138.13682155522
2012-04-14,32835.32825090836
2012-04-15,11289.71238679649
2012-04-16,61742.44413255257
2012-04-17,32860.08527479564
2012-04-18,94982.66621596606
2012-04-19,87301.00951369267
2012-04-20,50081.98149799245
2012-04-21,30708.8577241782
2012-04-22,26062.955162985854
2012-04-23,71725.23666008122
2012-04-24,41790.31816279683
2012-04-25,39460.80301774219
2012-04-26,58319.76606273487
2012-04-27,24182.183387647325
2012-04-28,37097.329059269934
2012-04-29,24488.25400818827
2012-04-30,22242.265657592223
2012-05-01,35266.02028669147
2012-05-02,85275.93478175689
2012-05-03,31870.165303363956
2012-05-04,37003.0558112339
2012-05-05,38458.718354625635
2012-05-06,54249.396102551495
2012-05-07,44457.66474932471
2012-05-08,55087.540184346224
2012-05-09,94765.46588357852
2012-05-10,100446.39569192773
2012-05-11,62849.02159328784
2012-05-12,27916.57562757361
2012-05-13,27083.923565957542
2012-05-14,42769.829458866785
2012-05-15,76441.18083520453
2012-05-16,45807.52089164345
2012-05-17,38015.407917133605
2012-05-18,25073.568944490984
2012-05-19,20680.06208217244
2012-05-20,20802.83816559699
2012-05-21,78430.4292787332
2012-05-22,26297.17631505996
2012-05-23,34129.477129024235
2012-05-24,26589.595430195764
2012-05-25,70706.62507448456
2012-05-26,36922.316696186135
2012-05-27,71542.14619692258
2012-05-28,56414.598878192985
2012-05-29,36125.28509227981
2012-05-30,44424.38516007847
2012-05-31,56426.41159996721
2012-06-01,94310.82564633936
2012-06-02,19814.578907485095
2012-06-03,18910.751064285865
2012-06-04,17244.040771108856
2012-06-05,38879.99526450582
2012-06-06,51110.29428257064
2012-06-07,83836.35277956715
2012-06-08,58240.37371344241
2012-06-09,108094.92813025624
2012-06-10,29709.960639845
2012-06-11,83818.01025709564
2012-06-12,115580.86204854396
2012-06-13,82657.61282634134
2012-06-14,70003.07486174574
2012-06-15,59488.06688152669
2012-06-16,108251.26723072784
2012-06-17,49936.360896494785
2012-06-18,49502.682860101435
2012-06-19,76045.35398358482
2012-06-20,61021.21315118477
2012-06-21,72752.98179105941
2012-06-22,118640.11257335453
2012-06-23,58775.45616445292
2012-06-24,97307.27417919289
2012-06-25,88329.09454728295
2012-06-26,90926.15454140269
2012-06-27,139805.26162910688
2012-06-28,71250.91582470924
2012-06-29,65846.38034263131
2012-06-30,45416.185163977505
2012-07-01,47867.47903417374
2012-07-02,182193.69705323732
2012-07-03,58536.874754993434
2012-07-04,90703.53167121485
2012-07-05,60094.77145527053
2012-07-06,73752.85741561117
2012-07-07,30105.612288939625
2012-07-08,62083.3077507245
2012-07-09,119524.88438886814
2012-07-10,77685.42982103469
2012-07-11,66454.24742982368
2012-07-12,82207.14330135565
2012-07-13,86753.01967114386
2012-07-14,47340.94034701625
2012-07-15,69364.1964215337
2012-07-16,127907.19473069008
2012-07-17,159239.92668604208
2012-07-18,177731.7965362702
2012-07-19,109354.37853973285
2012-07-20,98989.8011519952
2012-07-21,55073.932273245104
2012-07-22,121207.7988306307
2012-07-23,86874.3567793403
2012-07-24,97239.13810054903
2012-07-25,75481.77894665909
2012-07-26,47256.7583616881
2012-07-27,43646.46308468616
2012-07-28,56531.55733997593
2012-07-29,35952.91590359355
2012-07-30,97933.83054856496
2012-07-31,118496.5641921418
2012-08-01,119553.24628901464
2012-08-02,168056.39066742375
2012-08-03,98310.70731951417
2012-08-04,78310.51726702931
2012-08-05,110842.72357043053
2012-08-06,56817.93889033747
2012-08-07,87014.88763678903
2012-08-08,90576.18566526598
2012-08-09,127387.1805166161
2012-08-10,88681.63669868551
2012-08-11,53967.24334848466
2012-08-12,37797.95631059128
2012-08-13,136299.2268623457
2012-08-14,116010.92843071344
2012-08-15,99052.06146385377
2012-08-16,120436.98441776144
2012-08-17,225351.9452901046
2012-08-18,103966.33714387
2012-08-19,108867.5752473037
2012-08-20,117989.30486322205
2012-08-21,98550.29849629897
2012-08-22,124216.84360425809
2012-08-23,69244.90529122872
2012-08-24,79289.64824057401
2012-08-25,28729.437088862833
2012-08-26,39841.87153445647
2012-08-27,104283.47362199902
2012-08-28,106421.44772166209
2012-08-29,79191.93552124465
2012-08-30,92734.14143165256
2012-08-31,72845.33296585856
2012-09-01,38227.94723800864
2012-09-02,38770.590193874144
2012-09-03,52974.480150345415
2012-09-04,64193.45647825163
2012-09-05,71561.78000724108
2012-09-06,137938.4614700008
2012-09-07,60226.921314851774
2012-09-08,67534.56269683356
2012-09-09,35526.05254305135
2012-09-10,71205.40078455198
2012-09-11,133946.566089738
2012-09-12,103713.48092633582
2012-09-13,89874.3718953829
2012-09-14,78580.97073089382
2012-09-15,42014.98030857923
2012-09-16,74174.1610917585
2012-09-17,124430.35840110724
2012-09-18,142549.81689491653
2012-09-19,170535.95143902025
2012-09-20,80428.10868615584
2012-09-21,86495.23983454374
2012-09-22,60942.792112981
2012-09-23,51537.3904853869
2012-09-24,156542.3846158526
2012-09-25,102243.0764351984
2012-09-26,78276.46839692835
2012-09-27,109498.60715760585
2012-09-28,99120.59646947277
2012-09-29,63282.43465076089
2012-09-30,62951.43389183189
2012-10-01,150103.49349356626
2012-10-02,200299.00259373247
2012-10-03,225416.9618993135
2012-10-04,264538.09322094725
2012-10-05,143726.8143979596
2012-10-06,69805.67059469332
2012-10-07,218608.7564773337
2012-10-08,162347.27152276147
2012-10-09,100791.09331043831
2012-10-10,165005.1273249163
2012-10-11,125090.92681611492
2012-10-12,133071.78350305147
2012-10-13,142445.4088793831
2012-10-14,66964.9072755496
2012-10-15,86943.34753889655
2012-10-16,103103.0973043278
2012-10-17,98404.7943108352
2012-10-18,132225.49181848436
2012-10-19,118882.75208295968
2012-10-20,85290.5381967413
2012-10-21,88373.97682872461
2012-10-22,184218.35645916552
2012-10-23,169497.75824827707
2012-10-24,113653.66703721932
2012-10-25,226886.87636334263
2012-10-26,146339.7087992866
2012-10-27,65484.86705338941
2012-10-28,49113.822995901995
2012-10-29,93661.83587363941
2012-10-30,92253.85620724666
2012-10-31,104268.39767276602
2012-11-01,88520.54792621802
2012-11-02,131025.04338391707
2012-11-03,60228.476905214506
2012-11-04,127598.29168756484
2012-11-05,197650.9655034068
2012-11-06,109097.11062300052
2012-11-07,172960.8260485203
2012-11-08,141066.42587084064
2012-11-09,117526.80287830268
2012-11-10,85901.00031866945
2012-11-11,138356.9539119372
2012-11-12,119385.52507549504
2012-11-13,79915.94114189164
2012-11-14,94804.80625799306
2012-11-15,73347.40969716043
2012-11-16,195325.06830008863
2012-11-17,85018.00240622398
2012-11-18,97236.11735133972
2012-11-19,135009.10457980543
2012-11-20,105955.31250422272
2012-11-21,97394.87267723562
2012-11-22,237364.4939214329
2012-11-23,107262.83071623332
2012-11-24,96188.15354941254
2012-11-25,68353.61223025392
2012-11-26,127148.74984889584
2012-11-27,177415.0206712187
2012-11-28,119901.00732601593
2012-11-29,158834.07411928556
2012-11-30,135035.17367468943
2012-12-01,74454.83504699191
2012-12-02,77522.10517893484
2012-12-03,151995.457530373
2012-12-04,182544.25558617685
2012-12-05,157881.74511089985
2012-12-06,154381.525699462
2012-12-07,230141.56190395105
2012-12-08,74161.81774937727
2012-12-09,64724.65036177413
2012-12-10,122454.83466519896
2012-12-11,145268.05000356707
2012-12-12,123077.83359477107
2012-12-13,164314.862765894
2012-12-14,175149.5081276722
2012-12-15,94622.73303343472
2012-12-16,51779.48057987054
2012-12-17,171757.71478996755
2012-12-18,148967.7989426226
2012-12-19,276392.3569912852
2012-12-20,150981.55731687616
2012-12-21,145310.6831210277
2012-12-22,69621.1710015126
2012-12-23,73097.94351455988
2012-12-24,101275.9397283844
2012-12-25,63816.77316636875
2012-12-26,61758.730089970886
2012-12-27,124909.59926934548
2012-12-28,109636.98175192148
2012-12-29,61408.01178630352
2012-12-30,91341.36881603999
2012-12-31,112100.34260352612
2013-01-01,27115.744688198454
2013-01-02,82922.54967373141
2013-01-03,98741.1888791968
2013-01-04,104956.36747076477
2013-01-05,151406.50025122205
2013-01-06,53620.44129928787
2013-01-07,167312.8461395813
2013-01-08,148224.95049606267
2013-01-09,92795.99994478679
2013-01-10,143578.9397113934
2013-01-11,136994.64514734427
2013-01-12,75249.20075579325
2013-01-13,110799.11061565048
2013-01-14,116760.10544273244
2013-01-15,168861.46520228652
2013-01-16,135840.74863422112
2013-01-17,250067.81926248156
2013-01-18,357059.35592815554
2013-01-19,79935.63672505178
2013-01-20,145365.63638109193
2013-01-21,331248.9361308396
2013-01-22,259090.42681653352
2013-01-23,240094.79171787336
2013-01-24,364031.9464717277
2013-01-25,217174.4070162478
2013-01-26,85366.33637469752
2013-01-27,119378.86136305492
2013-01-28,192368.64834284273
2013-01-29,337651.0351261688
2013-01-30,217464.24268264236
2013-01-31,331972.168217666
2013-02-01,285401.4661372467
2013-02-02,213952.12439377524
2013-02-03,124751.70569412876
2013-02-04,193514.7307614082
2013-02-05,156125.52120921385
2013-02-06,220344.39128866195
2013-02-07,211142.2902759344
2013-02-08,241847.61463844596
2013-02-09,224287.5746145668
2013-02-10,136915.87747465735
2013-02-11,295233.62242178794
2013-02-12,427329.2617697336
2013-02-13,340530.7421919563
2013-02-14,378698.9826535438
2013-02-15,287844.3567254967
2013-02-16,246489.2668900815
2013-02-17,319630.11455532885
2013-02-18,324839.06883731164
2013-02-19,397756.3684850642
2013-02-20,244946.96138416053
2013-02-21,423878.01918290864
2013-02-22,396122.4556762162
2013-02-23,318921.85453139717
2013-02-24,282703.3324909084
2013-02-25,259905.71223343335
2013-02-26,357897.1073808056
2013-02-27,318858.23895160394
2013-02-28,685247.680891991
2013-03-01,415328.85209216806
2013-03-02,285738.1932301442
2013-03-03,156871.04018853977
2013-03-04,550020.5556804477
2013-03-05,831712.2729042743
2013-03-06,1177239.1500668828
2013-03-07,978707.6132873709
2013-03-08,417462.7444669714
2013-03-09,421927.72673690534
2013-03-10,408095.1943168672
2013-03-11,648405.4485446303
2013-03-12,826606.6115928282
2013-03-13,846499.9857519296
2013-03-14,806568.6299202365
2013-03-15,526178.3588418834
2013-03-16,388026.3224970265
2013-03-17,330866.8635872725
2013-03-18,686020.1994871722
2013-03-19,1565716.737333123
2013-03-20,1310821.711438467
2013-03-21,1994054.9730041183
2013-03-22,1194382.8593423043
2013-03-23,1213952.2019549953
2013-03-24,675613.1133004896
2013-03-25,1026550.4810480908
2013-03-26,1368924.8141354064
2013-03-27,1260968.6525091599
2013-03-28,2144801.465793208
2013-03-29,1726358.4924828967
2013-03-30,909006.8817027203
2013-03-31,824373.7374769906
2013-04-01,2522068.0619538343
2013-04-02,4912235.955141597
2013-04-03,5560355.094756008
2013-04-04,2822073.2354522715
2013-04-05,4020886.607573217
2013-04-06,3340061.780162598
2013-04-07,2733712.286672246
2013-04-08,4224932.879907045
2013-04-09,6493283.671042154
2013-04-10,7581615.583533219
2013-04-11,5345483.2809143355
2013-04-12,4656696.122108659
2013-04-13,2397912.7557817646
2013-04-14,1486886.5500863888
2013-04-15,3514947.7999953646
2013-04-16,2523608.834764489
2013-04-17,2129723.1346825412
2013-04-18,2683044.769224506
2013-04-19,2601835.5143777383
2013-04-20,1312007.8296486684
2013-04-21,1764636.3512818343
2013-04-22,1677541.6969064295
2013-04-23,1834002.4766933124
2013-04-24,3923971.929577254
2013-04-25,2983990.5689857663
2013-04-26,1874514.1296036912
2013-04-27,1783238.079136032
2013-04-28,1701488.2399551019
2013-04-29,2115682.327710564
2013-04-30,2494117.398374657
2013-05-01,3219935.8514266415
2013-05-02,2745306.6883245297
2013-05-03,3158507.953191676
2013-05-04,1287934.4609435643
2013-05-05,1083476.2507073877
2013-05-06,2089134.896368096
2013-05-07,1659555.9067112557
2013-05-08,2070968.9083985337
2013-05-09,1000799.7477474012
2013-05-10,2253114.8186206394
2013-05-11,1092085.0453635787
2013-05-12,888194.1298939543
2013-05-13,1111467.463989662
2013-05-14,2045647.4577475337
2013-05-15,2164095.1031643855
2013-05-16,2718497.334579982
2013-05-17,1862222.498721999
2013-05-18,1540796.612163522
2013-05-19,1181526.3351061451
2013-05-20,1078764.6805238405
2013-05-21,1548436.7544006924
2013-05-22,1568920.6763807647
2013-05-23,1888312.7480226671
2013-05-24,2732091.2780418014
2013-05-25,935113.6331677265
2013-05-26,937694.6234113141
2013-05-27,1404418.2594756116
2013-05-28,1308791.3966987147
2013-05-29,1398237.3096409296
2013-05-30,1332285.9446376895
2013-05-31,1082826.6124691153
2013-06-01,1039478.5143783356
2013-06-02,1857430.065842715
2013-06-03,1977285.4560803457
2013-06-04,1499320.466605973
2013-06-05,1299132.317556409
2013-06-06,1177793.7446719322
2013-06-07,2454456.66358654
2013-06-08,1380858.845308444
2013-06-09,2381437.0257698772
2013-06-10,1234777.248349692
2013-06-11,1040866.3929468498
2013-06-12,1334728.7093884707
2013-06-13,1514064.6289700184
2013-06-14,1286114.430312722
2013-06-15,699502.3838780557
2013-06-16,1104574.67859392
2013-06-17,714350.788819775
2013-06-18,1384972.6634800497
2013-06-19,985605.306559113
2013-06-20,1933890.6394825256
2013-06-21,2274706.093716824
2013-06-22,1208982.4142978787
2013-06-23,1033685.4349306244
2013-06-24,2015623.369699597
2013-06-25,1457227.7423505418
2013-06-26,972634.1522406912
2013-06-27,1819234.2049062224
2013-06-28,1717410.4514337278
2013-06-29,872393.3654767975
2013-06-30,1069159.9915816188
2013-07-01,3121173.5095472466
2013-07-02,1558647.0758084613
2013-07-03,2249867.737678921
2013-07-04,1670643.4230261983
2013-07-05,2540656.795465474
2013-07-06,1098346.9189255687
2013-07-07,732410.3605723251
2013-07-08,1158297.8542871857
2013-07-09,1124201.9959422003
2013-07-10,2527800.5868252157
2013-07-11,1545111.7400709677
2013-07-12,2512546.07478287
2013-07-13,1415193.2327771236
2013-07-14,750323.6744648839
2013-07-15,2171282.5404581637
2013-07-16,1491961.4192951312
2013-07-17,1357302.6891823777
2013-07-18,4151525.20681007
2013-07-19,1292427.043186464
2013-07-20,699013.6944070953
2013-07-21,538154.7159575904
2013-07-22,975047.4246460497
2013-07-23,1527129.8188148364
2013-07-24,1308801.5213662458
2013-07-25,1057067.4311394892
2013-07-26,1106338.027887205
2013-07-27,641939.2650862656
2013-07-28,891876.4133735744
2013-07-29,1685731.5673035393
2013-07-30,1713983.6791039451
2013-07-31,2470809.112746602
2013-08-01,1379043.5209772077
2013-08-02,2103753.544098015
2013-08-03,979714.1450648805
2013-08-04,461770.733892816
2013-08-05,1409263.4209838596
2013-08-06,1284479.5681639863
2013-08-07,1553041.097854501
2013-08-08,2059726.2138340403
2013-08-09,1330381.0790760713
2013-08-10,847983.5400059294
2013-08-11,561857.1829848277
2013-08-12,1099875.570526763
2013-08-13,1957391.5618117063
2013-08-14,2232852.12547236
2013-08-15,1912839.3452241693
2013-08-16,1592820.344675534
2013-08-17,890274.1032162599
2013-08-18,1103965.872442925
2013-08-19,2554310.467064032
2013-08-20,2768894.7405504505
2013-08-21,2598162.9597112224
2013-08-22,2031528.085665236
2013-08-23,1523137.2309692432
2013-08-24,772017.3001829642
2013-08-25,1259369.0361061234
2013-08-26,2592452.2254603957
2013-08-27,2809056.087444922
2013-08-28,2117288.052483506
2013-08-29,1514568.0296967272
2013-08-30,2660119.8665532726
2013-08-31,2184838.1218701843
2013-09-01,1442509.4328990527
2013-09-02,1959990.069742584
2013-09-03,2483141.625841214
2013-09-04,2723652.0719482163
2013-09-05,3686323.7624459
2013-09-06,2979211.7564131073
2013-09-07,1742383.5404772053
2013-09-08,1062826.121840884
2013-09-09,1715198.3942002184
2013-09-10,1653614.1923788022
2013-09-11,1575520.0787940642
2013-09-12,2248715.687648925
2013-09-13,1729272.8892865046
2013-09-14,1578828.9318017152
2013-09-15,801027.0331432607
2013-09-16,1868430.2735256064
2013-09-17,2435480.4528291486
2013-09-18,3578274.225982907
2013-09-19,2031623.4653203497
2013-09-20,1988483.3984074567
2013-09-21,973407.0880767358
2013-09-22,615392.6701642771
2013-09-23,2002386.85566258
2013-09-24,2275622.5692244237
2013-09-25,2200252.724906019
2013-09-26,1843867.8809387211
2013-09-27,2212535.8190532527
2013-09-28,2285110.4046144066
2013-09-29,1472929.8270403242
2013-09-30,2083242.5179580608
2013-10-01,4036200.073346269
2013-10-02,6063340.584259319
2013-10-03,2804896.950370116
2013-10-04,2507935.5301669785
2013-10-05,1337100.0669250898
2013-10-06,722627.5061243495
2013-10-07,2113320.6559998845
2013-10-08,2629414.843719743
2013-10-09,3082935.880404276
2013-10-10,3660459.8959127194
2013-10-11,2318077.8016895363
2013-10-12,2095198.010452435
2013-10-13,2664324.2438457846
2013-10-14,5744677.419124796
2013-10-15,4886556.337923015
2013-10-16,3653826.0028683254
2013-10-17,3598531.0758068915
2013-10-18,5459433.284034789
2013-10-19,6722775.097206722
2013-10-20,5480461.167419326
2013-10-21,8608139.290501613
2013-10-22,10542695.87502838
2013-10-23,6647200.052573138
2013-10-24,6427835.945527239
2013-10-25,6066637.992337814
2013-10-26,3048588.2667668047
2013-10-27,2504512.8085385654
2013-10-28,2694564.4835056807
2013-10-29,3312842.4389478606
2013-10-30,6417786.749970571
2013-10-31,3470274.957199788
2013-11-01,3536302.8912692415
2013-11-02,2041275.1785273592
2013-11-03,3408846.4213619535
2013-11-04,6792733.5866013095
2013-11-05,11934564.850999992
2013-11-06,8854876.577616706
2013-11-07,16152227.19055468
2013-11-08,16687888.959196616
2013-11-09,13682196.536298446
2013-11-10,9151137.116960425
2013-11-11,6311104.842472633
2013-11-12,9195846.833812125
2013-11-13,16087173.381568773
2013-11-14,13834329.133987756
2013-11-15,13638028.374555863
2013-11-16,9346365.405509852
2013-11-17,13626822.985726804
2013-11-18,37865651.05727004
2013-11-19,38195672.985469066
2013-11-20,25222122.907108836
2013-11-21,21251621.207920127
2013-11-22,27968446.796880327
2013-11-23,25849271.76051512
2013-11-24,15893628.87768097
2013-11-25,24558572.039073713
2013-11-26,51729291.75302318
2013-11-27,51031507.773646064
2013-11-28,90632806.12155063
2013-11-29,67480384.87648596
2013-11-30,37325512.10917228
2013-12-01,47650120.87130107
2013-12-02,39185679.36988803
2013-12-03,25556215.985719316
2013-12-04,37408476.41980266
2013-12-05,55890277.65197325
2013-12-06,36030614.04853142
2013-12-07,33159266.1145872
2013-12-08,23385654.381871525
2013-12-09,24483007.147078022
2013-12-10,45421309.62172829
2013-12-11,19700248.94066891
2013-12-12,22138051.212516878
2013-12-13,20925099.3779399
2013-12-14,11499382.847818937
2013-12-15,12569602.222909303
2013-12-16,33454368.49373779
2013-12-17,26541272.98671589
2013-12-18,45822258.26505648
2013-12-19,32886341.504673883
2013-12-20,19997484.25482264
2013-12-21,11309005.919107132
2013-12-22,15048806.961519336
2013-12-23,9048777.502730228
2013-12-24,20285413.572941445
2013-12-25,15642178.721636135
2013-12-26,13991855.0086071
2013-12-27,12604979.984166633
2013-12-28,7871296.591599251
2013-12-29,8319886.564435883
2013-12-30,22026307.4049844
2013-12-31,8502658.188788284
2014-01-01,8640414.166165011
2014-01-02,26310976.700565435
2014-01-03,44578267.53988515
2014-01-04,11847785.173658613
2014-01-05,24792120.42548858
2014-01-06,31223290.69709243
2014-01-07,20351419.66886773
2014-01-08,18022612.64393437
2014-01-09,12806790.733132016
2014-01-10,8396334.482820118
2014-01-11,13432408.504507868
2014-01-12,12944170.587597284
2014-01-13,17584274.29676184
2014-01-14,9580530.347504158
2014-01-15,14513863.836653104
2014-01-16,12762596.989429519
2014-01-17,13584462.751763605
2014-01-18,9026329.661291728
2014-01-19,11801443.521776844
2014-01-20,16905009.153255668
2014-01-21,18933655.455779843
2014-01-22,13866460.855424486
2014-01-23,14042646.878816752
