time,value
2010-08-28,288.4078468153269
2010-09-01,238.24572217566546
2010-09-05,131.973974286695
2010-09-09,235.4590435102579
2010-09-13,146.5075411043628
2010-09-17,57.747905105497246
2010-09-21,257.18108414485863
2010-09-25,178.92775971091902
2010-09-29,174.22616919969093
2010-10-03,116.42192647579431
2010-10-07,49.793571379195484
2010-10-11,136.50031467758382
2010-10-15,103.11152124710017
2010-10-19,116.33820638035816
2010-10-23,190.9091381683111
2010-10-27,50.30261143002043
2010-10-31,95.77343405535673
2010-11-04,30.26990508504009
2010-11-08,5.630827003378878
2010-11-12,365.55853919362323
2010-11-16,122.29409277493136
2010-11-20,106.78944640325922
2010-11-24,189.0680306367143
2010-11-28,373.71817661810815
2010-12-02,135.50067871766245
2010-12-06,64.33411022145093
2010-12-10,342.670680594192
2010-12-14,354.3773278291774
2010-12-18,182.8625086228627
2010-12-22,202.06082296188546
2010-12-26,618.5655903220326
2010-12-30,194.3680759402374
2011-01-03,190.95592577826557
2011-01-07,269.86986276674895
2011-01-11,82.10001322953522
2011-01-15,315.1220626591749
2011-01-19,116.87095079967567
2011-01-23,106.81015501799251
2011-01-27,7.188741974507168
2011-01-31,127.91441018607595
2011-02-04,185.72459320959229
2011-02-08,265.0191024635256
2011-02-12,232.63052048571015
2011-02-16,269.6687948552844
2011-02-20,106.6850711532324
2011-02-24,157.26684810647177
2011-02-28,111.01504003306144
2011-03-04,122.24627376457575
2011-03-08,89.13937280000967
2011-03-12,77.19353808873309
2011-03-16,73.87014562579061
2011-03-20,103.76149151541345
2011-03-24,66.18643360748057
2011-03-28,79.52949531447862
2011-04-01,110.00405915319398
2011-04-05,94.06871931682308
2011-04-09,90.13834368311524
2011-04-13,83.89071708230493
2011-04-17,8.643041815667992
2011-04-21,66.7366290869259
2011-04-25,106.68994992959806
2011-04-29,30.825976286764543
2011-05-03,54.535744017191995
2011-05-07,64.93647358225715
2011-05-11,58.25332906387597
2011-05-15,22.938116516836118
2011-05-19,97.1368770945448
2011-05-23,71.92655620984137
2011-05-27,17.21984522335546
2011-05-31,83.93639512844958
2011-06-04,91.02091284440729
2011-06-08,42.46407783221598
2011-06-12,6.769975201326078
2011-06-16,34.528261981616964
2011-06-20,71.49672491365394
2011-06-24,78.9038333254823
2011-06-28,57.394993895666005
2011-07-02,69.18269494669558
2011-07-06,85.67304056579333
2011-07-10,106.34490658271636
2011-07-14,127.69032572979292
2011-07-18,33.40922384915588
2011-07-22,102.6776769441508
2011-07-26,102.02453632024432
2011-07-30,139.54459041311435
2011-08-03,51.5181658123504
2011-08-07,54.987516050274024
2011-08-11,103.07446742899204
2011-08-29,139.2621964613475
2011-09-02,131.58674462698846
2011-09-06,73.39476441153592
2011-09-10,83.07291031933855
2011-09-14,88.2046324300433
2011-09-18,130.2867437931037
2011-09-22,87.12396162784972
2011-09-26,105.86866056648456
2011-09-30,125.40503150420344
2011-10-04,92.47710902972688
2011-10-08,91.36305884473148
2011-10-12,107.18787750309976
2011-10-16,102.9895934777526
2011-10-20,70.06614517974918
2011-10-24,46.50740971273023
2011-10-28,58.628365064227616
2011-11-01,65.88466577151611
2011-11-05,71.95296125997602
2011-11-09,24.56448921233732
2011-11-13,107.56436281917821
2011-11-17,2.186928962983158
2011-11-21,1.5224676953361032
2011-11-25,41.12307577753774
2011-11-29,2.696992439201049
2011-12-03,1.8892229154524207
2011-12-07,1.3257804206075228
2011-12-11,27.069962355533125
2011-12-15,51.03414881563187
2011-12-19,47.91038665731229
2011-12-23,69.75448519389019
2011-12-27,81.00173112709535
2011-12-31,98.19221829367187
2012-01-04,59.85950220673246
2012-01-08,72.10593055934743
2012-01-12,58.96515894734582
2012-01-16,47.21765424350014
2012-01-20,65.02959804526016
2012-01-24,47.399543345219016
2012-01-28,72.76876988217857
2012-02-01,53.4118303671934
2012-02-05,65.94940866659594
2012-02-09,92.25854596005426
2012-02-13,35.67138167644811
2012-02-17,41.1291449640557
2012-02-21,62.0044445529357
2012-02-25,46.15672350190659
2012-02-29,69.24547278159277
2012-03-04,91.87073959743115
2012-03-08,66.43984372522934
2012-03-12,68.7993080325587
2012-03-16,56.22928692805413
2012-03-20,47.596446813872646
2012-03-24,76.64583906610237
2012-03-28,58.11683619919947
2012-04-01,86.45881384156749
2012-04-05,64.09752468106706
2012-04-09,24.398472348085647
2012-04-13,41.6258554897389
2012-04-17,49.13995246134288
2012-04-21,43.84475095768276
2012-04-25,43.14602125851956
2012-04-29,50.89280371811353
2012-05-03,53.19752856695065
2012-05-07,39.15405584671434
2012-05-11,32.185006281044764
2012-05-15,35.01252663591968
2012-05-19,45.66119366067718
2012-05-23,37.34302685099704
2012-05-27,41.934426038652454
2012-05-31,17.355807127405495
2012-06-04,26.472470756730846
2012-06-08,35.790678112479235
2012-06-12,34.039190379682566
2012-06-16,34.812482159195234
2012-06-20,29.5733528965538
2012-06-24,31.13566708462115
2012-06-28,39.899728624480026
2012-07-02,34.72975702578967
2012-07-06,44.28615998428793
2012-07-10,32.277777704600545
2012-07-14,32.64686386002348
2012-07-18,28.751009868742074
2012-07-22,41.93946919678727
2012-07-26,34.13082259346084
2012-07-30,33.66213417863966
2012-08-03,33.76779700687194
2012-08-07,38.42491996781756
2012-08-11,54.324035299843956
2012-08-15,40.35948807430871
2012-08-19,5.762912546159941
2012-08-23,25.773800827114066
2012-08-27,24.62610806135882
2012-08-31,18.697431268576896
2012-09-04,29.513890298090804
2012-09-08,37.2690325862455
2012-09-12,29.841165545446042
2012-09-16,29.13072809729905
2012-09-20,25.977636860087916
2012-09-24,26.77000547236807
2012-09-28,28.371204486443506
2012-10-02,26.044990053390716
2012-10-06,54.53034297709474
2012-10-10,41.664408314917715
2012-10-14,53.752335647269206
2012-10-18,35.88140838375515
2012-10-22,35.54381926675993
2012-10-26,16.627618588166513
2012-10-30,20.3232647502257
2012-11-03,47.43316023758498
2012-11-07,31.418908885661395
2012-11-11,64.88291840306054
2012-11-15,36.31956049816784
2012-11-19,32.04153834995632
2012-11-23,52.32691133376968
2012-11-27,32.01230558039744
2012-12-01,37.14866957556659
2012-12-05,31.40849981004635
2012-12-09,44.511041903571176
2012-12-13,24.181251757519373
2012-12-17,41.35058903376999
2012-12-21,40.48486201069856
2012-12-25,65.12156342324126
2012-12-29,48.819820771719684
2013-01-02,31.31920309677432
2013-01-06,62.02400723460114
2013-01-10,37.55829444115939
2013-01-14,48.264756234135916
2013-01-18,36.00197454721734
2013-01-22,27.350878662736065
2013-01-26,34.70240083220298
2013-01-30,21.42801935879248
2013-02-03,38.13967081729761
2013-02-07,33.63404776103269
2013-02-11,44.38236012422384
2013-02-15,34.10081532763695
2013-02-19,38.74838426825096
2013-02-23,32.8822802707536
2013-02-27,37.717778942391256
2013-03-03,70.93412450712496
2013-03-07,27.80062699582892
2013-03-11,49.240050627345894
2013-03-15,39.82155646607841
2013-03-19,34.66551309136106
2013-03-23,40.928568064060734
2013-03-27,43.39137928744751
2013-03-31,70.62171975943677
2013-04-04,37.48120714661207
2013-04-08,34.66510117813867
2013-04-12,21.303496057188948
2013-04-16,20.43606218647833
2013-04-20,64.84663309603746
2013-04-24,42.55220353886671
2013-04-28,83.16003216697699
2013-05-02,30.51877140057808
2013-05-06,34.189889939397574
2013-05-10,52.18307731070721
2013-05-14,38.51603264271279
2013-05-18,56.868013397289985
2013-05-22,66.9391711514905
2013-05-26,141.57906787048424
2013-05-30,49.28149359703253
2013-06-03,40.27083793871792
2013-06-07,44.89732390169494
2013-06-11,66.21622545268389
2013-06-15,88.06022887211358
2013-06-19,77.84373364287889
2013-06-23,82.35949830985274
2013-06-27,69.92690366731925
2013-07-01,32.89195342025529
2013-07-05,28.087881898598212
2013-07-09,29.015797799145048
2013-07-13,36.39748716561833
2013-07-17,27.35612457457697
2013-07-21,67.44676194263617
2013-07-25,53.58795871604904
2013-07-29,54.8844980059072
2013-08-02,55.15194092475727
2013-08-06,66.23302950653903
2013-08-10,76.05892836575984
2013-08-14,42.52696733327615
2013-08-18,107.05624992819784
2013-08-22,62.722716905927236
2013-08-26,62.6873428967158
2013-08-30,61.78056851863621
2013-09-03,50.72240018813778
2013-09-07,105.4276384066599
2013-09-11,83.33551007455182
2013-09-15,116.9505242608891
2013-09-19,47.068207878959186
2013-09-23,59.12805737029591
2013-09-27,66.44694874513466
2013-10-01,38.05600087151703
2013-10-05,110.84549600057308
2013-10-09,61.229093541663865
2013-10-13,75.28082933145083
2013-10-17,77.19075613177263
2013-10-21,47.355679801912636
2013-10-25,29.63357852804892
2013-10-29,40.51869524385324
2013-11-02,96.19531476749499
2013-11-06,54.415606939897394
2013-11-10,49.26562943388534
2013-11-14,42.43536620758186
2013-11-18,45.1489444277387
2013-11-22,20.37070663210889
2013-11-26,41.07148171664545
2013-11-30,59.42032853806236
2013-12-04,64.49750495480109
2013-12-08,75.07335617707051
2013-12-12,107.49341126281736
2013-12-16,18.49231804314426
2013-12-20,55.45234084685662
2013-12-24,38.5401920629668
2013-12-28,141.5108483839563
2014-01-01,117.96881083506838
2014-01-05,63.84826173761078
2014-01-09,131.43605560427608
2014-01-13,114.84679734720989
2014-01-17,133.87524525024418
2014-01-21,86.48668010405301
2014-01-25,129.8874235966213
2014-01-29,166.4904423073548
2014-02-02,187.7889254330574
2014-02-06,76.40010465964133
2014-02-10,78.58060306858347
2014-02-14,101.45240988968403
2014-02-18,92.0447017716447
2014-02-22,131.38371359374267
2014-02-26,68.96754054733417
2014-03-02,162.0920931101228
2014-03-06,96.39402811767164
2014-03-10,29.572295069436215
2014-03-14,57.18111493870992
2014-03-18,118.1095552333147
2014-03-22,158.77741378992022
2014-03-26,111.19685191851514
2014-03-30,109.69964225720959
2014-04-03,77.03209920343095
2014-04-07,131.7932114146996
