time,TxCntSec
2013-05-04,0.5855092592592592
2013-05-05,0.5771064814814815
2013-05-06,0.6109375
2013-05-07,0.6638194444444444
2013-05-08,0.5839467592592592
2013-05-09,0.7757175925925925
2013-05-10,0.7813541666666667
2013-05-11,0.8496527777777778
2013-05-12,0.7490046296296297
2013-05-13,0.7009953703703704
2013-05-14,0.7756944444444445
2013-05-15,0.7272453703703704
2013-05-16,0.7077777777777777
2013-05-17,0.6851851851851852
2013-05-18,0.6026157407407408
2013-05-19,0.5439930555555555
2013-05-20,0.5631018518518518
2013-05-21,0.6244560185185185
2013-05-22,0.6006481481481482
2013-05-23,0.6903587962962963
2013-05-24,0.6326273148148148
2013-05-25,0.5875347222222222
2013-05-26,0.4713310185185185
2013-05-27,0.6152546296296296
2013-05-28,0.6738657407407408
2013-05-29,0.6269444444444444
2013-05-30,0.6520486111111111
2013-05-31,0.6285416666666667
2013-06-01,0.6205208333333333
2013-06-02,0.5783217592592592
2013-06-03,0.6530208333333334
2013-06-04,0.6530902777777777
2013-06-05,0.660787037037037
2013-06-06,0.6282523148148148
2013-06-07,0.6025347222222223
2013-06-08,0.5478009259259259
2013-06-09,0.517974537037037
2013-06-10,0.5224884259259259
2013-06-11,0.5638310185185185
2013-06-12,0.5314351851851852
2013-06-13,0.505625
2013-06-14,0.5669328703703703
2013-06-15,0.41487268518518516
2013-06-16,0.4994212962962963
2013-06-17,0.5383217592592593
2013-06-18,0.5205555555555555
2013-06-19,0.5439351851851851
2013-06-20,0.6208912037037037
2013-06-21,0.5300347222222223
2013-06-22,0.5136342592592592
2013-06-23,0.44068287037037035
2013-06-24,0.5152893518518519
2013-06-25,0.5091087962962964
2013-06-26,0.5430555555555555
2013-06-27,0.5194097222222223
2013-06-28,0.5786574074074075
2013-06-29,0.4172222222222222
2013-06-30,0.3486574074074074
2013-07-01,0.45035879629629627
2013-07-02,0.45766203703703706
2013-07-03,0.4057175925925926
2013-07-04,0.40879629629629627
2013-07-05,0.42476851851851855
2013-07-06,0.3787847222222222
2013-07-07,0.35582175925925924
2013-07-08,0.45341435185185186
2013-07-09,0.47064814814814815
2013-07-10,0.45729166666666665
2013-07-11,0.5028819444444445
2013-07-12,0.5698032407407407
2013-07-13,0.43052083333333335
2013-07-14,0.3870138888888889
2013-07-15,0.43274305555555553
2013-07-16,0.46295138888888887
2013-07-17,0.458125
2013-07-18,0.4738888888888889
2013-07-19,0.42225694444444445
2013-07-20,0.39471064814814816
2013-07-21,0.4021527777777778
2013-07-22,0.46
2013-07-23,0.4441319444444444
2013-07-24,0.4944212962962963
2013-07-25,0.48009259259259257
2013-07-26,0.4369328703703704
2013-07-27,0.4159837962962963
2013-07-28,0.44719907407407405
2013-07-29,0.4675
2013-07-30,0.5047569444444444
2013-07-31,0.5621412037037037
2013-08-01,0.5900925925925926
2013-08-02,0.6019907407407408
2013-08-03,0.5107407407407407
2013-08-04,0.507349537037037
2013-08-05,0.576412037037037
2013-08-06,0.6317824074074074
2013-08-07,0.6696180555555555
2013-08-08,0.6584722222222222
2013-08-09,0.5836226851851852
2013-08-10,0.5829513888888889
2013-08-11,0.44525462962962964
2013-08-12,0.5791666666666667
2013-08-13,0.6234953703703704
2013-08-14,0.5887268518518518
2013-08-15,0.6616898148148148
2013-08-16,0.8232407407407407
2013-08-17,0.6677546296296296
2013-08-18,0.6548032407407407
2013-08-19,0.8108564814814815
2013-08-20,0.7242708333333333
2013-08-21,0.717037037037037
2013-08-22,0.7557870370370371
2013-08-23,0.6346990740740741
2013-08-24,0.6011111111111112
2013-08-25,0.5224537037037037
2013-08-26,0.6379166666666667
2013-08-27,0.7157175925925926
2013-08-28,0.7583796296296297
2013-08-29,0.6786226851851852
2013-08-30,0.7145717592592593
2013-08-31,0.5378009259259259
2013-09-01,0.5392476851851852
2013-09-02,0.6010648148148148
2013-09-03,0.6047685185185185
2013-09-04,0.5974074074074074
2013-09-05,0.706875
2013-09-06,0.7210532407407407
2013-09-07,0.5841319444444445
2013-09-08,0.5273842592592592
2013-09-09,0.6747222222222222
2013-09-10,0.6087268518518518
2013-09-11,0.5606018518518519
2013-09-12,0.6172916666666667
2013-09-13,0.5164236111111111
2013-09-14,0.48863425925925924
2013-09-15,0.6251967592592592
2013-09-16,0.6161805555555555
2013-09-17,0.7875
2013-09-18,0.6787384259259259
2013-09-19,0.6984027777777778
2013-09-20,0.6659490740740741
2013-09-21,0.6053009259259259
2013-09-22,0.5940162037037037
2013-09-23,0.7539467592592592
2013-09-24,0.7190625
2013-09-25,0.6421759259259259
2013-09-26,0.6580671296296297
2013-09-27,0.5343865740740741
2013-09-28,0.49355324074074075
2013-09-29,0.46597222222222223
2013-09-30,0.5425
2013-10-01,0.6751851851851852
2013-10-02,0.6997800925925926
2013-10-03,0.6941435185185185
2013-10-04,0.5895254629629629
2013-10-05,0.5219907407407407
2013-10-06,0.5003356481481481
2013-10-07,0.5291898148148149
2013-10-08,0.5092476851851852
2013-10-09,0.5925231481481481
2013-10-10,0.6559375
2013-10-11,0.5910185185185185
2013-10-12,0.570787037037037
2013-10-13,0.5863773148148148
2013-10-14,0.6623148148148148
2013-10-15,0.6494212962962963
2013-10-16,0.5777083333333334
2013-10-17,0.5578356481481481
2013-10-18,0.6728472222222223
2013-10-19,0.6575
2013-10-20,0.5529050925925926
2013-10-21,0.6989004629629629
2013-10-22,0.748900462962963
2013-10-23,0.6451157407407407
2013-10-24,0.7281018518518518
2013-10-25,0.6632638888888889
2013-10-26,0.5478819444444445
2013-10-27,0.5055671296296296
2013-10-28,0.5892939814814815
2013-10-29,0.5791087962962963
2013-10-30,0.5659722222222222
2013-10-31,0.6552199074074074
2013-11-01,0.5195717592592592
2013-11-02,0.45922453703703703
2013-11-03,0.40262731481481484
2013-11-04,0.5378356481481481
2013-11-05,0.6031597222222222
2013-11-06,0.6434953703703704
2013-11-07,0.6866087962962963
2013-11-08,0.6919791666666667
2013-11-09,0.6364351851851852
2013-11-10,0.6530439814814815
2013-11-11,0.6573726851851852
2013-11-12,0.6725925925925926
2013-11-13,0.7618171296296297
2013-11-14,0.7989236111111111
2013-11-15,0.6968402777777778
2013-11-16,0.5370486111111111
2013-11-17,0.6060300925925926
2013-11-18,0.9512268518518519
2013-11-19,1.0486921296296297
2013-11-20,0.8728356481481482
2013-11-21,0.8459606481481482
2013-11-22,0.8930208333333334
2013-11-23,0.8193402777777777
2013-11-24,0.7018055555555556
2013-11-25,0.827037037037037
2013-11-26,1.011423611111111
2013-11-27,1.0718981481481482
2013-11-28,1.143888888888889
2013-11-29,1.0374768518518518
2013-11-30,0.8555092592592592
2013-12-01,0.8343402777777778
2013-12-02,0.8816319444444445
2013-12-03,0.8875578703703704
2013-12-04,0.9339467592592593
2013-12-05,0.9731712962962963
2013-12-06,0.8127546296296296
2013-12-07,0.7634606481481482
2013-12-08,0.552488425925926
2013-12-09,0.7355555555555555
2013-12-10,0.7987615740740741
2013-12-11,0.7722453703703703
2013-12-12,0.6560185185185186
2013-12-13,0.7060763888888889
2013-12-14,0.6135879629629629
2013-12-15,0.6101157407407407
2013-12-16,0.8096643518518518
2013-12-17,0.7676851851851851
2013-12-18,0.9399884259259259
2013-12-19,0.8104398148148149
2013-12-20,0.7803356481481482
2013-12-21,0.6350231481481482
2013-12-22,0.6045833333333334
2013-12-23,0.6205092592592593
2013-12-24,0.6475810185185186
2013-12-25,0.6295601851851852
2013-12-26,0.6037268518518518
2013-12-27,0.6191666666666666
2013-12-28,0.5404166666666667
2013-12-29,0.5921180555555555
2013-12-30,0.6360185185185185
2013-12-31,0.5617361111111111
2014-01-01,0.4905439814814815
2014-01-02,0.6388425925925926
2014-01-03,0.7098958333333333
2014-01-04,0.6007060185185186
2014-01-05,0.6653587962962964
2014-01-06,0.7926273148148149
2014-01-07,0.7197106481481481
2014-01-08,0.7044560185185185
2014-01-09,0.6834143518518518
2014-01-10,0.6332407407407408
2014-01-11,0.6472916666666667
2014-01-12,0.5701157407407408
2014-01-13,0.6308333333333334
2014-01-14,0.6466319444444445
2014-01-15,0.7262847222222222
2014-01-16,0.6435416666666667
2014-01-17,0.6845601851851851
2014-01-18,0.5924189814814815
2014-01-19,0.5488888888888889
2014-01-20,0.7350925925925926
2014-01-21,0.8457175925925926
2014-01-22,0.7499537037037037
2014-01-23,0.7251736111111111
2014-01-24,0.7704398148148148
2014-01-25,0.6124189814814814
2014-01-26,0.6167824074074074
2014-01-27,0.744849537037037
2014-01-28,0.7640393518518519
2014-01-29,0.6889004629629629
2014-01-30,0.705324074074074
2014-01-31,0.682025462962963
2014-02-01,0.6448495370370371
2014-02-02,0.5916550925925926
2014-02-03,0.6876967592592592
2014-02-04,0.7878009259259259
2014-02-05,0.7798611111111111
2014-02-06,0.8069675925925925
2014-02-07,0.8382407407407407
2014-02-08,0.7310532407407407
2014-02-09,0.66625
2014-02-10,0.7622106481481481
2014-02-11,0.7780324074074074
2014-02-12,0.7040856481481481
2014-02-13,0.8005324074074074
2014-02-14,0.8529745370370371
2014-02-15,0.7113078703703704
2014-02-16,0.6647569444444444
2014-02-17,0.7110648148148148
2014-02-18,0.7426041666666666
2014-02-19,0.8390625
2014-02-20,0.7940277777777778
2014-02-21,0.8168171296296296
2014-02-22,0.6660185185185186
2014-02-23,0.6868171296296296
2014-02-24,0.8612152777777777
2014-02-25,0.9195138888888889
2014-02-26,0.8351388888888889
2014-02-27,0.8372685185185185
2014-02-28,0.8241898148148148
2014-03-01,0.7170138888888888
2014-03-02,0.6671875
2014-03-03,0.9408564814814815
2014-03-04,0.9625810185185185
2014-03-05,0.8400347222222222
2014-03-06,0.8016898148148148
2014-03-07,0.8361689814814814
2014-03-08,0.7499305555555555
2014-03-09,0.7099652777777777
2014-03-10,0.8285763888888888
2014-03-11,0.8904166666666666
2014-03-12,0.8766550925925926
2014-03-13,0.8461921296296296
2014-03-14,0.8024768518518518
2014-03-15,0.6985416666666666
2014-03-16,0.6891435185185185
2014-03-17,0.7482291666666666
2014-03-18,0.6446990740740741
2014-03-19,0.8428819444444444
2014-03-20,0.8412268518518519
2014-03-21,0.8171990740740741
2014-03-22,0.7799768518518518
2014-03-23,0.6758564814814815
2014-03-24,0.7993055555555556
2014-03-25,0.8455208333333334
2014-03-26,0.776886574074074
2014-03-27,0.8527893518518519
2014-03-28,0.7411689814814815
2014-03-29,0.6325925925925926
2014-03-30,0.6346180555555555
2014-03-31,0.7614351851851852
2014-04-01,0.752337962962963
2014-04-02,0.7532638888888888
2014-04-03,0.7857407407407407
2014-04-04,0.7518055555555555
2014-04-05,0.634988425925926
2014-04-06,0.5890856481481481
2014-04-07,0.7695601851851852
2014-04-08,0.7754050925925926
2014-04-09,0.7450578703703704
2014-04-10,0.8015740740740741
2014-04-11,0.7421643518518518
2014-04-12,0.5526736111111111
2014-04-13,0.5859722222222222
2014-04-14,0.8089120370370371
2014-04-15,0.8538888888888889
2014-04-16,0.789074074074074
2014-04-17,0.7644212962962963
2014-04-18,0.6480902777777777
2014-04-19,0.6134375
2014-04-20,0.5581944444444444
2014-04-21,0.7056018518518519
2014-04-22,0.8777314814814815
2014-04-23,0.8763310185185185
2014-04-24,0.8117939814814815
2014-04-25,0.8505439814814815
2014-04-26,0.5844791666666667
2014-04-27,0.6113773148148148
2014-04-28,0.7521527777777778
2014-04-29,0.7469560185185186
2014-04-30,0.7406828703703704
2014-05-01,0.6896643518518518
2014-05-02,0.6990277777777778
2014-05-03,0.6228587962962963
2014-05-04,0.6257175925925926
2014-05-05,0.7490046296296297
2014-05-06,0.8809490740740741
2014-05-07,0.8108564814814815
2014-05-08,0.7927777777777778
2014-05-09,0.769074074074074
2014-05-10,0.6534375
2014-05-11,0.6244907407407407
2014-05-12,0.853761574074074
2014-05-13,0.7849189814814815
2014-05-14,0.8025347222222222
2014-05-15,0.864988425925926
2014-05-16,0.7582291666666666
2014-05-17,0.6225578703703704
2014-05-18,0.5913078703703704
2014-05-19,0.7137962962962963
2014-05-20,0.8316203703703704
2014-05-21,0.8078472222222223
2014-05-22,0.8380902777777778
2014-05-23,0.860011574074074
2014-05-24,0.5966203703703704
2014-05-25,0.6669675925925926
2014-05-26,0.7557060185185185
2014-05-27,0.8096412037037037
2014-05-28,0.8352777777777778
2014-05-29,0.7386342592592593
2014-05-30,0.761712962962963
2014-05-31,0.5918865740740741
2014-06-01,0.6449189814814815
2014-06-02,0.7503472222222223
2014-06-03,0.7920601851851852
2014-06-04,0.77
2014-06-05,0.7618402777777777
2014-06-06,0.7144791666666667
2014-06-07,0.6133449074074074
2014-06-08,0.5447222222222222
2014-06-09,0.6737615740740741
2014-06-10,0.7530324074074074
2014-06-11,0.7196412037037037
2014-06-12,0.7341319444444444
2014-06-13,0.7517708333333334
2014-06-14,0.6190509259259259
2014-06-15,0.6335532407407407
2014-06-16,0.7847569444444444
2014-06-17,0.8024421296296296
2014-06-18,0.7294907407407407
2014-06-19,0.7230787037037038
2014-06-20,0.6612847222222222
2014-06-21,0.5912384259259259
2014-06-22,0.5856134259259259
2014-06-23,0.695775462962963
2014-06-24,0.7416087962962963
2014-06-25,0.7413888888888889
2014-06-26,0.7069328703703703
2014-06-27,0.7259722222222222
2014-06-28,0.6333333333333333
2014-06-29,0.5807175925925926
2014-06-30,0.8078935185185185
2014-07-01,0.8072685185185186
2014-07-02,0.7621527777777778
2014-07-03,0.7157175925925926
2014-07-04,0.6910648148148149
2014-07-05,0.5657523148148148
2014-07-06,0.6072222222222222
2014-07-07,0.7619560185185185
2014-07-08,0.8025810185185185
2014-07-09,0.8061689814814815
2014-07-10,0.7271180555555555
2014-07-11,0.678599537037037
2014-07-12,0.6228703703703704
2014-07-13,0.5989814814814814
2014-07-14,0.7401273148148149
2014-07-15,0.8241666666666667
2014-07-16,0.7631134259259259
2014-07-17,0.7594560185185185
2014-07-18,0.7383449074074074
2014-07-19,0.6767361111111111
2014-07-20,0.6196990740740741
2014-07-21,0.7334143518518519
2014-07-22,0.7785185185185185
2014-07-23,0.7620370370370371
2014-07-24,0.7622569444444445
2014-07-25,0.7199421296296297
2014-07-26,0.6582060185185186
2014-07-27,0.5931712962962963
2014-07-28,0.7511921296296297
2014-07-29,0.7238541666666667
2014-07-30,0.7580439814814814
2014-07-31,0.8061342592592593
2014-08-01,0.7644328703703703
2014-08-02,0.6389814814814815
2014-08-03,0.6284027777777778
2014-08-04,0.7852893518518519
2014-08-05,0.8638541666666667
2014-08-06,0.8935300925925926
2014-08-07,0.8021412037037037
2014-08-08,0.7846875
2014-08-09,0.7073495370370371
2014-08-10,0.6819907407407407
2014-08-11,0.8463888888888889
2014-08-12,0.9124768518518519
2014-08-13,0.8690046296296297
2014-08-14,0.9365277777777777
2014-08-15,0.8510416666666667
2014-08-16,0.7558680555555556
2014-08-17,0.6949421296296296
2014-08-18,0.8374421296296296
2014-08-19,0.8664351851851851
2014-08-20,0.8438541666666667
2014-08-21,0.845949074074074
2014-08-22,0.7726851851851851
2014-08-23,0.6683680555555556
2014-08-24,0.6604861111111111
2014-08-25,0.8047916666666667
2014-08-26,0.8372916666666667
2014-08-27,0.8738773148148148
2014-08-28,0.7851041666666667
2014-08-29,0.7844328703703703
2014-08-30,0.7083796296296296
2014-08-31,0.6769212962962963
2014-09-01,0.8026736111111111
2014-09-02,0.848125
2014-09-03,0.803587962962963
2014-09-04,0.8253472222222222
2014-09-05,0.8160995370370371
2014-09-06,0.6970486111111112
2014-09-07,0.6973495370370371
2014-09-08,0.8871064814814815
2014-09-09,0.9391087962962963
2014-09-10,0.868275462962963
2014-09-11,0.7440740740740741
2014-09-12,0.7787152777777778
2014-09-13,0.6999305555555555
2014-09-14,0.7894675925925926
2014-09-15,0.9018287037037037
2014-09-16,1.0363888888888888
2014-09-17,0.9088657407407408
2014-09-18,0.8837615740740741
2014-09-19,0.8112615740740741
2014-09-20,0.7426851851851852
2014-09-21,0.6674537037037037
2014-09-22,0.8531134259259259
2014-09-23,0.8903125
2014-09-24,0.871550925925926
2014-09-25,0.9108333333333334
2014-09-26,0.840474537037037
2014-09-27,0.7062384259259259
2014-09-28,0.7340046296296296
2014-09-29,0.9161805555555556
2014-09-30,0.8938078703703703
2014-10-01,0.9158217592592592
2014-10-02,0.8466087962962963
2014-10-03,0.8573726851851852
2014-10-04,0.7733796296296296
2014-10-05,0.7652546296296296
2014-10-06,0.9137384259259259
2014-10-07,0.8931944444444444
2014-10-08,0.914375
2014-10-09,0.9561458333333334
2014-10-10,0.9196643518518518
2014-10-11,0.7590856481481482
2014-10-12,0.7522685185185185
2014-10-13,0.8968287037037037
2014-10-14,0.9599768518518519
2014-10-15,0.8645949074074074
2014-10-16,0.8761458333333333
2014-10-17,0.7888194444444444
2014-10-18,0.7738773148148148
2014-10-19,0.7553009259259259
2014-10-20,0.9519791666666667
2014-10-21,0.9346412037037037
2014-10-22,0.915787037037037
2014-10-23,0.9306712962962963
2014-10-24,0.9422800925925926
2014-10-25,0.7977083333333334
2014-10-26,0.8167592592592593
2014-10-27,0.9848263888888888
2014-10-28,1.0182291666666667
2014-10-29,1.0921064814814814
2014-10-30,1.0603587962962964
2014-10-31,0.9782175925925926
2014-11-01,0.8027777777777778
2014-11-02,0.8857060185185185
2014-11-03,1.0449537037037038
2014-11-04,1.047175925925926
2014-11-05,1.0313425925925925
2014-11-06,1.0511574074074075
2014-11-07,0.9710416666666667
2014-11-08,0.8645717592592592
2014-11-09,0.843912037037037
2014-11-10,1.0338541666666667
2014-11-11,0.9788194444444445
2014-11-12,1.1313657407407407
2014-11-13,1.0475347222222222
2014-11-14,0.9893287037037037
2014-11-15,0.840775462962963
2014-11-16,0.8742245370370371
2014-11-17,1.0191435185185185
2014-11-18,1.013125
2014-11-19,1.0313425925925925
2014-11-20,0.9975
2014-11-21,0.9336921296296297
2014-11-22,0.8747337962962963
2014-11-23,0.9047916666666667
2014-11-24,0.9959722222222223
2014-11-25,0.9612268518518519
2014-11-26,1.0107407407407407
2014-11-27,0.970625
2014-11-28,0.9817361111111111
2014-11-29,0.9262731481481481
2014-11-30,0.9769560185185185
2014-12-01,1.163923611111111
2014-12-02,1.1554166666666668
2014-12-03,1.1093055555555555
2014-12-04,1.1504166666666666
2014-12-05,1.0429282407407408
2014-12-06,0.9226041666666667
2014-12-07,0.8619097222222222
2014-12-08,1.0538310185185185
2014-12-09,1.0522337962962962
2014-12-10,1.0327546296296297
2014-12-11,0.9721759259259259
2014-12-12,0.920162037037037
2014-12-13,0.8695023148148148
2014-12-14,0.9444907407407407
2014-12-15,1.1224305555555556
2014-12-16,1.148576388888889
2014-12-17,1.1258449074074075
2014-12-18,1.0983796296296295
2014-12-19,1.0941319444444444
2014-12-20,0.9988888888888889
2014-12-21,0.9207407407407407
2014-12-22,1.1171527777777779
2014-12-23,1.1583796296296296
2014-12-24,0.9303819444444444
2014-12-25,0.7838657407407408
2014-12-26,0.8941435185185185
2014-12-27,0.9029398148148148
2014-12-28,0.840300925925926
2014-12-29,0.9937847222222222
2014-12-30,0.9608564814814815
2014-12-31,0.877650462962963
2015-01-01,0.6964930555555555
2015-01-02,0.9612268518518519
2015-01-03,0.9421759259259259
2015-01-04,0.957974537037037
2015-01-05,1.1078819444444445
2015-01-06,1.0283333333333333
2015-01-07,1.071400462962963
2015-01-08,1.222349537037037
2015-01-09,1.1620023148148149
2015-01-10,1.2308101851851851
2015-01-11,1.0387847222222222
2015-01-12,1.166099537037037
2015-01-13,1.137037037037037
2015-01-14,1.2383449074074073
2015-01-15,1.3849652777777777
2015-01-16,1.2122916666666668
2015-01-17,1.0233333333333334
2015-01-18,0.9695023148148149
2015-01-19,1.145925925925926
2015-01-20,1.159513888888889
2015-01-21,1.0794907407407408
2015-01-22,1.1051851851851853
2015-01-23,1.0888657407407407
2015-01-24,0.9332523148148149
2015-01-25,0.9933912037037037
2015-01-26,1.2487847222222221
2015-01-27,1.1489004629629629
2015-01-28,0.9848032407407408
2015-01-29,1.068101851851852
2015-01-30,0.9228703703703703
2015-01-31,1.0026736111111112
2015-02-01,0.9045949074074074
2015-02-02,1.0091435185185185
2015-02-03,1.0576157407407407
2015-02-04,1.0288194444444445
2015-02-05,1.013287037037037
2015-02-06,0.9804282407407408
2015-02-07,0.9926851851851852
2015-02-08,0.9642013888888888
2015-02-09,1.2140625
2015-02-10,1.181736111111111
2015-02-11,1.1407407407407408
2015-02-12,1.0215046296296297
2015-02-13,1.317002314814815
2015-02-14,1.162951388888889
2015-02-15,0.9502314814814815
2015-02-16,1.197361111111111
2015-02-17,1.2045601851851853
2015-02-18,1.2032060185185185
2015-02-19,1.084664351851852
2015-02-20,1.1484722222222221
2015-02-21,1.0205787037037037
2015-02-22,0.9794907407407407
2015-02-23,1.2096296296296296
2015-02-24,1.193900462962963
2015-02-25,1.1950810185185186
2015-02-26,1.171550925925926
2015-02-27,1.198900462962963
2015-02-28,1.0181828703703704
2015-03-01,1.017824074074074
2015-03-02,1.2387037037037036
2015-03-03,1.2787962962962962
2015-03-04,1.1437731481481481
2015-03-05,1.12875
2015-03-06,1.0840393518518519
2015-03-07,1.0547916666666666
2015-03-08,1.0420601851851852
2015-03-09,1.2360185185185186
2015-03-10,1.1804050925925926
2015-03-11,1.1956597222222223
2015-03-12,1.0819560185185184
2015-03-13,1.1236111111111111
2015-03-14,1.0556712962962962
2015-03-15,0.9636574074074075
2015-03-16,1.2221064814814815
2015-03-17,1.1539351851851851
2015-03-18,1.1378240740740742
2015-03-19,1.2142824074074074
2015-03-20,1.2043402777777779
2015-03-21,1.1134143518518518
2015-03-22,1.0417708333333333
2015-03-23,1.1843981481481483
2015-03-24,1.0722453703703703
2015-03-25,1.1369444444444445
2015-03-26,1.174050925925926
2015-03-27,1.138460648148148
2015-03-28,1.0294328703703703
2015-03-29,1.063599537037037
2015-03-30,1.2052199074074075
2015-03-31,1.3272800925925925
2015-04-01,1.3975462962962963
2015-04-02,1.270324074074074
2015-04-03,1.2263657407407407
2015-04-04,1.0139467592592593
2015-04-05,1.1171412037037036
2015-04-06,1.2184837962962962
2015-04-07,1.3103587962962964
2015-04-08,1.265601851851852
2015-04-09,1.347962962962963
2015-04-10,1.2689467592592591
2015-04-11,1.159675925925926
2015-04-12,1.002349537037037
2015-04-13,1.345949074074074
2015-04-14,1.2586921296296296
2015-04-15,1.2497337962962962
2015-04-16,1.1519328703703704
2015-04-17,1.1688425925925925
2015-04-18,1.129398148148148
2015-04-19,1.0812152777777777
2015-04-20,1.348101851851852
2015-04-21,1.2761226851851852
2015-04-22,1.3117592592592593
2015-04-23,1.2723842592592594
2015-04-24,1.2222337962962964
2015-04-25,1.1643287037037038
2015-04-26,1.0824305555555556
2015-04-27,1.3120949074074073
2015-04-28,1.3141435185185186
2015-04-29,1.3605787037037036
2015-04-30,1.2810069444444445
2015-05-01,1.174212962962963
2015-05-02,1.0753356481481482
2015-05-03,0.9705439814814815
2015-05-04,1.2096180555555556
2015-05-05,1.340150462962963
2015-05-06,1.287638888888889
2015-05-07,1.2776041666666667
2015-05-08,1.2748842592592593
2015-05-09,1.1113078703703703
2015-05-10,1.0103125
2015-05-11,1.274849537037037
2015-05-12,1.268599537037037
2015-05-13,1.2796527777777778
2015-05-14,1.1812152777777778
2015-05-15,1.2098032407407406
2015-05-16,1.0335648148148149
2015-05-17,1.0310648148148147
2015-05-18,1.1221990740740742
2015-05-19,1.2611458333333334
2015-05-20,1.213148148148148
2015-05-21,1.134224537037037
2015-05-22,1.1925694444444443
2015-05-23,1.009224537037037
2015-05-24,1.0547222222222221
2015-05-25,1.2441782407407407
2015-05-26,1.2842476851851852
2015-05-27,1.2296064814814816
2015-05-28,1.279236111111111
2015-05-29,1.5081597222222223
2015-05-30,1.4146064814814814
2015-05-31,1.1268055555555556
2015-06-01,1.5355092592592592
2015-06-02,1.4550578703703703
2015-06-03,1.497662037037037
2015-06-04,1.3273726851851853
2015-06-05,1.2603356481481482
2015-06-06,1.0832291666666667
2015-06-07,0.9548842592592592
2015-06-08,1.292476851851852
2015-06-09,1.402048611111111
2015-06-10,1.5001851851851853
2015-06-11,1.3962962962962964
2015-06-12,1.4514120370370371
2015-06-13,1.2179398148148148
2015-06-14,1.219675925925926
2015-06-15,1.4880671296296297
2015-06-16,1.3931944444444444
2015-06-17,1.5278472222222221
2015-06-18,1.4563657407407407
2015-06-19,1.4584953703703705
2015-06-20,1.1637152777777777
2015-06-21,1.1200115740740741
2015-06-22,1.376122685185185
2015-06-23,1.4661574074074073
2015-06-24,1.3119097222222222
2015-06-25,1.2638078703703703
2015-06-26,1.3624768518518517
2015-06-27,1.201261574074074
2015-06-28,1.1648263888888888
2015-06-29,1.444201388888889
2015-06-30,1.802638888888889
2015-07-01,1.651724537037037
2015-07-02,1.6545601851851852
2015-07-03,1.497037037037037
2015-07-04,1.2004398148148148
2015-07-05,1.3278472222222222
2015-07-06,2.093541666666667
2015-07-07,2.2096064814814813
2015-07-08,2.2636805555555557
2015-07-09,2.2568171296296295
2015-07-10,2.2005902777777777
2015-07-11,2.1638657407407407
2015-07-12,2.414675925925926
2015-07-13,1.8340277777777778
2015-07-14,1.445162037037037
2015-07-15,1.2981828703703704
2015-07-16,1.3432870370370371
2015-07-17,1.3293055555555555
2015-07-18,1.551412037037037
2015-07-19,1.3618055555555555
2015-07-20,1.4498842592592593
2015-07-21,1.5532407407407407
2015-07-22,1.4928472222222222
2015-07-23,1.2790162037037036
2015-07-24,1.2514583333333333
2015-07-25,1.1639699074074075
2015-07-26,1.0827199074074074
2015-07-27,1.3218865740740742
2015-07-28,1.410648148148148
2015-07-29,1.6205787037037036
2015-07-30,1.4470138888888888
2015-07-31,1.6833680555555555
2015-08-01,1.7182175925925927
2015-08-02,1.2033796296296295
2015-08-03,1.3819097222222223
2015-08-04,1.5391898148148149
2015-08-05,1.519837962962963
2015-08-06,1.5603125
2015-08-07,1.335462962962963
2015-08-08,1.1684027777777777
2015-08-09,1.020185185185185
2015-08-10,1.3417592592592593
2015-08-11,1.3423726851851852
2015-08-12,1.3538194444444445
2015-08-13,1.3403703703703704
2015-08-14,1.2791435185185185
2015-08-15,1.1158217592592592
2015-08-16,1.0256597222222221
2015-08-17,1.3961921296296296
2015-08-18,1.3619907407407408
2015-08-19,1.3476967592592592
2015-08-20,1.382488425925926
2015-08-21,1.3056828703703705
2015-08-22,1.2076967592592593
2015-08-23,1.0883912037037038
2015-08-24,1.4630439814814815
2015-08-25,1.4231944444444444
2015-08-26,1.4326273148148148
2015-08-27,1.354837962962963
2015-08-28,1.3891087962962962
2015-08-29,1.2620833333333332
2015-08-30,1.1200925925925926
2015-08-31,1.4940046296296297
2015-09-01,1.518287037037037
2015-09-02,1.7477199074074075
2015-09-03,1.4499189814814815
2015-09-04,1.1821064814814815
2015-09-05,1.4759490740740742
2015-09-06,1.2259722222222222
2015-09-07,1.439675925925926
2015-09-08,1.4792361111111112
2015-09-09,1.4352430555555555
2015-09-10,1.426273148148148
2015-09-11,2.107175925925926
2015-09-12,1.5829398148148148
2015-09-13,1.6739467592592592
2015-09-14,1.9560185185185186
2015-09-15,1.872037037037037
2015-09-16,1.9573958333333332
2015-09-17,2.9743055555555555
2015-09-18,1.8766782407407407
2015-09-19,1.3231365740740741
2015-09-20,1.2470138888888889
2015-09-21,1.5395254629629629
2015-09-22,1.5649768518518519
2015-09-23,1.5347453703703704
2015-09-24,1.4557060185185184
2015-09-25,1.4638541666666667
2015-09-26,1.3437037037037036
2015-09-27,1.259675925925926
2015-09-28,1.574826388888889
2015-09-29,1.6344791666666667
2015-09-30,1.6268055555555556
2015-10-01,1.5773032407407408
2015-10-02,1.6290046296296297
2015-10-03,1.3349652777777778
2015-10-04,1.1811342592592593
2015-10-05,1.4982060185185184
2015-10-06,1.674375
2015-10-07,1.571377314814815
