time,CapMrktCurUSD
2010-10-24,502403.9335
2010-10-25,609130.5838421975
2010-10-26,662973.05
2010-10-27,826105.24
2010-10-28,763743.165
2010-10-29,840427.0
2010-10-30,876580.6100970218
2010-10-31,855633.625
2010-11-01,866356.2658129736
2010-11-02,864832.5
2010-11-03,863543.2
2010-11-04,1027622.7341262402
2010-11-05,1164192.0751724162
2010-11-06,1805984.193341907
2010-11-07,1535423.0
2010-11-08,1101553.413401521
2010-11-09,986537.5322437184
2010-11-10,1044611.9615505532
2010-11-11,1017704.115
2010-11-12,1225700.82
2010-11-13,1264425.0
2010-11-14,1281895.808
2010-11-15,1235997.3917459103
2010-11-16,1038105.0
2010-11-17,1119247.648702513
2010-11-18,1248159.091361776
2010-11-19,1293074.485
2010-11-20,1316675.1736568096
2010-11-21,1289461.275
2010-11-22,1330223.25
2010-11-23,1322635.6275
2010-11-24,1324932.4353357672
2010-11-25,1313858.0
2010-11-26,1337263.02
2010-11-27,1333227.15
2010-11-28,1280717.9899795451
2010-11-29,1090569.2849929885
2010-11-30,986909.64
2010-12-01,1080534.0
2010-12-02,1213545.0
2010-12-03,1197167.4555320588
2010-12-04,979882.0142665093
2010-12-05,972026.85651841
2010-12-06,979995.6
2010-12-07,1124117.5646627715
2010-12-08,1152866.7
2010-12-09,967739.8096973128
2010-12-10,988635.0
2010-12-11,1106940.0
2010-12-12,1069269.034267387
2010-12-13,1108574.0658889536
2010-12-14,1203637.5135
2010-12-15,1173348.0
2010-12-16,1224204.096
2010-12-17,1190445.1643424917
2010-12-18,1184261.95
2010-12-19,1182048.315
2010-12-20,1316603.7
2010-12-21,1192911.1439509052
2010-12-22,1237187.5
2010-12-23,1238851.9543448256
2010-12-24,1230923.2
2010-12-25,1242452.82
2010-12-26,1319259.6804850972
2010-12-27,1320577.4081414356
2010-12-28,1403819.8
2010-12-29,1501215.0
2010-12-30,1503750.0
2010-12-31,1506180.0
2011-01-01,1508895.0
2011-01-02,1511368.848
2011-01-03,1488629.0
2011-01-04,1510669.0875
2011-01-05,1512800.459429193
2011-01-06,1510264.0
2011-01-07,1624384.0
2011-01-08,1641849.63
2011-01-09,1644990.55
2011-01-10,1665919.2605
2011-01-11,1668727.9345
2011-01-12,1631584.5817187624
2011-01-13,1628430.48
2011-01-14,2054488.6665195771
2011-01-15,1985661.2
2011-01-16,1993090.191
2011-01-17,1804101.525
2011-01-18,1617845.31
2011-01-19,1620490.0755
2011-01-20,2022832.5
2011-01-21,2181621.4095
2011-01-22,2289812.8818953824
2011-01-23,2305877.28
2011-01-24,2192549.84
2011-01-25,2144054.0
2011-01-26,2174381.9436755115
2011-01-27,2209783.68
2011-01-28,2335452.5145879616
2011-01-29,2310171.65
2011-01-30,2514610.089949152
2011-01-31,2772013.740152104
2011-02-01,3740499.8614836344
2011-02-02,3840996.0224167127
2011-02-03,3679569.56890371
2011-02-04,4308178.987410872
2011-02-05,4851368.600360726
2011-02-06,4786564.5
2011-02-07,4749865.884129514
2011-02-08,4910198.4
2011-02-09,5444403.635329073
2011-02-10,5258483.210458211
2011-02-11,5667731.45166275
2011-02-12,5810758.850490482
2011-02-13,5666535.0
2011-02-14,5785023.252717728
2011-02-15,5688637.5
2011-02-16,5601393.227816193
2011-02-17,5658118.125524223
2011-02-18,4900658.168822328
2011-02-19,5153968.70557066
2011-02-20,4731074.25
2011-02-21,4579185.5223421985
2011-02-22,4814696.257805085
2011-02-23,4951665.0
2011-02-24,5452090.924839276
2011-02-25,5052034.599084602
2011-02-26,5304685.5
2011-02-27,4966941.517555552
2011-02-28,4780204.660490942
2011-03-01,5124476.5031080665
2011-03-02,5236981.815
2011-03-03,5241109.413771388
2011-03-04,5039131.42
2011-03-05,5089399.832981821
2011-03-06,4972191.676163796
2011-03-07,4941060.431769488
2011-03-08,4884340.650816748
2011-03-09,4856979.0
2011-03-10,5204687.361621859
2011-03-11,4980492.0
2011-03-12,5200939.277592609
2011-03-13,5062649.525
2011-03-14,5075795.104446696
2011-03-15,4957550.488
2011-03-16,4843819.9836236155
2011-03-17,4702871.721
2011-03-18,4574014.441161749
2011-03-19,4367614.5
2011-03-20,4238525.225
2011-03-21,4344002.7435
2011-03-22,4635912.012661896
2011-03-23,4875083.6685
2011-03-24,5011747.113192873
2011-03-25,5084859.072
2011-03-26,4926379.6
2011-03-27,4741008.3
2011-03-28,4590460.866712918
2011-03-29,4584036.003940383
2011-03-30,4573978.959672711
2011-03-31,4552346.4505
2011-04-01,4498237.0935
2011-04-02,4551064.5015
2011-04-03,4540479.4
2011-04-04,3969500.0
2011-04-05,4184793.2952710674
2011-04-06,4332404.0
2011-04-07,4418737.91
2011-04-08,4402628.7975
2011-04-09,4314844.423370688
2011-04-10,4315874.255665696
2011-04-11,4539706.1201396845
2011-04-12,5084735.63103039
2011-04-13,5500703.409569838
2011-04-14,5912587.256850382
2011-04-15,5830722.518157508
2011-04-16,6212969.639884858
2011-04-17,6528500.590306225
2011-04-18,6842059.258451054
2011-04-19,7063863.127258933
2011-04-20,6815579.708019883
2011-04-21,7213608.292453562
2011-04-22,8403996.607599035
2011-04-23,10958848.75801367
2011-04-24,9792394.913793106
2011-04-25,9402390.199795421
2011-04-26,10659842.364227353
2011-04-27,11473867.218627708
2011-04-28,13799039.34009177
2011-04-29,17237608.979265373
2011-04-30,21197575.0
2011-05-01,18767727.802862428
2011-05-02,19440800.0
2011-05-03,20449332.03619052
2011-05-04,20775521.356237076
2011-05-05,20416354.63441376
2011-05-06,21133833.58120619
2011-05-07,22311656.833264053
2011-05-08,23624665.965208177
2011-05-09,23396482.361365415
2011-05-10,34811442.90089974
2011-05-11,33558096.17696426
2011-05-12,39133713.13422852
2011-05-13,50363126.90380207
2011-05-14,43444561.37971386
2011-05-15,43010361.96316689
2011-05-16,49071596.39946786
2011-05-17,45256984.84266235
2011-05-18,42273490.68697503
2011-05-19,43126097.9405202
2011-05-20,35226025.04397268
2011-05-21,38219241.41144662
2011-05-22,42243037.66020989
2011-05-23,44567639.721256174
2011-05-24,46806652.653661974
2011-05-25,54314728.42084867
2011-05-26,55793911.601505555
2011-05-27,54254634.32690885
2011-05-28,53178164.794420056
2011-05-29,53582961.35262173
2011-05-30,56064002.95715464
2011-05-31,55760526.60904199
2011-06-01,61619120.76499133
2011-06-02,68629309.30257207
2011-06-03,91613267.2975125
2011-06-04,117816835.68376668
2011-06-05,106605298.23606262
2011-06-06,118797507.92755511
2011-06-07,150213131.8334933
2011-06-08,187922292.42602175
2011-06-09,186692282.39758107
2011-06-10,156216479.85825014
2011-06-11,95995038.34225109
2011-06-12,122901058.44413236
2011-06-13,127635836.83400014
2011-06-14,126014917.86155447
2011-06-15,127637088.27065748
2011-06-16,117734055.42332496
2011-06-17,101507246.36163746
2011-06-18,111136351.47976218
2011-06-19,115515571.88991056
2011-06-20,115720447.27636936
2011-06-21,115941957.84377992
2011-06-22,116169597.16206747
2011-06-23,116379725.76356368
2011-06-24,116568841.50491028
2011-06-25,116694043.12996842
2011-06-26,109156329.2288656
2011-06-27,111906106.67939186
2011-06-28,113441602.45623428
2011-06-29,112869144.75780512
2011-06-30,108541609.09894869
2011-07-01,103545386.72769219
2011-07-02,103423475.37897693
2011-07-03,104053274.32089683
2011-07-04,93368543.01682381
2011-07-05,87473624.99201755
2011-07-06,99396155.740402
2011-07-07,100050390.78730299
2011-07-08,96799480.40224017
2011-07-09,97464868.04537664
2011-07-10,99201277.05382463
2011-07-11,97191713.52729173
2011-07-12,95328529.22292317
2011-07-13,95123250.83128452
2011-07-14,95404595.18686758
2011-07-15,94210666.07270236
2011-07-16,93681586.74959344
2011-07-17,90686308.30094048
2011-07-18,93349306.17338388
2011-07-19,94777954.59762248
2011-07-20,93875750.54952452
2011-07-21,93522652.12527928
2011-07-22,94222033.04310413
2011-07-23,94206155.59631333
2011-07-24,96462300.6096237
2011-07-25,96860105.16616963
2011-07-26,95909693.44364177
2011-07-27,96031763.87670445
2011-07-28,93460973.3032422
2011-07-29,93715345.8043922
2011-07-30,94012199.62541157
2011-07-31,92967105.79870696
2011-08-01,90614985.11112325
2011-08-02,85106409.8208191
2011-08-03,64778839.828644425
2011-08-04,75187308.33711475
2011-08-05,68005505.44994488
2011-08-06,48716108.27490205
2011-08-07,59525730.74017232
2011-08-08,54492287.45704055
2011-08-09,68770905.38588946
2011-08-10,70592463.42657597
2011-08-11,66352987.09993689
2011-08-12,66517405.10586635
2011-08-13,70459846.77984548
2011-08-14,76185384.5906412
2011-08-15,78540420.88459688
2011-08-16,77642298.27029729
2011-08-17,77519063.15445991
2011-08-18,76851374.54393478
2011-08-19,82674797.96897964
2011-08-20,81268979.46123536
2011-08-21,80613411.0612813
2011-08-22,77627365.54687563
2011-08-23,77686023.97310649
2011-08-24,77425826.39045884
2011-08-25,68057442.8362958
2011-08-26,57999391.046459146
2011-08-27,61403063.01890577
2011-08-28,64558051.45506005
2011-08-29,64121560.76018088
2011-08-30,63103900.73362733
2011-08-31,58792427.60269455
2011-09-01,59097439.42813815
2011-09-02,61943210.214172825
2011-09-03,60770329.943531305
2011-09-04,59054733.91612382
2011-09-05,54750556.63301301
2011-09-06,49391552.21324179
2011-09-07,51723091.97646155
2011-09-08,48265544.15833019
2011-09-09,36079581.18632356
2011-09-10,34346272.5753336
2011-09-11,42421555.28917464
2011-09-12,44185080.50839478
2011-09-13,42136183.22279058
2011-09-14,40687737.58734764
2011-09-15,35421680.879255086
2011-09-16,35184189.43579407
2011-09-17,34809205.82649197
2011-09-18,38214268.23795452
2011-09-19,40319175.19010538
2011-09-20,44936427.78752295
2011-09-21,40959339.89405964
2011-09-22,40106922.254371494
2011-09-23,40791283.96421989
2011-09-24,40052723.4157995
2011-09-25,39232651.95435618
2011-09-26,35832612.99183518
2011-09-27,36139736.79869787
2011-09-28,35087555.38092852
2011-09-29,35222349.98309898
2011-09-30,37952172.066864
2011-10-01,37179379.66114728
2011-10-02,37010203.83989706
2011-10-03,37163275.644517645
2011-10-04,36702419.32854745
2011-10-05,36206652.00537118
2011-10-06,35088846.55107889
2011-10-07,31749565.451979525
2011-10-08,29584491.897106946
2011-10-09,30579460.292862255
2011-10-10,30331779.460240707
2011-10-11,29858870.497889273
2011-10-12,31055534.8247906
2011-10-13,30111640.06092921
2011-10-14,29761174.422796726
2011-10-15,28674896.088751175
2011-10-16,26995633.878132988
2011-10-17,19319212.001164418
2011-10-18,18143927.788263906
2011-10-19,16622980.28690946
2011-10-20,17677641.241997246
2011-10-21,19298566.083949927
2011-10-22,23709691.716022797
2011-10-23,23668568.76036773
2011-10-24,18986480.97197731
2011-10-25,21104090.26777268
2011-10-26,20936417.83833389
2011-10-27,22971054.401854537
2011-10-28,24000236.399504323
2011-10-29,26960761.136865456
2011-10-30,24623691.930465642
2011-10-31,24703243.28021616
2011-11-01,24015151.457530536
2011-11-02,24682386.85307489
2011-11-03,24038966.877402425
2011-11-04,23696205.442482483
2011-11-05,22637220.458547063
2011-11-06,22543785.247753855
2011-11-07,22982488.077009577
2011-11-08,23300822.37036146
2011-11-09,22279947.347776797
2011-11-10,21820347.509810768
2011-11-11,23451502.025546093
2011-11-12,23149486.62064156
2011-11-13,22871438.55103002
2011-11-14,17050348.665335946
2011-11-15,17821975.68082523
2011-11-16,19561187.608330775
2011-11-17,17521005.033846974
2011-11-18,16197114.58078273
2011-11-19,16967718.464187235
2011-11-20,16972164.42198365
2011-11-21,17585961.913475055
2011-11-22,17930657.691224217
2011-11-23,18006992.76369496
2011-11-24,18859607.39697097
2011-11-25,19319412.48130571
2011-11-26,19145697.405352414
2011-11-27,19204473.05969395
2011-11-28,19714179.479015123
2011-11-29,21412425.611650568
2011-11-30,23054151.09399792
2011-12-01,23988094.551411457
2011-12-02,24149343.782045193
2011-12-03,21860825.49166982
2011-12-04,22003481.91381096
2011-12-05,22456183.221592706
2011-12-06,23658167.432378404
2011-12-07,23367079.594721854
2011-12-08,23441533.14880873
2011-12-09,23180502.77539354
2011-12-10,24090228.22590125
2011-12-11,25530155.15345526
2011-12-12,25063770.910863195
2011-12-13,25507851.906005234
2011-12-14,24855140.43268065
2011-12-15,25251622.339088503
2011-12-16,25317850.63454451
2011-12-17,25210863.29832633
2011-12-18,25245461.401476543
2011-12-19,27895746.925907142
2011-12-20,31298866.569025926
2011-12-21,30824549.3657256
2011-12-22,30964929.807119712
2011-12-23,31269805.44293884
2011-12-24,31309912.20272104
2011-12-25,33686973.46461242
2011-12-26,31854606.05250128
2011-12-27,32652135.89385177
2011-12-28,33575903.96752232
2011-12-29,33333816.19913024
2011-12-30,34460941.12043629
2011-12-31,37723643.50128429
2012-01-01,42409572.65629943
2012-01-02,41728286.73880565
2012-01-03,39086320.3529375
2012-01-04,44867464.81989899
2012-01-05,55266279.584380865
2012-01-06,53790339.744186595
2012-01-07,54761626.32083
2012-01-08,57240164.066982135
2012-01-09,50773658.51437696
2012-01-10,52756929.23926353
2012-01-11,55724087.32970576
2012-01-12,54841823.76528394
2012-01-13,52302655.51812128
2012-01-14,54844030.69970815
2012-01-15,57206212.56436192
2012-01-16,54575392.97636893
2012-01-17,45550124.69889356
2012-01-18,48033192.7342768
2012-01-19,51462900.77782922
2012-01-20,53023889.7015815
2012-01-21,50457226.83712716
2012-01-22,51499331.87281446
2012-01-23,52141059.21099971
2012-01-24,51363476.588777415
2012-01-25,47608030.13956038
2012-01-26,44013389.23156589
2012-01-27,43525207.67456645
2012-01-28,46493492.38791757
2012-01-29,44333949.5254596
2012-01-30,45302689.83311997
2012-01-31,45630179.81315587
2012-02-01,50097529.465823054
2012-02-02,50346734.51625903
2012-02-03,49172452.217667244
2012-02-04,48754423.46308414
2012-02-05,46997711.31632943
2012-02-06,45419983.19133546
2012-02-07,46944668.62652114
2012-02-08,46624742.39378138
2012-02-09,48469226.54864735
2012-02-10,49358488.226060405
2012-02-11,46693173.295298114
2012-02-12,45962713.33737823
2012-02-13,44577415.17757766
2012-02-14,37401255.08279696
2012-02-15,36111133.058548436
2012-02-16,35553758.09455886
2012-02-17,36725954.175571695
2012-02-18,35746730.99238838
2012-02-19,36781545.94740739
2012-02-20,36607515.9514104
2012-02-21,36215860.87369986
2012-02-22,37125478.5490162
2012-02-23,42377486.311124615
2012-02-24,42297987.96025715
2012-02-25,40207641.30931437
2012-02-26,41540764.98480974
2012-02-27,41798937.866346516
2012-02-28,41033824.24768437
2012-02-29,41208302.22607829
2012-03-01,41662586.18774531
2012-03-02,39939932.61811871
2012-03-03,39232224.08226488
2012-03-04,41011143.32751193
2012-03-05,42304951.977509074
2012-03-06,42385380.61093899
2012-03-07,42094384.31701072
2012-03-08,42012666.455719486
2012-03-09,41519969.8276717
2012-03-10,41296814.0869931
2012-03-11,41761245.32602048
2012-03-12,41962583.915385626
2012-03-13,45252318.763834044
2012-03-14,46141650.809132226
2012-03-15,45748352.00010949
2012-03-16,45778525.85135406
2012-03-17,44935070.05896066
2012-03-18,45270265.30496867
2012-03-19,40222970.553075306
2012-03-20,41569730.370786965
2012-03-21,41490751.30593745
2012-03-22,40773436.2164311
2012-03-23,40475698.635492265
2012-03-24,40176369.193750545
2012-03-25,39350918.18706295
2012-03-26,40081342.504943624
2012-03-27,41664239.696358584
2012-03-28,41520470.98195257
2012-03-29,41584406.18960048
2012-03-30,42205979.80307036
2012-03-31,42493825.15661395
2012-04-01,41689664.0524341
2012-04-02,43368642.366962805
2012-04-03,43168247.550650164
2012-04-04,42867553.23762533
2012-04-05,42922552.029745616
2012-04-06,43202690.55167016
2012-04-07,41143291.23986584
2012-04-08,41782839.56524779
2012-04-09,42462896.807013005
2012-04-10,42401088.4610958
2012-04-11,43082370.75858284
2012-04-12,42989971.16982388
2012-04-13,43311954.09871482
2012-04-14,43539137.42750649
2012-04-15,43611674.74663736
2012-04-16,43553560.80032589
2012-04-17,43745275.462409794
2012-04-18,45148790.33724413
2012-04-19,45246592.900088616
2012-04-20,47365623.008145824
2012-04-21,46665206.22001079
2012-04-22,45933549.5300151
2012-04-23,45219044.933166906
2012-04-24,45050471.466024846
2012-04-25,45622838.63011806
2012-04-26,45206923.37657064
2012-04-27,45227734.41518525
2012-04-28,44154757.0740965
2012-04-29,43593436.45400516
2012-04-30,43988992.6093628
2012-05-01,44432102.82168793
2012-05-02,45060693.99293484
2012-05-03,45684356.16636899
2012-05-04,45427514.25634473
2012-05-05,45211871.10384483
2012-05-06,45174234.63571722
2012-05-07,45394102.933121264
2012-05-08,45043365.44095107
2012-05-09,45245170.57456233
2012-05-10,44255453.1552541
2012-05-11,44616259.124505945
2012-05-12,44493514.95805543
2012-05-13,44512502.76923229
2012-05-14,45147226.03585085
2012-05-15,45379981.29870543
2012-05-16,45898889.95921177
2012-05-17,45945344.73414307
2012-05-18,46240989.250709146
2012-05-19,46227078.43836978
2012-05-20,46096356.36361108
2012-05-21,46128634.017214514
2012-05-22,46111877.49790641
2012-05-23,46505109.03655517
2012-05-24,46449140.22970589
2012-05-25,46644625.559023045
2012-05-26,46378529.92198006
2012-05-27,46697743.55276292
2012-05-28,46749756.86198268
2012-05-29,46892736.000251465
2012-05-30,46833433.28993763
2012-05-31,47264535.5087476
2012-06-01,48082668.48518576
2012-06-02,47911865.72850138
2012-06-03,47669093.91673817
2012-06-04,48131066.361903146
2012-06-05,49701695.6204058
2012-06-06,49927977.56410494
2012-06-07,51259435.12363512
2012-06-08,51623477.428412125
2012-06-09,51069353.146524064
2012-06-10,50203835.13773467
2012-06-11,51430487.68591338
2012-06-12,52768467.13245697
2012-06-13,54487837.22417253
2012-06-14,55020472.86502545
2012-06-15,60252816.28575017
2012-06-16,59571347.40222315
2012-06-17,57364819.48809164
2012-06-18,58445933.08848426
2012-06-19,60197562.784370765
2012-06-20,62087975.56125932
2012-06-21,61935878.79594004
2012-06-22,60974000.20952295
2012-06-23,59947245.3952569
2012-06-24,59086522.12308456
2012-06-25,58827936.836920895
2012-06-26,59950340.33476917
2012-06-27,61708332.83546785
2012-06-28,61514234.84142986
2012-06-29,62204229.661702506
2012-06-30,62450576.14241029
2012-07-01,61996862.02312367
2012-07-02,63139118.93312333
2012-07-03,60442815.61287616
2012-07-04,61099319.27315391
2012-07-05,62343495.4174786
2012-07-06,62674734.90788986
2012-07-07,64009620.52906012
2012-07-08,63949204.918268144
2012-07-09,66227870.77138379
2012-07-10,67658405.19468668
2012-07-11,67768447.00974861
2012-07-12,71322291.27975276
2012-07-13,72092290.42540485
2012-07-14,71673457.79762772
2012-07-15,72172253.37461399
2012-07-16,80432043.40881382
2012-07-17,82956039.79251388
2012-07-18,86279636.68617417
2012-07-19,84293767.0609294
2012-07-20,81062036.84743792
2012-07-21,84385115.1861667
2012-07-22,80941985.21977906
2012-07-23,81236668.77362959
2012-07-24,81718713.0381819
2012-07-25,83645016.87544204
2012-07-26,84735065.96550438
2012-07-27,84964035.35196172
2012-07-28,84564417.21244654
2012-07-29,83729650.97979733
2012-07-30,87070078.9902547
2012-07-31,89359853.31987952
2012-08-01,91792148.9819308
2012-08-02,101309923.54375552
2012-08-03,104901352.0491232
2012-08-04,105023525.55421202
2012-08-05,103996446.38395108
2012-08-06,104691683.56105743
2012-08-07,105473278.2221404
2012-08-08,106809795.88965744
2012-08-09,107225783.72411522
2012-08-10,110635487.42798108
2012-08-11,111650254.36542945
2012-08-12,112226225.21950372
2012-08-13,116120988.80014005
2012-08-14,118175116.36672884
2012-08-15,127816786.7655184
2012-08-16,130644707.35527684
2012-08-17,117384750.6537378
2012-08-18,112617191.42044298
2012-08-19,76241597.06059203
2012-08-20,97254297.62726885
2012-08-21,96590617.1518647
2012-08-22,95394694.25352702
2012-08-23,98563560.45137784
2012-08-24,103579438.0834687
2012-08-25,103551116.36779428
2012-08-26,103272277.54724193
2012-08-27,106826341.31240284
2012-08-28,107228161.791973
2012-08-29,106680232.0397012
2012-08-30,105388224.84199664
2012-08-31,99315679.95897573
2012-09-01,98453677.43007717
2012-09-02,100697998.07804376
2012-09-03,103449153.79694
2012-09-04,102216419.7810208
2012-09-05,108839992.77701966
2012-09-06,110270518.50370324
2012-09-07,109527232.63583648
2012-09-08,109282433.32888374
2012-09-09,109556670.67691284
2012-09-10,110265963.61254425
2012-09-11,111763030.6118705
2012-09-12,112318809.25188173
2012-09-13,113038122.8594748
2012-09-14,116607709.44687808
2012-09-15,116575632.23739052
2012-09-16,118347752.1589786
2012-09-17,118660902.48040032
2012-09-18,122264149.0640175
2012-09-19,124797693.40999308
2012-09-20,123517671.27573656
2012-09-21,123287120.19380532
2012-09-22,122184176.7524369
2012-09-23,121797452.58739762
2012-09-24,121370769.43998057
2012-09-25,122144938.29132256
2012-09-26,123608911.07719636
2012-09-27,123697386.92443845
2012-09-28,124424855.71188603
2012-09-29,124763144.95418239
2012-09-30,124729610.61187744
2012-10-01,124788341.8225846
2012-10-02,129090428.09204872
2012-10-03,130670285.50199749
2012-10-04,129816072.09317791
2012-10-05,128790912.27879584
2012-10-06,126392347.02922504
2012-10-07,120087550.57604904
2012-10-08,118769339.49312057
2012-10-09,119818327.7471808
2012-10-10,122750116.81018908
2012-10-11,122411314.48906244
2012-10-12,122100407.82956965
2012-10-13,121160702.5379814
2012-10-14,118428590.74006346
2012-10-15,121149067.61015467
2012-10-16,120627515.20144685
2012-10-17,121438778.88274582
2012-10-18,121599076.91927172
2012-10-19,119960921.8528851
2012-10-20,119409417.79504204
2012-10-21,119125804.49907812
2012-10-22,120072950.74899608
2012-10-23,119808539.91377082
2012-10-24,119151358.07987152
2012-10-25,110208467.30059668
2012-10-26,103907129.81990696
2012-10-27,107358406.44493102
2012-10-28,110031900.95078166
2012-10-29,109301962.21337628
2012-10-30,111729837.03327024
2012-10-31,114760401.03673296
2012-11-01,109350090.90821236
2012-11-02,108569913.2783006
2012-11-03,109887377.78346366
2012-11-04,111479866.79207066
2012-11-05,110986940.92462017
2012-11-06,112376509.54384236
2012-11-07,113350715.0074326
2012-11-08,112799238.90434064
2012-11-09,112085804.89997824
2012-11-10,112655160.61829431
2012-11-11,112512718.56121533
2012-11-12,114552107.04302377
2012-11-13,114282885.84278288
2012-11-14,113955460.67442434
2012-11-15,116279140.7682393
2012-11-16,121878076.38037
2012-11-17,122428861.15311757
2012-11-18,121634501.08996607
2012-11-19,122605492.63169713
2012-11-20,122155599.30469324
2012-11-21,122557615.51101328
2012-11-22,128527465.32024261
2012-11-23,128505104.2609044
2012-11-24,129989710.32066847
2012-11-25,131300996.09654567
2012-11-26,127780662.07478452
2012-11-27,127604785.27999575
2012-11-28,129500185.07707688
2012-11-29,131295308.57732429
2012-11-30,132264146.2162412
2012-12-01,132382377.27418672
2012-12-02,131434197.8797226
2012-12-03,133152967.67206888
2012-12-04,140687388.18906176
2012-12-05,140129874.8850083
2012-12-06,141914659.9815795
2012-12-07,141951363.36267227
2012-12-08,142237049.86246952
2012-12-09,140662080.57908487
2012-12-10,142246364.18187144
2012-12-11,143593823.10198697
2012-12-12,144195074.1623218
2012-12-13,145158343.0619243
2012-12-14,143565757.99748012
2012-12-15,142866381.2634929
2012-12-16,140811878.1046288
2012-12-17,140721431.00088724
2012-12-18,140255402.26413545
2012-12-19,143119865.17911875
2012-12-20,143488650.60438243
2012-12-21,142039402.18769133
2012-12-22,142072208.10593084
2012-12-23,140958364.20494068
2012-12-24,142151634.76233035
2012-12-25,141546232.00921187
2012-12-26,142541973.1363691
2012-12-27,142007355.02252895
2012-12-28,142659861.3989672
2012-12-29,141843881.44588754
2012-12-30,142652805.32885808
2012-12-31,143773034.30048576
2013-01-01,141553700.3889638
2013-01-02,141065475.5141025
2013-01-03,142218776.59604105
2013-01-04,142988969.6610883
2013-01-05,143118110.5322258
2013-01-06,143646517.73434663
2013-01-07,144251948.58030665
2013-01-08,146684458.57620788
2013-01-09,147161591.17636865
2013-01-10,150431420.63300768
2013-01-11,151585555.62008733
2013-01-12,151486828.9300193
2013-01-13,150963772.34194258
2013-01-14,152695639.4724109
2013-01-15,152692733.03591055
2013-01-16,156945831.87205285
2013-01-17,166494616.2611942
2013-01-18,167793020.99875107
2013-01-19,166489995.40949845
2013-01-20,167945212.40042016
2013-01-21,179340683.40517497
2013-01-22,184951279.27710688
2013-01-23,187531843.02921993
2013-01-24,180803844.8818156
2013-01-25,186277774.02036732
2013-01-26,187913177.8219317
2013-01-27,191309887.26549783
2013-01-28,201334311.6529999
2013-01-29,209129236.71640304
2013-01-30,211591642.9422604
2013-01-31,219990240.129395
2013-02-01,219330148.6105789
2013-02-02,210745061.1346712
2013-02-03,220962040.1641314
2013-02-04,219559249.8772703
2013-02-05,221996328.467677
2013-02-06,227975427.46700153
2013-02-07,237833763.17360312
2013-02-08,245120036.30912855
2013-02-09,255386181.09182903
2013-02-10,257273226.9911904
2013-02-11,263796794.8644884
2013-02-12,269078968.80016905
2013-02-13,265542492.30472648
2013-02-14,294102520.84549767
2013-02-15,293026238.9197121
2013-02-16,295041582.57998717
2013-02-17,290648438.39227146
2013-02-18,290774272.72980016
2013-02-19,317721259.24886334
2013-02-20,322252661.8258017
2013-02-21,322365075.93125725
2013-02-22,329571373.87658
2013-02-23,322488396.10531163
2013-02-24,323431477.0117495
2013-02-25,328664404.99827874
2013-02-26,337494377.8378774
2013-02-27,338562887.3884732
2013-02-28,361841246.91605145
2013-03-01,375318347.57353085
2013-03-02,370423510.0792244
2013-03-03,373906111.15763783
2013-03-04,394955838.76547873
2013-03-05,441748538.9127994
2013-03-06,470285631.94079024
2013-03-07,455921062.3083842
2013-03-08,477350610.89984405
2013-03-09,510011367.6934876
2013-03-10,501275189.68221486
2013-03-11,525511108.0816515
2013-03-12,483625303.7749541
2013-03-13,512150414.0426479
2013-03-14,511373186.01099753
2013-03-15,511323729.65172184
2013-03-16,514304542.94810313
2013-03-17,516476633.8166198
2013-03-18,560714853.244011
2013-03-19,649750892.1279707
2013-03-20,695831303.4244559
2013-03-21,775211153.6449282
2013-03-22,763898930.1196952
2013-03-23,704500327.6151555
2013-03-24,784797927.6057004
2013-03-25,813786823.9952372
2013-03-26,861172528.4298557
2013-03-27,973613530.4479172
2013-03-28,961096549.4737965
2013-03-29,990238153.5467445
2013-03-30,1011410501.7964928
2013-03-31,1030559616.8999578
2013-04-01,1137324100.7828927
2013-04-02,1281687160.0164895
2013-04-03,1443789615.4101913
2013-04-04,1462129293.4937856
2013-04-05,1568432428.539234
2013-04-06,1574027367.5374389
2013-04-07,1792186961.141899
2013-04-08,2051514747.0419729
2013-04-09,2540572928.617984
2013-04-10,1776029674.5699651
2013-04-11,913744570.1872934
2013-04-12,1229179118.960385
2013-04-13,1076680752.5950675
2013-04-14,980530113.2224427
2013-04-15,892732454.1288539
2013-04-16,754043176.5032616
2013-04-17,1025884320.2421464
2013-04-18,1200434439.8990364
2013-04-19,1315593293.9734411
2013-04-20,1417741977.5334146
2013-04-21,1310722638.199706
2013-04-22,1397836653.5164456
2013-04-23,1573425024.8333805
2013-04-24,1706962826.9867718
2013-04-25,1562219397.6988719
2013-04-26,1520716614.2806685
2013-04-27,1421628544.643054
2013-04-28,1493145659.0043013
2013-04-29,1595664561.2153351
2013-04-30,1544247234.8898036
2013-05-01,1289224863.257716
2013-05-02,1181072403.7427328
2013-05-03,1070069481.6966928
2013-05-04,1250283521.354362
2013-05-05,1295120354.823742
2013-05-06,1246998701.4902172
2013-05-07,1241802027.6661525
2013-05-08,1259256954.5163176
2013-05-09,1246787690.843792
2013-05-10,1310944548.467899
2013-05-11,1287061932.244286
2013-05-12,1280701257.614276
2013-05-13,1309290368.328104
2013-05-14,1203328284.354879
2013-05-15,1216221320.3093536
2013-05-16,1260506722.5284379
2013-05-17,1309724907.460184
2013-05-18,1320050853.4789565
2013-05-19,1307817307.5679667
2013-05-20,1316966680.7029214
2013-05-21,1311075950.280394
