time,value
2010-08-17,1.7020460328178635
2010-08-18,1.6930546081720226
2010-08-19,1.6737870281681777
2010-08-20,1.6594535524557894
2010-08-21,1.2673051539491793
2010-08-22,1.262729784338026
2010-08-23,1.203499696163415
2010-08-24,1.1668713588624886
2010-08-25,1.116649155521962
2010-08-26,1.1080445072982297
2010-08-27,1.1087395807585299
2010-08-28,0.9290018393661861
2010-08-29,0.8889333203085854
2010-08-30,0.8765958757820181
2010-08-31,0.8497194303622201
2010-09-01,0.855225205066785
2010-09-02,0.8582884440197834
2010-09-03,0.851081609253776
2010-09-04,0.8212238546568967
2010-09-05,0.820957178007662
2010-09-06,0.8053546086530261
2010-09-07,0.7982508287562233
2010-09-08,0.6035835323562593
2010-09-09,0.6028138666108812
2010-09-10,0.5929691879189404
2010-09-11,0.5910879865929625
2010-09-12,0.5314627443029796
2010-09-13,0.5142385359845919
2010-09-14,0.5056658314504304
2010-09-15,0.5118836592747144
2010-09-16,0.4587412572961348
2010-09-17,0.4602897635079465
2010-09-18,0.4624238217066013
2010-09-19,0.47089734628956187
2010-09-20,0.4684858443193488
2010-09-21,0.4696814893166626
2010-09-22,0.4686114387162265
2010-09-23,0.46896723034076776
2010-09-24,0.46899413963095476
2010-09-25,0.46768162257612533
2010-09-26,0.46438291173937973
2010-09-27,0.4643691148157675
2010-09-28,0.46364435795667097
2010-09-29,0.46000759072731867
2010-09-30,0.3639584344305551
2010-10-01,0.3450014853964311
2010-10-02,0.33709035700225753
2010-10-03,0.305322155039784
2010-10-04,0.29571818693915924
2010-10-05,0.29436241631922516
2010-10-06,0.30492165722542725
2010-10-07,0.37656240056547213
2010-10-08,0.8804210994180488
2010-10-09,0.9387110471866685
2010-10-10,0.9395907616002674
2010-10-11,0.943595722262908
2010-10-12,0.929738959342971
2010-10-13,0.9760818920069332
2010-10-14,0.9863232001071159
2010-10-15,0.9750247554920545
2010-10-16,0.9948891452816866
2010-10-17,0.9804300489087167
2010-10-18,0.9816042794974011
2010-10-19,1.00715782509829
