time,TxTfrValMeanNtv
2011-09-26,3.711891139661629
2011-09-30,4.812073006898123
2011-10-04,6.560304909377718
2011-10-08,5.694217898435816
2011-10-12,5.469772606737611
2011-10-16,6.129075246310361
2011-10-20,9.370225797361485
2011-10-24,9.605950524398875
2011-10-28,12.62812680497944
2011-11-01,9.077533115276935
2011-11-05,7.8572897151708885
2011-11-09,19.51176589412023
2011-11-13,5.392369971906302
2011-11-17,278.6094629895262
2011-11-21,483.7054620966903
2011-11-25,17.66279154043077
2011-11-29,229.32269241188732
2011-12-03,320.53036142321827
2011-12-07,481.39182130665273
2011-12-11,29.347694096141748
2011-12-15,15.695831782990693
2011-12-19,14.581640878089868
2011-12-23,10.23295354901063
2011-12-27,9.464927738689752
2011-12-31,9.04796995447626
2012-01-04,12.309754426270395
2012-01-08,8.30743444247211
2012-01-12,9.912675720568293
2012-01-16,11.37925084406224
2012-01-20,9.654067050286598
2012-01-24,11.409061412113761
2012-01-28,8.850485327779708
2012-02-01,12.055811815609294
2012-02-05,8.813929193081938
2012-02-09,6.25500055161869
2012-02-13,13.19160391081526
2012-02-17,15.207011298164351
2012-02-21,10.480995502743056
2012-02-25,12.685850986828038
2012-02-29,8.16472560204769
2012-03-04,6.346628942591123
2012-03-08,8.453124062381017
2012-03-12,8.285440670628468
2012-03-16,10.613299385195377
2012-03-20,12.684697724066844
2012-03-24,8.399040209972254
2012-03-28,10.442438589024611
2012-04-01,8.492214998931617
2012-04-05,9.51571488949112
2012-04-09,26.61344593572372
2012-04-13,14.080123230422355
2012-04-17,10.812802125076066
2012-04-21,13.852286339408716
2012-04-25,12.254240972652472
2012-04-29,10.362413571142241
2012-05-03,5.780926292834577
2012-05-07,6.194723751918685
2012-05-11,7.854035815733067
2012-05-15,5.352328452692067
2012-05-19,2.6113158927621933
2012-05-23,4.388173222795683
2012-05-27,3.966449663663579
2012-05-31,12.110749839768026
2012-06-04,3.688943144634796
2012-06-08,5.250236827586773
2012-06-12,5.920351899477263
2012-06-16,3.038991877271563
2012-06-20,4.267814476297858
2012-06-24,5.988851399207284
2012-06-28,4.02376863221707
2012-07-02,5.049682271793123
2012-07-06,4.134864479246509
2012-07-10,4.146886780140436
2012-07-14,6.15472863362192
2012-07-18,4.748019734886501
2012-07-22,2.807838958472097
2012-07-26,4.528046143903379
2012-07-30,4.327901342486335
2012-08-03,5.639538331852403
2012-08-07,4.137295883305405
2012-08-11,2.78590463874886
2012-08-15,2.2455040090072647
2012-08-19,12.7601635487316
2012-08-23,5.8450436439755045
2012-08-27,6.043084288566836
2012-08-31,5.908590782000243
2012-09-04,4.2475406073220485
2012-09-08,4.1075200562254714
2012-09-12,5.746199008067987
2012-09-16,5.822351519626355
2012-09-20,5.629823504224016
2012-09-24,6.070848934968758
2012-09-28,4.497618191384778
2012-10-02,5.8752405808168655
2012-10-06,2.3438575008125127
2012-10-10,3.253227829832942
2012-10-14,2.7350336625422456
2012-10-18,4.139441166624865
2012-10-22,3.0314632177886023
2012-10-26,10.133789585975743
2012-10-30,7.327664887031555
2012-11-03,3.774544872623887
2012-11-07,4.263033585891762
2012-11-11,2.988230070598347
2012-11-15,3.564116111223489
2012-11-19,4.168410879044578
2012-11-23,2.7161120488858153
2012-11-27,5.179768547884518
2012-12-01,4.029599884671171
2012-12-05,4.706882442210407
2012-12-09,3.3747992288758013
2012-12-13,5.221588485302195
2012-12-17,2.8641168383650126
2012-12-21,2.989840057074509
2012-12-25,2.487894367748322
2012-12-29,2.528888068500279
2013-01-02,3.9772337775322044
2013-01-06,2.289669292820599
2013-01-10,2.61710699028987
2013-01-14,2.4862384475109924
2013-01-18,2.901266378317285
2013-01-22,4.513353588645844
2013-01-26,2.71410898289503
2013-01-30,5.798589327781237
2013-02-03,2.2134741224028978
2013-02-07,2.636280131954761
2013-02-11,2.114086221864492
2013-02-15,2.863744959674027
2013-02-19,2.7587416728747143
2013-02-23,2.7189523845032406
2013-02-27,2.2705326640085235
2013-03-03,1.3737894975263327
2013-03-07,2.8642246801924798
2013-03-11,1.8984180312700756
2013-03-15,1.8401306230255656
2013-03-19,3.545053229289848
2013-03-23,2.0276211929938848
2013-03-27,2.348172613069724
2013-03-31,1.4233389567336718
2013-04-04,1.7613666654123292
2013-04-08,2.1587106735212442
2013-04-12,3.204543119006916
2013-04-16,3.264266894288245
2013-04-20,1.4475173860177313
2013-04-24,1.5906881271090745
2013-04-28,0.8350862878497747
2013-05-02,2.328942768442105
2013-05-06,2.054474647432971
2013-05-10,1.17678621255379
2013-05-14,1.5774396256247802
2013-05-18,1.543173304610415
2013-05-22,1.2438085747745853
2013-05-26,0.7065192072978512
2013-05-30,1.6393042887507623
2013-06-03,2.1905225648841444
2013-06-07,2.018915384771777
2013-06-11,1.5601700405740173
2013-06-15,1.6592089284644176
2013-06-19,1.3647080235738993
2013-06-23,1.6054029765811308
2013-06-27,1.5975924211373664
2013-07-01,3.4579551102873394
2013-07-05,4.230680997184033
2013-07-09,4.410257264990307
2013-07-13,3.6439605357276954
2013-07-17,4.5915706534032505
2013-07-21,2.146920970651749
2013-07-25,2.319141857442574
2013-07-29,2.2739766249877498
2013-08-02,1.7392743915453175
2013-08-06,1.4713058107978734
2013-08-10,1.3122223974687768
2013-08-14,2.388742636749656
2013-08-18,0.9455135023174935
2013-08-22,1.4219201234479066
2013-08-26,1.6325606077536516
2013-08-30,1.5370736993326
2013-09-03,2.210481266078369
2013-09-07,1.0669316444244856
2013-09-11,1.4394162782405062
2013-09-15,0.8731576616399032
2013-09-19,1.924663532570285
2013-09-23,1.4691860018716878
2013-09-27,1.7727721371912994
2013-10-01,2.4486755545685845
2013-10-05,1.0795000793671878
2013-10-09,1.7768010197184185
2013-10-13,1.363568083058687
2013-10-17,1.5430851778056625
2013-10-21,1.8336229161823778
2013-10-25,2.9374594470496573
2013-10-29,2.686334793756689
2013-11-02,1.3977386687165405
2013-11-06,1.840908468218199
2013-11-10,1.876490221971545
2013-11-14,1.9313038452497067
2013-11-18,2.022812164633837
2013-11-22,3.5915614871133417
2013-11-26,1.65934890244428
2013-11-30,1.1675217771808724
2013-12-04,1.1071822140944232
2013-12-08,1.452698323099502
2013-12-12,0.8267296898916502
2013-12-16,2.815353079724632
2013-12-20,1.2591359345879907
2013-12-24,2.2573796017023064
2013-12-28,0.7313387920561173
2014-01-01,0.9982671444644601
2014-01-05,1.4906944868352359
2014-01-09,0.6470530937231979
2014-01-13,0.6392976031783417
2014-01-17,0.5991981318056182
2014-01-21,0.8306096968427573
2014-01-25,0.7509434454807485
2014-01-29,0.511985046062373
2014-02-02,0.48368127212304607
2014-02-06,0.8474180054625796
2014-02-10,0.8889318685811529
2014-02-14,0.6838175817270314
2014-02-18,0.8039563788252619
2014-02-22,0.6124279947873688
2014-02-26,0.93644562503117
2014-03-02,0.4468899629125709
2014-03-06,0.6373812295239626
2014-03-10,1.870172720562743
2014-03-14,1.233429730226708
2014-03-18,0.7459330678673264
2014-03-22,0.4369248494906052
2014-03-26,0.622105671877888
2014-03-30,0.5684598935931828
2014-04-03,1.0402512074591181
2014-04-07,0.5227361823152767
2014-04-11,1.079014595735841
2014-04-15,0.740533078505178
2014-04-19,0.44595402781210003
2014-04-23,0.7521146232232707
2014-04-27,0.41981532528514964
2014-05-01,0.5553114042576343
2014-05-05,0.4757679374320574
2014-05-09,0.476896636814903
2014-05-13,0.49751967438371403
2014-05-17,0.3888526180179626
2014-05-21,0.5655341688510283
2014-05-25,0.7930197105304961
2014-05-29,0.46025199321885285
2014-06-02,0.6766830053232077
2014-06-06,0.6114947701537435
2014-06-10,0.9006854448377591
2014-06-14,0.5713864353212504
2014-06-18,0.5383523940418116
2014-06-22,0.30375882937529053
2014-06-26,0.6743190982311724
2014-06-30,0.5608270388135467
2014-07-04,0.4500742509500937
2014-07-08,0.3508490079329816
2014-07-12,0.3519556429864601
2014-07-16,0.6503459137654991
2014-07-20,0.20798712846649106
2014-07-24,0.6645698819423238
2014-07-28,0.5249559804014899
2014-08-01,1.040696587950777
2014-08-05,0.8042208822790976
2014-08-09,0.6203204117492975
2014-08-13,0.6872326156767735
2014-08-17,0.47437040345336584
2014-08-21,0.8064401461083885
2014-08-25,0.9208241128661091
2014-08-29,1.6718357411963245
2014-09-02,0.7134813046039593
2014-09-06,0.598775909197778
2014-09-10,0.6588411197537614
2014-09-14,0.30038660966478836
2014-09-18,0.9124403056948959
2014-09-22,0.5197269330527281
2014-09-26,0.6219536100034269
2014-09-30,0.757844530040598
2014-10-04,0.9161881214779708
2014-10-08,1.0604922472155311
2014-10-12,0.4203798762067934
2014-10-16,0.7615566083657843
2014-10-20,0.6730748073660183
2014-10-24,0.8791185505613819
2014-10-28,0.6140068545709108
2014-11-01,0.652871326701418
2014-11-05,0.9017062995414725
2014-11-09,0.36951773333498905
2014-11-13,1.7318744726624475
2014-11-17,0.8716969178873798
2014-11-21,0.7439342711065096
2014-11-25,1.0560826452395566
2014-11-29,0.8371369241806155
2014-12-03,0.8580516714748084
2014-12-07,0.44915268789063284
2014-12-11,0.9024323678116268
2014-12-15,0.7468268196925336
2014-12-19,0.7894439691306941
2014-12-23,0.8592947889760282
2014-12-27,0.6150238468135709
2014-12-31,0.9511837452389476
2015-01-04,1.1864811646725362
2015-01-08,1.2497174167805118
2015-01-12,0.8605690765887719
2015-01-16,1.1315822048674653
2015-01-20,0.8186722384201365
2015-01-24,0.9063096015533281
2015-01-28,1.0787186438721454
2015-02-01,0.5974322574191364
2015-02-05,1.180286929040944
2015-02-09,0.9162021250838008
2015-02-13,0.49734790368728077
2015-02-17,0.4977828460305148
2015-02-21,0.42836112641329505
2015-02-25,0.9166383841847375
2015-03-01,0.5066505152615949
2015-03-05,1.109700108170952
2015-03-09,1.0794427822116184
2015-03-13,0.8030021269811156
2015-03-17,0.6800757404514846
2015-03-21,0.49612469958956656
2015-03-25,0.9835582077076307
2015-03-29,0.42774353518074354
2015-04-02,0.782640296569818
2015-04-06,0.5785673978464002
2015-04-10,0.9078258547267916
2015-04-14,0.9092551090373403
2015-04-18,0.5461328463224826
2015-04-22,0.7142209042056731
2015-04-26,0.5806632440896407
2015-04-30,0.924732384979353
2015-05-04,0.8266327333470868
2015-05-08,0.6596805120869403
2015-05-12,0.7727943704283228
2015-05-16,0.4171753999329853
2015-05-20,0.794953514959659
2015-05-24,0.3488934086494849
2015-05-28,0.7221618900288761
2015-06-01,0.8735914940833924
2015-06-05,0.866916682209052
2015-06-09,0.8309594312718439
2015-06-13,0.6367551590728591
2015-06-17,1.191116450816954
2015-06-21,0.4802166699568128
2015-06-25,0.9339862204089419
2015-06-29,0.9251230542983687
2015-07-03,0.7727245072138713
2015-07-07,0.41253825177463144
2015-07-11,0.16591517525704924
2015-07-15,0.7352638835656798
2015-07-19,0.37402380559625686
2015-07-23,0.7855476526721519
2015-07-27,0.5233244157296083
2015-07-31,0.15028723757806686
2015-08-04,0.19542653670180646
2015-08-08,0.8932449798790998
2015-08-12,0.936562114588783
2015-08-16,0.8500655255895904
2015-08-20,1.3364075822461297
2015-08-24,1.5940001233999073
2015-08-28,1.187959989297087
2015-09-01,1.032459759020521
2015-09-05,0.5114088721493517
2015-09-09,1.090133502833833
2015-09-13,0.49954016073436636
2015-09-17,0.6622644249917132
2015-09-21,1.0205655108878853
2015-09-25,1.0120463897016738
2015-09-29,1.0688224099324006
2015-10-03,0.7254876838572432
2015-10-07,1.178014603746537
2015-10-11,0.5851937661932509
2015-10-15,0.9821920960863699
2015-10-19,1.1172965318580403
2015-10-23,0.9455930411060132
2015-10-27,1.1980272765949953
2015-10-31,0.9947080780321459
2015-11-04,1.7740345535331947
2015-11-08,0.7887362559902551
2015-11-12,1.3754368433574709
2015-11-16,1.2805628907154563
2015-11-20,1.103025884746827
2015-11-24,0.8047071185959165
2015-11-28,0.7397517488117666
2015-12-02,1.2121390025538166
2015-12-06,1.1675799017671338
2015-12-10,0.8585411093506999
2015-12-14,0.9651654386129187
2015-12-18,0.8817881909258893
2015-12-22,1.0655421362893205
2015-12-26,0.8785332092088944
2015-12-30,0.6014840505192652
2016-01-03,0.36456309435284406
2016-01-07,0.7820021989916973
2016-01-11,0.6078109896049559
2016-01-15,0.9245894553940911
2016-01-19,0.5846839757612576
2016-01-23,0.48783223895054467
2016-01-27,0.8545340999875825
2016-01-31,0.5476936758491825
2016-02-04,0.8051240641730333
2016-02-08,0.5094614119521895
2016-02-12,0.6760865777907707
2016-02-16,0.8881925561845702
2016-02-20,0.7434366637565466
2016-02-24,0.8371474976350833
2016-02-28,0.8513684859695752
2016-03-03,0.9000543356031451
2016-03-07,0.8284765927167567
2016-03-11,0.7314214632201631
2016-03-15,0.6755151337502806
2016-03-19,0.4554990748213069
2016-03-23,0.6726739834669465
2016-03-27,0.7212840974151419
2016-03-31,0.7670786912173929
2016-04-04,0.6440679195424277
2016-04-08,0.69904726493133
2016-04-12,0.6859863557122534
2016-04-16,0.47159228770480693
2016-04-20,0.6618137292423979
2016-04-24,0.470031375756108
2016-04-28,0.685504261839339
2016-05-02,0.5697473937940271
2016-05-06,0.6576357897263947
2016-05-10,0.5970650477636169
2016-05-14,0.4660850909295715
2016-05-18,0.5453803353954432
2016-05-22,0.43812297825082885
2016-05-26,0.7376207859466406
2016-05-30,0.8659811168995492
2016-06-03,0.5637867390448222
2016-06-07,0.6067428386422303
2016-06-11,0.5427347215349378
2016-06-15,0.5615101729995866
2016-06-19,0.3907661225208777
2016-06-23,0.8598827710721083
2016-06-27,0.6253875425517937
2016-07-01,0.6179814989978989
2016-07-05,0.6391156898708586
2016-07-09,0.49643993061729536
2016-07-13,0.6277573510327337
2016-07-17,0.5656765265696367
2016-07-21,0.44624752424669994
2016-07-25,0.4102732584803759
2016-07-29,0.5235624651342955
2016-08-02,1.0045509749402073
2016-08-06,0.45083973679499545
2016-08-10,0.5418120332145518
2016-08-14,0.45566901919454234
2016-08-18,0.49505705220860524
2016-08-22,0.4967457609063076
2016-08-26,0.45966174784729363
2016-08-30,0.4964153120573945
2016-09-03,0.4100972322273882
2016-09-07,0.44193251508190584
2016-09-11,0.3745817170300098
2016-09-15,0.4064619810481849
2016-09-19,0.45912447659416966
2016-09-23,0.5013278521669415
2016-09-27,0.451321310628524
2016-10-01,0.34493323259118314
2016-10-05,0.39968173061535356
2016-10-09,0.37746971111602645
2016-10-13,0.5122278854634998
2016-10-17,0.5037280515989425
2016-10-21,0.421627618585748
2016-10-25,0.5150073000639699
2016-10-29,0.4578523333960715
2016-11-02,0.4045416710888128
2016-11-06,0.2989210224940679
2016-11-10,0.45220129521206337
2016-11-14,0.38630169112384055
2016-11-18,0.4141786837293319
2016-11-22,0.4340453727097654
2016-11-26,0.4092319959712393
2016-11-30,0.43769338860102747
2016-12-04,0.24092517997452395
2016-12-08,0.49897960064052543
2016-12-12,0.4542981378499496
2016-12-16,0.4905849731128169
2016-12-20,0.4942049011604005
2016-12-24,0.43257305971537324
2016-12-28,0.533064642801305
2017-01-01,0.3325026086683642
2017-01-05,0.8556274875180907
2017-01-09,0.5036011827978405
2017-01-13,0.5218812234284049
2017-01-17,0.5110121054902969
2017-01-21,0.38908693815342127
2017-01-25,0.4585913342615749
2017-01-29,0.26259089155025755
2017-02-02,0.3434657372855326
2017-02-06,0.410133278485393
2017-02-10,0.46615868385097864
2017-02-14,0.35937859397533345
2017-02-18,0.271929823129412
2017-02-22,0.333623538463787
2017-02-26,0.29744649378395
2017-03-02,0.5023998508055841
2017-03-06,0.35463616444419527
2017-03-10,0.40711796170862324
2017-03-14,0.4043423522974143
2017-03-18,0.6104399794072098
2017-03-22,0.5194033832429492
2017-03-26,0.434259675774707
2017-03-30,0.5160890575079787
2017-04-03,0.4492873094468717
2017-04-07,0.5095971284206857
2017-04-11,0.3877210191446996
2017-04-15,0.3145796084753318
2017-04-19,0.3698324303168053
2017-04-23,0.29122086652714557
2017-04-27,0.4500006376185113
2017-05-01,0.4697274670139449
2017-05-05,0.596712765044776
2017-05-09,0.5784640268069864
2017-05-13,0.33282539255360355
2017-05-17,0.7146117643465428
2017-05-21,0.376093401908032
2017-05-25,0.6344875132483421
2017-05-29,0.32901823199186947
2017-06-02,0.45370671101360865
2017-06-06,0.42778562311550167
2017-06-10,0.3941256446154509
2017-06-14,0.4692324784164357
2017-06-18,0.4098777419189721
2017-06-22,0.40504632561575
2017-06-26,0.4599722749051311
2017-06-30,0.472382540439595
2017-07-04,0.3352546196160787
2017-07-08,0.41748202114900107
2017-07-12,0.39082104151333596
2017-07-16,0.4783665019623471
2017-07-20,0.45768593620062165
2017-07-24,0.34775416342141335
2017-07-28,0.7801162812951961
2017-08-01,1.5137098958297575
2017-08-05,0.5535482968468239
2017-08-09,0.38417503387266544
2017-08-13,0.33921905540986796
2017-08-17,0.3925731855213895
2017-08-21,0.3412867381204992
2017-08-25,0.32057001419971665
2017-08-29,0.36693760665526953
2017-09-02,0.31662557684356657
2017-09-06,0.42550282599908035
2017-09-10,0.4104739029326341
2017-09-14,0.43031339529969115
2017-09-18,0.3618001021565982
2017-09-22,0.3448250706583389
2017-09-26,0.3158168572369503
2017-09-30,0.28899111743492517
2017-10-04,0.24874952708606698
2017-10-08,0.25697500157153286
2017-10-12,0.3071653174286842
2017-10-16,0.27135562227168253
2017-10-20,0.251224735464054
2017-10-24,0.46487792964453084
2017-10-28,0.2196949774067936
2017-11-01,0.34265895859258155
2017-11-05,0.2823966435236943
2017-11-09,0.3928769259011426
2017-11-13,0.4075851862995334
2017-11-17,0.45484239642456176
2017-11-21,0.3511741019847723
2017-11-25,0.33521981109644244
2017-11-29,0.40248061104361826
2017-12-03,0.2127467409245525
2017-12-07,0.3593736901399165
2017-12-11,0.25470563041953703
2017-12-15,0.22541242741447873
2017-12-19,0.2165433820731772
2017-12-23,0.19063860195274565
2017-12-27,0.35463177419730285
2017-12-31,0.3050848929623009
2018-01-04,0.22384856354171667
2018-01-08,0.2645295960868067
2018-01-12,0.2739758762859046
2018-01-16,0.3194365230711933
2018-01-20,0.32823262387145313
2018-01-24,0.2839166437469444
2018-01-28,0.2917746156943287
2018-02-01,0.42277766567572567
2018-02-05,0.4486467765829607
2018-02-09,0.3871259328558259
2018-02-13,0.30248682576810954
2018-02-17,0.18162159726168506
2018-02-21,0.2712355992450297
2018-02-25,0.18956793616752987
2018-03-01,0.3016221031295954
2018-03-05,0.2545850291262888
2018-03-09,0.36851544168254563
2018-03-13,0.31432280412195135
2018-03-17,0.22475526644384392
2018-03-21,0.23241951770488892
2018-03-25,0.28990802223230355
2018-03-29,0.30947545408438515
2018-04-02,0.2620960975253598
2018-04-06,0.2098107716280733
2018-04-10,0.24634140688096703
2018-04-14,0.15222979967999697
2018-04-18,0.1957307320324448
2018-04-22,0.16861657515403583
2018-04-26,0.2667840543777509
2018-04-30,0.20034064435812668
2018-05-04,0.2401578926557895
2018-05-08,0.24643490953765598
2018-05-12,0.2289071734218337
2018-05-16,0.3002048066958053
2018-05-20,0.14374830523596624
2018-05-24,0.26195441715977474
2018-05-28,0.29189433789664154
2018-06-01,0.18545585897044675
2018-06-05,0.1863427042364234
2018-06-09,0.149772265237527
2018-06-13,0.2990803541020675
2018-06-17,0.17367656746086724
2018-06-21,0.21197883904954307
2018-06-25,0.22323451559650145
2018-06-29,0.21450604935445963
2018-07-03,0.24702019819945104
2018-07-07,0.13649246018230088
2018-07-11,0.22738980762451583
2018-07-15,0.14157742427618214
2018-07-19,0.24607204403407448
2018-07-23,0.2196281854245431
2018-07-27,0.1797266780481524
2018-07-31,0.1945670762393007
2018-08-04,0.1325481705929017
2018-08-08,0.21244709358768016
2018-08-12,0.1226060115318576
2018-08-16,0.1908732299386795
2018-08-20,0.18087100866907818
2018-08-24,0.17798489220414043
2018-08-28,0.248054053974961
2018-09-01,0.14660780316617195
2018-09-05,0.23797773748912887
2018-09-09,0.16199984883838428
2018-09-13,0.3416751864902336
2018-09-17,0.16204288720936824
2018-09-21,0.2219910684784341
2018-09-25,0.22455876237327033
2018-09-29,0.13103243290860964
2018-10-03,0.17847756946465118
2018-10-07,0.07225307657771461
2018-10-11,0.23142732198197571
2018-10-15,0.3447243576124224
2018-10-19,0.21321266171176692
2018-10-23,0.19022033209446496
2018-10-27,0.11216267019445973
2018-10-31,0.20527409116067463
2018-11-04,0.16272063319568797
2018-11-08,0.19375537976726687
2018-11-12,0.18634770911486156
2018-11-16,0.30145379656510574
2018-11-20,0.47624115504211123
2018-11-24,0.18152836004616923
2018-11-28,0.3416625762690034
2018-12-02,0.18016804109089318
2018-12-06,0.6252421700822287
2018-12-10,0.2817483208607791
2018-12-14,0.26460714013552183
2018-12-18,0.34063000538844346
2018-12-22,0.15247028292740225
2018-12-26,0.2065151850385685
2018-12-30,0.1367656074090852
2019-01-03,0.25517955574108897
2019-01-07,0.2568497993520406
2019-01-11,0.4610264365931886
2019-01-15,0.5692707420827423
2019-01-19,0.15371524742752377
2019-01-23,0.23593965431393052
2019-01-27,0.11951844008142654
2019-01-31,0.24688400401344826
2019-02-04,0.16742006273521073
2019-02-08,0.23001454448312622
2019-02-12,0.22265993997949776
2019-02-16,0.16004904742152834
2019-02-20,0.26595874115332957
2019-02-24,0.17621309345330652
2019-02-28,0.341310252892382
2019-03-04,0.21194881078311056
2019-03-08,0.24262652392754674
2019-03-12,0.2516407057110185
2019-03-16,0.15709938302162296
2019-03-20,0.2355897080301718
2019-03-24,0.1413353453499396
2019-03-28,0.19282987195086695
2019-04-01,0.2052579640970159
2019-04-05,0.21146304300677127
2019-04-09,0.21862909162931105
2019-04-13,0.11620926033076111
2019-04-17,0.2362220072582023
2019-04-21,0.0943313230642971
2019-04-25,0.18893818592553616
2019-04-29,0.21090865248917726
2019-05-03,0.17975469368185024
2019-05-07,0.2202095294565657
2019-05-11,0.17508974175839456
2019-05-15,0.2243090515178018
2019-05-19,0.13252838036401135
2019-05-23,0.17796527751854635
2019-05-27,0.16694813463610528
2019-05-31,0.33091545446392
2019-06-04,0.3028138315565961
2019-06-08,0.10717563960363088
2019-06-12,0.18160870548553334
2019-06-16,0.16653578064063795
2019-06-20,0.14648219900970044
2019-06-24,0.1806452431375596
2019-06-28,0.24022003967575212
2019-07-02,0.20526038922741555
2019-07-06,0.07832503110841672
2019-07-10,0.30412567449585104
2019-07-14,0.13029542496338886
2019-07-18,0.1639338190976744
2019-07-22,0.13421880812616088
2019-07-26,0.13829851198144286
2019-07-30,0.18863391931839285
2019-08-03,0.07639257231320061
2019-08-07,0.1690650679380104
2019-08-11,0.08799474626965291
2019-08-15,0.21101819575286598
2019-08-19,0.13515920318069094
2019-08-23,0.27745817805365786
2019-08-27,0.1812790954306696
2019-08-31,0.08440013595539625
2019-09-04,0.18165005360922595
2019-09-08,0.11682723514540422
2019-09-12,0.2368332646394428
2019-09-16,0.19785974668060485
2019-09-20,0.22686271052728946
2019-09-24,0.4261605231508304
2019-09-28,0.10859545597604692
2019-10-02,0.1306005073007574
2019-10-06,0.09679675228987646
2019-10-10,0.16974642467873055
2019-10-14,0.31342315504676593
2019-10-18,0.18755330187480565
2019-10-22,0.16588294575427096
2019-10-26,0.2000503588354108
2019-10-30,0.1520270178766611
2019-11-03,0.14232825658655227
2019-11-07,0.21498871099715738
2019-11-11,0.12008077433815847
2019-11-15,0.1887209131137167
2019-11-19,0.16306684737057753
2019-11-23,0.23063639903509825
2019-11-27,0.29983747068425626
2019-12-01,0.0967699157609802
2019-12-05,0.16377241054343272
2019-12-09,0.18870454892856584
2019-12-13,0.1757370724965439
2019-12-17,0.362708980870938
2019-12-21,0.10756793032503034
2019-12-25,0.22963930804031701
2019-12-29,0.08754778598456028
2020-01-02,0.15337629669125818
2020-01-06,0.18589786884831722
2020-01-10,0.216180489010624
2020-01-14,0.43835727109801553
2020-01-18,0.12239988116100159
2020-01-22,0.2096797656819553
2020-01-26,0.08360569585385484
2020-01-30,0.25215632872744653
2020-02-03,0.5183779591918972
2020-02-07,0.2499010330852851
2020-02-11,0.2952574084478994
2020-02-15,0.15774206685367756
2020-02-19,0.25063746519887387
2020-02-23,0.12022654694133951
2020-02-27,0.31935045545856544
2020-03-02,0.18312680219656108
2020-03-06,0.23449983258388418
2020-03-10,0.281492028337094
2020-03-14,0.32108174337635687
2020-03-18,0.3466099744037928
2020-03-22,0.2140928246249908
2020-03-26,0.21776377188725438
2020-03-30,0.25441716739345865
2020-04-03,0.21612674411723984
2020-04-07,0.2827527450129483
2020-04-11,0.11237302205992367
2020-04-15,0.1955192773001794
2020-04-19,0.10127364439061078
2020-04-23,0.2182179515352263
2020-04-27,0.20734354233846722
2020-05-01,0.2764393322864528
2020-05-05,0.16259013727919897
2020-05-09,0.2512010504241245
2020-05-13,0.26853137246115366
2020-05-17,0.09720648433489568
2020-05-21,0.251997079951094
2020-05-25,0.3984995719938079
2020-05-29,0.24266053522983075
2020-06-02,0.34039349677102543
2020-06-06,0.0870500783996445
