time,value
2023-04-21,1.02608732544
2023-04-22,1.0173963556724832
2023-04-23,1.0149262399782313
2023-04-24,1.0243693225304964
2023-04-25,1.0336780579199998
2023-04-26,1.041368926436923
2023-04-27,1.0516601686276918
2023-04-28,1.0503346892843537
2023-04-29,1.0494091240642336
2023-04-30,1.0512413454054055
2023-05-01,1.0616433722461538
2023-05-02,1.1460174916713177
2023-05-03,1.1367650019290783
2023-05-04,1.128596237939726
2023-05-05,1.1834925191126051
2023-05-06,1.1955751857395973
2023-05-07,1.4855882670158278
2023-05-08,1.7337229308613138
2023-05-09,1.4648674894622515
2023-05-10,1.3099728162635293
2023-05-11,1.2048151861615894
2023-05-12,1.1945362750070923
2023-05-13,1.1229981095172414
2023-05-14,1.0773408039540229
2023-05-15,1.0995385864816327
2023-05-16,1.1185744973699345
2023-05-17,1.09275284431
2023-05-18,1.1223769341503547
2023-05-19,1.1255876626773333
2023-05-20,1.099611045178626
2023-05-21,1.075853189181457
2023-05-22,1.0785329142888889
2023-05-23,1.0729571963324678
2023-05-24,1.0740781418666667
2023-05-25,1.0968296536688742
2023-05-26,1.1031331949071894
2023-05-27,1.0672024865324137
2023-05-28,1.06265696259
2023-05-29,1.0702036922074074
2023-05-30,1.0843640156155845
2023-05-31,1.078512809339007
2023-06-01,1.0831162455272725
2023-06-02,1.0733292801365852
2023-06-03,1.054542922486154
2023-06-04,1.0402219585405406
2023-06-05,1.0692570556637682
2023-06-06,1.0897143454940397
2023-06-07,1.1137198944355553
2023-06-08,1.0713512401662337
2023-06-09,1.069369977571598
2023-06-10,1.0507487503584416
2023-06-11,1.0342601939239264
2023-06-12,1.0439112558063695
2023-06-13,1.0400630392489798
2023-06-14,1.0526054761917356
2023-06-15,1.0447340015783784
2023-06-16,1.0482699229281045
2023-06-17,1.0449011178057144
2023-06-18,1.0319509924132448
2023-06-19,1.0358263354591548
2023-06-20,1.0437398632117647
2023-06-21,1.0592184768925619
2023-06-22,1.0504069052846714
2023-06-23,1.0518714250495997
2023-06-24,1.0365801067616438
2023-06-25,1.0305762137411765
2023-06-26,1.0353989124493153
2023-06-27,1.0368389837028573
2023-06-28,1.0444161337481481
2023-06-29,1.0402096917369863
2023-06-30,1.0353723367392407
2023-07-01,1.0297844706285715
2023-07-02,1.0221239185590643
2023-07-03,1.0305217744817519
2023-07-04,1.0255377821503546
2023-07-05,1.0215878894051282
2023-07-06,1.0226818947798562
2023-07-07,1.0174472210468573
2023-07-08,1.0132224354516854
2023-07-09,1.0124499040094674
2023-07-10,1.0170085666597402
2023-07-11,1.0204365707377778
2023-07-12,1.0212422807000001
2023-07-13,1.0268148868
2023-07-14,1.0260974308289854
2023-07-15,1.019019079605797
2023-07-16,1.0161683741625807
2023-07-17,1.019921941364706
2023-07-18,1.0191303642074074
2023-07-19,1.0197812162486484
2023-07-20,1.0285048136125001
2023-07-21,1.0326683509857144
2023-07-22,1.0558044053492537
2023-07-23,1.0276277816272108
2023-07-24,1.0272928194773334
2023-07-25,1.0208557898782609
2023-07-26,1.0210941264888889
2023-07-27,1.0244719592347824
2023-07-28,1.023000478834286
2023-07-29,1.0196591248727274
2023-07-30,1.0159183554190476
2023-07-31,1.0192545492992906
2023-08-01,1.0208596629179851
2023-08-02,1.0216268052675324
2023-08-03,1.0251408866013245
2023-08-04,1.029873340945455
2023-08-05,1.0216287393974026
2023-08-06,1.0162438356585368
2023-08-07,1.0253442804493154
2023-08-08,1.0376098025472
2023-08-09,1.0268401426765432
2023-08-10,1.0306292828850396
2023-08-11,1.0245972783576156
2023-08-12,1.018374491257485
2023-08-13,1.0159275993125927
2023-08-14,1.0170809219461987
2023-08-15,1.01729921917193
2023-08-16,1.0173787538552146
2023-08-17,1.0197841900102564
2023-08-18,1.0255528230906474
2023-08-19,1.0184980772799999
2023-08-20,1.0148113508543208
2023-08-21,1.0161182793018182
2023-08-22,1.0212554245034966
2023-08-23,1.0217306465014084
2023-08-24,1.020232808828777
2023-08-25,1.0214490326992591
2023-08-26,1.018591298779562
2023-08-27,1.0184509034068967
2023-08-28,1.023063249098305
2023-08-29,1.021728748506329
2023-08-30,1.024402728990476
2023-08-31,1.0293619681444444
2023-09-01,1.027949315645033
2023-09-02,1.024090521168421
2023-09-03,1.0201323552405062
2023-09-04,1.0240175317369127
2023-09-05,1.0319863123096773
2023-09-06,1.0357821651318517
2023-09-07,1.034699765369863
2023-09-08,1.043216674081203
2023-09-09,1.0343248344476823
2023-09-10,1.0511680911891153
2023-09-11,1.0327588789333333
2023-09-12,1.035456819460993
2023-09-13,1.0339142858231292
2023-09-14,1.0302841032691359
2023-09-15,1.0276437535829788
2023-09-16,1.0276577151277417
2023-09-17,1.0305793176590605
2023-09-18,1.0483480163282053
2023-09-19,1.0546355994935255
2023-09-20,1.051379260109589
2023-09-21,1.0549585483246378
2023-09-22,1.0576934967069769
2023-09-23,1.0523186341230768
2023-09-24,1.0404297225315071
2023-09-25,1.0365159961268966
2023-09-26,1.0328582261411765
2023-09-27,1.0328280113732484
2023-09-28,1.0316968198027396
2023-09-29,1.0310819521414967
2023-09-30,1.0253172794550722
2023-10-01,1.0212312816567377
2023-10-02,1.0278036418649683
2023-10-03,1.0282306429658536
2023-10-04,1.0331219104366411
2023-10-05,1.0295123785872338
2023-10-06,1.04282945856
2023-10-07,1.038480895345029
2023-10-08,1.016552013545946
2023-10-09,1.020215096902564
2023-10-10,1.0168270081382715
2023-10-11,1.02200138682
2023-10-12,1.0243172734642423
2023-10-13,1.0252463025623189
2023-10-14,1.0145045697643835
2023-10-15,1.0111365418538922
2023-10-16,1.0233975751829787
2023-10-17,1.0192570536296297
2023-10-18,1.021347666372414
2023-10-19,1.0217001239199999
2023-10-20,1.0235748824597015
2023-10-21,1.016709155424
2023-10-22,1.0127530673882355
2023-10-23,1.0182711894522292
2023-10-24,1.0491204317460316
2023-10-25,1.0453082300666667
2023-10-26,1.0313531295360001
2023-10-27,1.0255453854441559
2023-10-28,1.0190850976799999
2023-10-29,1.01603806649927
2023-10-30,1.0185404982153845
2023-10-31,1.0190765140438711
2023-11-01,1.0236255248536912
2023-11-02,1.0248659893222223
2023-11-03,1.040246025682353
2023-11-04,1.0762499735238094
2023-11-05,1.0702001187042944
2023-11-06,1.0939167246614174
2023-11-07,1.1076679493894737
2023-11-08,1.128342784880537
