time,CapRealUSD
2011-01-03,439617.42145862547
2011-01-04,442045.9008413373
2011-01-05,444948.590432292
2011-01-06,447606.3003094704
2011-01-07,451641.1700471974
2011-01-08,455675.1345762162
2011-01-09,459105.9569301046
2011-01-10,466917.88809239096
2011-01-11,480300.0448654384
2011-01-12,483270.1056529373
2011-01-13,491201.1293095015
2011-01-14,500190.22586815647
2011-01-15,504641.4642942719
2011-01-16,512266.7217727285
2011-01-17,517759.5137003339
2011-01-18,520193.6038331838
2011-01-19,527399.013755526
2011-01-20,534079.0489823966
2011-01-21,540910.1081034045
2011-01-22,548422.2749910485
2011-01-23,560403.3421463514
2011-01-24,568923.5660714516
2011-01-25,573339.4137513081
2011-01-26,662380.8618970835
2011-01-27,669931.4439338411
2011-01-28,677012.9572270002
2011-01-29,687611.0947027678
2011-01-30,693861.043917713
2011-01-31,712659.0234430656
2011-02-01,744608.4229836469
2011-02-02,775152.616460684
2011-02-03,785119.8075623154
2011-02-04,803719.9950445431
2011-02-05,837788.1968623052
2011-02-06,856034.1367613506
2011-02-07,904230.6528187124
2011-02-08,916950.3431749684
2011-02-09,955824.9890334628
2011-02-10,977202.0079366432
2011-02-11,1008430.7007024057
2011-02-12,1026057.9819446388
2011-02-13,1044062.6465114951
2011-02-14,1087793.3913591765
2011-02-15,1102839.8559462498
2011-02-16,1117217.8440557218
2011-02-17,1131419.3541289726
2011-02-18,1145779.7962833801
2011-02-19,1155147.9629629028
2011-02-20,1169422.5683682868
2011-02-21,1178223.6761343826
2011-02-22,1192039.8656264446
2011-02-23,1204444.3940126258
2011-02-24,1222236.057798148
2011-02-25,1233080.6690773393
2011-02-26,1262610.6730478278
2011-02-27,1287647.7074150476
2011-02-28,1305124.290645065
2011-03-01,1482963.4622919199
2011-03-02,1497865.7526936687
2011-03-03,1509138.7989617675
2011-03-04,1521333.0863196433
2011-03-05,1538923.1076871115
2011-03-06,1550203.0123859614
2011-03-07,1557177.8148276233
2011-03-08,1568505.4141973963
2011-03-09,1574949.8528545587
2011-03-10,1583566.4794432381
2011-03-11,1589803.8699498572
2011-03-12,1609297.3549630153
2011-03-13,1619830.5367186517
2011-03-14,1637479.5461472867
2011-03-15,1647312.858193443
2011-03-16,1667267.476745174
2011-03-17,1677619.5192484802
2011-03-18,1680901.0587430028
2011-03-19,1685320.2709484063
2011-03-20,1689522.0852586087
2011-03-21,1696664.346526507
2011-03-22,1705995.4268599497
2011-03-23,1714492.5692002166
2011-03-24,1737283.3921955156
2011-03-25,1746498.4995822557
2011-03-26,1764116.652295619
2011-03-27,1771178.4264165603
2011-03-28,1777615.472110084
2011-03-29,1783677.2740935741
2011-03-30,1788990.1448259542
2011-03-31,1796439.4645440914
2011-04-01,1803377.228995384
2011-04-02,1808566.5738167074
2011-04-03,1815244.0718968967
2011-04-04,1829086.7601811753
2011-04-05,1836632.7698378612
2011-04-06,1841935.3037020252
2011-04-07,1847881.2661307668
2011-04-08,1854654.9060847294
2011-04-09,1859938.1357403207
2011-04-10,1865249.6428535804
2011-04-11,1872823.179690347
2011-04-12,1885950.139350732
2011-04-13,1902465.930274028
2011-04-14,1923920.2776591948
2011-04-15,1947903.4400587918
2011-04-16,1968526.5444348368
2011-04-17,1994128.6487144434
2011-04-18,2027434.0140396585
2011-04-19,2062451.7670320328
2011-04-20,2074846.4477148824
2011-04-21,2097553.396610568
2011-04-22,2152489.0413634502
2011-04-23,2254444.461919665
2011-04-24,2290384.950794567
2011-04-25,2315214.3147930186
2011-04-26,2361194.6417737002
2011-04-27,2406713.7381526753
2011-04-28,2492770.0057869293
2011-04-29,3264967.356104408
2011-04-30,3690766.7698363857
2011-05-01,3778336.275251898
2011-05-02,3845960.954922383
2011-05-03,3983512.9453819883
2011-05-04,4289469.279862858
2011-05-05,4365597.626604566
2011-05-06,4558604.63313748
2011-05-07,4640597.014514024
2011-05-08,4798361.47261425
2011-05-09,4898778.76971626
2011-05-10,5538852.196740044
2011-05-11,5812178.025232159
2011-05-12,6275254.139830531
2011-05-13,7388844.33262713
2011-05-14,7606971.08918098
2011-05-15,7981453.530068815
2011-05-16,8686036.109364038
2011-05-17,8945675.331461003
2011-05-18,9169423.067689514
2011-05-19,9321614.051190097
2011-05-20,9486493.438571991
2011-05-21,9383887.809865495
2011-05-22,9710275.715981951
2011-05-23,9932257.773067687
2011-05-24,10175493.323599432
2011-05-25,10462576.245931026
2011-05-26,10772817.353639025
2011-05-27,11423510.882715331
2011-05-28,11533015.061683236
2011-05-29,11669337.348834649
2011-05-30,11902393.84466636
2011-05-31,12116518.891775062
2011-06-01,12379679.906973742
2011-06-02,12882031.836634157
2011-06-03,14249893.21749673
2011-06-04,15215642.07688165
2011-06-05,16212873.16779136
2011-06-06,19720244.850825686
2011-06-07,20801474.823795933
2011-06-08,25436571.238644723
2011-06-09,28225179.076976217
2011-06-10,30416088.23458015
2011-06-11,30211344.95905133
2011-06-12,34071314.35722892
2011-06-13,35330054.60083181
2011-06-14,38087254.752686486
2011-06-15,40711128.21261037
2011-06-16,41482005.4923782
2011-06-17,41836948.6263769
2011-06-18,42264285.61868761
2011-06-19,42932044.86148115
2011-06-20,43327695.89085096
2011-06-21,43938737.2023786
2011-06-22,44207945.995073654
2011-06-23,44504543.68774033
2011-06-24,44876297.433796845
2011-06-25,45069464.31062908
2011-06-26,45398804.049342506
2011-06-27,46268449.8056047
2011-06-28,46821664.29606487
2011-06-29,47195320.322027445
2011-06-30,47623326.979108825
2011-07-01,47603254.93502229
2011-07-02,47636832.53905519
2011-07-03,47809706.10007833
2011-07-04,47694940.16821012
2011-07-05,47870834.34942273
2011-07-06,48045582.95566522
2011-07-07,48194260.96085213
2011-07-08,48264185.40997762
2011-07-09,48343323.686385594
2011-07-10,48663740.113692164
2011-07-11,48807350.72811496
2011-07-12,48918447.76015617
2011-07-13,49072773.380579285
2011-07-14,49188829.77484118
2011-07-15,49302537.08544132
2011-07-16,49392294.60228627
2011-07-17,49499960.34544098
2011-07-18,48066813.405011624
2011-07-19,48248040.16747862
2011-07-20,47823361.88313394
2011-07-21,47910773.55348622
2011-07-22,47996226.28165708
2011-07-23,48100333.10587923
2011-07-24,48252070.9552159
2011-07-25,48398075.732457995
2011-07-26,48529230.68893202
2011-07-27,48677291.20402118
2011-07-28,48696607.55549656
2011-07-29,48825291.62988856
2011-07-30,48977741.148379914
2011-07-31,49040254.29706752
2011-08-01,49073810.86396341
2011-08-02,49098426.83228457
2011-08-03,48574233.60000082
2011-08-04,48689261.872738644
2011-08-05,48563388.079225324
2011-08-06,47861181.2247103
2011-08-07,47877246.467070416
2011-08-08,47143740.0110688
2011-08-09,47307495.5850859
2011-08-10,47392272.260167666
2011-08-11,47357204.134224765
2011-08-12,47401574.832580365
2011-08-13,47487714.35017247
2011-08-14,47609420.83892244
2011-08-15,47729602.01376084
2011-08-16,47864886.25305508
2011-08-17,47993146.03186976
2011-08-18,48090150.29460355
2011-08-19,48223608.234672174
2011-08-20,48333490.03281001
2011-08-21,48414040.653185874
2011-08-22,48498136.148862794
2011-08-23,48547660.72170156
2011-08-24,48621965.15700117
2011-08-25,49029870.064590596
2011-08-26,49099549.710462965
2011-08-27,46415433.63092717
2011-08-28,46484455.77257561
2011-08-29,46582657.020528875
2011-08-30,46615466.64496288
2011-08-31,46629558.24287009
2011-09-01,46616064.95337829
2011-09-02,46700178.89084502
2011-09-03,46748966.25575416
2011-09-04,46764961.440944605
2011-09-05,46738393.0226879
2011-09-06,46650590.692525655
2011-09-07,46639838.378690496
2011-09-08,46528795.00159819
2011-09-09,46386415.3932735
2011-09-10,46335478.47205353
2011-09-11,44564331.80558633
2011-09-12,44508064.40476405
2011-09-13,44419642.46137405
2011-09-14,44407917.63018977
2011-09-15,44343820.81186239
2011-09-16,44279627.964269504
2011-09-17,44273141.45606933
2011-09-18,44312403.379461505
2011-09-19,44303672.98159883
2011-09-20,44337464.554734774
2011-09-21,44333434.81415018
2011-09-22,44292894.44092947
2011-09-23,44300989.54719601
2011-09-24,44314996.99292516
2011-09-25,44083131.721815765
2011-09-26,44064680.55145426
2011-09-27,44065709.49741091
2011-09-28,44060803.75158553
2011-09-29,44068559.87736868
2011-09-30,44106905.70466291
2011-10-01,44071022.36194499
2011-10-02,44041347.231191985
2011-10-03,44039021.06391462
2011-10-04,44035888.45336987
2011-10-05,44034590.43590587
2011-10-06,44033833.189712174
2011-10-07,43945666.539454825
2011-10-08,43914128.19489222
2011-10-09,43874695.0638551
2011-10-10,43825618.630283855
2011-10-11,43761136.90207513
2011-10-12,43711203.209835656
2011-10-13,43694675.77077499
2011-10-14,43655072.73606954
2011-10-15,43644707.27773249
2011-10-16,43622266.37961964
2011-10-17,43328223.22293363
2011-10-18,43207694.95404057
2011-10-19,42972477.46154985
2011-10-20,42929005.69834072
2011-10-21,42923580.083558016
2011-10-22,42891022.22071978
2011-10-23,42889844.89783976
2011-10-24,42827000.763195686
2011-10-25,42826714.785715304
2011-10-26,42689858.9575149
2011-10-27,42710772.359493844
2011-10-28,42742646.05237231
2011-10-29,42763497.69152702
2011-10-30,42770727.25782751
2011-10-31,42769616.38875836
2011-11-01,42763716.840932004
2011-11-02,42697926.32191429
2011-11-03,42703489.50005463
2011-11-04,42691263.46700766
2011-11-05,42687132.01243129
2011-11-06,42697354.649348244
2011-11-07,42701195.665702514
2011-11-08,42666537.3111037
2011-11-09,41403939.83163906
2011-11-10,41403878.631207995
2011-11-11,41389772.1631848
2011-11-12,41409351.24854567
2011-11-13,41419192.98833289
2011-11-14,41325913.399952605
2011-11-15,41314669.92189224
2011-11-16,38797095.71057262
2011-11-17,38609546.01931524
2011-11-18,38253374.60958129
2011-11-19,38285834.045139976
2011-11-20,38251755.782944016
2011-11-21,38273178.00795502
2011-11-22,38266391.780262716
2011-11-23,38253839.6479952
2011-11-24,38321269.52956547
2011-11-25,38344691.2716983
2011-11-26,38202651.57919242
2011-11-27,38206115.202633254
2011-11-28,37817489.70466894
2011-11-29,37967163.72244464
2011-11-30,38125894.36090383
2011-12-01,38209083.15814103
2011-12-02,38239020.070924774
2011-12-03,38086901.150818326
2011-12-04,38110994.10083374
2011-12-05,38125431.20653935
2011-12-06,38212726.06957226
2011-12-07,38011102.93055358
2011-12-08,38051137.72328398
2011-12-09,38053928.79150261
2011-12-10,38096125.538814306
2011-12-11,38203694.9578975
2011-12-12,38237578.899082065
2011-12-13,38265289.84731004
2011-12-14,38230061.70913982
2011-12-15,38257506.53303585
2011-12-16,38282489.96321562
2011-12-17,38299727.90095742
2011-12-18,38316981.084258534
2011-12-19,38423182.532140374
2011-12-20,38587811.7043684
2011-12-21,38656535.47442747
2011-12-22,38727241.980800316
2011-12-23,38792917.00066539
2011-12-24,38817296.99974684
2011-12-25,38857460.6413333
2011-12-26,38909043.20313182
2011-12-27,38967420.04978526
2011-12-28,39038490.901198074
2011-12-29,39074291.93295488
2011-12-30,39141962.46515105
2011-12-31,39250112.972373664
2012-01-01,39405437.27881262
2012-01-02,39392309.39811239
2012-01-03,39455334.65592734
2012-01-04,39666379.052134976
2012-01-05,40186384.87454897
2012-01-06,40446349.03075369
2012-01-07,40616813.95584767
2012-01-08,40830347.99146623
2012-01-09,40993085.129040286
2012-01-10,41046784.1374787
2012-01-11,41217014.95069041
2012-01-12,41474387.970833935
2012-01-13,41563245.01562101
2012-01-14,41701238.89328617
2012-01-15,41802414.8125779
2012-01-16,41912281.21552691
2012-01-17,41850044.65253727
2012-01-18,41866144.30663888
2012-01-19,42045285.70876098
2012-01-20,42121451.59382967
2012-01-21,42170801.41431822
2012-01-22,42226810.0042059
2012-01-23,42307220.837429285
2012-01-24,42368789.71554824
2012-01-25,42367441.56689627
2012-01-26,42282665.44457548
2012-01-27,42246286.682745434
2012-01-28,42282783.00644052
2012-01-29,42278760.783887684
2012-01-30,42304230.29242307
2012-01-31,42297721.27338671
2012-02-01,42424577.525701396
2012-02-02,42502077.95985965
2012-02-03,42551200.71835794
2012-02-04,42592850.553338066
2012-02-05,42613621.12292997
2012-02-06,42572759.60191874
2012-02-07,42609241.76473009
2012-02-08,42636905.38486138
2012-02-09,42689439.324362874
2012-02-10,42715463.49307972
2012-02-11,42832623.533631004
2012-02-12,42863386.58581305
2012-02-13,42526589.12855244
2012-02-14,42200118.344564505
2012-02-15,42047410.919688374
2012-02-16,41960667.35377189
2012-02-17,41949157.931308486
2012-02-18,41849116.41867252
2012-02-19,41846384.61000557
2012-02-20,41842588.66882778
2012-02-21,41821738.25962706
2012-02-22,41821460.64388944
2012-02-23,41944996.070590325
2012-02-24,42005486.95241272
2012-02-25,42047171.42125724
2012-02-26,42082706.07362589
2012-02-27,42133245.79040028
2012-02-28,42182398.65693846
2012-02-29,41919498.37482598
2012-03-01,41969879.15041486
2012-03-02,41921504.713462636
2012-03-03,41928007.54950426
2012-03-04,41973582.46289646
2012-03-05,42029225.54768731
2012-03-06,42078086.449502595
2012-03-07,42126367.91932611
2012-03-08,42153971.62709009
2012-03-09,42185735.40105196
2012-03-10,42189956.911222644
2012-03-11,42205282.46020321
2012-03-12,42238131.97216983
2012-03-13,42338738.268112525
2012-03-14,42441241.021312594
2012-03-15,42510475.72525785
2012-03-16,42595825.01446966
2012-03-17,42608835.97209232
2012-03-18,42645511.27440449
2012-03-19,42582240.43608119
2012-03-20,42599054.30181553
2012-03-21,42545024.23923993
2012-03-22,42530143.806352496
2012-03-23,42557904.547713615
2012-03-24,42546850.36877521
2012-03-25,42534869.22574568
2012-03-26,42545705.94293568
2012-03-27,42585698.39173433
2012-03-28,42622311.874237694
2012-03-29,42629827.68508035
2012-03-30,42045859.4995484
2012-03-31,42094999.034907654
2012-04-01,42118147.97669727
2012-04-02,42164963.78396788
2012-04-03,42067345.538579
2012-04-04,42101739.85144096
2012-04-05,42140835.73420098
2012-04-06,42197044.675380245
2012-04-07,42202190.62505824
2012-04-08,42233512.95970568
2012-04-09,42308209.109783724
2012-04-10,42333415.11036867
2012-04-11,42386440.92483466
2012-04-12,42445232.45215156
2012-04-13,42490829.442446895
2012-04-14,42538500.03727956
2012-04-15,42589563.55199664
2012-04-16,42646021.89631609
2012-04-17,42687743.39450953
2012-04-18,42763726.05075457
2012-04-19,42833273.33234137
2012-04-20,42960779.531068936
2012-04-21,43004130.820421465
2012-04-22,43071216.11404675
2012-04-23,43050141.76778403
2012-04-24,43084591.35933633
2012-04-25,43336988.849833935
2012-04-26,43316169.12880479
2012-04-27,43349681.42779712
2012-04-28,43362766.923797846
2012-04-29,43305737.38602535
2012-04-30,43318146.13917842
2012-05-01,43361128.05431941
2012-05-02,43404023.61136243
2012-05-03,43458008.476251796
2012-05-04,43498675.12460541
2012-05-05,43539887.18796244
2012-05-06,43474492.82617065
2012-05-07,43516093.256750464
2012-05-08,43546456.01542097
2012-05-09,43593865.886429176
2012-05-10,43609286.9371279
2012-05-11,43623171.944184236
2012-05-12,43770861.96636827
2012-05-13,43758300.45556828
2012-05-14,43775824.873851314
2012-05-15,43806985.47241358
2012-05-16,43804011.72110302
2012-05-17,43776417.19181671
2012-05-18,43738182.00565423
2012-05-19,43776137.42940406
2012-05-20,43639345.56408723
2012-05-21,43547407.59242554
2012-05-22,43555000.36564158
2012-05-23,43602969.51095422
2012-05-24,43512748.53424982
2012-05-25,43549584.05637447
2012-05-26,43458720.98558663
2012-05-27,43512200.15047648
2012-05-28,43547395.086055346
2012-05-29,43579945.8410215
2012-05-30,43609391.01239152
2012-05-31,43441687.83157882
2012-06-01,43512583.60159092
2012-06-02,43562988.686258055
2012-06-03,43602143.646099
2012-06-04,43654157.4610963
2012-06-05,43742091.15442741
2012-06-06,43814962.99921326
2012-06-07,43911273.82092722
2012-06-08,43999257.86588631
2012-06-09,44060808.71228595
2012-06-10,44105328.32027126
2012-06-11,44200152.86586062
2012-06-12,44314699.10835679
2012-06-13,44432140.111777835
2012-06-14,44503308.932533614
2012-06-15,44782654.54332886
2012-06-16,44908444.369072564
2012-06-17,44998524.71842408
2012-06-18,45088755.416916676
2012-06-19,45190885.722622596
2012-06-20,45270561.717974536
2012-06-21,45371839.047349535
2012-06-22,45475631.97772306
2012-06-23,45555823.95145368
2012-06-24,45593002.628634565
2012-06-25,45632938.91034687
2012-06-26,45747464.83203191
2012-06-27,45865421.78766426
2012-06-28,45943016.73212967
2012-06-29,46027871.41570856
2012-06-30,46096270.3142509
2012-07-01,46156256.38263423
2012-07-02,46267810.34790232
2012-07-03,46288407.52786308
2012-07-04,46377568.15848133
2012-07-05,46459278.197642185
2012-07-06,46547354.696063735
2012-07-07,46564103.495120525
2012-07-08,46666985.945989944
2012-07-09,46807924.35320864
2012-07-10,46432057.774073385
2012-07-11,46573326.923299715
2012-07-12,46753990.07919857
2012-07-13,46967425.470673114
2012-07-14,46694241.88853579
2012-07-15,46788323.6007198
2012-07-16,47210948.018071786
2012-07-17,47854042.78929858
2012-07-18,48182980.85968493
2012-07-19,48446113.963909596
2012-07-20,48527364.308266036
2012-07-21,48758167.92736565
2012-07-22,48841889.52059305
2012-07-23,48947418.50383344
2012-07-24,49084637.602438554
2012-07-25,49257677.541954495
2012-07-26,49509199.630352855
2012-07-27,49681307.64906092
2012-07-28,49827094.23232343
2012-07-29,49986820.25979544
2012-07-30,50182216.8356895
2012-07-31,50478752.33349771
2012-08-01,50733200.83056956
2012-08-02,51375854.92421055
2012-08-03,51776866.638534695
2012-08-04,52099224.963088535
2012-08-05,52375940.14069116
2012-08-06,52629101.07575663
2012-08-07,52821775.92896811
2012-08-08,53194690.34879156
2012-08-09,53433510.75742896
2012-08-10,53699566.090867124
2012-08-11,53927061.00048098
2012-08-12,54116490.118479565
2012-08-13,54487631.687495716
2012-08-14,54851049.60541113
2012-08-15,55376524.740204975
2012-08-16,55933185.91631412
2012-08-17,56276112.597787194
2012-08-18,57008401.19897144
2012-08-19,55778365.89696111
2012-08-20,56587244.52985612
2012-08-21,56676255.772460714
2012-08-22,56804955.852756426
2012-08-23,56978336.089187615
2012-08-24,57291376.08529317
2012-08-25,57490707.71291698
2012-08-26,57636611.46572242
2012-08-27,58314653.76111275
2012-08-28,58581535.918586165
2012-08-29,58713221.87933724
2012-08-30,58786185.03166993
2012-08-31,59291103.28801601
2012-09-01,59277172.45677174
2012-09-02,59401255.926812515
2012-09-03,59550480.055019684
2012-09-04,59702586.12136613
2012-09-05,60043297.03294663
2012-09-06,60268586.04533676
2012-09-07,60393879.85492601
2012-09-08,60536242.966153875
2012-09-09,60747594.43466859
2012-09-10,61727949.99658447
2012-09-11,61897857.708698094
2012-09-12,62090654.09653057
2012-09-13,62241070.717638075
2012-09-14,62486153.58563271
2012-09-15,62731358.99945842
2012-09-16,62989241.85532361
2012-09-17,63218414.04905584
2012-09-18,63546211.633999415
2012-09-19,63954885.0469091
2012-09-20,64395774.001740225
2012-09-21,64675326.966650136
2012-09-22,64856665.30096347
2012-09-23,65002473.50119687
2012-09-24,65187338.68927089
2012-09-25,65405083.016772225
2012-09-26,65633444.39481271
2012-09-27,65869735.50880786
2012-09-28,66211494.179658905
2012-09-29,66441775.91779823
2012-09-30,66618459.9243861
2012-10-01,66771614.4592375
2012-10-02,67122416.13069111
2012-10-03,67462519.67628732
2012-10-04,67702944.95817566
2012-10-05,67819789.19869205
2012-10-06,67909506.12981924
2012-10-07,67895278.66935715
2012-10-08,68065319.32868308
2012-10-09,68097534.93780276
2012-10-10,68252620.75785086
2012-10-11,68356318.40667932
2012-10-12,68465619.28800124
2012-10-13,68538088.35832132
2012-10-14,68604609.22916904
2012-10-15,68764632.98679456
2012-10-16,68898689.3109143
2012-10-17,69150128.11337194
2012-10-18,69297566.22436954
2012-10-19,69380945.6083391
2012-10-20,69451395.508765
2012-10-21,69713819.63606614
2012-10-22,69820359.39732403
2012-10-23,69911135.63388966
2012-10-24,70048836.43381678
2012-10-25,69997970.65978898
2012-10-26,69882641.41480845
2012-10-27,69888396.70626189
2012-10-28,69975728.35619472
2012-10-29,70047225.34615608
2012-10-30,70144431.59018898
2012-10-31,70340599.03338708
2012-11-01,70282410.9515603
2012-11-02,70257655.14503658
2012-11-03,70333159.06977372
2012-11-04,70508100.39115134
2012-11-05,70590772.6601164
2012-11-06,70689506.94137879
2012-11-07,70839681.73543076
2012-11-08,70933629.25957786
2012-11-09,71010356.81323737
2012-11-10,71094735.3231086
2012-11-11,71199024.59453659
2012-11-12,71376770.86251286
2012-11-13,71513508.41718201
2012-11-14,71612121.8074845
2012-11-15,71774807.48740183
2012-11-16,72129301.76826638
2012-11-17,72295763.6474006
2012-11-18,72458581.36182867
2012-11-19,72632066.7770971
2012-11-20,72755826.87435433
2012-11-21,72914726.03297357
2012-11-22,73181976.25799745
2012-11-23,73432227.50671604
2012-11-24,73605988.46874796
2012-11-25,73844743.51938029
2012-11-26,74042178.1967106
2012-11-27,74177787.37376298
2012-11-28,74370983.65436478
2012-11-29,74518282.29626189
2012-11-30,74707971.06760517
2012-12-01,74818378.38365902
2012-12-02,74890835.3386904
2012-12-03,75058183.5489403
2012-12-04,75730288.81678465
2012-12-05,76035782.20355144
2012-12-06,76248196.13285862
2012-12-07,76548438.63320921
2012-12-08,76671909.2724321
2012-12-09,76827652.67120044
2012-12-10,77009718.74058072
2012-12-11,77217640.90625563
2012-12-12,77477381.26528078
2012-12-13,77826245.81984721
2012-12-14,77951252.41559517
2012-12-15,78015909.79669611
2012-12-16,78087263.70994857
2012-12-17,78131534.55601941
2012-12-18,78241458.08932516
2012-12-19,78459350.94282839
2012-12-20,78621542.26100095
2012-12-21,78742407.16612326
2012-12-22,78804339.10344644
2012-12-23,78842782.26416439
2012-12-24,78906370.37375598
2012-12-25,78954958.16238695
2012-12-26,79047611.10593753
2012-12-27,79119447.83866695
2012-12-28,79247536.63101907
2012-12-29,79288508.98952614
2012-12-30,79391539.4731107
2012-12-31,79684118.52466002
2013-01-01,79733603.32941462
2013-01-02,79775738.27815649
2013-01-03,79881284.33429503
2013-01-04,80029478.22815815
2013-01-05,80114748.83757673
2013-01-06,80199130.55019653
2013-01-07,80314407.63401748
2013-01-08,80567099.66076772
2013-01-09,80690200.13440873
2013-01-10,80994293.98245843
2013-01-11,81202427.50044857
2013-01-12,81313532.0852605
2013-01-13,81455005.77357419
2013-01-14,81625421.9979283
2013-01-15,81817782.20354247
2013-01-16,82109729.9480532
2013-01-17,82745576.19207764
2013-01-18,83111143.85000624
2013-01-19,83303356.28751323
2013-01-20,83482151.48212788
2013-01-21,84191204.62577172
2013-01-22,85217263.48231079
2013-01-23,85803708.86225231
2013-01-24,86116125.66979791
2013-01-25,86550848.87607113
2013-01-26,86961787.93167377
2013-01-27,87724646.14793327
2013-01-28,88488257.26595192
2013-01-29,89980184.24410418
2013-01-30,90984650.02198163
2013-01-31,92334090.10607664
2013-02-01,94101752.89509057
2013-02-02,94290151.72755964
2013-02-03,94877793.82557517
2013-02-04,95329137.59689148
2013-02-05,95897089.82970092
2013-02-06,96543403.87100211
2013-02-07,97345141.3227684
2013-02-08,98460911.53771576
2013-02-09,99360710.3807712
2013-02-10,99883500.34340726
2013-02-11,100702497.34748514
2013-02-12,101655986.36886114
2013-02-13,102667436.62193453
2013-02-14,104390921.32095928
2013-02-15,106019701.72573876
2013-02-16,107077056.70644324
2013-02-17,107910628.30957352
2013-02-18,108689301.31864129
2013-02-19,110356143.2562191
2013-02-20,111650850.65337336
2013-02-21,112539220.94916144
2013-02-22,113837397.6272775
2013-02-23,114555170.9741008
2013-02-24,115978295.08258022
2013-02-25,118415224.38300823
2013-02-26,119654041.90477638
2013-02-27,120249460.44605152
2013-02-28,123393342.78433535
2013-03-01,125140865.80773355
2013-03-02,125892332.32497881
2013-03-03,126596867.3118843
2013-03-04,128236408.83175775
2013-03-05,132236551.39056703
2013-03-06,137884128.22598618
2013-03-07,140516357.4251889
2013-03-08,142350521.6986646
2013-03-09,145361383.28620297
2013-03-10,146811022.75931397
2013-03-11,149009460.37001693
2013-03-12,150299110.43305832
2013-03-13,152676466.38700795
2013-03-14,154455809.713959
2013-03-15,156214765.08194387
2013-03-16,157451340.11248273
2013-03-17,158667966.92114446
2013-03-18,161609217.5270872
2013-03-19,168313574.3168626
2013-03-20,173711656.89573133
2013-03-21,183065528.78836015
2013-03-22,188352748.31989807
2013-03-23,190060014.1571728
2013-03-24,194953543.06797096
2013-03-25,202244243.13245162
2013-03-26,207473779.3948566
2013-03-27,216546140.36310565
2013-03-28,224527802.20850334
2013-03-29,230241166.7827569
2013-03-30,238021164.87367398
2013-03-31,241613501.28662306
2013-04-01,255425489.35131237
2013-04-02,269637674.2989541
2013-04-03,297660116.82499176
2013-04-04,308517832.2918016
2013-04-05,332805236.6647178
2013-04-06,341100124.89322954
2013-04-07,354916032.4764393
2013-04-08,384690096.58758634
2013-04-09,450396984.18120605
2013-04-10,467456140.5470696
2013-04-11,435361325.7887662
2013-04-12,432698439.8929961
2013-04-13,430329854.86744
2013-04-14,427326682.10988295
2013-04-15,422038696.8841884
2013-04-16,416380148.7382996
2013-04-17,423356342.5700789
2013-04-18,431151065.1442511
2013-04-19,438521510.4491902
2013-04-20,445095206.7357404
2013-04-21,449670443.3321681
2013-04-22,454815050.43311965
2013-04-23,465107888.5584876
2013-04-24,486318708.37239414
2013-04-25,494129042.93291414
2013-04-26,497235338.38173085
2013-04-27,501032894.25417703
2013-04-28,503979925.3305915
2013-04-29,511486155.18528646
2013-04-30,514737450.3775972
2013-05-01,511501019.97601724
2013-05-02,508861926.4556107
2013-05-03,507414163.35445184
2013-05-04,509075545.04369074
2013-05-05,511433597.3278328
2013-05-06,512335787.6284588
2013-05-07,513386929.9922046
2013-05-08,514066806.61275953
2013-05-09,514857247.3343019
2013-05-10,514995788.84465694
2013-05-11,517557268.2511734
2013-05-12,518647725.4131539
2013-05-13,520195981.1269555
2013-05-14,519442567.67781025
2013-05-15,520849715.1020219
2013-05-16,522010637.14449674
2013-05-17,523699981.38922507
2013-05-18,527063590.263484
2013-05-19,527888766.87589645
2013-05-20,529032421.25779694
2013-05-21,529909131.8224351
2013-05-22,531305371.14452547
2013-05-23,533498681.5474878
2013-05-24,536555594.93107027
2013-05-25,543500534.4082061
2013-05-26,544587719.3703839
2013-05-27,545998787.5794033
2013-05-28,547411363.3272988
2013-05-29,550511561.3567768
