time,value
2010-07-19,-0.060508132795393355
2010-07-20,-0.07801869036573361
2010-07-21,0.05792790158580674
2010-07-22,-0.30337647283969993
2010-07-23,0.03566751998208728
2010-07-24,-0.10524284647206761
2010-07-25,-0.07615704063233908
2010-07-26,0.10257435395004588
2010-07-27,0.0457586411702704
2010-07-28,0.0049191751712203136
2010-07-29,0.17103614216312435
2010-07-30,-0.0779633719139654
2010-07-31,0.04370359340672714
2010-08-01,-0.10029400455497672
2010-08-02,-0.018167303955448855
2010-08-03,0.00020249264718508186
2010-08-04,-0.051218978937868975
2010-08-05,0.06754578824189439
2010-08-06,0.010945048106167476
2010-08-07,-0.04421460516224496
2010-08-08,0.03162886759861783
2010-08-09,0.14496008844814545
2010-08-10,-0.015189655732227081
2010-08-11,-0.0343109880408039
2010-08-12,0.04380262265839319
2010-08-13,-0.08183001824763236
2010-08-14,0.037974165284825556
2010-08-15,-0.028439421529873776
2010-08-16,0.005850175084527898
2010-08-17,0.06644509940815269
2010-08-18,-0.028987536873252395
2010-08-19,-0.0193027522545286
2010-08-20,-0.01815481028037169
2010-08-21,0.013646913841181885
2010-08-22,-0.007118819507194285
2010-08-23,-0.015576541929816834
2010-08-24,0.0013855748502598075
2010-08-25,-0.0030816665374082675
2010-08-26,-0.011249552437190502
2010-08-27,0.01433121897459877
2010-08-28,-0.006172859107080875
2010-08-29,-0.009331327428884428
2010-08-30,0.01504254153276774
2010-08-31,-0.07958106267033882
2010-09-01,0.0331901876051357
2010-09-02,0.021929111615943686
2010-09-03,-0.04105204200964385
2010-09-04,0.021593856637485587
2010-09-05,-0.008532446460668197
2010-09-06,-0.0008113590708793694
2010-09-07,-0.005875701231644381
2010-09-08,-0.003912305134518679
2010-09-09,0.0018829928969723575
2010-09-10,-0.0016940885303320385
2010-09-11,0.04187871390416742
2010-09-12,-0.033904307631646535
2010-09-13,0.010996229818135195
2010-09-14,-0.003060322916779601
2010-09-15,-0.025983976773058526
2010-09-16,0.024531074749781112
2010-09-17,-0.03116685070383962
2010-09-18,0.016520535186600238
2010-09-19,0.027487583465564125
2010-09-20,-0.009587506964462644
2010-09-21,0.008789740667664692
2010-09-22,-0.012336432252394669
2010-09-23,0.004380084820278629
2010-09-24,0.0007476658351723842
2010-09-25,-0.002898086072830708
2010-09-26,-0.00032252862721149356
2010-09-27,0.003227718322290407
2010-09-28,-0.004778957636113024
2010-09-29,9.857179987182718e-05
2010-09-30,-0.00016153784059014242
2010-10-01,0.0011836909472981993
2010-10-02,-0.009294035484751717
2010-10-03,-0.005473118008914923
2010-10-04,0.003753022457972488
2010-10-05,0.0017200955509424354
2010-10-06,0.022704461313192592
2010-10-07,0.06457832292467636
2010-10-08,0.23150382749468834
2010-10-09,0.10496840912652461
2010-10-10,0.03505221510450296
2010-10-11,-0.022340179516140868
2010-10-12,-0.0010531859846589775
2010-10-13,0.09985572097745132
2010-10-14,-0.027706613309062433
2010-10-15,0.028987536873252395
2010-10-16,-0.03883983331626384
2010-10-17,0.009852296443011443
2010-10-18,0.003913899321136505
2010-10-19,-0.04857401106832304
2010-10-20,0.014807148597505648
2010-10-21,0.07770898432731599
2010-10-22,-0.042966035883443165
2010-10-23,0.019864072689740553
2010-10-24,0.09529220983628672
2010-10-25,0.1903073870260592
2010-10-26,0.08195336868437497
2010-10-27,0.21756510677753882
2010-10-28,-0.08097548141029942
2010-10-29,0.09315460997832248
2010-10-30,0.03927406973479863
2010-10-31,-0.02620198816744579
2010-11-01,0.01046485124931662
2010-11-02,-0.0037343055204897
2010-11-03,-0.0036185100221972633
2010-11-04,0.17171466802314717
2010-11-05,0.12233914016731307
2010-11-06,0.4366552959070912
2010-11-07,-0.16497167592181283
2010-11-08,-0.3351246731669255
2010-11-09,-0.1126677239316678
2010-11-10,0.054966478984382006
2010-11-11,-0.028499598057509123
2010-11-12,0.18411286940909122
2010-11-13,0.028667894869571997
2010-11-14,0.010954275003464797
2010-11-15,-0.03863624362217344
2010-11-16,-0.17661849489402126
2010-11-17,0.07258660542983453
2010-11-18,0.10623918445370806
2010-11-19,0.03373754335129675
2010-11-20,0.016839573802877705
2010-11-21,-0.02238873765339089
2010-11-22,0.029374608679904046
2010-11-23,-0.007218976680117617
2010-11-24,-0.00015644831637118273
2010-11-25,-0.010324152102911821
2010-11-26,0.015592094759836028
2010-11-27,-0.004934800285848251
2010-11-28,-0.04200541262595259
2010-11-29,-0.1629327102540532
2010-11-30,-0.10200961858236313
2010-12-01,0.08865108221013651
2010-12-02,0.11411330676742115
2010-12-03,-0.015571257872474042
2010-12-04,-0.20267974225726526
2010-12-05,-0.010545668939921926
2010-12-06,0.005653117755451298
2010-12-07,0.13472106469339407
2010-12-08,0.022785322980836797
2010-12-09,-0.17735054417873108
2010-12-10,0.01984415650450022
2010-12-11,0.11122563511022454
2010-12-12,-0.03638370442981809
2010-12-13,0.03465078582702108
2010-12-14,0.08051977729926985
2010-12-15,-0.02749356430892247
2010-12-16,0.04066198171888957
2010-12-17,-0.029656863650209253
2010-12-18,-0.006847107920016526
2010-12-19,-0.0037414302634475316
2010-12-20,0.10619315517304218
2010-12-21,-0.10064422109808224
2010-12-22,0.03485648056007906
2010-12-23,-0.00011949515796594312
2010-12-24,-0.00791267653929828
2010-12-25,0.0076320916759244906
2010-12-26,0.05852606250125669
2010-12-27,-0.0006672565721035362
2010-12-28,0.05943502556368596
2010-12-29,0.06542780532245507
2010-12-30,0.0
2010-12-31,0.0
